"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00148259","1961-04","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","12.2","0","12.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","9",",0","2",",0","","","-6.7",",0,06,","0",",T,0,09,","0",",T,0,09,","27.9",",,0,09,","32.2",",0,24,+","","","3003.2","0","281.2",",0","","","","","59.9",",,,0","0",",T,,0","9.37",",0","16.80",",,,0","1.93",",,,0","",""
"USC00148259","1961-05","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","40.0","0","27.8","1,0","13",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","14",",0","0",",0","","","-2.8","1,0,02,","0",",,0,31,+","0",",,0,31,+","61.2",",,0,22,","30.6",",0,31,","","","3115.6","0","112.4",",0","","","","","191.5",",,,0","0",",,,0","15.46","1,0","21.19",",,,0","9.74","1,,,0","",""
"USC00148259","1961-06","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","157.8","0","117.8",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","8.9",",0,24,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,06,","36.1",",0,30,","190.7","1,,,0","3119.7","0","4.1",",0","","","","","120.6",",,,0","0",",,,0","22.12",",0","28.20",",,,0","16.04",",,,0","2263",",,,0"
"USC00148259","1961-07","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","378.1","0","220.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","12.8",",0,14,+","0",",,0,31,+","0",",,0,31,+","62.2",",,0,21,","40.0",",0,19,","232.2","1,,,0","0.0","0","0.0",",0","","","","","84.1",",,,0","0",",,,0","25.44",",0","32.44",",,,0","18.44",",,,0","3181",",,,0"
"USC00148259","1961-08","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","560.1","0","182.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","8.9",",0,23,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,22,+","36.1",",0,29,+","187.1","1,,,0","4.5","0","4.5",",0","","","","","41.4",",,,0","0",",,,0","24.06",",0","30.78",",,,0","17.34",",,,0","1914","2,,,0"
"USC00148259","1961-09","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","619.3","0","59.2",",0","11",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","4",",0","","","1.7",",0,15,","0",",,0,30,+","0",",,0,30,+","68.6",",,0,13,","36.1",",0,03,","114.6","2,,,0","87.6","0","83.1",",0","","","","","190.3",",,,0","0",",,,0","17.54",",0","23.78",",,,0","11.29",",,,0","3204",",,,0"
"USC00148259","1961-10","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","625.5","0","6.2",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","","","-4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,10,","27.8",",0,13,+","113.4",",,,0","245.2","0","157.6",",0","","","","","96.7",",,,0","0",",,,0","13.45",",0","21.36",",,,0","5.53",",,,0","3202",",,,0"
"USC00148259","1961-11","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","625.5","0","0.0",",0","6",",0","3",",0","0",",0","2",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","","","-7.8",",0,06,","25",",,0,19,+","13",",,0,19,+","23.1",",,0,16,","23.3",",0,02,","","","670.5","0","425.3",",0","","","","","50.0",",,,0","26",",,,0","4.16",",0","10.13",",,,0","-1.82",",,,0","",""
"USC00148259","1961-12","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","625.5","0","0.0",",0","4",",0","2",",0","0",",0","","","3",",0","5",",0","28",",0","14",",0","0",",0","0",",0","","","-27.2",",0,13,","","","114",",,0,09,","13.2",",,0,09,","18.3",",0,04,","","","1384.5","0","714.0",",0","","","","","21.0",",,,0","177",",,,0","-4.70",",0","1.32",",,,0","-10.72",",,,0","",""
"USC00148259","1962-01","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","3","5,0","1",",0","10",",0","31",",0","15",",0","0",",0","0",",0","","","-23.3",",0,20,","76","5,,0,21,+","76",",,0,19,","11.4",",,0,26,","11.7",",0,30,","","","2150.9","0","766.4",",0","","","","","18.5",",,,0","76",",,,0","-6.39",",0","-0.41",",,,0","-12.37",",,,0","",""
"USC00148259","1962-02","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","7",",0","6",",0","0",",0","2","3,0","2",",0","2",",0","24",",0","9",",0","2",",0","0",",0","","","-20.6",",0,28,","51","3,,0,25,+","51",",,0,24,","9.7",",,0,15,","21.7",",0,04,","","","2664.7","0","513.8",",0","","","","","28.7",",,,0","97",",,,0","-0.02",",0","6.06",",,,0","-6.09",",,,0","",""
"USC00148259","1962-03","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","6",",0","3",",0","1",",0","0","2,0","0",",0","2",",0","23",",0","5",",0","4",",0","0",",0","","","-20.0",",0,01,","0","2,T,0,13,","0",",T,0,13,","25.4",",,0,21,","26.1",",0,29,","","","3154.3","0","489.6",",0","","","","","46.0",",,,0","0",",T,,0","2.54",",0","9.17",",,,0","-4.09",",,,0","",""
"USC00148259","1962-04","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","8.1","0","8.1",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","12",",0","0",",0","","","-6.1",",0,09,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,28,","31.7",",0,21,","","","3386.8","0","232.5",",0","","","","","31.3",",,,0","0",",,,0","10.86",",0","19.02",",,,0","2.69",",,,0","4104",",,,0"
"USC00148259","1962-05","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","126.5","0","118.4","2,0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","7","2,0","","","2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","113.3",",,0,29,","33.9","2,0,28,+","236.5","1,,,0","3402.0","0","15.2","2,0","","","","","145.1",",,,0","0",",,,0","21.92","2,0","29.06","2,,,0","14.77",",,,0","5058",",,,0"
"USC00148259","1962-06","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","250.6","0","124.1",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","9.4",",0,14,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,23,","32.8",",0,20,","179.0","1,,,0","3409.5","0","7.5",",0","","","","","145.5",",,,0","0",",,,0","22.22",",0","28.24",",,,0","16.20",",,,0","2184",",,,0"
"USC00148259","1962-07","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","443.6","0","193.0",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","11.1",",0,26,","0",",,0,31,+","0",",,0,31,+","50.5",",,0,15,","35.0",",0,23,+","199.9","1,,,0","0.0","0","0.0",",0","","","","","106.3",",,,0","0",",,,0","24.56",",0","31.09",",,,0","18.03",",,,0","2318",",,,0"
"USC00148259","1962-08","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","656.7","0","213.1",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","10.6",",0,25,","0",",,0,31,+","0",",,0,31,+","54.4",",,0,24,","41.1",",0,19,","237.5","1,,,0","0.0","0","0.0",",0","","","","","94.1",",,,0","0",",,,0","25.21",",0","32.97",",,,0","17.45",",,,0","2714","2,,,0"
"USC00148259","1962-09","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","707.6","0","50.9",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","","","3.9",",0,28,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,22,","32.8",",0,14,","122.1",",,,0","55.0","0","55.0",",0","","","","","117.1",",,,0","0",",,,0","18.20",",0","24.24",",,,0","12.15",",,,0","2482",",,,0"
"USC00148259","1962-10","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","742.6","0","35.0",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","","","-3.9",",0,26,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,06,","31.1",",0,15,","97.6",",,,0","194.4","0","139.4",",0","","","","","69.3",",,,0","0",",,,0","14.96",",0","22.23",",,,0","7.70",",,,0","3024",",,,0"
"USC00148259","1962-11","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","742.6","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","","","-6.7",",0,24,+","0",",,0,30,+","0",",T,0,19,","12.4",",,0,27,","23.3",",0,14,","","","568.7","0","374.3",",0","","","","","24.3",",,,0","0",",T,,0","5.86",",0","12.73",",,,0","-1.02",",,,0","",""
"USC00148259","1962-12","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","742.6","0","0.0",",0","2",",0","2",",0","0",",0","4",",0","0","2,0","4",",0","27",",0","7",",0","1",",0","0",",0","","","-23.9",",0,26,","76",",,0,25,","0","2,T,0,23,+","3.6",",,0,21,","21.1",",0,18,","","","1146.7","0","578.0",",0","","","","","6.9",",,,0","0","2,T,,0","-0.31",",0","6.56",",,,0","-7.18",",,,0","",""
"USC00148259","1963-01","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","20",",0","3",",0","13",",0","31",",0","20",",0","0",",0","0",",0","","","-25.6",",0,27,","102",",,0,21,","76",",,0,19,","2.5",",,0,05,","16.1",",0,10,+","","","1978.7","0","832.0",",0","","","","","5.9",",,,0","206",",,,0","-8.51",",0","-2.34",",,,0","-14.67",",,,0","",""
"USC00148259","1963-02","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0","2,0","1",",0","0",",0","0",",0","1",",0","0",",0","0","2,0","26","2,0","4",",0","1",",0","0",",0","","","-14.4","2,0,21,","25",",,0,01,","0",",,0,28,+","1.3",",,0,24,","21.7",",0,06,","","","2452.1","0","473.4",",0","","","","","1.3",",,,0","0",",,,0","-0.27","2,0","7.20",",,,0","-7.74","2,,,0","",""
"USC00148259","1963-03","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0","3,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","3,0","17","3,0","0",",0","8",",0","0",",0","","","-10.6","3,0,09,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,04,","29.4",",0,29,","","","2785.3","0","333.2",",0","","","","","63.5",",,,0","0",",,,0","6.90","3,0","14.75",",,,0","-0.95","3,,,0","",""
"USC00148259","1963-04","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","5.6","0","5.6","2,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","5","2,0","0",",0","15",",0","0",",0","1","","-2.2","2,0,04,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,29,","28.9",",0,17,","164.4",",,,0","2936.7","0","151.4",",0","","","","","44.4",",,,0","0",",,,0","13.30","2,0","20.96",",,,0","5.64","2,,,0","4688",",,,0"
"USC00148259","1963-05","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","56.5","0","50.9",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","2",",0","","","-2.8",",0,01,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,13,","33.3",",0,10,+","155.3",",,,0","3009.5","0","72.8",",0","","","","","57.3",",,,0","0",",,,0","17.63",",0","24.23",",,,0","11.02",",,,0","3667",",,,0"
"USC00148259","1963-06","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","242.6","0","186.1",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","10.0",",0,18,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,12,","37.8",",0,29,","235.1",",,,0","3009.5","0","0.0",",0","","","","","65.7",",,,0","0",",,,0","24.54",",0","31.27",",,,0","17.80",",,,0","4124",",,,0"
"USC00148259","1963-07","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","520.3","0","277.7",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","14.4",",0,09,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,12,","41.7",",0,24,","275.1",",,,0","0.0","0","0.0",",0","","","","","37.6",",,,0","0",",,,0","27.29",",0","34.56",",,,0","20.03",",,,0","3417",",,,0"
"USC00148259","1963-08","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","759.3","0","239.0",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","10.0",",0,15,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,18,","40.6",",0,06,+","246.3",",,,0","1.9","0","1.9",",0","","","","","48.2",",,,0","0",",,,0","25.98",",0","33.45",",,,0","18.51",",,,0","3317",",,,0"
"USC00148259","1963-09","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","867.9","0","108.6",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","3.3",",0,30,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,17,","36.1",",0,07,","154.2",",,,0","13.6","0","11.7",",0","14.34",",,,0","27.00",",,,0","39.4",",,,0","0",",,,0","21.57",",0","28.87",",,,0","14.26",",,,0","2833",",,,0"
"USC00148259","1963-10","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","929.3","0","61.4",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","6",",0","","","-2.8",",0,29,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,21,","35.6",",0,06,","171.9",",,,0","54.8","0","41.2",",0","10.32",",,,0","23.28",",,,0","53.6",",,,0","0",",,,0","18.99",",0","27.56",",,,0","10.41",",,,0","3610",",,,0"
"USC00148259","1963-11","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","929.3","0","0.0","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0",",0","4",",0","0",",0","","","-9.4","1,0,14,","0",",,0,30,+","0",",,0,30,+","20.1",",,0,20,","23.3",",0,08,","","","372.1","0","317.3",",0","","","","","31.0",",,,0","0",",,,0","7.42","1,0","15.38",",,,0","-0.54","1,,,0","3591",",,,0"
"USC00148259","1963-12","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","929.3","0","0.0","2,0","2",",0","0",",0","0",",0","12",",0","1",",0","6","2,0","29","2,0","16",",0","0",",0","0",",0","","","-20.6","2,0,12,","51",",,0,20,+","51",",,0,12,","1.8",",,0,12,","20.0",",0,07,","","","1045.6","0","673.5",",0","","","","","2.8",",,,0","61",",,,0","-5.03","2,0","1.38",",,,0","-11.45","2,,,0","",""
"USC00148259","1964-01","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","3",",0","0",",0","2",",0","31",",0","3",",0","0",",0","0",",0","","","-21.1",",0,14,+","25",",,0,14,+","13",",,0,12,","6.9",",,0,31,","20.0",",0,22,","","","1641.2","0","595.6",",0","","","","","7.7",",,,0","13",",,,0","-0.88",",0","7.72",",,,0","-9.48",",,,0","",""
