"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003027","2000-09","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","5.7",",W","250.3","W","30.1",",W","3",",W","2",",W","0",",W","0",",W","1",",W","0",",W","27",",W","0",",W","","","","","-2.8",",W,25,","10.4",",,W,08,","31.1",",W,16,","44.9","W","41.9",",W","15.3",",,,W","17.94",",W","26.26",",,,W","9.62",",,,W","","","200",",W","220",",W","21.5",",W","25.0",",W"
"USW00003027","2000-10","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","5.2",",W","250.3","W","0.0",",W","10",",W","7",",W","0",",W","0",",W","6",",W","0",",W","4",",W","0",",W","","","","","-2.8",",W,08,","18.8",",,W,23,","27.2",",W,02,","347.4","W","302.5",",W","86.7",",,,W","8.58",",W","14.00",",,,W","3.15",",,,W","","","290",",W","280",",W","19.7",",W","22.8",",W"
"USW00003027","2000-11","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.7",",W","250.3","W","0.0",",W","8",",W","2",",W","0",",W","0",",W","29",",W","3",",W","0",",W","0",",W","","","","","-12.8",",W,08,","5.6",",,W,23,","11.7",",W,30,","906.6","W","559.2",",W","13.3",",,,W","-0.31",",W","4.77",",,,W","-5.38",",,,W","","","300",",W","280",",W","18.3",",W","21.0",",W"
"USW00003027","2000-12","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.1",",W","250.3","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","31",",W","7",",W","0",",W","0",",W","","","","","-13.9",",W,27,","11.4",",,W,26,","11.7",",W,04,","1512.2","W","605.6",",W","19.9",",,,W","-1.20",",W","4.89",",,,W","-7.30",",,,W","","","290",",W","300",",W","23.2",",W","27.7",",W"
"USW00003027","2001-01","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.7",",W","0.0","W","0.0",",W","11",",W","2",",W","0",",W","0",",W","31",",W","17",",W","0",",W","0",",W","","","","","-16.7",",W,31,","2.5",",,W,27,+","5.6",",W,06,","2246.9","W","734.7",",W","12.2",",,,W","-5.37",",W","-0.35",",,,W","-10.38",",,,W","","","290",",W","290",",W","20.6",",W","23.7",",W"
"USW00003027","2001-02","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.3",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","0",",W","27",",W","3",",W","0",",W","0",",W","","","","","-15.0",",W,01,","4.6",",,W,28,","16.1",",W,22,","2729.1","W","482.2",",W","8.9",",,,W","1.11",",W","6.66",",,,W","-4.44",",,,W","","","300",",W","290",",W","20.6",",W","24.1",",W"
"USW00003027","2001-03","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.2",",W","0.0","W","0.0",",W","3",",W","3",",W","0",",W","0",",W","25",",W","0",",W","0",",W","0",",W","","","","","-8.3",",W,01,","14.5",",,W,07,","20.0",",W,21,","3174.8","W","445.7",",W","33.3",",,,W","3.96",",W","10.59",",,,W","-2.68",",,,W","","","300",",W","230",",W","20.6",",W","25.9",",W"
"USW00003027","2001-04","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","8.0",",W","0.0","W","0.0","1,W","3",",W","1",",W","0",",W","0",",W","12",",W","0","1,W","10","1,W","0","1,W","","","","","-5.0",",W,11,+","3.6",",,W,06,","23.3","1,W,30,+","3419.1","W","244.3","1,W","5.4",",,,W","9.87","1,W","18.60","1,,,W","1.14",",,,W","","","230",",W","230",",W","25.9",",W","30.0",",W"
"USW00003027","2001-05","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.2",",W","1.1","W","1.1",",W","6",",W","2",",W","0",",W","0",",W","4",",W","0",",W","22",",W","0",",W","","","","","-1.1",",W,21,+","13.0",",,W,11,","28.9",",W,26,","3538.9","W","119.8",",W","22.5",",,,W","14.50",",W","22.76",",,,W","6.25",",,,W","","","280",",W","260",",W","17.9",",W","23.2",",W"
"USW00003027","2001-06","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","5.8",",W","44.1","W","43.0","2,W","11",",W","5",",W","0",",W","0","2,W","0","2,W","0","2,W","27","2,W","0","2,W","","","","","3.3","2,W,14,","6.9",",,W,07,","31.1","2,W,23,+","3552.8","W","13.9","2,W","28.4",",,,W","19.37","2,W","28.13","2,,,W","10.61","2,,,W","","","290",",W","240",",W","17.4",",W","21.5",",W"
"USW00003027","2001-07","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","4.5",",W","146.6","W","102.5",",W","12",",W","5",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","","","","","12.2",",W,28,+","20.1",",,W,29,","31.7",",W,23,+","0.0","W","0.0",",W","57.7",",,,W","21.64",",W","29.50",",,,W","13.77",",,,W","","","320",",W","320",",W","17.9",",W","21.0",",W"
"USW00003027","2001-08","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","3.8",",W","183.2","W","36.6",",W","10",",W","8",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","","","","","8.3",",W,26,","9.1",",,W,29,","30.0",",W,24,","6.4","W","6.4",",W","48.7",",,,W","19.31",",W","26.37",",,,W","12.24",",,,W","","","290",",W","20",",W","13.9",",W","17.0",",W"
"USW00003027","2001-09","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","4.7",",W","191.3","W","8.1",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","0",",W","","","","","1.1",",W,09,","1.8",",,W,15,","28.9",",W,27,","45.2","W","38.8",",W","4.1",",,,W","17.31",",W","25.67",",,,W","8.95",",,,W","","","290",",W","280",",W","19.2",",W","23.7",",W"
"USW00003027","2001-10","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.5",",W","191.3","W","0.0",",W","4",",W","0",",W","0",",W","0",",W","6",",W","0",",W","15",",W","0",",W","","","","","-3.3",",W,16,+","1.3",",,W,08,","25.0",",W,04,","258.4","W","213.2",",W","2.9",",,,W","11.46",",W","19.67",",,,W","3.24",",,,W","","","280",",W","270",",W","19.2",",W","22.8",",W"
"USW00003027","2001-11","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.4",",W","191.3","W","0.0",",W","7",",W","4",",W","1",",W","0",",W","15",",W","3",",W","0",",W","0",",W","","","","","-13.3",",W,28,","29.5",",,W,14,","19.4",",W,03,","668.5","W","410.1",",W","58.8",",,,W","4.66",",W","10.63",",,,W","-1.31",",,,W","","","230",",W","230",",W","22.8",",W","27.3",",W"
"USW00003027","2001-12","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.9",",W","191.3","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","31",",W","4",",W","0",",W","0",",W","","","","","-12.2",",W,13,","3.6",",,W,11,","12.8",",W,03,","1265.7","W","597.2",",W","7.5",",,,W","-0.93",",W","5.17",",,,W","-7.03",",,,W","","","290",",W","300",",W","19.2",",W","21.9",",W"
"USW00003027","2002-01","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.4",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","30",",W","3",",W","0",",W","0",",W","","","","","-13.9",",W,31,","5.3",",,W,05,","13.3",",W,28,+","1847.3","W","581.6",",W","7.4",",,,W","-0.43",",W","5.63",",,,W","-6.48",",,,W","","","300",",W","290",",W","19.7",",W","23.2",",W"
"USW00003027","2002-02","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.0",",W","0.0","W","0.0",",W","6",",W","1",",W","0",",W","0",",W","26",",W","2",",W","0",",W","0",",W","","","","","-16.7",",W,26,","5.3",",,W,03,","18.9",",W,23,","2360.4","W","513.1",",W","8.7",",,,W","0.01",",W","7.24",",,,W","-7.23",",,,W","","","300",",W","300",",W","21.0",",W","25.0",",W"
"USW00003027","2002-03","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.4",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","1",",W","26",",W","2",",W","1",",W","0",",W","","","","","-17.8",",W,02,","5.1",",,W,29,","21.1",",W,13,","2802.0","W","441.6",",W","5.4",",,,W","4.09",",W","13.33",",,,W","-5.16",",,,W","0","1,W","270",",W","270",",W","21.9",",W","27.3",",W"
"USW00003027","2002-04","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.0",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","0",",W","6",",W","0",",W","17",",W","0",",W","","","","","-7.8",",W,03,","3.8",",,W,07,","25.0",",W,30,","3009.1","W","207.1",",W","4.8",",,,W","11.43",",W","20.18",",,,W","2.68",",,,W","","","240",",W","260",",W","20.6",",W","24.6",",W"
"USW00003027","2002-05","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.5",",W","11.4","W","11.4",",W","2",",W","1",",W","0",",W","0",",W","2",",W","0",",W","25",",W","1",",W","","","","","-0.6",",W,13,+","4.1",",,W,14,","32.8",",W,31,","3136.0","W","126.9",",W","4.4",",,,W","14.60",",W","23.59",",,,W","5.62",",,,W","","","190",",W","190",",W","21.9",",W","25.0",",W"
"USW00003027","2002-06","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","5.8",",W","93.4","W","82.0",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","30",",W","6",",W","","","","","5.6",",W,05,","11.7",",,W,22,","33.3",",W,18,","3143.7","W","7.7",",W","17.9",",,,W","20.81",",W","29.91",",,,W","11.71",",,,W","0","4,","40",",W","40",",W","20.6",",W","25.9",",W"
"USW00003027","2002-07","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","4.3",",W","159.0","W","65.6",",W","14",",W","7",",W","0",",W","0",",W","0",",W","0",",W","30",",W","2",",W","","","","","10.6",",W,15,","22.6",",,W,22,","33.3",",W,01,","2.5","W","2.5",",W","72.9",",,,W","20.37",",W","27.53",",,,W","13.21",",,,W","","","40",",W","40",",W","17.0",",W","21.0",",W"
"USW00003027","2002-08","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","5.1",",W","227.8","W","68.8",",W","6",",W","3",",W","0",",W","0",",W","0",",W","0",",W","31",",W","5",",W","","","","","9.4",",W,14,","17.0",",,W,02,","32.8",",W,15,","7.5","W","5.0",",W","44.2",",,,W","20.39",",W","28.21",",,,W","12.57",",,,W","","","190",",W","190",",W","19.7",",W","24.1",",W"
"USW00003027","2002-09","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","5.3",",W","245.7","W","17.9",",W","12",",W","4",",W","0",",W","0",",W","0",",W","0",",W","19",",W","0",",W","","","","","4.4",",W,22,+","14.2",",,W,10,","30.6",",W,06,","90.6","W","83.1",",W","48.6",",,,W","16.16",",W","23.15",",,,W","9.17",",,,W","0","4,W","280",",W","280",",W","17.4",",W","21.9",",W"
"USW00003027","2002-10","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","5.3",",W","245.7","W","0.0",",W","10",",W","3",",W","0",",W","0",",W","9",",W","0",",W","6",",W","0",",W","","","","","-2.2",",W,31,+","23.9",",,W,26,","22.8",",W,11,+","379.5","W","288.9",",W","35.6",",,,W","9.01",",W","15.92",",,,W","2.10",",,,W","0","3,W","260",",W","260",",W","19.2",",W","23.2",",W"
"USW00003027","2002-11","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.5",",W","245.7","W","0.0",",W","4",",W","1",",W","0",",W","0",",W","28",",W","2",",W","0",",W","0",",W","","","","","-11.1",",W,27,","2.5",",,W,09,","16.7",",W,22,","830.9","W","451.4",",W","5.6",",,,W","3.29",",W","9.96",",,,W","-3.39",",,,W","0","1,W","280",",W","280",",W","23.2",",W","27.3",",W"
"USW00003027","2002-12","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.2",",W","245.7","W","0.0",",W","4",",W","1",",W","0",",W","0",",W","31",",W","7",",W","0",",W","0",",W","","","","","-11.7",",W,25,","3.6",",,W,03,","11.1",",W,01,","1450.1","W","619.2",",W","5.4",",,,W","-1.64",",W","3.46",",,,W","-6.74",",,,W","0","2,W","270",",W","270",",W","20.1",",W","24.1",",W"
"USW00003027","2003-01","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.8",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","0",",W","0",",W","","","","","-9.4",",W,18,","0.0",",T,W,11,+","15.0",",W,27,","1929.0","W","478.9",",W","0.0",",T,,W","2.88",",W","10.37",",,,W","-4.61",",,,W","0",",W","290",",W","290",",W","20.1",",W","24.1",",W"
"USW00003027","2003-02","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.2",",W","0.0","W","0.0",",W","9",",W","2",",W","0",",W","0",",W","26",",W","4",",W","0",",W","0",",W","","","","","-12.2",",W,25,+","3.8",",,W,20,","16.1",",W,02,+","2421.2","W","492.2",",W","11.8",",,,W","0.75",",W","7.16",",,,W","-5.65",",,,W","","","250",",W","240",",W","22.8",",W","27.3",",W"
"USW00003027","2003-03","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","6.9",",W","0.0","W","0.0",",W","7",",W","2",",W","0",",W","0",",W","25",",W","0",",W","0",",W","0",",W","","","","","-8.9",",W,29,+","15.0",",,W,19,","20.0",",W,14,","2852.7","W","431.5",",W","23.1",",,,W","4.41",",W","11.81",",,,W","-2.98",",,,W","0","2,W","270",",W","270",",W","20.6",",W","24.1",",W"
"USW00003027","2003-04","35.00278","-105.66278","2159.8","CLINES CORNERS, NM US","7.9",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","0",",W","13",",W","0",",W","9",",W","0",",W","","","","","-7.2",",W,08,","2.0",",,W,23,","23.3",",W,13,","3133.0","W","280.3",",W","3.1",",,,W","8.99",",W","17.46",",,,W","0.51",",,,W","0","3,W","280",",W","270",",W","24.1",",W","29.5",",W"
