"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00410635","1940-04","30.78333","-95.95","102.1","BEDIAS, TX US","9",",6","4",",6","2",",6","","","","","","","","","","","","","44.5",",,6,07,","90.6",",,,6","",""
"USC00410635","1940-05","30.78333","-95.95","102.1","BEDIAS, TX US","9",",6","5",",6","2",",6","","","","","","","","","","","","","38.1",",,6,19,","112.6",",,,6","",""
"USC00410635","1940-06","30.78333","-95.95","102.1","BEDIAS, TX US","9",",6","6",",6","3",",6","","","","","","","","","","","","","69.9",",,6,10,","142.7",",,,6","",""
"USC00410635","1940-07","30.78333","-95.95","102.1","BEDIAS, TX US","4",",6","3",",6","1",",6","","","","","","","","","","","","","41.9",",,6,15,","61.0",",,,6","",""
"USC00410635","1940-08","30.78333","-95.95","102.1","BEDIAS, TX US","4",",6","2",",6","0",",6","","","","","","","","","","","","","22.1",",,6,30,","26.9",",,,6","",""
"USC00410635","1940-09","30.78333","-95.95","102.1","BEDIAS, TX US","5",",6","3",",6","0",",6","","","","","","","","","","","","","14.5",",,6,22,","30.8",",,,6","",""
"USC00410635","1940-10","30.78333","-95.95","102.1","BEDIAS, TX US","4",",6","4",",6","1",",6","","","","","","","","","","","","","54.1",",,6,29,","84.0",",,,6","",""
"USC00410635","1940-11","30.78333","-95.95","102.1","BEDIAS, TX US","12",",6","8",",6","4",",6","","","","","","","","","","","","","64.8",",,6,25,","238.7",",,,6","",""
"USC00410635","1940-12","30.78333","-95.95","102.1","BEDIAS, TX US","12",",6","8",",6","1",",6","","","","","1","","","","","","","","107.2",",,6,12,","236.4",",,,6","",""
"USC00410635","1941-01","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","3",",6","1",",6","","","","","","","","","","","","","34.3",",,6,14,","52.5",",,,6","",""
"USC00410635","1941-02","30.78333","-95.95","102.1","BEDIAS, TX US","5","1,6","5","1,6","2","1,6","","","","","","","","","","","","","45.0","1,,6,02,","111.1","1,,,6","",""
"USC00410635","1941-03","30.78333","-95.95","102.1","BEDIAS, TX US","7",",6","5",",6","1",",6","","","","","","","","","","","","","53.3",",,6,07,","99.8",",,,6","",""
"USC00410635","1941-04","30.78333","-95.95","102.1","BEDIAS, TX US","9",",6","8",",6","0",",6","","","","","","","","","","","","","21.8",",,6,03,","65.6",",,,6","",""
"USC00410635","1941-05","30.78333","-95.95","102.1","BEDIAS, TX US","9",",6","7",",6","1",",6","","","","","","","","","","","","","48.0",",,6,21,","107.2",",,,6","",""
"USC00410635","1941-06","30.78333","-95.95","102.1","BEDIAS, TX US","8",",6","4",",6","2",",6","","","","","","","","","","","","","99.1",",,6,11,","175.4",",,,6","",""
"USC00410635","1941-07","30.78333","-95.95","102.1","BEDIAS, TX US","4",",6","3",",6","2",",6","","","","","","","","","","","","","118.1",",,6,12,","187.7",",,,6","",""
"USC00410635","1941-08","30.78333","-95.95","102.1","BEDIAS, TX US","7",",6","6",",6","1",",6","","","","","","","","","","","","","32.5",",,6,28,","73.2",",,,6","",""
"USC00410635","1941-09","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","5",",6","1",",6","","","","","","","","","","","","","72.4",",,6,24,","114.5",",,,6","",""
"USC00410635","1941-10","30.78333","-95.95","102.1","BEDIAS, TX US","7",",6","6",",6","3",",6","","","","","2","","","","","","","","86.4",",,6,31,","231.7",",,,6","",""
"USC00410635","1941-11","30.78333","-95.95","102.1","BEDIAS, TX US","5",",6","3",",6","1",",6","","","","","","","","","","","","","38.9",",,6,22,","54.9",",,,6","",""
"USC00410635","1941-12","30.78333","-95.95","102.1","BEDIAS, TX US","8",",6","5",",6","0",",6","","","","","4","","","","","","","","16.0",",,6,11,","37.6",",,,6","",""
"USC00410635","1942-01","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","3",",6","0",",6","","","","","","","","","","","","","10.2",",,6,03,","19.7",",,,6","",""
"USC00410635","1942-02","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","5",",6","0",",6","","","","","","","","","","","","","16.8",",,6,23,","41.2",",,,6","",""
"USC00410635","1942-03","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","4",",6","0",",6","","","","","","","","","","","","","21.1",",,6,05,","43.3",",,,6","",""
"USC00410635","1942-04","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","6",",6","3",",6","","","","","","","","","","","","","55.9",",,6,08,","198.1",",,,6","",""
"USC00410635","1942-05","30.78333","-95.95","102.1","BEDIAS, TX US","7",",6","5",",6","3",",6","","","","","","","","","","","","","46.0",",,6,12,","129.1",",,,6","",""
"USC00410635","1942-06","30.78333","-95.95","102.1","BEDIAS, TX US","10",",6","7",",6","2",",6","","","","","","","","","","","","","46.2",",,6,11,","125.4",",,,6","",""
"USC00410635","1942-07","30.78333","-95.95","102.1","BEDIAS, TX US","9",",6","9",",6","1",",6","","","","","","","","","","","","","45.0",",,6,05,","121.6",",,,6","",""
"USC00410635","1943-03","30.78333","-95.95","102.1","BEDIAS, TX US","5",",6","4",",6","1",",6","","","","","","","","","","","","","50.8",",,6,26,","65.2",",,,6","",""
"USC00410635","1943-04","30.78333","-95.95","102.1","BEDIAS, TX US","5",",6","5",",6","0",",6","","","","","","","","","","","","","16.5",",,6,17,","38.0",",,,6","",""
"USC00410635","1943-05","30.78333","-95.95","102.1","BEDIAS, TX US","10",",6","10",",6","4",",6","","","","","","","","","","","","","55.9",",,6,29,","227.0",",,,6","",""
"USC00410635","1943-08","30.78333","-95.95","102.1","BEDIAS, TX US","2",",6","2",",6","0",",6","","","","","","","","","","","","","11.9",",,6,20,","17.7",",,,6","",""
"USC00410635","1943-10","30.78333","-95.95","102.1","BEDIAS, TX US","1",",6","1",",6","1",",6","","","","","","","","","","","","","44.5",",,6,01,","44.5",",,,6","",""
"USC00410635","1944-01","30.78333","-95.95","102.1","BEDIAS, TX US","9",",6","9",",6","4",",6","","","0",",6","","","","","","","0",",,6,31,+","57.2",",,6,27,","198.1",",,,6","0",",,,6"
"USC00410635","1944-02","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","6",",6","1",",6","","","","","","","","","","","","","30.5",",,6,15,","75.1",",,,6","",""
"USC00410635","1944-03","30.78333","-95.95","102.1","BEDIAS, TX US","6",",6","6",",6","1",",6","","","","","","","","","","","","","37.8",",,6,17,","101.2",",,,6","",""
