"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00338378","1953-07","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","","","152.0",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","6.7",",0,25,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,03,","37.8",",0,31,","153.4","1,,,0","5.2","0","5.2",",0","","","","","102.8",",,,0","0",",,,0","23.07",",0","31.36",",,,0","14.77",",,,0","1015","1,,,0"
"USC00338378","1953-08","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","","","116.9",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","3.3",",0,19,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,02,","37.8",",0,31,","140.0",",,,0","15.7","0","10.5",",0","","","","","24.8",",,,0","0",",,,0","21.77",",0","30.95",",,,0","12.58",",,,0","1044",",,,0"
"USC00338378","1953-09","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","","","47.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","26",",0","6",",0","","","-1.7",",0,23,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,20,","38.3",",0,04,+","122.7",",,,0","101.3","0","85.6",",0","","","","","17.3",",,,0","0",",,,0","17.07",",0","27.51",",,,0","6.63",",,,0","1582",",,,0"
"USC00338378","1953-10","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","","","3.4",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","20",",0","1",",0","","","-5.0",",0,08,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,27,","34.4",",0,01,","76.3","3,,,0","298.6","0","197.3",",0","","","","","16.2",",,,0","0",",,,0","12.08",",0","22.80",",,,0","1.35",",,,0","1322",",,,0"
"USC00338378","1953-11","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","","","0.0",",0","7",",0","4",",0","0",",0","2",",0","2",",0","0",",0","27",",0","1",",0","7",",0","0",",0","","","-13.3",",0,29,","25",",,0,28,+","25",",,0,28,+","9.9",",,0,23,","22.8",",0,04,","29.1","5,,,0","721.2","0","422.6",",0","","","","","24.7",",,,0","50",",,,0","4.25",",0","13.53",",,,0","-5.04",",,,0","152","2,,,0"
"USC00338378","1953-12","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","","","0.0",",0","11",",0","5",",0","0",",0","5",",0","1",",0","2",",0","27",",0","5",",0","0",",0","0",",0","","","-18.3",",0,18,","25",",,0,20,+","25",",,0,16,","14.0",",,0,14,","18.9",",0,05,","","","1291.8","0","570.6",",0","","","","","47.0",",,,0","25",",,,0","-0.07",",0","6.55",",,,0","-6.70",",,,0","",""
"USC00338378","1954-01","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","0.0","0","0.0",",0","12",",0","7",",0","0",",0","7",",0","4",",0","3",",0","29",",0","8",",0","0",",0","0",",0","","","-19.4",",0,13,","76",",,0,15,+","178",",,0,15,","19.1",",,0,20,","15.0",",0,27,+","","","1890.3","0","598.5",",0","","","","","74.7",",,,0","304",",,,0","-0.97",",0","4.54",",,,0","-6.48",",,,0","",""
"USC00338378","1954-02","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","1.1","0","1.1",",0","7",",0","1",",0","0",",0","2",",0","1",",0","0",",0","23",",0","2",",0","2",",0","0",",0","","","-13.3",",0,13,","25",",,0,07,+","25",",,0,06,","5.6",",,0,26,","24.4",",0,16,","","","2331.4","0","441.1",",0","","","","","12.0",",,,0","25",",,,0","2.62",",0","9.42",",,,0","-4.19",",,,0","",""
"USC00338378","1954-03","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","1.1","0","0.0",",0","14",",0","7",",0","0",",0","3",",0","3",",0","0",",0","28",",0","3",",0","4",",0","0",",0","","","-13.9",",0,06,+","127",",,0,02,","102",",,0,01,","23.4",",,0,01,","26.7",",0,26,","","","2829.7","0","498.3",",0","","","","","73.1",",,,0","178",",,,0","2.26",",0","9.53",",,,0","-5.01",",,,0","",""
"USC00338378","1954-04","39.54444","-82.05812","228.3","TOM JENKINS DAM BURR OAK, OH US","8.1","0","7.0","1,0","14",",0","8",",0","0",",0","1",",0","1",",0","0","1,0","10","1,0","0",",0","17",",0","0",",0","","","-8.9","1,0,01,","25",",,0,04,","25",",,0,04,","15.7",",,0,23,","31.1",",0,22,","","","3005.8","0","176.1",",0","","","","","72.8",",,,0","25",",,,0","12.60","1,0","21.15",",,,0","4.04","1,,,0","2934",",,,0"
