"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00153604","1974-04","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","20.9","1,0","6",",0","4",",0","2",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","15","1,0","0","1,0","","","3","","-2.2","1,0,09,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,22,","28.3","1,0,28,+","","","","","134.7","1,0","","","","","","","","","","","74.5",",,,0","0",",,,0","14.41","1,0","20.80","1,,,0","8.02","1,,,0"
"USC00153604","1974-05","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","60.9","1,0","14",",0","9",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","24",",0","0",",0","","","1","","1.7","1,0,07,","0",",,0,31,+","0",",,0,31,+","55.6",",,0,31,","31.1",",0,20,","","","","","51.4",",0","","","","","","","","","","","182.3",",,,0","0",",,,0","18.64","1,0","24.16",",,,0","13.11","1,,,0"
"USC00153604","1974-06","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","73.7",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","8.9",",0,26,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,07,","31.7",",0,20,","","","","","12.5",",0","","","","","","","","","","","96.8",",,,0","0",",,,0","20.37",",0","26.08",",,,0","14.67",",,,0"
"USC00153604","1974-07","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","167.3","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","4","1,0","","","4","","11.7",",0,13,","0",",,0,31,+","0",",,0,31,+","40.9",",,0,15,","32.8","1,0,03,","0.0","0","","","0.0","1,0","","","","","","","","","","","113.7",",,,0","0",",,,0","23.96","1,0","29.93","1,,,0","17.99",",,,0"
"USC00153604","1974-08","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","152.7",",0","10",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","7","","12.2",",0,05,","0",",,0,31,+","0",",,0,31,+","73.9",",,0,29,","31.1",",0,26,+","0.0","0","","","0.0",",0","","","","","","","","","","","178.1",",,,0","0",",,,0","23.26",",0","28.61",",,,0","17.91",",,,0"
"USC00153604","1974-09","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","43.1",",0","12",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","1","","1.7",",0,23,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,13,","30.0",",0,12,","58.9","0","","","58.9",",0","","","","","","","","","","","145.4",",,,0","0",",,,0","17.81",",0","23.26",",,,0","12.35",",,,0"
"USC00153604","1974-10","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","7.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","21",",0","0",",0","","","","","-2.8",",0,21,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,15,","26.1",",0,31,+","206.7","0","","","147.8",",0","","","","","","","","","","","46.0",",,,0","0",",,,0","13.80",",0","20.84",",,,0","6.75",",,,0"
"USC00153604","1974-11","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","6.1",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","5",",0","0",",0","","","2","","-5.6",",0,26,","0",",,0,30,+","0",",T,0,27,+","13.0",",,0,11,","25.6",",0,03,","505.8","0","","","299.1",",0","","","","","","","","","","","54.8",",,,0","0",",T,,0","8.57",",0","13.90",",,,0","3.23",",,,0"
"USC00153604","1974-12","37.7822","-86.4622","217.9","HARDINSBURG, KY US","","","0.0","1,0","12","2,0","8","2,0","1","2,0","3","5,","","","0",",0","19",",0","2","1,0","0","1,0","0","1,0","","","","","-7.8",",0,18,+","51","5,,0,01,","","","25.4","2,,0,24,","17.8","1,0,31,+","942.8","0","","","437.0","1,0","","","","","","","","","","","87.6",",a,,0","","","3.69","1,0","7.76","1,,,0","-0.38",",,,0"
"USC00153604","1975-01","37.7822","-86.4622","217.9","HARDINSBURG, KY US","0.0","0","0.0",",0","15",",0","12",",0","2",",0","3","3,0","3",",0","0",",0","17",",0","2",",0","1",",0","0",",0","","","1","","-14.4",",0,13,","51","3,,0,20,+","51",",,0,20,+","48.3",",,0,10,","21.7",",0,29,","1385.1","0","","","442.3",",0","","","","","","","","","","","153.4",",,,0","127",",,,0","4.06",",0","8.90",",,,0","-0.77",",,,0"
