"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00206851","1894-01","42.0","-83.5","152.4","RAWSONVILLE, MI US","","","5",",6","5",",6","0",",6","2",",6","","","","","","","","","","","1","","","","","","51",",,6,29,+","7.6",",,6,05,","","","","","","","28.5",",,,6","102",",,,6","","","","","",""
"USC00206851","1894-02","42.0","-83.5","152.4","RAWSONVILLE, MI US","","","5","1,6","3","1,6","2","1,6","2",",6","3","3,6","24","3,6","15","4,6","0","4,6","0","4,6","","","1","","-22.2","3,6,24,","254",",,6,13,","25.4","1,,6,13,+","10.0","4,6,28,+","","","","","55.9","1,,,6","305",",,,6","-4.62","7,6","-0.14","4,,,6","-9.11","3,,,6"
"USC00206851","1894-03","42.0","-83.5","152.4","RAWSONVILLE, MI US","0.0","4,6","6","2,6","5","2,6","0","2,6","2",",6","0","2,6","14","2,6","4","2,6","4","2,6","0","2,6","1","","","","-10.0","2,6,26,","64",",,6,29,","12.7","2,,6,06,","25.6","2,6,18,","","","344.5","2,6","44.0","2,,,6","135",",,,6","5.61","4,6","10.73","2,,,6","0.50","2,,,6"
"USC00206851","1894-04","42.0","-83.5","152.4","RAWSONVILLE, MI US","2.8","4,6","8",",6","8",",6","1",",6","0",",6","0","2,6","7","2,6","0","2,6","10","2,6","0","2,6","","","","","-5.6","2,6,11,","0",",T,6,05,","25.9",",,6,10,","28.9","2,6,30,","","","231.9","2,6","83.1",",,,6","0",",T,,6","9.67","4,6","15.31","2,,,6","4.03","2,,,6"
"USC00206851","1894-05","42.0","-83.5","152.4","RAWSONVILLE, MI US","","","8","2,6","8","2,6","2","2,6","0",",6","0","2,6","0","2,6","0","2,6","14","2,6","1","2,6","","","","","1.1","2,6,20,","0",",T,6,29,+","66.0","2,,6,17,","32.2","2,6,17,","","","","","151.9","2,,,6","0",",T,,6","15.33","4,6","20.77","2,,,6","9.88","2,,,6"
"USC00206851","1894-07","42.0","-83.5","152.4","RAWSONVILLE, MI US","174.5",",6","1","1,6","1","1,6","1","1,6","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","11.1",",6,09,+","","","27.9","1,,6,20,","36.7",",6,19,","2.8","6","2.8",",6","27.9","1,,,6","","","23.87",",6","29.45",",,,6","18.28",",,,6"
"USC00206851","1894-08","42.0","-83.5","152.4","RAWSONVILLE, MI US","89.9","2,6","0",",6","0",",6","0",",6","","","0","1,6","0","1,6","0","1,6","30","1,6","4","1,6","","","","","7.8","1,6,22,","","","0.0",",T,6,11,","34.4","1,6,08,","8.1","6","5.3","1,6","0.0",",T,,6","","","21.24","2,6","28.08","1,,,6","14.40","1,,,6"
"USC00206851","1894-09","42.0","-83.5","152.4","RAWSONVILLE, MI US","60.1",",6","7",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","24",",6","3",",6","","","","","2.2",",6,26,","","","45.7",",,6,08,","33.3",",6,03,","52.1","6","44.0",",6","90.6",",,,6","","","18.87",",6","24.59",",,,6","13.15",",,,6"
"USC00206851","1894-10","42.0","-83.5","152.4","RAWSONVILLE, MI US","0.0","2,6","","","","","","","","","0","1,6","2","1,6","0","1,6","4","1,6","0","1,6","","","","","-2.2","1,6,15,","","","","","26.7","1,6,19,","265.6","6","213.5","1,6","","","","","10.94","2,6","15.15","1,,,6","6.73","1,,,6"
"USC00206851","1894-11","42.0","-83.5","152.4","RAWSONVILLE, MI US","","","","","","","","","","","0","3,6","19","3,6","4","3,6","0","3,6","0","3,6","","","","","-10.0","3,6,29,","","","","","18.9","3,6,02,","","","","","","","","","1.88","6,6","5.36","3,,,6","-1.60","3,,,6"
"USC00206851","1894-12","42.0","-83.5","152.4","RAWSONVILLE, MI US","0.0","5,6","4",",6","4",",6","0",",6","1",",6","1","3,6","22","3,6","7","2,6","0","2,6","0","2,6","","","","","-20.0","3,6,28,","51",",,6,30,","15.2",",,6,07,","12.2","2,6,21,+","","","500.4","2,6","33.0",",,,6","51",",,,6","-0.66","5,6","2.65","2,,,6","-3.97","3,,,6"
