"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00315275","1937-10","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","3",",6","3",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","26.2",",,6,19,","48.3",",,,6","0",",,,6"
"USC00315275","1938-01","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","3",",6","3",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","18.8",",,6,07,","37.8",",,,6","0",",,,6"
"USC00315275","1938-02","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,28,+","7.1",",,6,24,","13.7",",,,6","0",",,,6"
"USC00315275","1938-03","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","28.4",",,6,11,","44.9",",,,6","0",",,,6"
"USC00315275","1938-04","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","8",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","37.8",",,6,09,","112.5",",,,6","0",",,,6"
"USC00315275","1938-05","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","5",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","24.6",",,6,25,","92.1",",,,6","0",",,,6"
"USC00315275","1938-06","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","13",",6","11",",6","3",",6","","","0",",6","","","","","0",",,6,30,+","35.6",",,6,04,","160.1",",,,6","0",",,,6"
"USC00315275","1938-07","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","10",",6","10",",6","1",",6","","","0",",6","1","","","","0",",,6,31,+","43.2",",,6,26,","173.7",",,,6","0",",,,6"
"USC00315275","1938-08","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","6",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","30.7",",,6,27,","67.4",",,,6","0",",,,6"
"USC00315275","1938-09","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","4",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","92.7",",,6,20,","156.2",",,,6","0",",,,6"
"USC00315275","1938-10","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","20.8",",,6,24,","53.8",",,,6","0",",,,6"
"USC00315275","1938-11","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","4",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","38.4",",,6,20,","80.6",",,,6","0",",,,6"
"USC00315275","1938-12","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","38.1",",,6,27,","60.2",",,,6","0",",,,6"
"USC00315275","1939-01","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","9",",6","7",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","16.0",",,6,25,","68.3",",,,6","0",",,,6"
"USC00315275","1939-02","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","11",",6","11",",6","1",",6","","","0",",6","","","","","0",",,6,28,+","56.1",",,6,26,","193.2",",,,6","0",",,,6"
"USC00315275","1939-03","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","9",",6","8",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","20.6",",,6,03,","88.7",",,,6","0",",,,6"
"USC00315275","1939-04","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","52.6",",,6,17,","83.9",",,,6","0",",,,6"
"USC00315275","1939-05","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","6",",6","6",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","23.9",",,6,14,","74.2",",,,6","0",",,,6"
"USC00315275","1939-06","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","9",",6","6",",6","1",",6","","","0",",6","1","","","","0",",,6,30,+","33.0",",,6,26,","104.4",",,,6","0",",,,6"
"USC00315275","1939-07","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","12",",6","11",",6","4",",6","","","0",",6","1","","","","0",",,6,31,+","52.8",",,6,19,","262.4",",,,6","0",",,,6"
"USC00315275","1939-08","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","19",",6","17",",6","1",",6","","","0",",6","5","","","","0",",,6,31,+","112.0",",,6,26,","261.1",",,,6","0",",,,6"
"USC00315275","1939-09","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","6",",6","3",",6","0",",6","","","0",",6","7","","","","0",",,6,30,+","18.5",",,6,27,","37.0",",,,6","0",",,,6"
"USC00315275","1939-10","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","4",",6","4",",6","0",",6","","","0",",6","1","","","","0",",,6,31,+","13.7",",,6,30,","28.7",",,,6","0",",,,6"
"USC00315275","1939-11","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","5",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","16.3",",,6,20,","36.8",",,,6","0",",,,6"
"USC00315275","1939-12","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","2",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","31.5",",,6,23,","52.8",",,,6","0",",,,6"
"USC00315275","1940-01","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","6",",6","0",",6","","","","","","","","","","","19.3",",,6,24,","70.7",",,,6","",""
"USC00315275","1940-02","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5","5,6","5","5,6","0","5,6","","","0",",6","","","","","0",",,6,29,+","15.7","5,,6,07,","46.3","5,,,6","0",",,,6"
"USC00315275","1940-03","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","8",",6","7",",6","1",",6","","","1",",6","","","","","51",",,6,25,","36.1",",,6,15,","96.1",",,,6","51",",,,6"
"USC00315275","1940-04","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","4",",6","3",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","34.3",",,6,20,","68.9",",,,6","0",",,,6"
"USC00315275","1940-05","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","7",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","17.0",",,6,25,","69.0",",,,6","0",",,,6"
"USC00315275","1940-06","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","9",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","50.8",",,6,03,","134.7",",,,6","0",",,,6"
"USC00315275","1940-07","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","23.4",",,6,14,","65.8",",,,6","0",",,,6"
"USC00315275","1940-08","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","10","1,6","7","1,6","0","1,6","","","0",",6","","","","","0",",,6,31,+","17.0","1,,6,11,","81.3","1,,,6","0",",,,6"
"USC00315275","1940-09","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","3",",6","3",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","38.6",",,6,11,","62.0",",,,6","0",",,,6"
"USC00315275","1940-10","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","2",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","4.6",",,6,31,+","9.2",",,,6","0",",,,6"
"USC00315275","1940-11","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","6",",6","5",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","35.6",",,6,14,","114.8",",,,6","0",",,,6"
"USC00315275","1940-12","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","9",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","26.2",",,6,26,","58.6",",,,6","0",",,,6"
"USC00315275","1941-01","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","4",",6","3",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","15.7",",,6,17,","44.4",",,,6","0",",,,6"
"USC00315275","1941-02","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","4","2,6","3","2,6","1","2,6","","","0",",6","","","","","0",",,6,28,+","37.8","2,,6,15,","71.6","2,,,6","0",",,,6"
"USC00315275","1941-03","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","5",",6","2",",6","","","0",",6","","","","","0",",,6,31,+","42.7",",,6,08,","104.9",",,,6","0",",,,6"
"USC00315275","1941-04","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","5",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","37.6",",,6,25,","86.9",",,,6","0",",,,6"
"USC00315275","1941-05","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","3",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","9.9",",,6,08,","13.7",",,,6","0",",,,6"
"USC00315275","1941-06","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","10",",6","7",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","49.3",",,6,15,","137.5",",,,6","0",",,,6"
"USC00315275","1941-07","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","11",",6","11",",6","3",",6","","","0",",6","","","","","0",",,6,31,+","66.0",",,6,17,","269.6",",,,6","0",",,,6"
"USC00315275","1941-08","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","6",",6","6",",6","2",",6","","","0",",6","","","","","0",",,6,31,+","27.4",",,6,21,","96.9",",,,6","0",",,,6"
"USC00315275","1941-09","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","3","2,6","3","2,6","1","2,6","","","0",",6","","","","","0",",,6,30,+","28.4","2,,6,27,","51.6","2,,,6","0",",,,6"
"USC00315275","1941-10","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","2",",6","2",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","60.2",",,6,28,","69.9",",,,6","0",",,,6"
"USC00315275","1941-11","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","1",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","3.3",",,6,23,","9.2",",,,6","0",",,,6"
"USC00315275","1941-12","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","5",",6","2",",6","","","0",",6","","","","","0",",,6,31,+","55.4",",,6,05,","130.8",",,,6","0",",,,6"
"USC00315275","1942-01","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5",",6","5",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","14.7",",,6,04,","56.9",",,,6","0",",,,6"
"USC00315275","1942-02","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","5","1,6","5","1,6","1","1,6","","","0",",6","","","","","0",",,6,28,+","25.7","1,,6,17,","61.7","1,,,6","0",",,,6"
"USC00315275","1942-03","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","7",",6","7",",6","3",",6","","","0",",6","","","","","0",",,6,31,+","58.4",",,6,22,","202.2",",,,6","0",",,,6"
"USC00315275","1942-04","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","1",",6","1",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","34.3",",,6,10,","34.3",",,,6","0",",,,6"
"USC00315275","1942-05","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","8",",6","5",",6","2",",6","","","0",",6","","","","","0",",,6,31,+","26.7",",,6,16,","79.9",",,,6","0",",,,6"
"USC00315275","1942-06","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","9","5,6","5","5,6","0","5,6","","","0",",6","","","","","0",",,6,30,+","24.1","5,,6,07,","65.4","5,,,6","0",",,,6"
"USC00315275","1942-07","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","8",",6","6",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","21.6",",,6,17,","85.8",",,,6","0",",,,6"
"USC00315275","1942-08","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","11","2,6","10","2,6","2","2,6","","","0",",6","","","","","0",",,6,31,+","78.2","2,,6,13,","217.4","2,,,6","0",",,,6"
"USC00315275","1942-09","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","6",",6","6",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","42.2",",,6,28,","107.8",",,,6","0",",,,6"
"USC00315275","1942-10","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","8",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","31.2",",,6,22,","79.9",",,,6","0",",,,6"
"USC00315275","1942-11","35.2","-79.01667","52.1","FORT BRAGG WATER PLA, NC US","4",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","14.7",",,6,24,","24.6",",,,6","0",",,,6"
