"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1COGN0052","2014-09","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","54.6","5,a,,N"
"US1COGN0052","2014-10","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","14.7","4,a,,N"
"US1COGN0052","2015-02","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","11.4","5,a,,N"
"US1COGN0052","2015-03","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","0.0","2,T,,N"
"US1COGN0052","2015-04","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","24.1","2,a,,N"
"US1COGN0052","2015-05","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","61.4","1,a,,N"
"US1COGN0052","2015-07","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","29.4","3,a,,N"
"US1COGN0052","2015-08","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","48.0",",a,,N"
"US1COGN0052","2015-09","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","21.3",",a,,N"
"US1COGN0052","2015-10","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","40.1","3,a,,N"
"US1COGN0052","2015-11","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","8.1","3,a,,N"
"US1COGN0052","2015-12","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","34.6","4,a,,N"
"US1COGN0052","2016-02","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","0.0","5,T,,N"
"US1COGN0052","2016-03","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","12.4","2,a,,N"
"US1COGN0052","2016-04","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","33.0","2,a,,N"
"US1COGN0052","2016-05","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","50.0","5,a,,N"
"US1COGN0052","2016-08","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","90.7","2,a,,N"
"US1COGN0052","2016-10","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","9.7","1,a,,N"
"US1COGN0052","2017-01","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","178.7","2,a,,N"
"US1COGN0052","2017-02","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","20.8",",a,,N"
"US1COGN0052","2017-03","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","1.8","4,a,,N"
"US1COGN0052","2017-07","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","49.1",",a,,N"
"US1COGN0052","2017-08","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","47.7","1,a,,N"
"US1COGN0052","2017-10","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","24.1","2,a,,N"
"US1COGN0052","2017-11","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","6.1",",a,,N"
"US1COGN0052","2018-01","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","20.3","2,a,,N"
"US1COGN0052","2018-02","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","11.4",",a,,N"
"US1COGN0052","2018-03","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","6.8","1,a,,N"
"US1COGN0052","2018-05","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","4.1","1,a,,N"
"US1COGN0052","2018-06","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","6.1","2,a,,N"
"US1COGN0052","2018-08","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","24.4","4,a,,N"
"US1COGN0052","2018-10","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","31.5","5,a,,N"
"US1COGN0052","2018-11","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","26.2","3,a,,N"
"US1COGN0052","2019-01","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","22.8","3,a,,N"
"US1COGN0052","2019-02","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","27.2","5,a,,N"
"US1COGN0052","2019-03","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","44.0","3,a,,N"
"US1COGN0052","2019-04","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","26.4","3,a,,N"
"US1COGN0052","2019-06","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","19.9","4,a,,N"
"US1COGN0052","2019-10","38.5557","-106.9286","2357.9","GUNNISON 0.8 N, CO US","12.7","5,a,,N"
