"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"CA007045070","1966-08","50.2167","-66.2","46.0","MOISIE, QC CA","14",",C","10",",C","3",",C","0",",C","0",",C","1",",C","0",",C","0",",,C,31,+","41.1",",,C,17,","24.4",",C,14,","159.7",",,,C","0",",,,C","17.56",",,,C"
"CA007045070","1966-09","50.2167","-66.2","46.0","MOISIE, QC CA","9",",C","7",",C","2",",C","0",",C","0",",C","2",",C","0",",C","0",",,C,30,+","39.4",",,C,23,","23.9",",C,09,","127.1",",,,C","0",",,,C","12.59",",,,C"
"CA007045070","1973-06","50.2167","-66.2","46.0","MOISIE, QC CA","11",",C","4",",C","0",",C","0",",C","","","","","","","0",",,C,30,+","12.4",",,C,09,","","","40.9",",,,C","0",",,,C","",""
"CA007045070","1973-07","50.2167","-66.2","46.0","MOISIE, QC CA","11",",C","7",",C","2",",C","0",",C","","","","","","","0",",,C,31,+","29.7",",,C,05,","","","103.0",",,,C","0",",,,C","",""
"CA007045070","1973-08","50.2167","-66.2","46.0","MOISIE, QC CA","12",",C","7",",C","0",",C","0",",C","","","","","","","0",",,C,31,+","24.4",",,C,27,","","","97.2",",,,C","0",",,,C","",""
"CA007045070","1973-09","50.2167","-66.2","46.0","MOISIE, QC CA","","","","","","","0",",C","","","","","","","0",",,C,30,+","","","","","","","0",",,,C","",""
