"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MISG0004","2008-10","43.2291","-83.74696","200.6","BIRCH RUN 2.6 ESE, MI US","41.0","1,a,,N"
"US1MISG0004","2008-11","43.2291","-83.74696","200.6","BIRCH RUN 2.6 ESE, MI US","54.8",",a,,N"
