"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00421216","1980-05","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","1.1",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","11",",0","0",",0","","","-1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,06,","27.8",",0,21,","206.2",",0","24.3",",,,0","0",",,,0","11.72",",0","18.31",",,,0","5.12",",,,0"
"USC00421216","1980-06","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,30,+","","","","","0.0",",T,,0","0",",,,0","","","","","",""
"USC00421216","1980-07","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.5",",,0,13,","","","","","0.5",",,,0","0",",,,0","","","","","",""
"USC00421216","1980-08","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","8.4",",,0,23,","","","","","13.0",",,,0","0",",,,0","","","","","",""
"USC00421216","1980-09","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","20.0","4,0","4",",0","4",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","0","3,0","20","3,0","3","3,0","","","-1.1","3,0,22,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,09,","33.9","3,0,06,","88.7","3,0","61.5",",,,0","0",",,,0","15.82","4,0","24.08","3,,,0","7.56","3,,,0"
"USC00421216","1980-10","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","2.5","5,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","5,0","10","5,0","0","4,0","12","4,0","0","4,0","","","-6.1","5,0,29,+","0",",,0,31,+","0",",,0,31,+","8.1",",,0,12,","30.6","4,0,08,","215.9","4,0","18.3",",,,0","0",",,,0","10.31","5,0","18.87","4,,,0","1.75","5,,,0"
"USC00421216","1980-11","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","1.5",",,0,12,","","","","","1.5",",,,0","","","","","","","",""
"USC00421216","1980-12","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.5",",,0,04,","","","","","0.5",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-01","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,","","","","","0.0",",T,,0","0",",,,0","","","","","",""
"USC00421216","1981-02","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","0.3",",,0,26,","","","","","0.3",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-03","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","10",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.2",",,0,02,","","","","","32.6",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-04","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","2.5",",,0,18,","","","","","4.0",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-05","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","5",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","4.6",",,0,20,","","","","","11.5",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-06","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","2.5",",,0,28,","","","","","3.5",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-07","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,13,","","","","","5.0",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-08","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","9.1",",,0,24,","","","","","17.8",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-09","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","33.5",",,0,05,","","","","","61.6",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-10","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,14,","","","","","25.7",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-11","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","6.4",",,0,29,","","","","","6.9",",,,0","0",",,,0","","","","","",""
"USC00421216","1981-12","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.6",",,0,31,","","","","","11.4",",,,0","0",",,,0","","","","","",""
"USC00421216","1982-01","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","5",",0","3",",0","0",",0","","","3","1,0","","","","","","","","","","","","","","","","","305","1,,0,05,","11.2",",,0,05,","","","","","24.0",",,,0","427","1,,,0","","","","","",""
"USC00421216","1982-02","39.17444","-111.02917","1725.2","CASTLEDALE HTR UP AND L, UT US","","","2",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","6.4",",,0,26,","","","","","11.5",",,,0","","","","","","","",""
