"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097700","2007-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","2,S","29","2,S","0","2,S","20.2","5,S,26,","31.4","2,S,27,","","","26.45","6,S","30.28","2,,,S","22.61","5,,,S"
"IDM00097700","2007-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","25","5,S","12","5,S","","","33.4","5,S,28,","","","","","31.84","5,,,S","",""
"IDM00097700","2007-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","281.9","2,S","0","2,S","0","2,S","0",",S","31",",S","27",",S","20.8","2,S,05,","33.6",",S,25,","0.0",",S","28.05","2,S","32.72",",,,S","23.39","2,,,S"
"IDM00097700","2007-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","1","2,S","","","32.2","2,S,15,","","","","","31.27","2,,,S","",""
"IDM00097700","2008-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","0","5,S","23.0","4,S,16,","32.0","5,S,03,","","","27.42","8,S","30.96","5,,,S","23.88","4,,,S"
"IDM00097700","2008-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","27","2,S","0","2,S","","","31.6","2,S,14,","","","","","30.52","2,,,S","",""
"IDM00097700","2008-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","26","5,S","1","5,S","","","35.0","5,S,27,","","","","","31.51","5,,,S","",""
"IDM00097700","2008-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","1","3,S","","","32.8","3,S,20,","","","","","31.24","3,,,S","",""
"IDM00097700","2008-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","3,S","28","3,S","0","3,S","22.4","5,S,09,","32.1","3,S,27,+","","","27.52","8,S","31.69","3,,,S","23.36","5,,,S"
"IDM00097700","2008-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","32.0","2,S,21,","","","","","30.16","2,,,S","",""
"IDM00097700","2008-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","30.6","2,S,29,","","","","","29.89","2,,,S","",""
"IDM00097700","2008-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","32.0","2,S,04,+","","","","","30.88","2,,,S","",""
"IDM00097700","2008-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","","","","","","","22.4","4,S,20,","","","","","","","","","23.57","4,,,S"
"IDM00097700","2008-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","26","4,S","18","4,S","","","33.2","4,S,20,+","","","","","32.35","4,,,S","",""
"IDM00097700","2008-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","27","4,S","1","4,S","","","32.6","4,S,19,","","","","","31.24","4,,,S","",""
"IDM00097700","2009-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","27","4,S","0","4,S","","","32.0","4,S,28,","","","","","31.18","4,,,S","",""
"IDM00097700","2009-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","27","4,S","2","4,S","","","32.3","4,S,27,","","","","","31.25","4,,,S","",""
"IDM00097700","2009-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","26","4,S","24","4,S","","","33.6","4,S,28,+","","","","","32.77","4,,,S","",""
"IDM00097700","2009-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","23","2,S","","","33.8","2,S,18,","","","","","32.60","2,,,S","",""
"IDM00097700","2009-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","28","2,S","10","2,S","","","32.8","2,S,27,","","","","","31.71","2,,,S","",""
"IDM00097700","2009-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","27","4,S","0","4,S","","","32.0","4,S,22,+","","","","","30.84","4,,,S","",""
"IDM00097700","2009-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","2","1,S","","","32.8","1,S,16,","","","","","31.57","1,,,S","",""
"IDM00097700","2009-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","29","1,S","26","1,S","","","34.6","1,S,24,","","","","","32.66","1,,,S","",""
"IDM00097700","2009-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","29","2,S","","","34.4","2,S,04,","","","","","33.26","2,,,S","",""
"IDM00097700","2009-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","259.0","5,S","0","4,S","0","4,S","0","1,S","29","1,S","25","1,S","21.2","4,S,28,","34.2","1,S,11,","0.0","1,S","28.67","5,S","33.43","1,,,S","23.92","4,,,S"
"IDM00097700","2009-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","26","5,S","7","5,S","","","33.0","5,S,05,+","","","","","31.54","5,,,S","",""
"IDM00097700","2010-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","23.6","5,S,07,","31.6","5,S,02,+","","","27.28","9,S","30.24","5,,,S","24.33","5,,,S"
"IDM00097700","2010-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","213.0","5,S","0","5,S","0","5,S","0","1,S","27","1,S","0","1,S","23.4","5,S,09,","31.4","1,S,28,+","0.0","1,S","27.63","5,S","30.79","1,,,S","24.47","5,,,S"
"IDM00097700","2010-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","2","2,S","","","33.6","2,S,26,","","","","","31.07","2,,,S","",""
"IDM00097700","2010-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","248.7","4,S","0","2,S","0","2,S","0","2,S","28","2,S","5","2,S","23.0","2,S,11,+","32.8","2,S,30,","0.0","2,S","27.87","4,S","31.44","2,,,S","24.30","2,,,S"
"IDM00097700","2010-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","3,S","0","3,S","0","4,S","27","4,S","8","4,S","24.0","3,S,30,+","33.0","4,S,31,+","","","28.09","7,S","31.51","4,,,S","24.67","3,,,S"
"IDM00097700","2010-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","25","5,S","1","5,S","","","33.2","5,S,01,","","","","","30.69","5,,,S","",""
"IDM00097700","2010-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","3,S","28","3,S","0","3,S","22.4","5,S,09,","31.4","3,S,27,+","","","27.14","8,S","30.43","3,,,S","23.85","5,,,S"
"IDM00097700","2010-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","229.1","5,S","0","5,S","0","5,S","0",",S","31",",S","0",",S","22.8","5,S,09,","31.6",",S,23,","0.0",",S","26.95","5,S","30.18",",,,S","23.73","5,,,S"
"IDM00097700","2010-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","0","3,S","","","32.0","3,S,24,+","","","","","31.08","3,,,S","",""
"IDM00097700","2010-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","5","3,S","","","32.2","3,S,27,+","","","","","31.07","3,,,S","",""
"IDM00097700","2010-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","0","3,S","","","32.0","3,S,26,+","","","","","31.34","3,,,S","",""
"IDM00097700","2010-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","32.0","2,S,03,+","","","","","30.69","2,,,S","",""
"IDM00097700","2011-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","32.0","3,S,15,","","","","","30.72","3,,,S","",""
"IDM00097700","2011-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","23","5,S","0","5,S","","","31.8","5,S,01,","","","","","30.65","5,,,S","",""
"IDM00097700","2011-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","31.8","2,S,01,","","","","","30.77","2,,,S","",""
"IDM00097700","2011-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","3,S","27","3,S","0","3,S","23.0","5,S,23,+","31.5","3,S,30,","","","27.37","7,S","31.02","3,,,S","23.72","5,,,S"
"IDM00097700","2011-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","31.8","2,S,15,+","","","","","30.42","2,,,S","",""
"IDM00097700","2011-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","31.0","2,S,07,+","","","","","29.85","2,,,S","",""
"IDM00097700","2011-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","31.8","1,S,16,","","","","","30.00","1,,,S","",""
"IDM00097700","2011-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0",",S","31",",S","0",",S","","","31.2",",S,31,+","","","","","30.33",",,,S","",""
"IDM00097700","2011-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","2,S","28","2,S","0","2,S","20.8","5,S,24,","32.0","2,S,30,+","","","26.97","7,S","30.95","2,,,S","22.99","5,,,S"
"IDM00097700","2011-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","1,S","30","1,S","19","1,S","22.2","5,S,08,","33.4","1,S,18,+","","","27.93","6,S","32.39","1,,,S","23.47","5,,,S"
"IDM00097700","2011-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","11","3,S","","","33.0","3,S,29,","","","","","31.94","3,,,S","",""
"IDM00097700","2011-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","2,S","29","2,S","0","2,S","23.2","5,S,18,+","32.0","2,S,01,","","","27.44","6,S","30.80","2,,,S","24.07","5,,,S"
"IDM00097700","2012-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","224.4","4,S","0","3,S","0","3,S","0","1,S","28","1,S","0","1,S","22.4","3,S,10,","31.8","1,S,12,","0.0","1,S","27.33","4,S","30.96","1,,,S","23.69","3,,,S"
"IDM00097700","2012-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","31.7","3,S,11,","","","","","30.57","3,,,S","",""
"IDM00097700","2012-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","2,S","28","2,S","2","2,S","22.0","5,S,22,+","32.6","2,S,17,","","","27.26","7,S","31.18","2,,,S","23.33","5,,,S"
"IDM00097700","2012-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","32.0","2,S,19,","","","","","31.03","2,,,S","",""
"IDM00097700","2012-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","0","3,S","","","31.8","3,S,01,","","","","","29.81","3,,,S","",""
"IDM00097700","2012-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","30.6","1,S,15,","","","","","29.45","1,,,S","",""
"IDM00097700","2012-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","31.6","1,S,28,","","","","","30.14","1,,,S","",""
"IDM00097700","2012-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","28","2,S","2","2,S","","","33.6","2,S,02,","","","","","31.54","2,,,S","",""
"IDM00097700","2012-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","18","1,S","","","33.2","1,S,26,","","","","","32.24","1,,,S","",""
"IDM00097700","2012-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0",",S","30",",S","25",",S","","","33.2",",S,04,","","","","","32.56",",,,S","",""
"IDM00097700","2012-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","3,S","0","3,S","0","4,S","27","4,S","12","4,S","22.4","3,S,23,","33.0","4,S,07,+","","","27.86","6,S","31.91","4,,,S","23.80","3,,,S"
"IDM00097700","2013-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","0","1,S","","","32.0","1,S,24,+","","","","","30.84","1,,,S","",""
"IDM00097700","2013-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","207.8","5,S","0","3,S","0","3,S","0","3,S","25","3,S","1","3,S","22.4","3,S,28,","32.6","3,S,16,","0.0","3,S","27.32","5,S","31.05","3,,,S","23.60","3,,,S"
"IDM00097700","2013-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","1","5,S","22.4","4,S,21,","32.4","5,S,28,","","","27.53","8,S","31.27","5,,,S","23.78","4,,,S"
"IDM00097700","2013-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","261.5","2,S","0","2,S","0","2,S","0","1,S","29","1,S","3","1,S","22.4","2,S,29,","32.2","1,S,23,+","0.0","1,S","27.69","2,S","31.50","1,,,S","23.87","2,,,S"
"IDM00097700","2013-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","3,S","0","3,S","","","","","","","22.4","3,S,20,","","","","","","","","","23.83","3,,,S"
"IDM00097700","2013-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","","","","","","","21.4","5,S,07,","","","","","","","","","23.26","5,,,S"
"IDM00097700","2014-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","3,S","0","3,S","","","","","","","22.6","3,S,09,","","","","","","","","","23.97","3,,,S"
"IDM00097700","2014-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","2,S","0","2,S","","","","","","","23.0","2,S,28,","","","","","","","","","23.89","2,,,S"
"IDM00097700","2015-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","","","","","","","22.0","4,S,29,+","","","","","","","","","23.54","4,,,S"
"IDM00097700","2015-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","3,S","0","3,S","","","","","","","22.0","3,S,08,+","","","","","","","","","23.24","3,,,S"
"IDM00097700","2015-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","223.6","5,S","0","2,S","0","2,S","0","3,S","27","3,S","1","3,S","22.8","2,S,23,","32.4","3,S,08,","0.0","3,S","27.29","5,S","30.99","3,,,S","23.60","2,,,S"
"IDM00097700","2015-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","3,S","0","3,S","0","4,S","27","4,S","0","4,S","20.2","3,S,27,","32.0","4,S,26,","","","26.91","6,S","31.08","4,,,S","22.74","3,,,S"
"IDM00097700","2015-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","204.4","5,S","0","4,S","0","4,S","0","2,S","28","2,S","0","2,S","20.8","4,S,30,","32.0","2,S,03,","0.0","2,S","26.47","5,S","30.10","2,,,S","22.83","4,,,S"
"IDM00097700","2015-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0",",S","31",",S","0",",S","","","30.9",",S,27,","","","","","29.91",",,,S","",""
"IDM00097700","2015-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","31.8","3,S,12,","","","","","30.41","3,,,S","",""
