"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00123639","1926-07","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","9",",6","1",",6","","","","","","","43.9",",,6,22,","128.3",",,,6","",""
"USC00123639","1926-08","41.36667","-86.56667","212.1","HAMLET, IN US","10",",6","8",",6","0",",6","","","1","","","","17.3",",,6,16,","79.5",",,,6","",""
"USC00123639","1926-09","41.36667","-86.56667","212.1","HAMLET, IN US","16",",6","13",",6","1",",6","","","2","","","","36.6",",,6,23,","137.5",",,,6","",""
"USC00123639","1926-10","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","4",",6","0",",6","0",",6","","","0",",T,6,26,","24.6",",,6,02,","48.8",",,,6","0",",T,,6"
"USC00123639","1926-11","41.36667","-86.56667","212.1","HAMLET, IN US","10",",6","7",",6","0",",6","2",",6","","","38",",,6,23,","15.2",",,6,14,+","62.1",",,,6","63",",,,6"
"USC00123639","1926-12","41.36667","-86.56667","212.1","HAMLET, IN US","7",",6","5",",6","0",",6","3",",6","","","203",",,6,22,","20.3",",,6,22,","40.3",",,,6","287",",,,6"
"USC00123639","1927-01","41.36667","-86.56667","212.1","HAMLET, IN US","5",",6","4",",6","0",",6","4",",6","","","152",",,6,14,+","15.2",",,6,14,+","39.8",",,,6","401",",,,6"
"USC00123639","1927-02","41.36667","-86.56667","212.1","HAMLET, IN US","8",",6","6",",6","0",",6","2",",6","","","25",",,6,26,+","20.1",",,6,05,","44.9",",,,6","50",",,,6"
"USC00123639","1927-03","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","6",",6","0",",6","0",",6","","","0",",,6,31,+","23.9",",,6,20,","73.7",",,,6","0",",,,6"
"USC00123639","1927-04","41.36667","-86.56667","212.1","HAMLET, IN US","18",",6","13",",6","0",",6","0",",6","","","0",",,6,30,+","19.8",",,6,29,","137.4",",,,6","0",",,,6"
"USC00123639","1927-05","41.36667","-86.56667","212.1","HAMLET, IN US","12",",6","8",",6","0",",6","","","","","","","24.6",",,6,19,","106.0",",,,6","",""
"USC00123639","1927-06","41.36667","-86.56667","212.1","HAMLET, IN US","5",",6","3",",6","2",",6","","","","","","","66.0",",,6,04,","105.5",",,,6","",""
"USC00123639","1927-07","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","6",",6","0",",6","","","","","","","21.6",",,6,11,+","82.9",",,,6","",""
"USC00123639","1927-08","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","5",",6","0",",6","","","","","","","19.3",",,6,13,","50.3",",,,6","",""
"USC00123639","1927-09","41.36667","-86.56667","212.1","HAMLET, IN US","10",",6","7",",6","3",",6","","","","","","","39.4",",,6,18,","154.7",",,,6","",""
"USC00123639","1927-10","41.36667","-86.56667","212.1","HAMLET, IN US","7",",6","7",",6","1",",6","0",",6","","","0",",,6,31,+","39.4",",,6,12,","69.9",",,,6","0",",,,6"
"USC00123639","1927-11","41.36667","-86.56667","212.1","HAMLET, IN US","15",",6","11",",6","2",",6","1",",6","","","25",",,6,18,","46.2",",,6,24,","202.0",",,,6","25",",,,6"
"USC00123639","1927-12","41.36667","-86.56667","212.1","HAMLET, IN US","7",",6","6",",6","1",",6","2",",6","","","102",",,6,30,","49.5",",,6,07,","114.1",",,,6","127",",,,6"
"USC00123639","1928-01","41.36667","-86.56667","212.1","HAMLET, IN US","2","1,6","1","1,6","0","1,6","0",",6","1","","0",",T,6,27,+","8.6","1,,6,19,","8.9","1,,,6","0",",T,,6"
"USC00123639","1928-02","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","3",",6","0",",6","1",",6","1","","51",",,6,18,","14.2",",,6,14,","27.8",",,,6","56",",,,6"
"USC00123639","1928-03","41.36667","-86.56667","212.1","HAMLET, IN US","6",",6","3",",6","0",",6","0",",6","","","8",",,6,30,","10.9",",,6,31,","30.7",",,,6","8",",,,6"
"USC00123639","1928-04","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","7",",6","0",",6","0",",6","","","0",",T,6,15,+","16.5",",,6,08,","58.2",",,,6","0",",T,,6"
"USC00123639","1928-05","41.36667","-86.56667","212.1","HAMLET, IN US","5",",6","5",",6","0",",6","0",",6","","","0",",,6,31,+","16.5",",,6,18,","40.0",",,,6","0",",,,6"
"USC00123639","1928-06","41.36667","-86.56667","212.1","HAMLET, IN US","12",",6","9",",6","0",",6","","","","","","","17.0",",,6,19,","92.9",",,,6","",""
"USC00123639","1928-07","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","8",",6","2",",6","","","","","","","30.2",",,6,22,","122.3",",,,6","",""
"USC00123639","1928-08","41.36667","-86.56667","212.1","HAMLET, IN US","6",",6","5",",6","3",",6","","","","","","","56.9",",,6,10,","131.1",",,,6","",""
"USC00123639","1928-09","41.36667","-86.56667","212.1","HAMLET, IN US","4",",6","3",",6","1",",6","","","","","","","26.9",",,6,15,","42.7",",,,6","",""
"USC00123639","1928-10","41.36667","-86.56667","212.1","HAMLET, IN US","8",",6","7",",6","2",",6","0",",6","","","0",",,6,31,+","39.9",",,6,05,","99.4",",,,6","0",",,,6"
"USC00123639","1928-11","41.36667","-86.56667","212.1","HAMLET, IN US","9",",6","6",",6","0",",6","0",",6","","","0",",T,6,24,","24.4",",,6,16,","52.9",",,,6","0",",T,,6"
