"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CVM00008583","2010-06","16.883","-25.0","63.0","MINDELO, CV","","","","","0","5,S","0","5,S","","","","","","","21.7","5,S,11,","","","","","","","","","","","22.46","5,,,S"
"CVM00008583","2011-04","16.883","-25.0","63.0","MINDELO, CV","","","132.0","3,S","0","3,S","0","3,S","0","2,S","28","2,S","0","2,S","17.3","3,S,06,","29.8","2,S,11,","","","0.0","2,S","23.24","3,S","26.52","2,,,S","19.97","3,,,S"
"CVM00008583","2011-06","16.883","-25.0","63.0","MINDELO, CV","","","174.9","5,S","0","5,S","0","5,S","0","4,S","26","4,S","1","4,S","20.0","5,S,10,+","32.5","4,S,24,","","","0.0","4,S","25.34","5,S","28.50","4,,,S","22.18","5,,,S"
"CVM00008583","2011-07","16.883","-25.0","63.0","MINDELO, CV","","","","","","","","","0","5,S","26","5,S","0","5,S","","","30.5","5,S,03,","","","","","","","28.92","5,,,S","",""
"CVM00008583","2011-12","16.883","-25.0","63.0","MINDELO, CV","","","","","","","","","0","5,S","26","5,S","0","5,S","","","30.3","5,S,08,","","","","","","","27.08","5,,,S","",""
"CVM00008583","2012-05","16.883","-25.0","63.0","MINDELO, CV","","","152.7","5,S","0","5,S","0","5,S","0","5,S","26","5,S","1","5,S","19.7","5,S,05,","33.0","5,S,14,","","","0.0","5,S","24.21","5,S","27.68","5,,,S","20.73","5,,,S"
"CVM00008583","2012-12","16.883","-25.0","63.0","MINDELO, CV","","","119.8","5,S","0","5,S","0","5,S","0","4,S","27","4,S","0","4,S","17.1","5,S,23,+","30.2","4,S,21,","","","0.0","4,S","22.90","5,S","26.33","4,,,S","19.47","5,,,S"
"CVM00008583","2013-02","16.883","-25.0","63.0","MINDELO, CV","","","","","0","5,S","0","5,S","","","","","","","15.5","5,S,25,","","","","","","","","","","","18.68","5,,,S"
"CVM00008583","2013-07","16.883","-25.0","63.0","MINDELO, CV","","","245.6","3,S","0","3,S","0","3,S","0","2,S","29","2,S","4","2,S","22.2","3,S,26,","33.6","2,S,24,","0.0","S","0.0","2,S","27.10","3,S","30.94","2,,,S","23.25","3,,,S"
"CVM00008583","2013-09","16.883","-25.0","63.0","MINDELO, CV","","","252.4","5,S","0","4,S","0","4,S","0","5,S","25","5,S","7","5,S","24.2","4,S,10,","32.8","5,S,29,+","","","0.0","5,S","28.43","5,S","31.57","5,,,S","25.29","4,,,S"
