"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00180995","1899-03","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","0.0","2,6","9",",6","7",",6","0",",6","1",",6","0","1,6","12","1,6","1","1,6","1","1,6","0","1,6","","","","","-7.8","1,6,07,","51",",,6,07,","23.4",",,6,28,","23.9","1,6,12,","","","417.9","1,6","84.2",",,,6","51",",,,6","4.25","2,6","8.73","1,,,6","-0.23","1,,,6"
"USC00180995","1899-04","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","17.3",",6","2",",6","2",",6","0",",6","","","0",",6","9",",6","0",",6","16",",6","0",",6","","","","","-4.4",",6,04,","","","16.0",",,6,07,","30.6",",6,30,","","","182.1",",6","21.1",",,,6","","","12.84",",6","20.17",",,,6","5.50",",,,6"
"USC00180995","1899-05","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","47.3",",6","10",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","24",",6","3",",6","","","","","4.4",",6,21,","","","42.9",",,6,02,","33.9",",6,29,","","","57.8",",6","135.8",",,,6","","","17.99",",6","24.57",",,,6","11.42",",,,6"
"USC00180995","1899-06","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","147.0",",6","8",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","11",",6","1","","","","8.9",",6,04,","","","23.9",",,6,10,","36.1",",6,24,+","","","3.4",",6","75.6",",,,6","","","23.12",",6","29.85",",,,6","16.39",",,,6"
"USC00180995","1899-07","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","211.4",",6","9",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","11.1",",6,31,+","","","25.4",",,6,15,","37.8",",6,22,","0.0","","0.0",",6","56.6",",,,6","","","25.15",",6","32.31",",,,6","17.99",",,,6"
"USC00180995","1899-08","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","183.3",",6","7",",6","6",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","9.4",",6,17,","","","25.9",",,6,10,","36.7",",6,21,","0.0","","0.0",",6","112.8",",,,6","","","24.25",",6","30.91",",,,6","17.58",",,,6"
"USC00180995","1899-09","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","66.1",",6","7",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","23",",6","3",",6","","","","","3.3",",6,30,+","","","30.0",",,6,19,","34.4",",6,08,","48.6","","48.6",",6","92.5",",,,6","","","18.92",",6","25.29",",,,6","12.54",",,,6"
"USC00180995","1899-10","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","8.4",",6","5",",6","4",",6","1",",6","","","0",",6","5",",6","0",",6","17",",6","0",",6","","","","","-1.7",",6,02,+","","","31.8",",,6,31,","27.8",",6,13,","183.0","","134.4",",6","58.9",",,,6","","","14.27",",6","20.54",",,,6","7.99",",,,6"
"USC00180995","1899-11","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","0.0",",6","6",",6","4",",6","0",",6","","","0",",6","11",",6","0",",6","1",",6","0",",6","","","","","-5.0",",6,26,","","","11.2",",,6,03,","21.7",",6,11,","532.0","","349.0",",6","31.5",",,,6","","","6.70",",6","12.13",",,,6","1.27",",,,6"
"USC00180995","1900-01","39.533333","-77.65","182.9","BOONSBORO 1, MD US","","","","","7",",6","6",",6","0",",6","1",",6","0","3,6","20","3,6","3","3,6","0","3,6","0","3,6","","","","","-13.3","3,6,01,","51",",,6,01,","19.1",",,6,11,","16.7","3,6,23,","","","","","58.8",",,,6","51",",,,6","0.61","6,6","5.53","3,,,6","-4.30","3,,,6"
