"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00298090","1948-06","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","","","56.6","2,0","7",",0","3",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","26","2,0","0","2,0","1","","7.2","1,0,22,","0",",,0,30,+","0",",,0,30,+","39.1",",,0,20,","31.1","2,0,18,","","","","","20.6","2,0","58.9",",,,0","0",",,,0","19.65","2,0","25.59","2,,,0","13.71","1,,,0","",""
"USC00298090","1948-07","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","","","113.7",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","11.1",",0,23,+","0",",,0,31,+","0",",,0,31,+","2.8",",,0,30,","33.3",",0,15,","","","0.0","0","0.0",",0","11.5",",,,0","0",",,,0","22.00",",0","29.56",",,,0","14.44",",,,0","2833","3,,,0"
"USC00298090","1948-08","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","","","79.6","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","","","10.6","1,0,26,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,05,","30.6",",0,25,+","230.1",",,,0","0.8","0","0.8",",0","43.1",",,,0","0",",,,0","20.99","1,0","28.23",",,,0","13.75","1,,,0","3037",",,,0"
"USC00298090","1948-09","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","","","37.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","4.4",",0,29,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,26,","31.7",",0,05,+","201.6","3,,,0","44.2","0","43.4",",0","33.3",",,,0","0",",,,0","18.15",",0","25.78",",,,0","10.52",",,,0","4907","2,,,0"
"USC00298090","1948-10","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","","","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","7",",0","0",",0","","","-3.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,20,","22.2",",0,14,","129.8","2,,,0","294.1","0","249.9",",0","60.7",",,,0","0",",,,0","10.27",",0","17.05",",,,0","3.50",",,,0","2537","4,,,0"
"USC00298090","1948-11","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","","","0.0","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","22","1,0","1",",0","0",",0","0",",0","","","-13.3","1,0,28,","0",",T,0,27,","13",",,0,27,","15.2",",,0,01,","15.6",",0,15,","","","794.0","0","499.9",",0","16.5",",,,0","13",",,,0","1.24","1,0","7.29",",,,0","-4.81","1,,,0","",""
"USC00298090","1948-12","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","","","0.0",",0","2",",0","0",",0","0",",0","1",",0","1",",0","0",",0","27",",0","1",",0","0",",0","0",",0","","","-10.6",",0,06,","25",",,0,27,","38",",,0,27,","2.0",",,0,24,","11.7",",0,14,","","","1337.4","0","543.4",",0","3.3",",,,0","38",",,,0","0.80",",0","6.23",",,,0","-4.63",",,,0","",""
"USC00298090","1949-01","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","7","4,0","7","1,0","5",",0","29",",0","14",",0","0",",0","0",",0","","","-22.8",",0,30,","102","4,,0,20,","89","1,,0,20,","4.6",",,0,12,","8.3",",0,14,","","","2031.8","0","694.4",",0","27.7",",,,0","358","1,,,0","-4.07",",0","0.75",",,,0","-8.88",",,,0","",""
"USC00298090","1949-02","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","1","3,0","2",",0","1",",0","28",",0","8",",0","0",",0","0",",0","","","-21.1",",0,01,","51","3,,0,08,","51",",,0,08,","3.0",",,0,26,","13.3",",0,23,","","","2583.5","0","551.7",",0","5.9",",,,0","102",",,,0","-1.37",",0","4.42",",,,0","-7.16",",,,0","",""
"USC00298090","1949-03","35.68333","-105.93333","2208.0","SANTA FE 2 SE, NM US","0.0","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","0",",0","0",",0","","","-7.8",",0,30,+","0",",,0,31,+","51",",,0,31,","5.1",",,0,31,","18.3",",0,17,","","","2999.8","0","416.3",",0","10.7",",,,0","79",",,,0","4.90",",0","11.43",",,,0","-1.62",",,,0","",""
