"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EC000084279","1977-12","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","1","5,I","0","5,I","0","5,I","","","","","","","","","","","","","1.0","5,,I,30,","","","1.0","5,,,I","","","",""
"EC000084279","1978-01","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","4","1,I","1","1,I","0","1,I","0","1,","0","1,I","","","","","","","18.0","1,I,18,+","5.1","1,,I,30,","","","9.1","1,,,I","","","20.17","1,,,I"
"EC000084279","1978-09","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","2","5,I","0","5,I","0","5,I","","","","","","","","","","","","","1.0","5,,I,27,","","","1.5","5,,,I","","","",""
"EC000084279","1978-10","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","0","2,I","0","2,I","0","2,I","0","3,","0","3,I","","","","","","","13.0","3,I,17,","0.0","2,,I,31,+","","","0.0","2,,,I","","","16.00","3,,,I"
"EC000084279","1978-11","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","0","2,I","0","2,I","0","2,I","0","2,","0","2,I","","","","","","","14.0","2,I,06,","0.0","2,,I,30,+","","","0.0","2,,,I","","","17.96","2,,,I"
"EC000084279","1979-01","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","4","2,I","3","2,I","0","2,I","0","5,","0","5,I","","","","","","","11.0","5,I,29,","11.9","2,,I,29,","","","27.9","2,,,I","","","19.85","5,,,I"
"EC000084279","1979-02","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","9","2,I","6","2,I","0","2,I","0","4,","0","4,I","","","","","","","19.0","4,I,22,+","16.0","2,,I,28,","","","51.2","2,,,I","","","20.42","4,,,I"
"EC000084279","1979-03","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","16","4,I","9","4,I","1","4,I","","","","","","","","","","","","","55.1","4,,I,06,","","","154.3","4,,,I","","","",""
"EC000084279","1979-05","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","1","4,I","0","4,I","0","4,I","0","4,","0","4,I","","","","","","","12.0","4,I,26,","1.0","4,,I,01,","","","1.0","4,,,I","","","18.33","4,,,I"
"EC000084279","1979-12","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","1","1,I","0","1,I","0","1,I","0","3,","0","3,I","","","","","","","14.0","3,I,06,","1.0","1,,I,28,","","","1.0","1,,,I","","","19.11","3,,,I"
"EC000084279","1980-01","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","4","4,I","3","4,I","1","4,I","","","","","","","","","","","","","256.0","4,,I,20,","","","264.1","4,,,I","","","",""
"EC000084279","1980-02","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","6","5,I","3","5,I","0","5,I","0","5,I","0","5,I","","","","","","","17.0","5,I,27,","11.9","5,,I,05,","","","21.9","5,,,I","","","21.04","5,,,I"
"EC000084279","1980-06","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","0","2,I","0","2,I","0","2,I","0","3,","0","3,I","","","","","","","16.0","3,I,26,+","0.0","2,,I,30,+","","","0.0","2,,,I","","","17.89","3,,,I"
"EC000084279","1980-07","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","0.0","5,,I,31,+","","","0.0","5,,,I","","","",""
"EC000084279","1981-04","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","10","4,I","3","4,I","1","4,I","0","5,","0","5,I","","","","","","","18.0","5,I,27,+","52.1","4,,I,06,","","","74.2","4,,,I","","","19.52","5,,,I"
"EC000084279","1981-09","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","2","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.5","3,,I,17,+","","","1.0","3,,,I","","","",""
"EC000084279","1981-10","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","1","5,I","1","5,I","0","5,I","0","5,","0","5,I","","","","","","","15.0","5,I,07,+","3.0","5,,I,13,","","","3.0","5,,,I","","","16.65","5,,,I"
"EC000084279","1981-11","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","2","3,I","1","3,I","0","3,I","0","4,","0","4,I","","","","","","","13.0","4,I,08,","3.0","3,,I,27,","","","5.0","3,,,I","","","17.12","4,,,I"
"EC000084279","1982-09","-4.367","-79.933","430.0","MACARA AEROPUERTO, EC","","","","","","","","","","","0","4,I","26","4,I","13","4,I","","","","","33.4","4,I,21,+","","","31.96","4,,,I","",""
