"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00054756","1996-07","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","","","58.4",",M","","","","","","","0",",M","0",",M","0",",M","28",",M","0",",M","","","","","","","8.9",",M,22,","","","30.0",",M,18,+","8.1","M","8.1",",M","","","19.96",",M","25.54",",,,M","14.37",",,,M","","","","","","","","","",""
"USW00054756","1996-08","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","","","71.3",",M","","","","","","","0",",M","0",",M","0",",M","30",",M","0",",M","","","","","","","7.2",",M,31,","","","31.7",",M,06,","15.0","M","6.9",",M","","","20.41",",M","26.83",",,,M","13.99",",,,M","","","","","","","","","",""
"USW00054756","1996-09","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","","","23.3",",M","","","","","","","0",",M","0",",M","0",",M","16",",M","0",",M","","","","","","","1.1",",M,26,","","","31.1",",M,03,","120.5","M","105.5",",M","","","15.59",",M","21.30",",,,M","9.88",",,,M","","","","","","","","","",""
"USW00054756","1996-10","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","","","0.0",",M","","","","","","","0",",M","13",",M","0",",M","2",",M","0",",M","","","","","","","-5.0",",M,05,","","","21.7",",M,17,+","427.3","M","306.8",",M","","","8.44",",M","14.95",",,,M","1.92",",,,M","","","","","","","","","",""
"USW00054756","1996-11","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","","","0.0",",M","","","","","","","0",",M","27",",M","4",",M","0",",M","0",",M","","","","","","","-14.4",",M,28,","","","18.3",",M,09,+","959.7","M","532.4",",M","","","0.59",",M","6.04",",,,M","-4.87",",,,M","","","","","","","","","",""
"USW00054756","1996-12","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","","","0.0","1,M","","","","","","","1","1,M","25","1,M","5","1,M","0","1,M","0","1,M","","","","","","","-18.3","1,M,31,","","","12.8","1,M,02,","1510.3","M","550.6","1,M","","","-0.02","1,M","3.86","1,,,M","-3.90","1,,,M","","","","","","","","","",""
"USW00054756","1997-01","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","0.0","M","0.0",",M","","","","","","","3",",M","30",",M","20",",M","0",",M","0",",M","","","","","","","-21.1",",M,19,+","","","9.4",",M,03,","2245.0","M","734.7",",M","","","-5.37",",M","-0.44",",,,M","-10.30",",,,M","","","","","","","","","",""
"USW00054756","1997-02","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","0.0","M","0.0",",M","","","","","","","0",",M","26",",M","8",",M","0",",M","0",",M","","","","","","","-12.8",",M,25,+","","","18.3",",M,22,","2791.0","M","546.0",",M","","","-1.17",",M","3.73",",,,M","-6.06",",,,M","","","","","","","","","",""
"USW00054756","1997-03","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","0.0","M","0.0",",M","","","","","","","0",",M","28",",M","7",",M","0",",M","0",",M","","","","","","","-16.7",",M,17,+","","","18.3",",M,28,","3381.1","M","590.1",",M","","","-0.70",",M","4.27",",,,M","-5.68",",,,M","","","","","","","","","",""
"USW00054756","1997-04","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","0.0","M","0.0","1,M","","","","","","","0","1,M","19","1,M","0","1,M","2","1,M","0","1,M","","","","","","","-8.9","1,M,11,+","","","24.4","1,M,30,","3749.8","M","368.7","1,M","","","5.62","1,M","12.45","1,,,M","-1.21","1,,,M","","","","","","","","","",""
"USW00054756","1997-05","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","2.0","M","2.0",",M","","","","","","","0",",M","4",",M","0",",M","6",",M","0",",M","","","","","","","-2.8",",M,08,","","","26.7",",M,31,","3989.5","M","239.7",",M","","","10.66",",M","17.11",",,,M","4.22",",,,M","","","","","","","","","",""
"USW00054756","1997-06","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","50.4","M","48.4",",M","","","","","","","0",",M","0",",M","0",",M","25",",M","3",",M","","","","","","","3.3",",M,15,","","","33.3",",M,21,+","4040.9","M","51.4",",M","","","18.23",",M","25.91",",,,M","10.56",",,,M","","","","","","","","","",""
"USW00054756","1997-07","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","113.4","M","63.0",",M","","","","","","","0",",M","0",",M","0",",M","29",",M","2",",M","","","","","","","6.7",",M,30,","","","32.8",",M,17,","12.5","M","12.5",",M","","","19.96",",M","27.04",",,,M","12.88",",,,M","","","","","","","","","",""
"USW00054756","1997-08","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","160.4","M","47.0",",M","","","","","","","0",",M","0",",M","0",",M","30",",M","0",",M","","","","","","","7.8",",M,19,+","","","31.7",",M,16,","28.4","M","15.9",",M","","","19.34",",M","25.40",",,,M","13.27",",,,M","","","","","","","","","",""
"USW00054756","1997-09","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","169.6","M","9.2",",M","","","","","","","0",",M","2",",M","0",",M","17",",M","0",",M","","","","","","","-0.6",",M,25,","","","27.2",",M,02,","135.6","M","107.2",",M","","","15.07",",M","21.40",",,,M","8.73",",,,M","","","","","","","","","",""
"USW00054756","1997-10","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","169.9","M","0.3",",M","","","","","","","0",",M","18",",M","0",",M","5",",M","0",",M","","","","","","","-5.6",",M,23,","","","26.7",",M,06,","461.0","M","325.4",",M","","","7.85",",M","14.57",",,,M","1.12",",,,M","","","","","","","","","",""
