"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00060808","2009-01","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","","0.0",",0","13",",0","7",",0","0",",0","28",",0","8",",0","1",",0","31",",0","15",",0","0",",0","0",",0","1","","","","-17.8",",0,16,","152",",,0,21,+","89",",,0,01,","21.1",",,0,08,","5.6",",0,24,","1848.4","","705.8",",0","74.0",",,,0","452",",,,0","-4.43",",0","0.09",",,,0","-8.96",",,,0"
"USC00060808","2009-02","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","","0.0",",0","6",",0","5",",0","0",",0","8",",0","2",",0","0",",0","26",",0","4",",0","0",",0","0",",0","3","","","","-13.3",",0,05,","76",",,0,04,+","61",",,0,04,","16.0",",,0,19,","16.7",",0,12,","2351.8","","503.4",",0","35.3",",,,0","89",",,,0","0.36",",0","5.76",",,,0","-5.05",",,,0"
"USC00060808","2009-03","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","","0.0","1,0","10",",0","7",",0","0",",0","6",",0","2",",0","0","1,0","20","1,0","3",",0","0",",0","0",",0","4","","1","","-11.7","1,0,04,+","203",",,0,03,","188",",,0,02,","11.4",",,0,30,","18.3",",0,08,","2814.5","","462.7",",0","53.4",",,,0","244",",,,0","2.98","1,0","8.01",",,,0","-2.06","1,,,0"
"USC00060808","2009-04","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","6.7","","6.7",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","5",",0","0",",0","4","","3","","-1.1",",0,09,","0",",,0,30,+","0",",T,0,21,+","18.0",",,0,21,","31.7",",0,29,","3066.5","","252.0",",0","78.2",",,,0","0",",T,,0","10.16",",0","15.43",",,,0","4.89",",,,0"
"USC00060808","2009-05","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","16.1","","9.4",",0","15",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7","","2","","3.9",",0,19,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,07,","30.0",",0,23,","3180.9","","114.4",",0","85.6",",,,0","0",",,,0","14.95",",0","19.57",",,,0","10.32",",,,0"
"USC00060808","2011-09","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","80.1",",K","11",",K","7",",K","2",",K","","","","","0",",K","0",",K","0",",K","22",",K","0",",K","","","","","7.2",",K,16,","","","","","53.3",",,K,07,","30.6",",K,15,","","","22.5",",K","137.8",",,,K","","","20.25",",K","24.52",",,,K","15.98",",,,K"
"USC00060808","2011-10","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","5.6",",K","14",",K","10",",K","1",",K","","","","","0",",K","4",",K","0",",K","6",",K","0",",K","","","","","-2.2",",K,31,","","","","","36.1",",,K,30,","29.4",",K,10,","","","163.3",",K","104.2",",,,K","","","13.24",",K","18.45",",,,K","8.04",",,,K"
"USC00060808","2011-11","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","0.0",",K","8",",K","3",",K","1",",K","","","","","0",",K","7",",K","0",",K","0",",K","0",",K","","","","","-2.8",",K,06,","","","","","47.5",",,K,23,","20.0",",K,09,","","","285.3",",K","86.0",",,,K","","","8.82",",K","14.32",",,,K","3.32",",,,K"
"USC00060808","2011-12","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","0.0",",K","8",",K","5",",K","1",",K","","","","","0",",K","21",",K","1",",K","0",",K","0",",K","","","","","-8.9",",K,19,","","","","","43.4",",,K,08,","15.0",",K,23,","","","443.0",",K","93.9",",,,K","","","4.04",",K","9.07",",,,K","-0.98",",,,K"
"USC00060808","2012-01","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0","1,K","12","1,K","9","1,K","0","1,K","","","","","0","1,K","24","1,K","5","1,K","0","1,K","0","1,K","","","","","-12.2","1,K,16,","","","","","15.0","1,,K,12,","15.6","1,K,08,","","","522.1","1,K","77.8","1,,,K","","","0.93","1,K","5.79","1,,,K","-3.93","1,,,K"
"USC00060808","2012-02","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",K","9",",K","3",",K","0",",K","","","","","0",",K","23",",K","0",",K","0",",K","0",",K","","","","","-8.3",",K,13,+","","","","","13.2",",,K,24,","17.2",",K,02,","","","445.7",",K","36.8",",,,K","","","2.97",",K","8.34",",,,K","-2.41",",,,K"
"USC00060808","2012-03","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",K","10",",K","6",",K","0",",K","","","","","0",",K","9",",K","0",",K","6",",K","0",",K","","","","","-6.7",",K,06,","","","","","10.7",",,K,01,","23.3",",K,23,","","","314.9",",K","33.6",",,,K","","","8.18",",K","13.27",",,,K","3.08",",,,K"
"USC00060808","2012-09","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","56.3",",7","12",",7","6",",7","1",",7","","","","","0",",7","0",",7","0",",7","26",",7","1",",7","","","","","6.7",",7,25,","","","","","61.7",",,7,29,","32.8",",7,01,","","","32.1",",7","118.8",",,,7","","","19.14",",7","24.38",",,,7","13.89",",,,7"
"USC00060808","2012-10","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","0.8","3,7","13","2,7","8","2,7","0","2,7","","","","","0","2,7","2","2,7","0","3,7","5","3,7","0","3,7","","","","","-0.6","2,7,13,","","","","","14.7","2,,7,20,","25.6","3,7,07,","","","138.3","3,7","69.8","2,,,7","","","13.42","3,7","18.37","3,,,7","8.48","2,,,7"
"USC00060808","2012-11","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","0.0","1,7","5","1,7","2","1,7","0","1,7","","","","","0","1,7","15","1,7","0","1,7","0","1,7","0","1,7","","","","","-2.8","1,7,07,+","","","","","20.3","1,,7,08,","18.3","1,7,13,","","","378.9","1,7","32.6","1,,,7","","","5.27","1,7","9.94","1,,,7","0.60","1,,,7"
"USC00060808","2012-12","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","","","0.0",",7","16",",7","10",",7","1",",7","","","","","0",",7","20",",7","0",",7","0",",7","0",",7","","","","","-4.4",",7,31,+","","","","","25.7",",,7,27,","15.0",",7,04,","","","455.3",",7","114.1",",,,7","","","3.65",",7","7.62",",,,7","-0.32",",,,7"
"USC00060808","2013-01","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0","1,7","9","1,7","6","1,7","0","1,7","","","","","0","1,7","25","1,7","7","1,7","0","1,7","0","1,7","","","","","-13.9","1,7,25,+","","","","","15.2","1,,7,31,","13.9","1,7,31,","","","548.9","1,7","50.8","1,,,7","","","0.04","1,7","4.30","1,,,7","-4.23","1,,,7"
"USC00060808","2013-02","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","11",",7","6",",7","1",",7","20","4,7","","","0",",7","26",",7","9",",7","0",",7","0",",7","","","","","-10.0",",7,10,","762","4,,7,09,","","","66.0",",,7,09,","11.1",",7,01,","","","530.0",",7","133.7",",,,7","","","-0.60",",7","3.32",",,,7","-4.51",",,,7"
"USC00060808","2013-03","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","9",",7","5",",7","0",",7","","","","","0",",7","24",",7","0",",7","0",",7","0",",7","","","","","-4.4",",7,19,+","","","","","24.1",",,7,13,","15.6",",7,31,","","","467.0",",7","68.4",",,,7","","","3.27",",7","7.61",",,,7","-1.07",",,,7"
"USC00060808","2013-04","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","6",",7","4",",7","0",",7","","","","","0",",7","7",",7","0",",7","1",",7","0",",7","","","","","-2.8",",7,04,","","","","","16.8",",,7,13,","27.2",",7,10,","","","283.1",",7","33.8",",,,7","","","8.90",",7","14.29",",,,7","3.51",",,,7"
"USC00060808","2013-05","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","17.2","7","17.2","1,7","13","1,7","9","1,7","1","1,7","","","","","0","1,7","0","1,7","0","1,7","14","1,7","1","1,7","","","","","2.8","1,7,01,","","","","","30.2","1,,7,24,","32.2","1,7,31,","","","114.5","1,7","87.4","1,,,7","","","15.09","1,7","20.55","1,,,7","9.63","1,,,7"
"USC00060808","2013-06","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","105.7","7","88.5","1,7","13",",7","9",",7","3",",7","","","","","0","1,7","0","1,7","0",",7","27",",7","2",",7","","","","","10.6","1,7,14,","","","","","96.5",",,7,08,","33.9",",7,25,","","","18.0",",7","226.5",",,,7","","","20.78","1,7","26.02",",,,7","15.53","1,,,7"
"USC00060808","2013-07","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","326.9","7","221.2","1,7","10","1,7","5","1,7","1","1,7","","","","","0","1,7","0","1,7","0","1,7","29","1,7","12","1,7","","","","","15.6","1,7,30,+","","","","","34.3","1,,7,23,","35.6","1,7,20,+","1.4","7","1.4","1,7","60.9","1,,,7","","","25.66","1,7","30.00","1,,,7","21.32","1,,,7"
"USC00060808","2013-08","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","440.9","7","114.0",",7","10",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","0",",7","","","","","10.6",",7,15,","","","","","22.1",",,7,02,","31.1",",7,22,+","2.2","7","0.8",",7","62.2",",,,7","","","21.98",",7","27.05",",,,7","16.92",",,,7"
"USC00060808","2013-09","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","486.5","7","45.6",",7","7",",7","4",",7","2",",7","","","","","0",",7","0",",7","0",",7","23",",7","1",",7","","","","","5.0",",7,24,","","","","","38.9",",,7,13,","34.4",",7,12,","60.6","7","58.4",",7","75.2",",,,7","","","17.91",",7","23.91",",,,7","11.90",",,,7"
"USC00060808","2013-10","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","494.4","7","7.9",",7","6",",7","1",",7","0",",7","","","","","0",",7","2",",7","0",",7","10",",7","0",",7","","","","","-0.6",",7,27,+","","","","","9.4",",,7,08,","27.8",",7,05,+","219.4","7","158.8",",7","12.6",",,,7","","","13.46",",7","19.21",",,,7","7.72",",,,7"
"USC00060808","2013-11","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","494.4","7","0.0",",7","13",",7","6",",7","1",",7","","","","","0",",7","17",",7","1",",7","0",",7","0",",7","","","","","-10.0",",7,26,","","","","","46.7",",,7,27,","19.4",",7,03,+","603.3","7","383.9",",7","83.7",",,,7","","","5.54",",7","11.18",",,,7","-0.11",",,,7"
"USC00060808","2013-12","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","494.4","7","0.0","1,7","13","1,7","6","1,7","1","1,7","","","","","0","1,7","22","1,7","5","1,7","0","1,7","0","1,7","","","","","-8.9","1,7,15,","","","","","31.8","1,,7,30,","17.2","1,7,23,","1106.7","7","503.4","1,7","95.6","1,,,7","","","1.55","1,7","5.93","1,,,7","-2.83","1,,,7"
"USC00060808","2014-01","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","13",",7","8",",7","0",",7","","","","","2",",7","30",",7","15",",7","0",",7","0",",7","","","","","-18.3",",7,04,","","","","","14.2",",,7,15,","12.8",",7,12,","1795.2","7","688.5",",7","63.4",",,,7","","","-3.88",",7","1.30",",,,7","-9.05",",,,7"
"USC00060808","2014-02","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0","1,7","13","1,7","11","1,7","0","1,7","26","1,7","","","0","1,7","27","1,7","8","1,7","0","1,7","0","1,7","","","","","-14.4","1,7,12,+","381","1,,7,19,+","","","23.6","1,,7,14,","12.8","1,7,24,","2350.5","7","555.3","1,7","91.7","1,,,7","","","-2.24","1,7","2.83","1,,,7","-7.30","1,,,7"
"USC00060808","2014-03","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","7",",7","4",",7","1",",7","","","","","0",",7","24",",7","5",",7","0",",7","0",",7","","","","","-13.3",",7,01,","","","","","66.0",",,7,30,","17.8",",7,12,","2905.7","7","555.2",",7","106.7",",,,7","","","0.42",",7","5.55",",,,7","-4.71",",,,7"
"USC00060808","2014-04","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","12",",7","8",",7","0",",7","","","","","0",",7","8",",7","0",",7","1",",7","0",",7","","","","","-1.7",",7,06,","","","","","23.4",",,7,16,","21.1",",7,12,","3188.1","7","282.4",",7","84.5",",,,7","","","8.92",",7","14.46",",,,7","3.38",",,,7"
"USC00060808","2014-05","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","12.8","7","12.8","2,7","13","2,7","5","2,7","2","2,7","","","","","0","2,7","0","2,7","0","2,7","14","2,7","0","2,7","","","","","5.0","2,7,01,","","","","","93.2","2,,7,01,","30.6","2,7,28,","3280.3","7","92.2","2,7","142.3","2,,,7","","","15.60","2,7","20.81","2,,,7","10.39","2,,,7"
"USC00060808","2014-06","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","84.5","7","71.7",",7","9",",7","9",",7","1",",7","","","","","0",",7","0",",7","0",",7","27",",7","0",",7","","","","","8.9",",7,01,","","","","","39.9",",,7,14,","31.1",",7,19,","3288.4","7","8.1",",7","102.5",",,,7","","","20.45",",7","25.63",",,,7","15.28",",,,7"
"USC00060808","2014-07","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","247.4","7","162.9",",7","9",",7","6",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","1",",7","","","","","13.9",",7,30,+","","","","","31.0",",,7,15,","32.8",",7,09,","0.0","7","0.0",",7","80.0",",,,7","","","23.59",",7","28.56",",,,7","18.61",",,,7"
"USC00060808","2014-08","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","354.6","7","107.2","1,7","7","1,7","4","1,7","2","1,7","","","","","0","1,7","0","1,7","0","1,7","30","1,7","0","1,7","","","","","12.8","1,7,15,","","","","","40.1","1,,7,14,","31.7","1,7,06,","0.0","7","0.0","1,7","80.5","1,,,7","","","21.91","1,7","27.32","1,,,7","16.49","1,,,7"
"USC00060808","2014-09","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","421.2","7","66.6",",7","6",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","24",",7","2",",7","","","","","6.1",",7,23,","","","","","18.5",",,7,07,","33.3",",7,03,","33.3","7","33.3",",7","41.4",",,,7","","","19.44",",7","24.98",",,,7","13.91",",,,7"
"USC00060808","2014-10","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","429.9","7","8.7",",7","14",",7","7",",7","0",",7","","","","","0",",7","0",",7","0",",7","10",",7","0",",7","","","","","1.1",",7,20,","","","","","16.5",",,7,23,","25.6",",7,16,","185.0","7","151.7",",7","77.0",",,,7","","","13.72",",7","18.65",",,,7","8.78",",,,7"
"USC00060808","2014-11","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","429.9","7","0.0","1,7","12","1,7","9","1,7","1","1,7","","","","","0","1,7","17","1,7","0","1,7","0","1,7","0","1,7","","","","","-7.2","1,7,30,","","","","","32.5","1,,7,27,","20.0","1,7,05,","560.2","7","375.2","1,7","116.3","1,,,7","","","5.40","1,7","10.56","1,,,7","0.24","1,,,7"
"USC00060808","2014-12","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","429.9","7","0.0",",7","16",",7","8",",7","2",",7","","","","","0",",7","20",",7","2",",7","0",",7","0",",7","","","","","-7.8",",7,31,","","","","","58.7",",,7,10,","17.2",",7,02,","1022.6","7","462.4",",7","144.8",",,,7","","","3.42",",7","7.29",",,,7","-0.45",",,,7"
"USC00060808","2015-01","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","12",",7","8",",7","1",",7","","","","","0",",7","30",",7","11",",7","0",",7","0",",7","","","","","-16.1",",7,08,","","","","","31.2",",,7,19,","11.7",",7,05,","1689.3","7","666.7",",7","96.1",",,,7","","","-3.17",",7","1.40",",,,7","-7.75",",,,7"
"USC00060808","2015-02","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","13",",7","4",",7","0",",7","28",",7","6","5,7","6",",7","28",",7","20",",7","0",",7","0",",7","","","","","-19.4",",7,25,+","356",",,7,22,+","152","5,,7,02,","21.3",",,7,22,","3.9",",7,23,","2416.1","7","726.8",",7","55.0",",,,7","547","5,,,7","-7.62",",7","-1.89",",,,7","-13.36",",,,7"
"USC00060808","2015-03","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","17",",7","8",",7","0",",7","20","1,7","6","3,7","0",",7","28",",7","5",",7","0",",7","0",",7","","","","","-13.9",",7,01,","457","1,,7,06,+","157","3,,7,02,","22.4",",,7,04,","15.0",",7,12,","2972.5","7","556.4",",7","111.4",",,,7","474","3,,,7","0.39",",7","5.55",",,,7","-4.78",",,,7"
"USC00060808","2015-04","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","0.0","7","0.0",",7","12",",7","6",",7","1",",7","","","","","0",",7","7",",7","0",",7","3",",7","0",",7","","","","","-2.8",",7,02,","","","","","52.1",",,7,21,","24.4",",7,30,","3244.3","7","271.8",",7","75.9",",,,7","","","9.27",",7","14.97",",,,7","3.58",",,,7"
"USC00060808","2015-05","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","36.0","7","36.0",",7","7",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","18",",7","0",",7","","","","","4.4",",7,03,+","","","","","10.7",",,7,17,","30.0",",7,13,","3316.0","7","71.7",",7","27.3",",,,7","","","17.18",",7","23.06",",,,7","11.30",",,,7"
"USC00060808","2015-06","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","108.2","7","72.2","1,7","14","1,7","8","1,7","1","1,7","","","","","0","1,7","0","1,7","0","1,7","21","1,7","0","1,7","","","","","8.3","1,7,07,+","","","","","30.5","1,,7,28,","31.7","1,7,12,","3348.3","7","32.3","1,7","114.2","1,,,7","","","19.71","1,7","24.32","1,,,7","15.09","1,,,7"
"USC00060808","2015-07","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","280.3","7","172.1",",7","10",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","5",",7","","","","","13.3",",7,17,","","","","","14.0",",,7,31,","34.4",",7,30,+","0.0","7","0.0",",7","55.7",",,,7","","","23.89",",7","29.03",",,,7","18.74",",,,7"
"USC00060808","2015-08","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","452.1","7","171.8",",7","6",",7","3",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","6",",7","","","","","13.9",",7,29,","","","","","41.7",",,7,12,","33.3",",7,18,","0.0","7","0.0",",7","54.7",",,,7","","","23.87",",7","29.51",",,,7","18.24",",,,7"
"USC00060808","2015-09","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","542.9","7","90.8","1,7","5",",7","5",",7","2",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","29","1,7","2","1,7","","","","","8.9","1,7,28,+","0",",,7,30,+","0",",,7,30,+","33.5",",,7,30,","35.0","1,7,09,","12.5","7","12.5","1,7","75.4",",,,7","0",",,,7","21.03","1,7","27.13","1,,,7","14.93","1,,,7"
"USC00060808","2015-10","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","543.2","7","0.3",",7","8",",7","4",",7","1",",7","0",",7","0",",7","0",",7","3",",7","0",",7","10",",7","0",",7","","","","","-2.2",",7,20,+","0",",,7,31,+","0",",T,7,19,","31.0",",,7,29,","25.0",",7,13,","205.5","7","193.0",",7","69.7",",,,7","0",",T,,7","12.11",",7","18.28",",,,7","5.95",",,,7"
"USC00060808","2015-11","41.2004","-73.1569","21.3","BRIDGEPORT SUCCESS HILL, CT US","","","543.2","7","0.0",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","2",",7","0",",7","","","","","-4.4",",7,25,+","0",",,7,30,+","0",",,7,30,+","20.8",",,7,20,","22.8",",7,07,","486.7","7","281.2",",7","36.4",",,,7","0",",,,7","8.96",",7","14.44",",,,7","3.48",",,,7"
