"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00116FRMN","1991-01","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","3",",C","30",",C","22",",C","0",",C","0",",C","-23.5",",C,06,","","","","","","","6.3",",C,13,","","","803.7",",C","","","","","-7.59",",C","-3.56",",,,C","-11.62",",,,C","","","",""
"CA00116FRMN","1991-02","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","10",",C","4",",C","0",",C","0",",","","","0",",C","13",",C","0",",C","0",",C","0",",C","-5.6",",C,01,","0",",,C,28,+","","","9.8",",,C,04,","11.1",",C,19,","","","428.2",",C","26.2",",,,C","","","3.04",",C","6.80",",,,C","-0.71",",,,C","","","",""
"CA00116FRMN","1991-03","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","8",",C","3",",C","0",",C","","","","","0",",C","28",",C","1",",C","0",",C","0",",C","-10.3",",C,05,","","","","","4.0",",,C,03,","18.9",",C,31,","","","485.8",",C","17.0",",,,C","","","2.66",",C","8.56",",,,C","-3.24",",,,C","","","",""
"CA00116FRMN","1991-04","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","7","2,C","6","2,C","0","2,C","0","2,","","","0",",C","7",",C","0",",C","6",",C","0",",C","-2.6",",C,11,","0","2,,C,30,+","","","6.4","2,,C,03,","23.9",",C,20,","","","271.3",",C","28.0","2,,,C","","","9.29",",C","16.84",",,,C","1.74",",,,C","","","",""
"CA00116FRMN","1991-05","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","1.9","C","1.9",",C","11",",C","4",",C","0",",C","0","3,","","","0",",C","1",",C","0",",C","15",",C","0",",C","-0.4",",C,02,","0","3,,C,31,+","","","15.2",",,C,24,","27.9",",C,18,","","","142.1",",C","37.4",",,,C","","","13.81",",C","20.27",",,,C","7.35",",,,C","","","",""
"CA00116FRMN","1991-06","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","10.3","C","8.4","1,C","14",",C","4",",C","0",",C","0",",","","","0","1,C","0","1,C","0",",C","21",",C","0",",C","0.8","1,C,04,","0",",,C,30,+","","","6.8",",,C,16,","31.4",",C,28,","","","64.6",",C","31.0",",,,C","","","16.45","1,C","23.50",",,,C","9.40","1,,,C","","","",""
"CA00116FRMN","1991-07","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","86.1","C","75.8",",C","8",",C","3",",C","0",",C","0",",","","","0",",C","0",",C","0",",C","29",",C","6",",C","6.8",",C,06,","0",",,C,31,+","","","6.8",",,C,13,","35.7",",C,24,","11.2","C","11.2",",C","23.0",",,,C","","","20.42",",C","28.58",",,,C","12.25",",,,C","","","",""
"CA00116FRMN","1991-08","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","186.2","C","100.1","1,C","11",",C","6",",C","0",",C","0",",","","","0","1,C","0","1,C","0",",C","26",",C","13",",C","8.1","1,C,25,","0",",,C,31,+","","","15.0",",,C,10,","36.5",",C,08,","26.3","C","15.1",",C","57.8",",,,C","","","21.21","1,C","29.21",",,,C","13.21","1,,,C","","","",""
"CA00116FRMN","1991-09","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","186.8","C","0.6",",C","4",",C","2",",C","0",",C","0",",","","","0",",C","0",",C","0",",C","24",",C","0",",C","1.1",",C,22,","0",",,C,30,+","","","8.8",",,C,13,","28.1",",C,12,","116.9","C","90.6",",C","14.0",",,,C","","","15.33",",C","23.24",",,,C","7.43",",,,C","","","",""
"CA00116FRMN","1991-10","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","186.8","C","0.0","1,C","6",",C","2",",C","0",",C","","","","","0",",C","14",",C","1","1,C","6","1,C","0","1,C","-12.1",",C,29,","","","","","12.6",",,C,21,","24.8","1,C,11,","475.3","C","358.4","1,C","20.4",",,,C","","","6.47","1,C","13.44","1,,,C","-0.50",",,,C","","","",""
"CA00116FRMN","1991-11","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","186.8","C","0.0",",C","12","5,C","6","5,C","0","5,C","","","","","0",",C","17",",C","1",",C","0",",C","0",",C","-8.3",",C,02,","","","","","14.4","5,,C,19,","10.1",",C,17,+","960.9","C","485.6",",C","74.4","1,a,,C","","","2.15",",C","5.57",",,,C","-1.28",",,,C","","","",""
"CA00116FRMN","1991-12","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","186.8","C","0.0",",C","8","2,C","4","2,C","0","2,C","","","","","0",",C","28",",C","4",",C","0",",C","0",",C","-8.5",",C,16,","","","","","5.2","2,,C,03,","9.1",",C,09,","1522.3","C","561.4",",C","19.4","2,,,C","","","0.22",",C","3.12",",,,C","-2.67",",,,C","","","",""
"CA00116FRMN","1992-01","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","0",",C","23",",C","1",",C","0",",C","0",",C","-7.0",",C,26,","","","","","","","11.9",",C,30,","2064.0","C","541.7",",C","","","","","0.86",",C","3.28",",,,C","-1.56",",,,C","","","",""
"CA00116FRMN","1992-02","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","9","2,C","2","2,C","0","2,C","","","","","0",",C","17",",C","3",",C","0",",C","0",",C","-3.8",",C,05,","","","","","3.2","2,,C,15,","12.5",",C,22,+","2518.3","C","454.3",",C","22.8",",a,,C","","","2.67",",C","5.57",",,,C","-0.24",",,,C","","","",""
"CA00116FRMN","1992-03","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","4",",C","3",",C","0",",C","","","","","0",",C","21",",C","0",",C","0",",C","0",",C","-5.9",",C,29,+","","","","","4.4",",,C,02,","17.3",",C,24,","2893.7","C","375.4",",C","12.0",",,,C","","","6.22",",C","13.27",",,,C","-0.83",",,,C","","","",""
"CA00116FRMN","1992-04","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","12",",C","3",",C","0",",C","","","","","0",",C","7",",C","0",",C","3",",C","0",",C","-5.9",",C,11,","","","","","8.4",",,C,16,","24.1",",C,02,","3154.2","C","260.5",",C","29.0",",,,C","","","9.65",",C","16.63",",,,C","2.66",",,,C","","","",""
"CA00116FRMN","1992-05","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","3.9","C","3.9",",C","7",",C","3",",C","0",",C","","","","","0",",C","2",",C","0",",C","20",",C","0",",C","0.0",",C,13,+","","","","","10.8",",,C,26,","30.9",",C,25,","3275.6","C","121.4",",C","20.0",",,,C","","","14.55",",C","22.58",",,,C","6.51",",,,C","","","",""
"CA00116FRMN","1992-06","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","90.0","C","86.1",",C","10",",C","5",",C","0",",C","","","","","0",",C","0",",C","0",",C","28",",C","10",",C","3.9",",C,03,","","","","","9.6",",,C,29,","37.6",",C,24,","3289.2","C","13.6",",C","42.4",",,,C","","","20.75",",C","29.38",",,,C","12.12",",,,C","","","",""
"CA00116FRMN","1992-07","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","163.1","C","73.1","1,C","8",",C","5",",C","0",",C","","","","","0","1,C","0","1,C","0",",C","30",",C","7",",C","8.8","1,C,15,","","","","","18.2",",,C,07,","36.2",",C,31,","4.6","C","4.6",",C","50.0",",,,C","","","20.55","1,C","28.44",",,,C","12.66","1,,,C","","","",""
"CA00116FRMN","1992-08","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","242.4","C","79.3","1,C","4","1,C","1","1,C","0","1,C","","","","","0","1,C","0","1,C","0",",C","29",",C","11",",C","3.5","1,C,29,","","","","","5.0","1,,C,06,","37.2",",C,18,","33.6","C","29.0",",C","7.2","1,,,C","","","19.93","1,C","29.35",",,,C","10.51","1,,,C","","","",""
"CA00116FRMN","1992-09","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","242.9","C","0.5",",C","9",",C","6",",C","0",",C","","","","","0",",C","2",",C","0",",C","12",",C","0",",C","-2.0",",C,16,","","","","","9.0",",,C,24,","27.6",",C,02,","213.1","C","179.5",",C","41.2",",,,C","","","12.37",",C","19.39",",,,C","5.35",",,,C","","","",""
"CA00116FRMN","1992-10","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","242.9","C","0.0",",C","9",",C","5",",C","0",",C","","","","","0",",C","9",",C","0",",C","1",",C","0",",C","-4.0",",C,14,","","","","","10.4",",,C,12,","21.5",",C,03,","535.2","C","322.1",",C","31.8",",,,C","","","7.94",",C","12.90",",,,C","2.99",",,,C","","","",""
"CA00116FRMN","1992-11","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","242.9","C","0.0",",C","","","","","","","","","","","0",",C","17",",C","0",",C","0",",C","0",",C","-8.2",",C,26,","","","","","","","13.2",",C,01,","1023.0","C","487.8",",C","","","","","2.07",",C","4.83",",,,C","-0.68",",,,C","","","",""
"CA00116FRMN","1992-12","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","242.9","C","0.0",",C","","","","","","","","","","","5",",C","31",",C","25",",C","0",",C","0",",C","-23.7",",C,31,","","","","","","","7.8",",C,24,","1810.6","C","787.6",",C","","","","","-7.07",",C","-3.26",",,,C","-10.88",",,,C","","","",""
"CA00116FRMN","1993-01","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","14",",C","28",",C","22",",C","0",",C","0",",C","-27.4",",C,06,","","","","","","","8.3",",C,31,","2671.1","C","860.5",",C","","","","","-9.42",",C","-4.71",",,,C","-14.14",",,,C","","","",""
"CA00116FRMN","1993-02","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0","5,C","","","","","","","","","","","7",",C","27",",C","9","5,C","0","5,C","0","5,C","-23.9",",C,24,","","","","","","","7.0","5,C,05,","3191.0","C","519.9","5,C","","","","","-4.35","5,C","1.11","5,,,C","-9.81",",,,C","","","",""
"CA00116FRMN","1993-03","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","9",",C","4",",C","0",",C","","","","","0",",C","29",",C","0",",C","0",",C","0",",C","-10.9",",C,16,","","","","","9.8",",,C,23,","14.1",",C,31,","3687.1","C","496.1",",C","31.0",",,,C","","","2.33",",C","8.51",",,,C","-3.85",",,,C","","","",""
"CA00116FRMN","1993-04","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","13",",C","7",",C","0",",C","","","","","0",",C","6",",C","0",",C","0",",C","0",",C","-2.6",",C,06,","","","","","10.2",",,C,08,","18.0",",C,30,+","3981.6","C","294.5",",C","50.8",",,,C","","","8.52",",C","14.27",",,,C","2.76",",,,C","","","",""
"CA00116FRMN","1993-05","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","25.8","C","25.8",",C","9",",C","4",",C","0",",C","","","","","0",",C","0",",C","0",",C","23",",C","2",",C","0.6",",C,03,","","","","","7.0",",,C,21,","32.9",",C,26,","4060.9","C","79.3",",C","29.2",",,,C","","","16.61",",C","24.65",",,,C","8.57",",,,C","","","",""
"CA00116FRMN","1993-06","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","46.2","C","20.4",",C","13",",C","6",",C","0",",C","","","","","0",",C","0",",C","0",",C","25",",C","1",",C","5.4",",C,10,","","","","","11.6",",,C,21,","32.3",",C,06,","4102.5","C","41.6",",C","50.4",",,,C","","","17.63",",C","24.29",",,,C","10.96",",,,C","","","",""
"CA00116FRMN","1993-07","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","64.5","C","18.3","1,C","14",",C","6",",C","0",",C","","","","","0","1,C","0","1,C","0",",C","31",",C","0",",C","7.0","1,C,31,","","","","","10.0",",,C,08,","30.0",",C,26,","17.9","C","17.9",",C","45.4",",,,C","","","18.33","1,C","25.05",",,,C","11.61","1,,,C","","","",""
"CA00116FRMN","1993-08","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","112.0","C","47.5",",C","10",",C","5",",C","0",",C","","","","","0",",C","0",",C","0",",C","25",",C","3",",C","5.8",",C,30,","","","","","4.6",",,C,13,","34.8",",C,06,","50.4","C","32.5",",C","26.4",",,,C","","","18.82",",C","26.41",",,,C","11.23",",,,C","","","",""
"CA00116FRMN","1993-09","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","115.4","C","3.4",",C","3",",C","1",",C","0",",C","","","","","0",",C","0",",C","0",",C","17",",C","0",",C","1.2",",C,22,","","","","","8.0",",,C,20,","29.5",",C,04,","181.1","C","130.7",",C","10.2",",,,C","","","14.09",",C","22.34",",,,C","5.84",",,,C","","","",""
"CA00116FRMN","1993-10","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","115.4","C","0.0",",C","","","","","","","","","","","0",",C","2",",C","0",",C","3",",C","0",",C","-2.5",",C,20,","","","","","","","22.7",",C,05,","494.4","C","313.3",",C","","","","","8.23",",C","13.77",",,,C","2.69",",,,C","","","",""
"CA00116FRMN","1993-11","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","115.4","C","0.0",",C","6","2,C","1","2,C","0","2,C","","","","","1",",C","26",",C","6",",C","0",",C","0",",C","-17.8",",C,24,","","","","","7.0","2,,C,29,","13.4",",C,03,","1053.6","C","559.2",",C","12.4","2,,,C","","","-0.31",",C","3.82",",,,C","-4.43",",,,C","","","",""
"CA00116FRMN","1993-12","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","115.4","C","0.0",",C","","","","","","","","","","","0",",C","24",",C","8",",C","0",",C","0",",C","-7.2",",C,21,+","","","","","","","12.2",",C,10,","1625.3","C","571.7",",C","52.4","4,a,,C","","","-0.11",",C","2.19",",,,C","-2.40",",,,C","","","",""
"CA00116FRMN","1994-01","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","0",",C","20",",C","2",",C","0",",C","0",",C","-9.0",",C,06,","","","","","","","6.1",",C,27,","2173.1","C","547.8",",C","","","","","0.66",",C","2.97",",,,C","-1.65",",,,C","","","",""
"CA00116FRMN","1994-02","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","1",",C","24",",C","12",",C","0",",C","0",",C","-18.1",",C,08,","","","","","","","12.1",",C,15,","2745.2","C","572.1",",C","","","","","-2.10",",C","1.46",",,,C","-5.66",",,,C","","","",""
"CA00116FRMN","1994-03","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","8",",C","3",",C","0",",C","","","","","0",",C","20",",C","0",",C","0",",C","0",",C","-7.0",",C,06,","","","","","4.6",",,C,03,","19.1",",C,13,","3156.8","C","411.6",",C","17.6",",,,C","","","5.06",",C","11.84",",,,C","-1.73",",,,C","","","",""
"CA00116FRMN","1994-04","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","7",",C","6",",C","0",",C","","","","","0",",C","3",",C","0",",C","3",",C","0",",C","-2.2",",C,14,","","","","","10.0",",,C,04,","22.8",",C,24,","3403.2","C","246.4",",C","35.2",",,,C","","","10.12",",C","16.63",",,,C","3.61",",,,C","","","",""
"CA00116FRMN","1994-05","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","1.1","C","1.1",",C","10",",C","5",",C","0",",C","","","","","0",",C","0",",C","0",",C","17",",C","0",",C","0.7",",C,03,","","","","","20.2",",,C,16,","27.3",",C,07,","3527.0","C","123.8",",C","50.0",",,,C","","","14.37",",C","21.31",",,,C","7.44",",,,C","","","",""
"CA00116FRMN","1994-06","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","13.2","C","12.1",",C","10",",C","3",",C","0",",C","","","","","0",",C","0",",C","0",",C","21",",C","0",",C","5.0",",C,02,","","","","","11.0",",,C,06,","31.8",",C,22,","3587.3","C","60.3",",C","36.4",",,,C","","","16.73",",C","23.94",",,,C","9.52",",,,C","","","",""
"CA00116FRMN","1994-07","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","134.9","C","121.7",",C","2",",C","2",",C","0",",C","","","","","0",",C","0",",C","0",",C","29",",C","14",",C","7.9",",C,05,","","","","","10.6",",,C,01,","38.3",",C,22,","12.8","C","12.8",",C","14.0",",,,C","","","21.85",",C","31.05",",,,C","12.64",",,,C","","","",""
"CA00116FRMN","1994-08","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","192.3","C","57.4",",C","6",",C","5",",C","0",",C","","","","","0",",C","0",",C","0",",C","29",",C","7",",C","6.0",",C,28,","","","","","19.2",",,C,16,","35.0",",C,03,","33.1","C","20.3",",C","62.0",",,,C","","","19.53",",C","27.97",",,,C","11.08",",,,C","","","",""
"CA00116FRMN","1994-09","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","193.0","C","0.7",",C","4",",C","2",",C","0",",C","","","","","0",",C","0",",C","0",",C","25",",C","0",",C","3.7",",C,22,","","","","","5.0",",,C,08,","28.0",",C,17,","105.2","C","72.1",",C","11.8",",,,C","","","15.95",",C","23.98",",,,C","7.92",",,,C","","","",""
"CA00116FRMN","1994-10","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","193.0","C","0.0","1,C","9","2,C","4","2,C","0","2,C","","","","","0","1,C","9","1,C","0",",C","0",",C","0",",C","-2.3","1,C,29,","","","","","18.2","2,,C,14,","18.5",",C,01,","423.0","C","317.8",",C","48.4",",a,,C","","","7.75","1,C","13.42",",,,C","2.09","1,,,C","","","",""
"CA00116FRMN","1994-11","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","193.0","C","0.0",",C","","","","","","","","","","","0",",C","23",",C","3",",C","0",",C","0",",C","-12.7",",C,21,","","","","","","","11.1",",C,30,","968.3","C","545.3",",C","","","","","0.16",",C","3.77",",,,C","-3.46",",,,C","","","",""
"CA00116FRMN","1994-12","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","193.0","C","0.0",",C","","","","","","","","","","","1",",C","25",",C","10",",C","0",",C","0",",C","-18.0",",C,04,","","","","","","","8.4",",C,20,+","1589.3","C","621.0",",C","","","","","-1.70",",C","1.42",",,,C","-4.81",",,,C","","","",""
"CA00116FRMN","1995-01","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","0",",C","23",",C","13",",C","0",",C","0",",C","-10.5",",C,01,","","","","","","","5.3",",C,15,","2224.2","C","634.9",",C","","","","","-2.15",",C","-0.15",",,,C","-4.15",",,,C","","","",""
"CA00116FRMN","1995-02","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","0",",C","24",",C","5",",C","0",",C","0",",C","-14.3",",C,13,","","","","","","","10.6",",C,25,","2737.5","C","513.3",",C","","","","","0.00",",C","3.75",",,,C","-3.75",",,,C","","","",""
"CA00116FRMN","1995-03","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","","","","","","","","","","","0",",C","23",",C","3",",C","0",",C","0",",C","-13.0",",C,06,","","","","","","","18.5",",C,31,","3215.3","C","477.8",",C","","","","","2.92",",C","8.81",",,,C","-2.97",",,,C","","","",""
"CA00116FRMN","1995-04","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","0.0","C","0.0",",C","10",",C","6",",C","0",",C","","","","","0",",C","9",",C","0",",C","1",",C","0",",C","-2.9",",C,16,","","","","","9.0",",,C,13,","21.2",",C,25,","3510.4","C","295.1",",C","33.4",",,,C","","","8.50",",C","15.21",",,,C","1.78",",,,C","","","",""
"CA00116FRMN","1995-05","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","7.0","C","7.0",",C","5",",C","1",",C","0",",C","","","","","0",",C","0",",C","0",",C","17",",C","0",",C","1.6",",C,19,","","","","","6.6",",,C,11,","31.5",",C,30,","3641.4","C","131.0",",C","10.4",",,,C","","","14.33",",C","22.54",",,,C","6.13",",,,C","","","",""
"CA00116FRMN","1995-06","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","36.9","C","29.9",",C","13",",C","6",",C","0",",C","","","","","0",",C","0",",C","0",",C","26",",C","3",",C","7.8",",C,09,","","","","","11.4",",,C,06,","33.4",",C,30,","3665.3","C","23.9",",C","47.8",",,,C","","","18.54",",C","25.93",",,,C","11.14",",,,C","","","",""
"CA00116FRMN","1995-07","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","114.3","C","77.4",",C","9",",C","4",",C","0",",C","","","","","0",",C","0",",C","0",",C","30",",C","5",",C","8.1",",C,30,","","","","","9.2",",,C,09,","34.2",",C,19,","4.9","C","4.9",",C","29.4",",,,C","","","20.67",",C","27.71",",,,C","13.64",",,,C","","","",""
"CA00116FRMN","1995-08","50.7","-119.2833","351.0","SALMON ARM CS, BC CA","127.8","C","13.5",",C","14",",C","7",",C","0",",C","","","","","0",",C","0",",C","0",",C","22",",C","1",",C","5.5",",C,25,","","","","","12.0",",,C,06,","35.4",",C,04,","64.9","C","60.0",",C","53.6",",,,C","","","16.83",",C","23.14",",,,C","10.53",",,,C","","","",""
