"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"DAM00006030","1973-01","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","11","5,S","4","5,S","0","5,S","","","","","","","","","","","","","","","","","5.1","5,,S,07,","","","","","","","20.9","5,,,S","","","","","",""
"DAM00006030","1973-02","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","14","5,S","6","5,S","0","5,S","","","","","","","","","","","","","","","","","7.1","5,,S,08,","","","","","","","33.2","5,,,S","","","","","",""
"DAM00006030","1973-03","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","5","5,S","1","5,S","0","5,S","","","","","","","","","","","","","","","","","10.9","5,,S,02,","","","","","","","15.4","5,,,S","","","","","",""
"DAM00006030","1973-04","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","10","3,S","4","3,S","0","3,S","","","","","","","","","","","","","","","","","7.9","3,,S,06,+","","","","","","","30.8","3,,,S","","","","","",""
"DAM00006030","1973-05","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","12","5,S","4","5,S","0","5,S","","","","","","","0","2,S","1","2,S","0","2,S","","","","","11.9","5,,S,08,","22.0","2,S,28,","","","","","36.2","5,,,S","","","15.03","2,,,S","",""
"DAM00006030","1973-06","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","9","4,S","2","4,S","0","4,S","","","","","","","0","3,S","11","3,S","0","3,S","","","","","13.0","4,,S,03,","26.0","3,S,26,+","","","","","23.9","4,,,S","","","19.85","3,,,S","",""
"DAM00006030","1973-07","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","13","2,S","7","2,S","1","2,S","","","","","","","0","3,S","14","3,S","0","3,S","","","","","38.1","2,,S,25,","30.0","3,S,21,","","","","","104.4","2,,,S","","","22.68","3,,,S","",""
"DAM00006030","1973-08","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","6","1,S","3","1,S","0","1,S","","","","","","","0","2,S","9","2,S","0","2,S","","","","","5.1","1,,S,08,","28.0","2,S,16,+","","","","","17.2","1,,,S","","","20.62","2,,,S","",""
"DAM00006030","1973-09","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","9","1,S","7","1,S","1","1,S","","","","","","","0","1,S","0","1,S","0","1,S","","","","","40.9","1,,S,22,","21.0","1,S,08,","","","","","92.5","1,,,S","","","16.17","1,,,S","",""
"DAM00006030","1973-10","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","9","3,S","3","3,S","0","3,S","","","","","","","0","4,S","0","4,S","0","4,S","","","","","8.9","3,,S,09,","20.0","4,S,03,","","","","","20.7","3,,,S","","","10.74","4,,,S","",""
"DAM00006030","1973-11","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","19","2,S","9","2,S","0","2,S","","","","","","","","","","","","","","","","","10.9","2,,S,24,","","","","","","","67.3","2,,,S","","","","","",""
"DAM00006030","1973-12","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","20","2,S","5","2,S","0","2,S","","","","","","","","","","","","","","","","","10.9","2,,S,14,","","","","","","","44.9","2,,,S","","","","","",""
"DAM00006030","1974-01","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","17","2,S","6","2,S","0","2,S","","","","","","","","","","","","","","","","","8.1","2,,S,29,","","","","","","","54.6","2,,,S","","","","","",""
"DAM00006030","1974-02","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","9","3,S","2","3,S","0","3,S","","","","","","","","","","","","","","","","","6.1","3,,S,11,","","","","","","","19.0","3,,,S","","","","","",""
"DAM00006030","1974-03","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","6","3,S","3","3,S","0","3,S","","","0","4,S","18","4,S","0","5,S","0","5,S","0","5,S","-4.0","4,S,14,+","","","4.1","3,,S,21,+","12.0","5,S,31,","","","","","13.2","3,,,S","3.21","8,S","6.42","5,,,S","0.00","4,,,S"
"DAM00006030","1974-04","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","1","4,S","0","4,S","0","4,S","","","","","","","0","4,S","0","4,S","0","4,S","","","","","0.5","4,,S,03,","20.0","4,S,08,+","","","","","0.5","4,,,S","","","14.04","4,,,S","",""
"DAM00006030","1974-05","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","7","2,S","5","2,S","0","2,S","","","","","","","0","5,S","2","5,S","0","5,S","","","","","14.0","2,,S,03,","22.0","5,S,24,+","","","","","34.6","2,,,S","","","15.19","5,,,S","",""
"DAM00006030","1974-06","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","8","4,S","2","4,S","0","4,S","","","","","","","0","5,S","9","5,S","0","5,S","","","","","6.1","4,,S,19,","26.0","5,S,24,+","","","","","19.3","4,,,S","","","19.20","5,,,S","",""
"DAM00006030","1974-07","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","16","3,S","7","3,S","0","3,S","","","","","","","0","2,S","2","2,S","0","2,S","","","","","18.0","3,,S,14,","22.0","2,S,08,+","","","","","66.5","3,,,S","","","17.83","2,,,S","",""
"DAM00006030","1974-08","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","11","2,S","4","2,S","0","2,S","","","","","","","0","3,S","6","3,S","0","3,S","","","","","8.6","2,,S,11,","24.0","3,S,31,+","","","","","29.7","2,,,S","","","19.82","3,,,S","",""
"DAM00006030","1974-09","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","18","2,S","13","2,S","0","2,S","","","","","","","0","1,S","1","1,S","0","1,S","","","","","13.0","2,,S,22,+","24.0","1,S,01,","","","","","91.6","2,,,S","","","16.45","1,,,S","",""
"DAM00006030","1974-10","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","24",",S","8",",S","0",",S","","","","","","","","","","","","","","","","","13.0",",,S,03,","","","","","","","69.6",",,,S","","","","","",""
"DAM00006030","1974-11","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","20","3,S","8","3,S","0","3,S","","","","","","","","","","","","","","","","","20.1","3,,S,16,","","","","","","","78.0","3,,,S","","","","","",""
"DAM00006030","1974-12","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","25","4,S","13","4,S","0","4,S","","","","","","","","","","","","","","","","","9.9","4,,S,07,","","","","","","","77.4","4,,,S","","","","","",""
"DAM00006030","1975-01","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","24","2,S","11","2,S","0","2,S","","","","","","","","","","","","","","","","","7.9","2,,S,28,+","","","","","","","79.9","2,,,S","","","","","",""
"DAM00006030","1975-02","57.093","9.849","3.0","FLYVESTATION AALBORG, DA","","","7","3,S","2","3,S","0","3,S","","","","","","","1","3,S","0","3,S","0","3,S","","","","","7.9","3,,S,08,","14.0","3,S,06,","","","","","14.0","3,,,S","","","4.60","3,,,S","",""
