"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00516128","1985-09","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","","","195.7",",0","26",",0","17",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","18.3",",0,10,","0",",,0,30,+","0",",,0,30,+","128.3",",,0,24,","30.6",",0,27,+","0.0","0","  25.6",",,,0,0,2","","","0.0",",0","  27.8",",,,0,0,2","","","  22.8",",,,0,0,2","","","  24.4",",,,0,0,2","","","  24.3",",,,0,0,2","","","  26.2",",,,0,0,2","","","358.3",",,,0","0",",,,0","24.86",",0","28.85",",,,0","20.86",",,,0"
"USC00516128","1985-10","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","","","173.2",",0","23",",0","17",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","18.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","124.0",",,0,20,","31.1",",0,20,","0.0","0","  24.4",",,,0,0,2","","","0.0",",0","  26.1",",,,0,0,2","","","  22.8",",,,0,0,2","","","  23.3",",,,0,0,2","","","  23.6",",,,0,0,2","","","  24.8",",,,0,0,2","","","477.1",",,,0","0",",,,0","23.92",",0","27.17",",,,0","20.66",",,,0"
"USC00516128","1985-11","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","","","130.4",",0","23",",0","17",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","13.9",",0,28,+","0",",,0,30,+","0",",,0,30,+","46.0",",,0,28,","29.4",",0,18,","0.0","0","  23.9",",,,0,0,2","","","0.0",",0","  24.4",",,,0,0,2","","","  19.4",",,,0,0,2","","","  21.1",",,,0,0,2","","","  22.4",",,,0,0,2","","","  23.5",",,,0,0,2","","","209.6",",,,0","0",",,,0","22.68",",0","26.82",",,,0","18.54",",,,0"
"USC00516128","1985-12","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","","","115.6","1,0","11",",0","2",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0","1,0","14.4","1,0,18,+","0",",,0,31,+","0",",,0,31,+","38.9",",,0,01,","30.0","1,0,23,","0.0","0","  21.7","1,,,0,0,2","","","0.0","1,0","  24.4","1,,,0,0,2","","","  19.4","1,,,0,0,2","","","  20.0","1,,,0,0,2","","","  20.4","1,,,0,0,2","","","  21.7","1,,,0,0,2","","","51.1",",,,0","0",",,,0","22.19","1,0","26.78","1,,,0","17.59","1,,,0"
"USC00516128","1986-01","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","101.2","0","101.2",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","13.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","11.2",",,0,07,","30.6",",0,20,","0.0","0","  21.7","2,,,0,0,2","","","0.0",",0","  23.9","2,,,0,0,2","","","  18.9","2,,,0,0,2","","","  20.0","2,,,0,0,2","","","  20.0","2,,,0,0,2","","","  21.9","2,,,0,0,2","","","30.8",",,,0","0",",,,0","21.60",",0","26.00",",,,0","17.19",",,,0"
"USC00516128","1986-02","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","187.8","0","86.6","1,0","13",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","0",",0","12.2","1,0,26,+","0",",,0,28,+","0",",,0,28,+","36.1",",,0,15,","30.0",",0,07,+","0.0","0","  22.2",",,,0,0,2","","","0.0",",0","  25.0",",,,0,0,2","","","  19.4",",,,0,0,2","","","  22.2",",,,0,0,2","","","  20.8",",,,0,0,2","","","  23.3",",,,0,0,2","","","86.3",",,,0","0",",,,0","21.59","1,0","27.48",",,,0","15.70","1,,,0"
"USC00516128","1986-03","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","311.7","0","123.9","1,0","22",",0","20",",0","9",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","1","1,0","16.1","1,0,03,","0",",,0,31,+","0",",,0,31,+","97.5",",,0,21,","32.2","1,0,09,","0.0","0","  22.8",",,,0,0,2","","","0.0","1,0","  26.1",",,,0,0,2","","","  20.0",",,,0,0,2","","","  21.7",",,,0,0,2","","","  21.7",",,,0,0,2","","","  23.8",",,,0,0,2","","","609.3",",,,0","0",",,,0","22.46","1,0","26.31","1,,,0","18.61","1,,,0"
"USC00516128","1986-04","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","425.4","0","113.7","1,0","27",",0","21",",0","7",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0","1,0","17.8","1,0,08,","0",",,0,30,+","0",",,0,30,+","81.3",",,0,09,","30.0","1,0,19,","0.0","0","  23.9","1,,,0,0,2","","","0.0","1,0","  26.7","1,,,0,0,2","","","  20.0","1,,,0,0,2","","","  20.0","1,,,0,0,2","","","  22.0","1,,,0,0,2","","","  23.2","1,,,0,0,2","","","537.0",",,,0","0",",,,0","22.25","1,0","24.98","1,,,0","19.53","1,,,0"
"USC00516128","1986-05","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","590.1","0","164.7",",0","26",",0","18",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","17.2",",0,22,","0",",,0,31,+","0",",,0,31,+","64.3",",,0,16,","31.1",",0,25,+","0.0","0","  25.0","1,,,0,0,2","","","0.0",",0","  28.3","1,,,0,0,2","","","  21.1","1,,,0,0,2","","","  22.8","1,,,0,0,2","","","  23.4","1,,,0,0,2","","","  25.8","1,,,0,0,2","","","379.0",",,,0","0",",,,0","23.65",",0","27.60",",,,0","19.69",",,,0"
"USC00516128","1986-06","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","735.5","0","145.4",",0","28",",0","26",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","16.1",",0,02,","0",",,0,30,+","0",",,0,30,+","69.1",",,0,11,","29.4",",0,11,","0.0","0","  25.0",",,,0,0,2","","","0.0",",0","  27.8",",,,0,0,2","","","  22.2",",,,0,0,2","","","  23.3",",,,0,0,2","","","  23.3",",,,0,0,2","","","  24.9",",,,0,0,2","","","517.2",",,,0","0",",,,0","23.18",",0","26.20",",,,0","20.16",",,,0"
"USC00516128","1986-07","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","910.6","0","175.1","1,0","30",",0","27",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","20.0","1,0,21,+","0",",,0,31,+","0",",,0,31,+","51.6",",,0,25,","31.1",",0,24,","0.0","0","  25.0",",,,0,0,2","","","0.0",",0","  27.8",",,,0,0,2","","","  22.2",",,,0,0,2","","","  23.9",",,,0,0,2","","","  23.9",",,,0,0,2","","","  25.4",",,,0,0,2","","","404.0",",,,0","0",",,,0","24.13","1,0","27.15",",,,0","21.12","1,,,0"
"USC00516128","1986-08","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1116.3","0","205.7",",0","26",",0","24",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19.4",",0,20,","0",",,0,31,+","0",",,0,31,+","54.6",",,0,10,","31.7",",0,25,","0.0","0","  26.1",",,,0,0,2","","","0.0",",0","  28.3",",,,0,0,2","","","  22.8",",,,0,0,2","","","  24.4",",,,0,0,2","","","  24.9",",,,0,0,2","","","  26.4",",,,0,0,2","","","416.3",",,,0","0",",,,0","24.97",",0","28.13",",,,0","21.80",",,,0"
"USC00516128","1986-09","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1333.3","0","217.0",",0","22",",0","16",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","18.9",",0,19,+","0",",,0,30,+","0",",,0,30,+","33.3",",,0,23,","32.2",",0,20,+","0.0","0","  26.1",",,,0,0,2","","","0.0",",0","  28.9",",,,0,0,2","","","  24.4",",,,0,0,2","","","  25.6",",,,0,0,2","","","  25.3",",,,0,0,2","","","  27.1",",,,0,0,2","","","203.3",",,,0","0",",,,0","25.57",",0","30.05",",,,0","21.08",",,,0"
"USC00516128","1986-10","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1525.4","0","192.1",",0","21",",0","17",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","18.3",",0,29,+","0",",,0,31,+","0",",,0,31,+","50.8",",,0,19,","32.2",",0,11,+","0.0","0","  26.1",",,,0,0,2","","","0.0",",0","  27.8",",,,0,0,2","","","  22.8",",,,0,0,2","","","  23.9",",,,0,0,2","","","  24.2",",,,0,0,2","","","  26.0",",,,0,0,2","","","353.5",",,,0","0",",,,0","24.53",",0","28.54",",,,0","20.52",",,,0"
"USC00516128","1986-11","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1681.4","0","156.0",",0","28",",0","25",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","17.2",",0,29,","0",",,0,30,+","0",",,0,30,+","85.3",",,0,12,","31.1",",0,06,","0.0","0","  23.9",",,,0,0,2","","","0.0",",0","  26.1",",,,0,0,2","","","  21.1",",,,0,0,2","","","  21.7",",,,0,0,2","","","  23.0",",,,0,0,2","","","  24.3",",,,0,0,2","","","545.3",",,,0","0",",,,0","23.53",",0","27.03",",,,0","20.03",",,,0"
"USC00516128","1986-12","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1795.6","0","114.2","1,0","23",",0","15",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","13.3","1,0,07,","0",",,0,31,+","0",",,0,31,+","64.0",",,0,22,","30.0",",0,28,+","0.0","0","  22.2",",,,0,0,2","","","0.0",",0","  23.3",",,,0,0,2","","","  18.9",",,,0,0,2","","","  20.0",",,,0,0,2","","","  21.1",",,,0,0,2","","","  22.2",",,,0,0,2","","","323.2",",,,0","0",",,,0","22.12","1,0","26.44",",,,0","17.81","1,,,0"
"USC00516128","1987-01","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","88.1","0","88.1",",0","23",",0","14",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","15.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","41.7",",,0,14,","30.0",",0,31,+","0.0","0","  22.2",",,,0,0,2","","","0.0",",0","  22.8",",,,0,0,2","","","  18.3",",,,0,0,2","","","  18.9",",,,0,0,2","","","  20.0",",,,0,0,2","","","  21.1",",,,0,0,2","","","226.1",",,,0","0",",,,0","21.17",",0","25.52",",,,0","16.83",",,,0"
"USC00516128","1987-02","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","140.1","0","52.0",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","11.7",",0,28,+","0",",,0,28,+","0",",,0,28,+","74.9",",,0,16,","28.3",",0,10,+","0.0","0","  20.6",",,,0,0,2","","","0.0",",0","  22.2",",,,0,0,2","","","  18.9",",,,0,0,2","","","  19.4",",,,0,0,2","","","  19.5",",,,0,0,2","","","  21.1",",,,0,0,2","","","174.3",",,,0","0",",,,0","20.19",",0","25.34",",,,0","15.04",",,,0"
"USC00516128","1987-03","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","241.1","0","101.0","1,0","15",",0","10",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","0",",0","11.7","1,0,03,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,25,","28.9",",0,17,+","0.0","0","  22.8",",,,0,0,2","","","0.0",",0","  25.0",",,,0,0,2","","","  19.4",",,,0,0,2","","","  20.0",",,,0,0,2","","","  20.8",",,,0,0,2","","","  22.6",",,,0,0,2","","","106.0",",,,0","0",",,,0","21.68","1,0","26.18",",,,0","17.17","1,,,0"
"USC00516128","1987-04","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","339.7","0","98.6",",0","28",",0","24",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","15.6",",0,01,","0",",,0,30,+","0",",,0,30,+","63.5",",,0,01,","29.4",",0,25,","0.5","0","  22.8",",,,0,0,2","","","0.5",",0","  25.0",",,,0,0,2","","","  18.3",",,,0,0,2","","","  19.4",",,,0,0,2","","","  21.0",",,,0,0,2","","","  22.7",",,,0,0,2","","","392.8",",,,0","0",",,,0","21.60",",0","25.05",",,,0","18.16",",,,0"
"USC00516128","1987-05","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","453.4","0","113.7",",0","22",",0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","13.3",",0,10,","0",",,0,31,+","0",",,0,31,+","55.1",",,0,05,","30.6",",0,21,","0.5","0","  23.9",",,,0,0,2","","","0.0",",0","  26.7",",,,0,0,2","","","  19.4",",,,0,0,2","","","  21.1",",,,0,0,2","","","  21.4",",,,0,0,2","","","  23.5",",,,0,0,2","","","237.9",",,,0","0",",,,0","22.00",",0","25.82",",,,0","18.18",",,,0"
"USC00516128","1987-06","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","608.0","0","154.6",",0","27",",0","24",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","17.8",",0,03,+","0",",,0,30,+","0",",,0,30,+","96.5",",,0,13,","30.6",",0,25,","0.5","0","  25.0",",,,0,0,2","","","0.0",",0","  27.2",",,,0,0,2","","","  21.1",",,,0,0,2","","","  22.2",",,,0,0,2","","","  23.2",",,,0,0,2","","","  24.9",",,,0,0,2","","","463.2",",,,0","0",",,,0","23.49",",0","26.96",",,,0","20.02",",,,0"
"USC00516128","1987-07","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","795.5","0","187.5",",0","30",",0","27",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","20.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","62.5",",,0,14,","31.7",",0,23,","0.0","0","  25.6",",,,0,0,2","","","0.0",",0","  29.4",",,,0,0,2","","","  22.8",",,,0,0,2","","","  23.3",",,,0,0,2","","","  24.2",",,,0,0,2","","","  26.2",",,,0,0,2","","","421.2",",,,0","0",",,,0","24.38",",0","27.57",",,,0","21.19",",,,0"
"USC00516128","1987-08","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1004.0","0","208.5",",0","29",",0","23",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","18.9",",0,30,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,17,","31.7",",0,23,+","0.0","0","  26.1",",,,0,0,2","","","0.0",",0","  31.1",",,,0,0,2","","","  23.9",",,,0,0,2","","","  25.0",",,,0,0,2","","","  25.0",",,,0,0,2","","","  27.9",",,,0,0,2","","","295.6",",,,0","0",",,,0","25.06",",0","28.54",",,,0","21.58",",,,0"
"USC00516128","1987-09","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1214.6","0","210.6","1,0","20","2,0","15","2,0","3","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","1","1,0","18.9","1,0,21,","0",",,0,30,+","0",",,0,30,+","69.1","2,,0,14,","33.3","1,0,04,","0.0","0","  26.7","1,,,0,0,2","","","0.0","1,0","  30.6","1,,,0,0,2","","","  22.8","1,,,0,0,2","","","  24.4","1,,,0,0,2","","","  24.8","1,,,0,0,2","","","  27.3","1,,,0,0,2","","","231.1",",a,,0","0",",,,0","25.60","1,0","29.35","1,,,0","21.84","1,,,0"
"USC00516128","1987-10","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1418.1","0","203.5",",0","26",",0","19",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","18.9",",0,15,+","0",",,0,31,+","0",",,0,31,+","30.2",",,0,25,","31.7",",0,15,","0.0","0","  26.1",",,,0,0,2","","","0.0",",0","  28.9",",,,0,0,2","","","  22.2",",,,0,0,2","","","  23.3",",,,0,0,2","","","  24.1",",,,0,0,2","","","  26.1",",,,0,0,2","","","280.8",",,,0","0",",,,0","24.90",",0","28.46",",,,0","21.34",",,,0"
"USC00516128","1987-11","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1573.0","0","154.9",",0","25",",0","20",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","17.8",",0,18,","0",",,0,30,+","0",",,0,30,+","106.4",",,0,21,","30.6",",0,04,","0.0","0","  23.9",",,,0,0,2","","","0.0",",0","  25.6",",,,0,0,2","","","  20.6",",,,0,0,2","","","  21.1",",,,0,0,2","","","  22.5",",,,0,0,2","","","  23.7",",,,0,0,2","","","573.9",",,,0","0",",,,0","23.50",",0","26.69",",,,0","20.30",",,,0"
"USC00516128","1987-12","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1705.9","0","132.9","2,0","27",",0","22",",0","9",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","29","2,0","0","2,0","17.2","1,0,29,+","0",",,0,31,+","0",",,0,31,+","212.1",",,0,31,","30.0","2,0,12,","0.0","0","  22.8","2,,,0,0,2","","","0.0","2,0","  25.0","1,,,0,0,2","","","  20.6","2,,,0,0,2","","","  21.1","1,,,0,0,2","","","  21.3","2,,,0,0,2","","","  22.2","1,,,0,0,2","","","813.7",",,,0","0",",,,0","22.92","2,0","26.55","2,,,0","19.28","1,,,0"
"USC00516128","1988-01","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","104.9","0","104.9",",0","24",",0","19",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","16.1",",0,20,+","0",",,0,31,+","0",",,0,31,+","236.7",",,0,01,","30.6",",0,22,","0.6","0","  21.1",",,,0,0,2","","","0.6",",0","  22.2",",,,0,0,2","","","  17.8",",,,0,0,2","","","  18.3",",,,0,0,2","","","  19.8",",,,0,0,2","","","  20.9",",,,0,0,2","","","645.8",",,,0","0",",,,0","21.70",",0","25.18",",,,0","18.22",",,,0"
"USC00516128","1988-02","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","231.6","0","126.7","1,0","22","2,0","13","2,0","2","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","28","1,0","0","1,0","17.2","1,0,22,+","0",",,0,29,+","0",",,0,29,+","51.1","2,,0,25,","30.6","1,0,24,","0.6","0","  22.2","1,,,0,0,2","","","0.0","1,0","  24.4","1,,,0,0,2","","","  20.6","1,,,0,0,2","","","  21.7","1,,,0,0,2","","","  21.4","1,,,0,0,2","","","  23.0","1,,,0,0,2","","","216.5",",a,,0","0",",,,0","22.86","1,0","27.16","1,,,0","18.55","1,,,0"
"USC00516128","1988-03","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","373.0","0","141.4",",0","26",",0","17",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","16.7",",0,13,","0",",,0,31,+","0",",,0,31,+","51.3",",,0,31,","30.0",",0,27,","0.6","0","  23.3","1,,,0,0,2","","","0.0",",0","  26.1","1,,,0,0,2","","","  21.1","1,,,0,0,2","","","  23.3","1,,,0,0,2","","","  22.3","1,,,0,0,2","","","  24.2","1,,,0,0,2","","","291.2",",,,0","0",",,,0","22.90",",0","26.86",",,,0","18.93",",,,0"
"USC00516128","1988-04","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","501.3","0","128.3",",0","24",",0","17",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","16.7",",0,14,","0",",,0,30,+","0",",,0,30,+","69.6",",,0,04,","28.9",",0,14,+","0.6","0","  23.9",",,,0,0,2","","","0.0",",0","  26.1",",,,0,0,2","","","  21.1",",,,0,0,2","","","  21.7",",,,0,0,2","","","  22.2",",,,0,0,2","","","  23.8",",,,0,0,2","","","353.0",",,,0","0",",,,0","22.61",",0","26.03",",,,0","19.19",",,,0"
"USC00516128","1988-05","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","648.2","0","146.9","2,0","25","3,0","21","3,0","9","3,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","0","2,0","18.3","2,0,11,","0",",,0,31,+","0",",,0,31,+","198.4","3,,0,12,","29.4","2,0,04,","0.6","0","  23.9","2,,,0,0,2","","","0.0","2,0","  26.7","2,,,0,0,2","","","  21.1","2,,,0,0,2","","","  22.8","2,,,0,0,2","","","  22.8","2,,,0,0,2","","","  24.5","2,,,0,0,2","","","723.5","1,a,,0","0",",,,0","23.40","2,0","26.60","2,,,0","20.20","2,,,0"
"USC00516128","1988-06","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","789.0","0","140.8","5,0","","","","","","","0",",0","0",",0","0","5,0","0","5,0","0","5,0","25","5,0","0","5,0","19.4","5,0,25,","0",",,0,30,+","0",",,0,30,+","","","29.4","5,0,30,","0.6","0","  23.9","5,,,0,0,2","","","0.0","5,0","  25.6","5,,,0,0,2","","","  22.2","5,,,0,0,2","","","  23.9","5,,,0,0,2","","","  23.5","5,,,0,0,2","","","  24.5","5,,,0,0,2","","","245.0",",a,,0","0",",,,0","23.97","5,0","27.05","5,,,0","20.88","5,,,0"
"USC00516128","1988-07","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","979.5","0","190.5",",0","26",",0","18",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19.4",",0,25,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,07,","30.0",",0,25,","0.0","0","  24.4",",,,0,0,2","","","0.0",",0","  26.7",",,,0,0,2","","","  23.3",",,,0,0,2","","","  23.9",",,,0,0,2","","","  23.8",",,,0,0,2","","","  24.9",",,,0,0,2","","","281.0",",,,0","0",",,,0","24.48",",0","27.75",",,,0","21.21",",,,0"
"USC00516128","1988-08","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1169.7","0","190.2","2,0","27",",0","20",",0","4",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","0","2,0","20.0","2,0,21,","0",",,0,31,+","0",",,0,31,+","66.3",",,0,11,","30.6","2,0,03,","0.0","0","  25.0","2,,,0,0,2","","","0.0","2,0","  26.7","2,,,0,0,2","","","  23.9","2,,,0,0,2","","","  24.4","2,,,0,0,2","","","  24.4","2,,,0,0,2","","","  25.6","2,,,0,0,2","","","366.4",",,,0","0",",,,0","24.89","2,0","28.33","2,,,0","21.46","2,,,0"
"USC00516128","1988-09","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1372.0","0","202.3","1,0","21",",0","15",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","0",",0","20.0","1,0,10,","0",",,0,30,+","0",",,0,30,+","42.9",",,0,27,","31.7",",0,10,","0.0","0","  25.6",",,,0,0,2","","","0.0",",0","  27.8",",,,0,0,2","","","  23.3",",,,0,0,2","","","  23.9",",,,0,0,2","","","  24.4",",,,0,0,2","","","  25.7",",,,0,0,2","","","274.3",",,,0","0",",,,0","25.34","1,0","29.01",",,,0","21.67","1,,,0"
"USC00516128","1988-10","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1580.6","0","208.6",",0","19",",0","13",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","18.3",",0,19,","0",",,0,31,+","0",",,0,31,+","85.9",",,0,23,","31.1",",0,10,+","0.0","0","  25.0",",,,0,0,2","","","0.0",",0","  26.7",",,,0,0,2","","","  23.3",",,,0,0,2","","","  23.9",",,,0,0,2","","","  24.3",",,,0,0,2","","","  25.2",",,,0,0,2","","","196.2",",,,0","0",",,,0","25.06",",0","29.06",",,,0","21.06",",,,0"
"USC00516128","1988-11","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1759.8","0","179.2",",0","26",",0","21",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","18.9",",0,26,","0",",,0,30,+","0",",,0,30,+","61.7",",,0,24,","30.0",",0,17,+","0.0","0","  23.9",",,,0,0,2","","","0.0",",0","  24.4",",,,0,0,2","","","  21.7",",,,0,0,2","","","  22.2",",,,0,0,2","","","  22.8",",,,0,0,2","","","  23.5",",,,0,0,2","","","374.7",",,,0","0",",,,0","24.31",",0","27.49",",,,0","21.12",",,,0"
"USC00516128","1988-12","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","1911.9","0","152.1",",0","25",",0","22",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","12.8",",0,18,","0",",,0,31,+","0",",,0,31,+","97.8",",,0,06,","30.0",",0,10,+","1.1","0","  22.8","1,,,0,0,2","","","1.1",",0","  23.9","1,,,0,0,2","","","  19.4","1,,,0,0,2","","","  20.6","1,,,0,0,2","","","  21.7","1,,,0,0,2","","","  22.6","1,,,0,0,2","","","500.1",",,,0","0",",,,0","23.20",",0","27.07",",,,0","19.33",",,,0"
"USC00516128","1989-01","21.3331","-157.8025","152.4","MANOA LYON ARBO 785.2, HI US","123.4","0","123.4","1,0","23","2,0","18","2,0","6","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","0","1,0","15.0","1,0,31,+","0",",,0,31,+","0",",,0,31,+","88.1","2,,0,13,","29.4","1,0,25,","1.1","0","  21.7","2,,,0,0,2","","","0.0","1,0","  22.8","1,,,0,0,2","","","  20.6","2,,,0,0,2","","","  21.1","1,,,0,0,2","","","  21.2","2,,,0,0,2","","","  22.0","1,,,0,0,2","","","534.8",",a,,0","0",",,,0","22.45","1,0","26.20","1,,,0","18.69","1,,,0"
