"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00362325","1960-02","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","11",",0","7",",0","2",",0","21",",0","6",",0","","","559",",,0,21,+","356",",,0,19,","27.9",",,0,19,","102.2",",,,0","834",",,,0"
"USC00362325","1960-03","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","11",",0","4",",0","1",",0","30",",0","8",",0","","","559",",,0,06,+","279",",,0,04,","25.4",",,0,31,","59.7",",,,0","659",",,,0"
"USC00362325","1960-04","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","12",",0","7",",0","1",",0","1",",0","1",",0","","","51",",,0,07,","51",",,0,07,","38.1",",,0,04,","93.1",",,,0","51",",,,0"
"USC00362325","1960-05","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","13","2,0","11","2,0","1","2,0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","32.5","2,,0,09,","149.1",",a,,0","0",",,,0"
"USC00362325","1960-06","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","12",",0","8",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,06,","141.3",",,,0","0",",,,0"
"USC00362325","1960-07","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","10",",0","9",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","39.4",",,0,04,","160.9",",,,0","0",",,,0"
"USC00362325","1960-08","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","12",",0","11",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,04,","126.7",",,,0","0",",,,0"
"USC00362325","1960-09","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","11",",0","8",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","69.3",",,0,20,","214.9",",,,0","0",",,,0"
"USC00362325","1960-10","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","5",",0","5",",0","0",",0","0",",0","1",",0","","","0",",,0,31,+","38",",,0,25,","19.8",",,0,20,","39.8",",,,0","38",",,,0"
"USC00362325","1960-11","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","6",",0","5",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","13",",,0,06,","15.5",",,0,30,","45.3",",,,0","13",",,,0"
"USC00362325","1960-12","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","3",",0","0",",0","25",",0","6",",0","","","356",",,0,21,","191",",,0,12,","11.7",",,0,12,","28.5",",,,0","515",",,,0"
"USC00362325","1961-01","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","6",",0","5",",0","0",",0","31",",0","6",",0","","","406",",,0,03,+","140",",,0,01,","20.8",",,0,01,","43.9",",,,0","470",",,,0"
"USC00362325","1961-02","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","6",",0","1",",0","25",",0","4",",0","","","762",",,0,05,","292",",,0,04,","25.4",",,0,04,","68.8",",,,0","547",",,,0"
"USC00362325","1961-03","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","14",",0","9",",0","0",",0","15",",0","7",",0","","","127",",,0,10,","64",",,0,09,","18.5",",,0,09,","69.3",",,,0","279",",,,0"
"USC00362325","1961-04","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","17",",0","12",",0","0",",0","9",",0","5",",0","","","229",",,0,10,","229",",,0,10,","18.0",",,0,10,","112.6",",,,0","508",",,,0"
"USC00362325","1961-05","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","12",",0","8",",0","0",",0","0",",0","0",",0","","","0",",T,0,02,","0",",T,0,02,","15.5",",,0,16,","76.1",",,,0","0",",T,,0"
"USC00362325","1961-06","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","11",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","54.6",",,0,10,","105.5",",,,0","0",",,,0"
"USC00362325","1961-07","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","17",",0","10",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","28.4",",,0,24,","123.6",",,,0","0",",,,0"
"USC00362325","1961-08","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","7",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,26,","63.2",",,,0","0",",,,0"
"USC00362325","1961-09","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","5",",0","2",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","14.5",",,0,15,","22.9",",,,0","0",",,,0"
"USC00362325","1961-10","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","7",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",T,0,16,","14.7",",,0,04,","44.1",",,,0","0",",T,,0"
"USC00362325","1961-11","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","13",",0","12",",0","0",",0","4",",0","4",",0","","","102",",,0,10,","76",",,0,20,+","23.1",",,0,05,","92.3",",,,0","215",",,,0"
"USC00362325","1961-12","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","6",",0","0",",0","8",",0","4",",0","","","305",",,0,29,","127",",,0,28,","21.6",",,0,19,","53.6",",,,0","331",",,,0"
"USC00362325","1962-01","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","7",",0","5",",0","2",",0","11",",","","","","","203",",,0,01,","","","33.3",",,0,16,","81.6",",,,0","",""
"USC00362325","1962-03","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","8","2,0","4","2,0","0","2,0","24",",","","","","","203",",,0,07,","","","10.9","2,,0,07,","54.6",",a,,0","",""
"USC00362325","1962-04","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","12",",0","7",",0","1",",0","4",",0","2",",0","","","51",",,0,13,","94",",,0,13,","55.6",",,0,01,","139.6",",,,0","132",",,,0"
"USC00362325","1962-05","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","5",",0","5",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,21,","49.5",",,,0","0",",,,0"
"USC00362325","1962-06","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","7",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","15.5",",,0,13,","54.6",",,,0","0",",,,0"
"USC00362325","1962-07","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","7",",0","5",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","17.5",",,0,19,","40.4",",,,0","0",",,,0"
"USC00362325","1962-08","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","10",",0","7",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","16.3",",,0,28,","66.0",",,,0","0",",,,0"
"USC00362325","1962-10","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","6",",0","1",",0","3",",0","2",",0","","","76",",,0,27,","76",",,0,27,","75.7",",,0,05,","116.3",",,,0","101",",,,0"
"USC00362325","1962-11","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","7",",0","4",",0","1",",0","5",",0","1",",0","","","254",",,0,04,","254",",,0,04,","28.4",",,0,10,","64.0",",,,0","254",",,,0"
"USC00362325","1962-12","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","4",",0","2",",0","25",",0","7",",0","","","483",",,0,18,+","152",",,0,10,+","51.6",",,0,10,","108.8",",,,0","659",",,,0"
"USC00362325","1963-01","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","6",",0","0",",0","31",",0","6",",0","1","","432",",,0,31,","178",",,0,24,","13.2",",,0,12,","49.8",",,,0","492",",,,0"
"USC00362325","1963-02","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","3",",0","0",",0","28",",0","8",",0","","","432",",,0,02,+","127",",,0,13,","12.2",",,0,13,","36.1",",,,0","379",",,,0"
"USC00362325","1963-03","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","13",",0","6",",0","0",",0","23",",0","4",",0","","","406",",,0,03,+","127",",,0,10,+","14.0",",,0,20,","67.8",",,,0","309",",,,0"
"USC00362325","1963-04","41.4775","-76.41806","576.1","DUSHORE 3 SSW, PA US","9",",0","4",",0","1",",0","0",",0","0",",0","","","0",",T,0,11,+","10",",,0,10,","26.7",",,0,18,","54.6",",,,0","15",",,,0"
