"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ID000097690","1957-07","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","","","","","","","","","","","","","0",",I","31",",I","10",",I","","","","","32.2",",I,29,+","","","","","","","","","30.40",",,,I","",""
"ID000097690","1957-08","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","236.1","3,I","","","","","","","0","3,I","0","3,I","0",",I","31",",I","17",",I","21.1","3,I,28,+","","","33.9",",I,18,","","","0.0",",I","","","26.82","3,I","31.49",",,,I","22.16","3,,,I"
"ID000097690","1957-09","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","","","18","5,I","9","5,I","2","5,I","","","","","0","1,I","29","1,I","14","1,I","","","31.0","5,,I,12,","33.9","1,I,11,","","","","","145.5","5,,,I","","","31.43","1,,,I","",""
"ID000097690","1957-10","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","236.3","5,I","","","","","","","0","5,I","0","5,I","0","2,I","29","2,I","24","2,I","20.0","5,I,14,","","","33.9","2,I,31,+","","","0.0","2,I","","","27.35","5,I","32.26","2,,,I","22.43","5,,,I"
"ID000097690","1957-11","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","238.8","4,I","","","","","","","0","4,I","0","4,I","0",",I","30",",I","21",",I","22.2","4,I,30,+","","","35.0",",I,01,","","","0.0",",I","","","27.42","4,I","32.28",",,,I","22.56","4,,,I"
"ID000097690","1957-12","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","241.9","4,I","22","4,I","9","4,I","2","4,I","0","4,I","0","4,I","0","1,I","30","1,I","20","1,I","22.2","4,I,31,+","46.0","4,,I,25,","33.9","1,I,20,+","","","0.0","1,I","147.7","4,,,I","27.23","4,I","31.70","1,,,I","22.76","4,,,I"
"ID000097690","1958-01","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","264.0","1,I","22","5,I","10","5,I","3","5,I","0","1,I","0","1,I","0",",I","31",",I","18",",I","21.1","1,I,26,+","80.0","5,,I,11,","33.9",",I,28,","0.0","I","0.0",",I","247.1","5,,,I","27.11","1,I","31.50",",,,I","22.71","1,,,I"
"ID000097690","1958-02","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","221.1","2,I","22","1,I","16","1,I","7","1,I","0","2,I","0","2,I","0","1,I","27","1,I","13","1,I","21.1","2,I,16,+","45.0","1,,I,27,","33.9","1,I,11,","0.0","I","0.0","1,I","341.8","1,,,I","26.81","2,I","31.13","1,,,I","22.50","2,,,I"
"ID000097690","1958-03","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","270.6",",I","","","","","","","0",",I","0",",I","0",",I","31",",I","19",",I","20.0",",I,02,","","","32.8",",I,13,+","0.0","I","0.0",",I","","","27.06",",I","31.46",",,,I","22.66",",,,I"
"ID000097690","1958-04","-2.567","140.483","99.0","JAYAPURA SENTANI, ID","247.1","4,I","","","","","","","0","3,I","0","3,I","0","1,I","29","1,I","23","1,I","20.0","3,I,13,","","","33.9","1,I,24,+","0.0","I","0.0","1,I","","","27.76","4,I","32.26","1,,,I","23.26","3,,,I"
