"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00027799","1936-01","54.233","49.6","73.0","DIMITROVGRAD, RS","14",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","5.3",",,I,22,","","","25.0",",,,I","","","",""
"RSM00027799","1936-02","54.233","49.6","73.0","DIMITROVGRAD, RS","5","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","4.0","1,,I,10,","","","8.5","1,,,I","","","",""
"RSM00027799","1936-03","54.233","49.6","73.0","DIMITROVGRAD, RS","6","1,I","0","1,I","0","1,I","","","","","","","","","","","","","","","","","1.8","1,,I,24,","","","8.3","1,,,I","","","",""
"RSM00027799","1937-01","54.233","49.6","73.0","DIMITROVGRAD, RS","7",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.8",",,I,02,","","","6.1",",,,I","","","",""
"RSM00027799","1937-02","54.233","49.6","73.0","DIMITROVGRAD, RS","7",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.0",",,I,08,","","","22.5",",,,I","","","",""
"RSM00027799","1937-12","54.233","49.6","73.0","DIMITROVGRAD, RS","16",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","18.7",",,I,06,","","","51.8",",,,I","","","",""
"RSM00027799","1938-01","54.233","49.6","73.0","DIMITROVGRAD, RS","16",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","3.6",",,I,01,","","","23.5",",,,I","","","",""
"RSM00027799","1938-02","54.233","49.6","73.0","DIMITROVGRAD, RS","10",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.4",",,I,14,","","","12.9",",,,I","","","",""
"RSM00027799","1938-03","54.233","49.6","73.0","DIMITROVGRAD, RS","15",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.1",",,I,16,","","","23.6",",,,I","","","",""
"RSM00027799","1938-12","54.233","49.6","73.0","DIMITROVGRAD, RS","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.6",",,I,10,","","","9.2",",,,I","","","",""
"RSM00027799","1939-01","54.233","49.6","73.0","DIMITROVGRAD, RS","11","2,I","4","2,I","0","2,I","","","","","","","","","","","","","","","","","8.2","2,,I,09,","","","25.8","2,,,I","","","",""
"RSM00027799","1939-02","54.233","49.6","73.0","DIMITROVGRAD, RS","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.8",",,I,15,","","","23.4",",,,I","","","",""
"RSM00027799","1939-03","54.233","49.6","73.0","DIMITROVGRAD, RS","7","2,I","3","2,I","0","2,I","","","","","","","","","","","","","","","","","7.1","2,,I,12,","","","20.4","2,,,I","","","",""
"RSM00027799","1939-10","54.233","49.6","73.0","DIMITROVGRAD, RS","7","5,I","3","5,I","1","5,I","","","","","","","","","","","","","","","","","28.5","5,,I,17,","","","46.5","5,,,I","","","",""
"RSM00027799","1939-11","54.233","49.6","73.0","DIMITROVGRAD, RS","13",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","8.1",",,I,29,","","","26.9",",,,I","","","",""
"RSM00027799","1939-12","54.233","49.6","73.0","DIMITROVGRAD, RS","17","2,I","5","2,I","0","2,I","","","","","","","","","","","","","","","","","8.9","2,,I,01,","","","31.3","2,,,I","","","",""
"RSM00027799","1940-01","54.233","49.6","73.0","DIMITROVGRAD, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","5.2",",,I,18,","","","20.3",",,,I","","","",""
"RSM00027799","1940-02","54.233","49.6","73.0","DIMITROVGRAD, RS","8","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","2.5","1,,I,09,","","","9.8","1,,,I","","","",""
"RSM00027799","1940-03","54.233","49.6","73.0","DIMITROVGRAD, RS","15","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","5.4","1,,I,31,","","","21.7","1,,,I","","","",""
"RSM00027799","1940-11","54.233","49.6","73.0","DIMITROVGRAD, RS","12","1,I","7","1,I","0","1,I","","","","","","","","","","","","","","","","","17.0","1,,I,06,","","","65.4","1,,,I","","","",""
"RSM00027799","1940-12","54.233","49.6","73.0","DIMITROVGRAD, RS","16","5,I","3","5,I","0","5,I","","","","","","","","","","","","","","","","","5.8","5,,I,09,","","","23.1","5,,,I","","","",""
"RSM00027799","1942-01","54.233","49.6","73.0","DIMITROVGRAD, RS","11","5,I","1","5,I","0","5,I","","","","","","","","","","","","","","","","","3.0","5,,I,10,","","","8.2","5,,,I","","","",""
"RSM00027799","1942-02","54.233","49.6","73.0","DIMITROVGRAD, RS","2","5,I","0","5,I","0","5,I","","","","","","","","","","","","","","","","","0.8","5,,I,27,","","","1.4","5,,,I","","","",""
"RSM00027799","1942-03","54.233","49.6","73.0","DIMITROVGRAD, RS","9","2,I","1","2,I","0","2,I","","","","","","","","","","","","","","","","","2.7","2,,I,15,","","","12.3","2,,,I","","","",""
"RSM00027799","1942-12","54.233","49.6","73.0","DIMITROVGRAD, RS","14","3,I","7","3,I","0","3,I","","","","","","","","","","","","","","","","","6.8","3,,I,05,","","","37.7","3,,,I","","","",""
"RSM00027799","1943-01","54.233","49.6","73.0","DIMITROVGRAD, RS","12","1,I","6","1,I","0","1,I","","","","","","","","","","","","","","","","","6.9","1,,I,24,","","","30.1","1,,,I","","","",""
"RSM00027799","1943-02","54.233","49.6","73.0","DIMITROVGRAD, RS","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","4.9",",,I,18,","","","18.6",",,,I","","","",""
"RSM00027799","1943-03","54.233","49.6","73.0","DIMITROVGRAD, RS","8","2,I","4","2,I","0","2,I","","","","","","","","","","","","","","","","","5.6","2,,I,31,","","","20.8","2,,,I","","","",""
"RSM00027799","1943-11","54.233","49.6","73.0","DIMITROVGRAD, RS","9","2,I","6","2,I","0","2,I","","","","","","","","","","","","","","","","","9.5","2,,I,13,","","","44.1","2,,,I","","","",""
"RSM00027799","1943-12","54.233","49.6","73.0","DIMITROVGRAD, RS","14","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","5.7","1,,I,15,","","","25.3","1,,,I","","","",""
