"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TUM00017280","1963-02","37.894","40.201","686.1","DIYARBAKIR, TU","0.0","3,S","14","4,S","8","4,S","0","4,S","","","0","2,S","9","2,S","0","1,S","0","1,S","0","1,S","-2.8","2,S,27,+","","","7.9","4,,S,25,","16.1","1,S,20,+","","","275.0","1,S","46.7","4,,,S","7.42","3,S","12.14","1,,,S","2.69","2,,,S"
"TUM00017280","1963-05","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","","","","","0","4,S","23","4,S","0","4,S","","","","","","","28.9","4,S,23,","","","","","","","","","23.25","4,,,S","",""
"TUM00017280","1963-06","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","0","4,S","0","4,S","","","","","","","8.9","4,S,02,","","","","","","","","","","","","","","","","","15.37","4,,,S"
"TUM00017280","1963-07","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","0","5,S","0","5,S","","","","","","","15.0","5,S,05,","","","","","","","","","","","","","","","","","21.95","5,,,S"
"TUM00017280","1963-08","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","","","","","0","4,S","27","4,S","27","4,S","","","","","","","42.2","4,S,23,+","","","","","","","","","39.20","4,,,S","",""
"TUM00017280","1963-09","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","0","5,S","0","5,S","0","5,S","24","5,S","19","5,S","12.2","5,S,29,+","","","","","37.8","5,S,01,","","","","","","","24.97","0,S","33.26","5,,,S","16.67","5,,,S"
"TUM00017280","1964-04","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","0","5,S","0","5,S","","","","","","","2.2","5,S,23,+","","","","","","","","","","","","","","","","","5.40","5,,,S"
"TUM00017280","1964-05","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","0","4,S","0","4,S","0","5,S","24","5,S","5","5,S","2.8","4,S,02,","","","","","35.0","5,S,30,","","","","","","","18.15","9,S","26.75","5,,,S","9.55","4,,,S"
"TUM00017280","1964-08","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","","","","","0","5,S","26","5,S","25","5,S","","","","","","","40.0","5,S,16,+","","","","","","","","","37.33","5,,,S","",""
"TUM00017280","1964-09","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","","","","","0","5,S","25","5,S","20","5,S","","","","","","","40.0","5,S,04,","","","","","","","","","33.53","5,,,S","",""
"TUM00017280","1964-10","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","0","1,S","0","1,S","","","","","","","6.1","1,S,30,+","","","","","","","","","","","","","","","","","8.70","1,,,S"
"TUM00017280","1964-11","37.894","40.201","686.1","DIYARBAKIR, TU","","","6","5,S","3","5,S","0","5,S","","","","","","","0","2,S","13","2,S","0","2,S","","","","","20.1","5,,S,24,","25.0","2,S,12,","","","","","42.1","5,,,S","","","16.95","2,,,S","",""
"TUM00017280","1965-09","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","","","","","0","3,S","27","3,S","22","3,S","","","","","","","38.9","3,S,06,+","","","","","","","","","34.73","3,,,S","",""
"TUM00017280","1965-12","37.894","40.201","686.1","DIYARBAKIR, TU","","","7","5,S","5","5,S","0","5,S","","","","","","","0","4,S","0","4,S","0","4,S","","","","","11.9","5,,S,26,","17.8","4,S,08,","","","","","38.9","5,,,S","","","10.39","4,,,S","",""
"TUM00017280","1966-01","37.894","40.201","686.1","DIYARBAKIR, TU","","","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","","","17.2","4,S,07,","","","","","","","","","10.76","4,,,S","",""
"TUM00017280","1966-04","37.894","40.201","686.1","DIYARBAKIR, TU","7.0","5,S","12","5,S","5","5,S","1","5,S","","","0","2,S","0","2,S","0","3,S","14","3,S","0","3,S","3.9","2,S,09,","","","26.9","5,,S,02,","28.9","3,S,30,+","","","88.3","3,S","74.0","5,,,S","14.87","5,S","21.46","3,,,S","8.27","2,,,S"
