"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0014H04S","2012-02","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","0.0","1,T","","","","","","","29",",","0","1,T","28","1,T","7",",T","0",",T","0",",T","-17.2","1,T,26,","406",",,T,29,","","","7.6",",T,16,+","","","632.1",",T","","","-4.18","1,T","2.28",",,,T","-10.64","1,,,T"
"USS0014H04S","2012-03","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","0.0","1,T","","","","","","","25",",","0","1,T","21","1,T","5",",T","0",",T","0",",T","-15.1","1,T,02,","508",",,T,01,","","","16.6",",T,31,","","","521.1",",T","","","1.06","1,T","6.65",",,,T","-4.53","1,,,T"
"USS0014H04S","2012-04","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","0.0","3,T","","","","","","","0",",","0","3,T","18","3,T","1",",T","8",",T","0",",T","-12.2","3,T,07,","0",",,T,30,+","","","27.4",",T,25,","","","369.3",",T","","","5.18","3,T","13.33",",,,T","-2.96","3,,,T"
"USS0014H04S","2012-05","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","0.0",",T","","","","","","","0",",","0",",T","19",",T","0",",T","14",",T","0",",T","-8.7",",T,06,","0",",,T,31,+","","","29.0",",T,20,","","","302.1",",T","","","8.59",",T","17.85",",,,T","-0.67",",,,T"
"USS0014H04S","2012-06","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","5.2",",T","","","","","","","0",",","0",",T","13",",T","0",",T","26",",T","0",",T","-6.7",",T,06,","0",",,T,30,+","","","30.3",",T,24,","","","164.1",",T","","","13.04",",T","23.78",",,,T","2.29",",,,T"
"USS0014H04S","2012-07","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","35.4","1,T","","","","","","","0",",","0",",T","0",",T","0","1,T","30","1,T","1","1,T","5.5",",T,04,","0",",,T,31,+","","","32.9","1,T,12,","13.9","T","13.9","1,T","","","19.11","1,T","27.99","1,,,T","10.23",",,,T"
"USS0014H04S","2012-08","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","48.9",",T","","","","","","","0",",","0",",T","0",",T","0",",T","31",",T","2",",T","4.9",",T,24,","0",",,T,31,+","","","32.9",",T,09,","23.7","T","9.8",",T","","","19.60",",T","29.13",",,,T","10.06",",,,T"
"USS0014H04S","2012-09","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","0.4",",T","","","","","","","0",",","0",",T","2",",T","0",",T","29",",T","0",",T","-0.6",",T,12,","0",",,T,30,+","","","29.9",",T,01,","114.1","T","90.4",",T","","","15.33",",T","25.68",",,,T","4.99",",,,T"
"USS0014H04S","2012-10","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","0.0","1,T","","","","","","","0",",","0","1,T","19","1,T","1",",T","13",",T","0",",T","-12.6","1,T,26,","0",",,T,31,+","","","28.4",",T,02,","419.3","T","305.2",",T","","","8.16","1,T","18.02",",,,T","-1.70","1,,,T"
"USS0014H04S","2012-11","41.57","-115.03","2133.6","JAKES CREEK, NV US","","","0.0","1,T","","","","","","","10",",","0","1,T","19","1,T","4","1,T","3","1,T","0","1,T","-13.7","1,T,11,","76",",,T,18,","","","28.2","1,T,06,","855.4","T","436.1","1,T","","","3.29","1,T","9.84","1,,,T","-3.25","1,,,T"
