"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094008","1948-01","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","0.0","X","0.0",",X","7",",X","0",",X","0",",X","5",",X","0",",X","7",",X","31",",X","12",",X","0",",X","0",",X","","","","","","","-24.4",",X,27,+","25",",,X,19,+","20",",,X,17,","2.3",",,X,11,","8.9",",X,30,","","","738.4",",X","8.3",",,,X","54",",,,X","-5.49",",X","1.13",",,,X","-12.10",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-02","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","0.0","X","0.0",",X","8",",X","1",",X","0",",X","17",",X","1",",X","19",",X","29",",X","19",",X","0",",X","0",",X","1","","","","","","-35.0",",X,11,","152",",,X,14,","130",",,X,09,","5.1",",,X,09,","9.4",",X,25,+","","","861.1",",X","14.8",",,,X","211",",,,X","-11.36",",X","-3.71",",,,X","-19.01",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-03","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","0.0","X","0.0",",X","4",",X","1",",X","0",",X","8","1,X","1",",X","7",",X","30",",X","8",",X","0",",X","0",",X","1","","","","","","-28.3",",X,10,","127","1,,X,26,","137",",,X,25,","10.7",",,X,25,","18.9",",X,22,","","","678.0",",X","13.5",",,,X","165",",,,X","-3.54",",X","3.37",",,,X","-10.45",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-04","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","0.0","X","0.0",",X","8",",X","4",",X","0",",X","2",",X","1",",X","0",",X","18",",X","0",",X","7",",X","0",",X","","","","","3","","-16.7",",X,08,","152",",,X,07,","178",",,X,07,","20.6",",,X,07,","26.7",",X,22,+","","","342.1",",X","43.0",",,,X","191",",,,X","6.93",",X","14.87",",,,X","-1.01",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-05","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","33.0","X","33.0",",X","9",",X","3",",X","1",",X","0",",X","0",",X","0",",X","2",",X","0",",X","13",",X","3",",X","1","","","","2","","-0.6",",X,03,+","0",",,X,31,+","0",",T,X,09,","45.0",",,X,22,","38.9",",X,18,","","","155.5",",X","63.2",",,,X","0",",T,,X","14.38",",X","21.82",",,,X","6.94",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-06","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","70.8","X","37.8",",X","15",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","3",",X","","","","","8","","3.9",",X,18,","0",",,X,30,+","0",",,X,30,+","40.4",",,X,04,","34.4",",X,30,+","","","51.4",",X","87.6",",,,X","0",",,,X","17.88",",X","24.18",",,,X","11.58",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-07","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","177.5","X","106.7",",X","14",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","9",",X","1","","","","9","","7.8",",X,30,","0",",,X,31,+","0",",,X,31,+","12.2",",,X,11,","40.6",",X,06,+","3.6","X","3.6",",X","56.9",",,,X","0",",,,X","21.66",",X","29.54",",,,X","13.78",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-08","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","311.6","X","134.1",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","15",",X","1","","","","7","","7.8",",X,21,","0",",,X,31,+","0",",,X,31,+","12.2",",,X,06,","41.7",",X,18,","4.1","X","0.5",",X","22.4",",,,X","0",",,,X","22.64",",X","31.68",",,,X","13.60",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-09","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","349.4","X","37.8",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","7",",X","","","","","2","","3.9",",X,30,+","0",",,X,30,+","0",",,X,30,+","7.6",",,X,27,","36.7",",X,03,+","68.9","X","64.8",",X","9.7",",,,X","0",",,,X","17.43",",X","26.18",",,,X","8.68",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-10","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","350.5","X","1.1",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","0",",X","11",",X","0",",X","","","","","","","-10.0",",X,17,","0",",,X,31,+","0",",T,X,16,","0.3",",,X,29,+","28.3",",X,03,","361.4","X","292.5",",X","0.6",",,,X","0",",T,,X","8.93",",X","18.69",",,,X","-0.82",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-11","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","350.5","X","0.0",",X","10",",X","2",",X","0",",X","2",",X","1",",X","0",",X","27",",X","2",",X","0",",X","0",",X","","","","","","","-11.7",",X,07,","76",",,X,11,","66",",,X,11,","5.3",",,X,11,+","12.2",",X,01,","904.0","X","542.6",",X","17.7",",,,X","86",",,,X","0.25",",X","5.58",",,,X","-5.09",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1948-12","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","350.5","X","0.0",",X","9",",X","5",",X","0",",X","28",",X","5",",X","19",",X","30",",X","25",",X","0",",X","0",",X","7","","","","","","-33.9",",X,18,","229",",,X,15,","74",",,X,15,","5.8",",,X,13,","14.4",",X,02,","1852.9","X","948.9",",X","25.4",",,,X","298",",,,X","-12.28",",X","-6.03",",,,X","-18.53",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1949-01","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","0.0","X","0.0",",X","8",",X","1",",X","0",",X","31",",X","2",",X","23",",X","31",",X","25",",X","0",",X","0",",X","2","","","","","","-33.3",",X,21,","127",",,X,31,+","38",",,X,02,","2.8",",,X,02,","8.9",",X,07,","2932.0","X","1079.1",",X","9.6",",,,X","138",",,,X","-16.48",",X","-9.80",",,,X","-23.15",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1949-02","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","0.0","X","0.0",",X","9",",X","1",",X","0",",X","28",",X","2",",X","22",",X","28",",X","22",",X","0",",X","0",",X","3","","","","","","-31.7",",X,06,","178",",,X,09,","30",",,X,23,+","4.1",",,X,23,","7.8",",X,17,","3874.3","X","942.3",",X","11.7",",,,X","126",",,,X","-15.32",",X","-7.75",",,,X","-22.89",",,,X","","","","","","","","","","","","","","","","","",""
"USW00094008","1949-03","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","","","0.0","X","0.0",",X","7",",X","0",",X","0",",X","13",",X","0",",X","4",",X","30",",X","8",",X","0",",X","0",",X","8","","","","","","-23.3",",X,14,","102",",,X,02,+","15",",,X,18,+","1.3",",,X,08,","15.6",",X,31,","4499.5","X","625.2",",X","5.2",",,,X","55",",,,X","-1.84",",X","4.98",",,,X","-8.65",",,,X","","","","","","","","","","","","","","","","","",""
