"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00201763","1917-04","44.45","-83.466667","206.3","COOKE SITE, MI US","","","9",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",T,6,14,+","17.8",",,6,05,","","","","","46.7",",,,6","0",",T,,6","","","","","",""
"USC00201763","1917-05","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","7",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",T,6,23,+","30.7",",,6,01,","","","","","74.6",",,,6","0",",T,,6","","","","","",""
"USC00201763","1917-06","44.45","-83.466667","206.3","COOKE SITE, MI US","","","11",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","19.1",",,6,23,","","","","","71.5",",,,6","0",",,,6","","","","","",""
"USC00201763","1917-07","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","21.8",",,6,01,","","","","","87.9",",,,6","0",",,,6","","","","","",""
"USC00201763","1917-08","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","13.5",",,6,23,","","","","","32.7",",,,6","0",",,,6","","","","","",""
"USC00201763","1917-09","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","6.4",",,6,27,","","","","","14.7",",,,6","0",",,,6","","","","","",""
"USC00201763","1917-10","44.45","-83.466667","206.3","COOKE SITE, MI US","","","16",",6","13",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",T,6,30,","13.5",",,6,04,","","","","","87.7",",,,6","0",",T,,6","","","","","",""
"USC00201763","1917-11","44.45","-83.466667","206.3","COOKE SITE, MI US","","","3","1,6","3","1,6","0","1,6","9",",6","2",",6","","","","","","","","","","","","","","","127",",,6,27,+","127",",,6,22,","15.2","1,,6,30,","","","","","32.2","1,,,6","152",",,,6","","","","","",""
"USC00201763","1917-12","44.45","-83.466667","206.3","COOKE SITE, MI US","","","2","1,6","0","1,6","0","1,6","26",",6","1",",6","","","","","","","","","","","","","","","203",",,6,18,+","178",",,6,08,","1.3","1,,6,09,","","","","","1.8","1,,,6","207",",,,6","","","","","",""
"USC00201763","1918-01","44.45","-83.466667","206.3","COOKE SITE, MI US","","","7",",6","3",",6","0",",6","31",",6","6",",6","","","","","","","","","","","","","","","584",",,6,31,+","203",",,6,12,","16.5",",,6,06,","","","","","36.2",",,,6","469",",,,6","","","","","",""
"USC00201763","1918-02","44.45","-83.466667","206.3","COOKE SITE, MI US","","","5",",6","4",",6","0",",6","28",",6","1",",6","","","","","","","","","","","","","","","610",",,6,08,+","25",",,6,05,","6.4",",,6,19,","","","","","17.8",",,,6","38",",,,6","","","","","",""
"USC00201763","1918-03","44.45","-83.466667","206.3","COOKE SITE, MI US","","","3",",6","2",",6","0",",6","29",",6","2",",6","","","","","","","","","","","","","","","254",",,6,10,","127",",,6,09,","12.7",",,6,09,","","","","","16.5",",,,6","165",",,,6","","","","","",""
"USC00201763","1918-04","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","6",",6","0",",6","2",",6","1",",6","","","","","","","","","","","","","","","51",",,6,18,","76",",,6,18,","20.3",",,6,21,","","","","","64.5",",,,6","76",",,,6","","","","","",""
"USC00201763","1918-05","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10","2,6","7","2,6","0","2,6","","","","","","","","","","","","","","","","","","","","","","","22.9","2,,6,30,","","","","","102.8","2,,,6","","","","","","","",""
"USC00201763","1918-06","44.45","-83.466667","206.3","COOKE SITE, MI US","","","5",",6","5",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","30.5",",,6,30,","","","","","48.3",",,,6","0",",,,6","","","","","",""
"USC00201763","1918-07","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","12.7",",,6,29,","","","","","28.5",",,,6","0",",,,6","","","","","",""
"USC00201763","1918-08","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","6",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","25.4",",,6,14,","","","","","82.1",",,,6","0",",,,6","","","","","",""
"USC00201763","1918-09","44.45","-83.466667","206.3","COOKE SITE, MI US","","","9",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","12.2",",,6,11,","","","","","41.8",",,,6","0",",,,6","","","","","",""
"USC00201763","1918-10","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8","1,6","5","1,6","0","1,6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","19.3","1,,6,25,","","","","","46.9","1,,,6","0",",,,6","","","","","",""
"USC00201763","1918-11","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","7",",6","0",",6","1",",6","1",",6","","","","","","","","","","","","","","","51",",,6,30,","51",",,6,30,","20.8",",,6,17,","","","","","75.2",",,,6","51",",,,6","","","","","",""
"USC00201763","1918-12","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","9",",6","0",",6","23",",6","6",",6","","","","","","","","","","","","","","","229",",,6,31,","102",",,6,31,+","12.7",",,6,13,","","","","","66.1",",,,6","407",",,,6","","","","","",""
"USC00201763","1919-01","44.45","-83.466667","206.3","COOKE SITE, MI US","","","4",",6","2",",6","0",",6","31",",6","3",",6","","","","","","","","","","","","","","","356",",,6,12,+","76",",,6,07,+","7.6",",,6,07,","","","","","16.7",",,,6","177",",,,6","","","","","",""
"USC00201763","1919-02","44.45","-83.466667","206.3","COOKE SITE, MI US","","","7",",6","6",",6","0",",6","28",",6","5",",6","","","","","","","","","","","","","","","152",",,6,23,+","51",",,6,17,+","10.7",",,6,28,","","","","","29.2",",,,6","177",",,,6","","","","","",""
"USC00201763","1919-03","44.45","-83.466667","206.3","COOKE SITE, MI US","","","7",",6","5",",6","0",",6","15",",6","4",",6","","","","","","","","","","","","","","","102",",,6,10,+","51",",,6,10,+","24.1",",,6,17,","","","","","48.1",",,,6","152",",,,6","","","","","",""
"USC00201763","1919-04","44.45","-83.466667","206.3","COOKE SITE, MI US","","","12",",6","6",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","12.2",",,6,10,","","","","","45.5",",,,6","0",",,,6","","","","","",""
"USC00201763","1919-05","44.45","-83.466667","206.3","COOKE SITE, MI US","","","11",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","20.3",",,6,21,+","","","","","93.5",",,,6","0",",,,6","","","","","",""
"USC00201763","1919-06","44.45","-83.466667","206.3","COOKE SITE, MI US","","","5",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","17.8",",,6,25,","","","","","40.6",",,,6","0",",,,6","","","","","",""
"USC00201763","1919-07","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","11.7",",,6,14,","","","","","30.3",",,,6","0",",,,6","","","","","",""
"USC00201763","1919-08","44.45","-83.466667","206.3","COOKE SITE, MI US","","","4",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","3.0",",,6,30,","","","","","9.8",",,,6","0",",,,6","","","","","",""
"USC00201763","1919-09","44.45","-83.466667","206.3","COOKE SITE, MI US","","","7",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","22.9",",,6,19,","","","","","52.3",",,,6","0",",,,6","","","","","",""
"USC00201763","1919-10","44.45","-83.466667","206.3","COOKE SITE, MI US","","","13",",6","10",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","22.9",",,6,25,","","","","","105.2",",,,6","0",",,,6","","","","","",""
"USC00201763","1919-11","44.45","-83.466667","206.3","COOKE SITE, MI US","","","7",",6","7",",6","1",",6","5",",6","3",",6","","","","","","","","","","","","","","","76",",,6,28,+","76",",,6,25,","43.2",",,6,29,","","","","","79.8",",,,6","126",",,,6","","","","","",""
"USC00201763","1919-12","44.45","-83.466667","206.3","COOKE SITE, MI US","","","4",",6","4",",6","1",",6","10","1,6","1","1,6","","","","","","","","","","","","","","","51","1,,6,31,+","51","1,,6,29,","25.4",",,6,08,","","","","","53.1",",,,6","71","1,,,6","","","","","",""
"USC00201763","1920-01","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","3",",6","0",",6","31",",6","6",",6","","","","","","","","","","","","","","","330",",,6,31,+","102",",,6,16,","10.2",",,6,16,","","","","","29.8",",,,6","329",",,,6","","","","","",""
"USC00201763","1920-02","44.45","-83.466667","206.3","COOKE SITE, MI US","","","4",",6","0",",6","0",",6","29",",6","1","2,6","","","","","","","","","","","","","","","330",",,6,12,+","25","2,,6,23,","2.3",",,6,23,","","","","","5.3",",,,6","38","2,,,6","","","","","",""
"USC00201763","1920-03","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","4",",6","0",",6","16",",6","2",",6","","","","","","","","","","","","","","","305",",,6,02,+","28",",,6,05,","10.2",",,6,04,","","","","","21.1",",,,6","53",",,,6","","","","","",""
"USC00201763","1920-04","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","7",",6","1",",6","6",",6","1",",6","","","","","","","","","","","","","","","76",",,6,05,+","76",",,6,04,","27.9",",,6,21,","","","","","72.1",",,,6","76",",,,6","","","","","",""
"USC00201763","1920-05","44.45","-83.466667","206.3","COOKE SITE, MI US","","","3",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","10.2",",,6,17,+","","","","","24.2",",,,6","0",",,,6","","","","","",""
"USC00201763","1920-06","44.45","-83.466667","206.3","COOKE SITE, MI US","","","9",",6","9",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","24.1",",,6,21,","","","","","100.5",",,,6","0",",,,6","","","","","",""
"USC00201763","1920-07","44.45","-83.466667","206.3","COOKE SITE, MI US","","","9",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","21.6",",,6,23,","","","","","76.2",",,,6","0",",,,6","","","","","",""
"USC00201763","1920-08","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","11.4",",,6,21,","","","","","46.2",",,,6","0",",,,6","","","","","",""
"USC00201763","1920-09","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","4",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","35.6",",,6,15,","","","","","61.3",",,,6","0",",,,6","","","","","",""
"USC00201763","1920-10","44.45","-83.466667","206.3","COOKE SITE, MI US","","","5",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","19.1",",,6,27,","","","","","43.8",",,,6","0",",,,6","","","","","",""
"USC00201763","1920-11","44.45","-83.466667","206.3","COOKE SITE, MI US","","","13",",6","8",",6","0",",6","2",",6","1",",6","","","","","","","","","","","","","","","25",",,6,13,+","25",",,6,12,","15.2",",,6,21,","","","","","75.4",",,,6","38",",,,6","","","","","",""
"USC00201763","1920-12","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","7",",6","0",",6","11","1,6","4",",6","","","","","","","","","","","","","","","152","1,,6,31,+","76",",,6,26,","22.9",",,6,04,","","","","","81.7",",,,6","216",",,,6","","","","","",""
"USC00201763","1921-01","44.45","-83.466667","206.3","COOKE SITE, MI US","","","4",",6","3",",6","0",",6","13",",6","1",",6","","","","","","","","","","","","","","","51",",,6,19,+","38",",,6,14,","5.1",",,6,01,","","","","","12.7",",,,6","51",",,,6","","","","","",""
"USC00201763","1921-02","44.45","-83.466667","206.3","COOKE SITE, MI US","","","4",",6","1",",6","0",",6","15",",6","1",",6","","","","","","","","","","","","","","","178",",,6,27,+","152",",,6,26,","15.2",",,6,26,","","","","","19.1",",,,6","191",",,,6","","","","","",""
"USC00201763","1921-03","44.45","-83.466667","206.3","COOKE SITE, MI US","","","14",",6","12",",6","0",",6","5","2,6","0","1,6","","","","","","","","","","","","","","","102","2,,6,01,","13","1,,6,14,+","17.8",",,6,19,","","","","","133.4",",,,6","26","1,,,6","","","","","",""
"USC00201763","1921-04","44.45","-83.466667","206.3","COOKE SITE, MI US","","","11",",6","10",",6","2",",6","3","3,6","2","3,6","","","","","","","","","","","","","","","305","3,,6,16,","279","3,,6,16,","25.7",",,6,22,","","","","","104.3",",,,6","304","3,,,6","","","","","",""
"USC00201763","1921-05","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","5",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","41.1",",,6,25,","","","","","92.7",",,,6","0",",,,6","","","","","",""
"USC00201763","1921-06","44.45","-83.466667","206.3","COOKE SITE, MI US","","","4",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","20.3",",,6,11,","","","","","45.7",",,,6","0",",,,6","","","","","",""
"USC00201763","1921-07","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","5.1",",,6,14,","","","","","18.5",",,,6","0",",,,6","","","","","",""
"USC00201763","1921-08","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","20.3",",,6,11,","","","","","86.3",",,,6","0",",,,6","","","","","",""
"USC00201763","1921-09","44.45","-83.466667","206.3","COOKE SITE, MI US","54.6","2,6","7",",6","6",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0","2,6","26","2,6","4","2,6","","","6.1",",6,26,","0",",,6,30,+","0",",,6,30,+","31.5",",,6,30,","32.8","2,6,02,+","25.6","2,6","57.3",",,,6","0",",,,6","19.38","2,6","25.81","2,,,6","12.95",",,,6"
"USC00201763","1921-10","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","9",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","16.5",",,6,19,","","","","","55.7",",,,6","0",",,,6","","","","","",""
"USC00201763","1921-11","44.45","-83.466667","206.3","COOKE SITE, MI US","","","11",",6","8",",6","1",",6","5",",6","2",",6","","","","","","","","","","","","","","","51",",,6,13,","51",",,6,13,","29.2",",,6,19,","","","","","77.6",",,,6","110",",,,6","","","","","",""
"USC00201763","1921-12","44.45","-83.466667","206.3","COOKE SITE, MI US","","","9",",6","3",",6","1",",6","18","2,6","4","1,6","","","","","","","","","","","","","","","127","2,,6,31,+","76","1,,6,16,","26.7",",,6,02,","","","","","49.0",",,,6","203","1,,,6","","","","","",""
"USC00201763","1922-01","44.45","-83.466667","206.3","COOKE SITE, MI US","","","7",",6","6",",6","0",",6","31",",6","6",",6","","","","","","","","","","","","","","","279",",,6,26,","127",",,6,15,+","12.7",",,6,15,+","","","","","39.3",",,,6","393",",,,6","","","","","",""
"USC00201763","1922-02","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","7",",6","0",",6","28",",6","4",",6","","","","","","","","","","","","","","","381",",,6,25,+","203",",,6,22,","20.3",",,6,22,","","","","","63.5",",,,6","419",",,,6","","","","","",""
"USC00201763","1922-03","44.45","-83.466667","206.3","COOKE SITE, MI US","","","3","3,6","2","3,6","0","3,6","31",",6","3",",6","","","","","","","","","","","","","","","356",",,6,04,+","254",",,6,31,","5.1","3,,6,30,","","","","","8.1","3,,,6","377",",,,6","","","","","",""
"USC00201763","1922-04","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6",",6","4",",6","0",",6","6",",6","0",",6","","","","","","","","","","","","","","","305",",,6,01,","0",",T,6,20,+","20.3",",,6,11,+","","","","","57.2",",,,6","0",",T,,6","","","","","",""
"USC00201763","1922-05","44.45","-83.466667","206.3","COOKE SITE, MI US","11.4","1,6","6",",6","5",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","22","1,6","1","1,6","","","3.9",",6,08,","0",",,6,31,+","0",",,6,31,+","11.4",",,6,19,","32.2","1,6,11,","66.0","1,6","33.5",",,,6","0",",,,6","16.54","1,6","23.88","1,,,6","9.21",",,,6"
"USC00201763","1922-06","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","15.2",",,6,17,+","","","","","80.8",",,,6","0",",,,6","","","","","",""
"USC00201763","1922-07","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","53.3",",,6,10,","","","","","132.4",",,,6","","","","","","","",""
"USC00201763","1922-08","44.45","-83.466667","206.3","COOKE SITE, MI US","","","12",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,06,","","","","","62.7",",,,6","","","","","","","",""
"USC00201763","1922-09","44.45","-83.466667","206.3","COOKE SITE, MI US","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,10,","","","","","49.8",",,,6","","","","","","","",""
"USC00201763","1922-10","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,25,","35.6",",,6,07,","","","","","57.6",",,,6","0",",T,,6","","","","","",""
"USC00201763","1922-11","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,27,","12.7",",,6,02,","","","","","50.0",",,,6","30",",,,6","","","","","",""
"USC00201763","1922-12","44.45","-83.466667","206.3","COOKE SITE, MI US","","","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","12.7",",,6,14,","","","","","55.7",",,,6","","","","","","","",""
"USC00201763","1923-01","44.45","-83.466667","206.3","COOKE SITE, MI US","","","13",",6","10",",6","0",",6","31",",6","","","","","","","","","","","","","","","","","559",",,6,17,+","","","17.8",",,6,14,","","","","","64.8",",,,6","","","","","","","",""
"USC00201763","1923-02","44.45","-83.466667","206.3","COOKE SITE, MI US","","","","","","","","","28",",","","","","","","","","","","","","","","","","","356",",,6,25,+","","","","","","","","","","","","","","","","","",""
"USC00201763","1923-03","44.45","-83.466667","206.3","COOKE SITE, MI US","","","11","4,6","8","4,6","0","4,6","29","2,6","8","1,6","","","","","","","","","","","","","","","432","2,,6,20,","76","1,,6,25,+","9.7","4,,6,16,","","","","","46.9","4,,,6","419","1,,,6","","","","","",""
"USC00201763","1923-04","44.45","-83.466667","206.3","COOKE SITE, MI US","","","8",",6","7",",6","0",",6","20",",6","3",",6","","","","","","","","","","","","","","","356",",,6,01,","51",",,6,07,","15.2",",,6,03,","","","","","46.4",",,,6","101",",,,6","","","","","",""
"USC00201763","1923-05","44.45","-83.466667","206.3","COOKE SITE, MI US","","","6","1,6","5","1,6","1","1,6","0",",6","1","1,6","","","","","","","","","","","","","","","0",",T,6,08,","102","1,,6,09,","26.2","1,,6,20,","","","","","72.2","1,,,6","102","1,,,6","","","","","",""
