"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000MSPO","2002-07","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","35.3",",U","0",",U","0",",U","0",",U","19",",U","1",",U","2.2",",U,02,","33.9",",U,13,","97.5","","97.5",",U","16.33",",U","22.67",",,,U","9.98",",,,U"
"USR0000MSPO","2002-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.0",",U","0",",U","1",",U","0",",U","4",",U","0",",U","0.0",",U,16,","23.9",",U,23,","295.0","","197.5",",U","11.96",",U","18.04",",,,U","5.89",",,,U"
"USR0000MSPO","2002-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.9",",U","0",",U","8",",U","1",",U","8",",U","0",",U","-3.9",",U,30,","25.6",",U,15,","579.7","","284.7",",U","8.87",",U","14.54",",,,U","3.20",",,,U"
"USR0000MSPO","2003-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","36.0",",U","0",",U","0",",U","0",",U","25",",U","1",",U","3.3",",U,29,","32.2",",U,15,","","","58.5",",U","17.61",",U","24.89",",,,U","10.33",",,,U"
"USR0000MSPO","2003-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","8.1","2,U","0","1,U","9","1,U","1","1,U","7","1,U","0","1,U","-6.7","1,U,17,","29.4","1,U,04,","","","261.7","1,U","9.39","2,U","15.34","1,,,U","3.43","1,,,U"
"USR0000MSPO","2004-07","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","19.2","1,U","0","1,U","1","1,U","0","1,U","18","1,U","0","1,U","0.0","1,U,07,","30.0","1,U,17,","120.8","","120.8","1,U","14.94","1,U","21.24","1,,,U","8.65","1,,,U"
"USR0000MSPO","2004-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","11.4",",U","0",",U","0",",U","0",",U","15",",U","0",",U","2.8",",U,26,+","27.8",",U,14,","285.5","","164.7",",U","13.39",",U","18.74",",,,U","8.04",",,,U"
"USR0000MSPO","2004-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.0",",U","0",",U","8",",U","0",",U","1",",U","0",",U","-3.3",",U,30,+","22.2",",U,01,","646.9","","361.4",",U","6.29",",U","10.59",",,,U","1.99",",,,U"
"USR0000MSPO","2005-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","8.9",",U","0",",U","2",",U","0",",U","18",",U","0",",U","-0.6",",U,13,","27.2",",U,07,","","","157.3",",U","13.55",",U","19.60",",,,U","7.49",",,,U"
"USR0000MSPO","2005-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.0",",U","0",",U","10",",U","2",",U","3",",U","0",",U","-3.3",",U,24,","23.9",",U,02,","","","334.2",",U","7.19",",U","11.58",",,,U","2.81",",,,U"
"USR0000MSPO","2006-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","10.2",",U","0",",U","2",",U","0",",U","18",",U","0",",U","0.0",",U,31,+","30.0",",U,07,","","","133.6",",U","14.35",",U","20.77",",,,U","7.94",",,,U"
"USR0000MSPO","2006-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","10.2","3,U","0","3,U","10","3,U","1","3,U","10","3,U","0","3,U","-3.3","3,U,16,","28.3","3,U,04,","","","245.7","3,U","9.61","3,U","14.43","3,,,U","4.80","3,,,U"
"USR0000MSPO","2007-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.6","2,U","0","2,U","12","2,U","1","2,U","6","2,U","0","2,U","-3.9","2,U,24,","26.1","2,U,03,","","","280.1","2,U","8.35","2,U","13.29","2,,,U","3.41","2,,,U"
"USR0000MSPO","2008-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","18.1","2,U","0","1,U","2","1,U","0","1,U","14","1,U","0","1,U","-0.6","1,U,31,","30.6","1,U,18,+","","","154.9","1,U","13.45","2,U","19.41","1,,,U","7.49","1,,,U"
"USR0000MSPO","2008-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.3",",U","0",",U","8",",U","0",",U","7",",U","0",",U","-2.8",",U,23,+","23.9",",U,19,","","","289.8",",U","8.68",",U","14.01",",,,U","3.36",",,,U"
"USR0000MSPO","2009-07","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","8.4",",U","0",",U","0",",U","0",",U","16",",U","0",",U","2.8",",U,13,+","27.8",",U,25,+","130.7","","130.7",",U","14.39",",U","20.67",",,,U","8.10",",,,U"
"USR0000MSPO","2009-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","4.2",",U","0",",U","1",",U","0",",U","14",",U","0",",U","0.0",",U,15,","27.2",",U,28,+","272.8","","142.1",",U","13.89",",U","19.66",",,,U","8.11",",,,U"
"USR0000MSPO","2009-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","5.8",",U","0",",U","5",",U","1",",U","15",",U","0",",U","-2.8",",U,30,","27.2",",U,24,+","445.8","","173.0",",U","12.76",",U","19.37",",,,U","6.15",",,,U"
"USR0000MSPO","2010-07","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","2.6",",U","0",",U","0",",U","0",",U","16",",U","0",",U","1.1",",U,03,","26.7",",U,26,","169.6","","169.6",",U","12.94",",U","18.81",",,,U","7.08",",,,U"
"USR0000MSPO","2010-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.0",",U","0",",U","2",",U","0",",U","10",",U","0",",U","0.0",",U,31,+","26.7",",U,26,","361.5","","191.9",",U","12.15",",U","17.73",",,,U","6.56",",,,U"
"USR0000MSPO","2010-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.0","2,U","0","1,U","12","1,U","0","1,U","0","1,U","0","1,U","-2.2","1,U,17,","20.6","1,U,03,","659.4","","297.9","1,U","7.51","2,U","12.10","1,,,U","2.91","1,,,U"
"USR0000MSPO","2011-08","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","9.5",",U","0",",U","0",",U","0",",U","21",",U","0",",U","1.7",",U,31,","28.3",",U,28,","","","86.5",",U","15.85",",U","22.04",",,,U","9.65",",,,U"
"USR0000MSPO","2011-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","5.8","1,U","0","1,U","2","1,U","0","1,U","13","1,U","0","1,U","0.0","1,U,19,+","27.2","1,U,10,","","","195.0","1,U","11.81","1,U","17.89","1,,,U","5.73","1,,,U"
"USR0000MSPO","2012-09","47.9044","-113.4394","2202.2","SPOTTED BEAR MONTANA, MT US","0.6",",U","0",",U","2",",U","0",",U","9",",U","0",",U","-1.1",",U,12,","25.6",",U,21,","","","176.5",",U","12.47",",U","18.22",",,,U","6.72",",,,U"
