"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096207","1981-02","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","13","4,S","13","4,S","2","4,S","","","","","","","","","","","","","39.9","4,,S,13,","","","","","168.7","4,,,S","","","","","",""
"IDM00096207","2007-11","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","0","5,S","0","5,S","","","","","","","16.1","5,S,23,","","","","","","","","","","","","","17.62","5,,,S"
"IDM00096207","2008-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","0","5,S","0","5,S","","","","","","","11.8","5,S,11,","","","","","","","","","","","","","17.21","5,,,S"
"IDM00096207","2009-02","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","4,S","24","4,S","0","4,S","","","","","30.0","4,S,25,","","","","","","","27.92","4,,,S","",""
"IDM00096207","2011-02","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","4,S","24","4,S","0","4,S","","","","","31.5","4,S,24,","","","","","","","28.91","4,,,S","",""
"IDM00096207","2011-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","32.0","4,S,20,","","","","","","","29.03","4,,,S","",""
"IDM00096207","2011-07","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","30.2","5,S,08,","","","","","","","28.74","5,,,S","",""
"IDM00096207","2011-09","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","29.7","5,S,30,","","","","","","","27.95","5,,,S","",""
"IDM00096207","2012-01","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","0","5,S","0","5,S","","","","","","","14.0","5,S,22,","","","","","","","","","","","","","16.93","5,,,S"
"IDM00096207","2012-03","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","0","3,S","0","3,S","","","","","","","15.3","3,S,29,","","","","","","","","","","","","","17.30","3,,,S"
"IDM00096207","2012-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","30.6","3,S,28,+","","","","","","","28.90","3,,,S","",""
"IDM00096207","2012-12","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","29.8","4,S,27,","","","","","","","28.37","4,,,S","",""
"IDM00096207","2014-04","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","0","2,","0","2,S","","","","","","","15.1","2,S,08,","","","","","","","","","","","","","18.37","2,,,S"
"IDM00096207","2014-10","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","0","5,S","0","5,S","","","","","","","16.3","5,S,11,","","","","","","","","","","","","","17.77","5,,,S"
"IDM00096207","2015-04","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","30.3","5,S,20,+","","","","","","","29.06","5,,,S","",""
"IDM00096207","2015-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","0","5,S","0","5,S","","","","","","","17.0","5,S,15,","","","","","","","","","","","","","19.18","5,,,S"
