"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00510840","1921-01","20.1","-155.46667","140.5","HAINA 214, HI US","97.0","6","97.0",",6","23",",6","18",",6","8",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,28,","","","","","77.0",",,6,16,","27.8",",6,30,+","0.0","6","0.0",",6","482.6",",,,6","","","21.46",",6","25.75",",,,6","17.18",",,,6","",""
"USC00510840","1921-02","20.1","-155.46667","140.5","HAINA 214, HI US","199.9","6","102.9",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","14.4",",6,14,","","","","","14.0",",,6,15,","30.6",",6,23,+","0.0","6","0.0",",6","19.1",",,,6","","","22.01",",6","27.53",",,,6","16.48",",,,6","",""
"USC00510840","1921-03","20.1","-155.46667","140.5","HAINA 214, HI US","313.4","6","113.5",",6","18",",6","9",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","14.4",",6,06,+","","","","","86.6",",,6,24,","28.9",",6,23,","0.0","6","0.0",",6","315.0",",,,6","","","21.99",",6","27.03",",,,6","16.95",",,,6","",""
"USC00510840","1921-04","20.1","-155.46667","140.5","HAINA 214, HI US","417.2","6","103.8",",6","16",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,21,+","","","","","33.0",",,6,07,","28.9",",6,11,","0.0","6","0.0",",6","96.4",",,,6","","","21.79",",6","27.03",",,,6","16.55",",,,6","",""
"USC00510840","1921-05","20.1","-155.46667","140.5","HAINA 214, HI US","568.8","6","151.6","1,6","6",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","0","1,6","16.7",",6,22,","","","","","4.3",",,6,03,","31.1","1,6,28,","0.0","6","0.0","1,6","9.4",",,,6","","","23.39","1,6","28.63","1,,,6","18.15",",,,6","",""
"USC00510840","1921-06","20.1","-155.46667","140.5","HAINA 214, HI US","746.1","6","177.3",",6","6",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","16.7",",6,18,","","","","","2.3",",,6,28,","31.1",",6,02,","0.0","6","0.0",",6","5.7",",,,6","","","24.24",",6","29.30",",,,6","19.18",",,,6","",""
"USC00510840","1921-07","20.1","-155.46667","140.5","HAINA 214, HI US","938.2","6","192.1",",6","18",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.3",",6,26,+","","","","","32.8",",,6,19,","30.6",",6,19,+","0.0","6","0.0",",6","117.5",",,,6","","","24.53",",6","29.62",",,,6","19.44",",,,6","",""
"USC00510840","1921-08","20.1","-155.46667","140.5","HAINA 214, HI US","1117.3","6","179.1",",6","16",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,22,+","","","","","11.9",",,6,14,","31.1",",6,15,","0.0","6","0.0",",6","79.7",",,,6","","","24.11",",6","29.47",",,,6","18.75",",,,6","",""
"USC00510840","1921-09","20.1","-155.46667","140.5","HAINA 214, HI US","1292.3","6","175.0",",6","15",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.8",",6,30,+","","","","","8.9",",,6,21,","30.6",",6,26,+","0.0","6","0.0",",6","41.2",",,,6","","","24.17",",6","29.70",",,,6","18.63",",,,6","",""
"USC00510840","1921-10","20.1","-155.46667","140.5","HAINA 214, HI US","1452.0","6","159.7",",6","14",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.2",",6,28,+","","","","","25.9",",,6,07,","30.6",",6,11,+","0.0","6","0.0",",6","119.5",",,,6","","","23.49",",6","29.04",",,,6","17.93",",,,6","",""
"USC00510840","1921-11","20.1","-155.46667","140.5","HAINA 214, HI US","1588.9","6","136.9",",6","20",",6","17",",6","7",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","16.7",",6,28,+","","","","","203.5",",,6,21,","28.9",",6,29,+","0.0","6","0.0",",6","629.6",",,,6","","","22.90",",6","28.40",",,,6","17.39",",,,6","",""
"USC00510840","1921-12","20.1","-155.46667","140.5","HAINA 214, HI US","1726.1","6","137.2",",6","20",",6","16",",6","6",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,30,","","","","","79.8",",,6,18,","30.0",",6,07,","0.0","6","0.0",",6","359.0",",,,6","","","22.76",",6","28.39",",,,6","17.13",",,,6","",""
"USC00510840","1922-01","20.1","-155.46667","140.5","HAINA 214, HI US","103.1","6","103.1",",6","18",",6","15",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.0",",6,19,+","","","","","81.8",",,6,30,","28.9",",6,04,","0.0","6","0.0",",6","262.9",",,,6","","","21.66",",6","27.25",",,,6","16.06",",,,6","",""
"USC00510840","1922-02","20.1","-155.46667","140.5","HAINA 214, HI US","189.5","6","86.4",",6","17",",6","9",",6","4",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","13.3",",6,14,","","","","","49.8",",,6,01,","28.9",",6,28,+","0.0","6","0.0",",6","209.3",",,,6","","","21.42",",6","26.94",",,,6","15.90",",,,6","",""
"USC00510840","1922-03","20.1","-155.46667","140.5","HAINA 214, HI US","316.9","6","127.4",",6","17",",6","12",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,12,","","","","","159.0",",,6,10,","28.9",",6,31,+","0.0","6","0.0",",6","394.6",",,,6","","","22.44",",6","27.89",",,,6","17.00",",,,6","",""
"USC00510840","1922-04","20.1","-155.46667","140.5","HAINA 214, HI US","479.5","6","162.6",",6","19",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,16,+","","","","","9.4",",,6,10,","30.0",",6,29,+","0.0","6","0.0",",6","54.3",",,,6","","","23.75",",6","29.36",",,,6","18.15",",,,6","",""
"USC00510840","1922-05","20.1","-155.46667","140.5","HAINA 214, HI US","653.0","6","173.5",",6","7",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.2",",6,14,+","","","","","12.7",",,6,02,","30.0",",6,30,+","0.0","6","0.0",",6","36.0",",,,6","","","23.93",",6","29.52",",,,6","18.35",",,,6","",""
"USC00510840","1922-06","20.1","-155.46667","140.5","HAINA 214, HI US","812.7","6","159.7",",6","8",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,11,+","","","","","3.8",",,6,16,","30.6",",6,11,","0.0","6","0.0",",6","10.9",",,,6","","","23.66",",6","28.83",",,,6","18.48",",,,6","",""
"USC00510840","1922-07","20.1","-155.46667","140.5","HAINA 214, HI US","983.7","6","171.0",",6","7",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.2",",6,03,","","","","","3.0",",,6,25,","28.9",",6,17,","0.0","6","0.0",",6","11.4",",,,6","","","23.85",",6","27.67",",,,6","20.03",",,,6","",""
"USC00510840","1922-08","20.1","-155.46667","140.5","HAINA 214, HI US","1158.3","6","174.6",",6","10",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,27,+","","","","","7.4",",,6,03,","28.9",",6,20,+","0.0","6","0.0",",6","26.6",",,,6","","","23.97",",6","28.05",",,,6","19.88",",,,6","",""
"USC00510840","1922-09","20.1","-155.46667","140.5","HAINA 214, HI US","1333.4","6","175.1",",6","19",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,28,+","","","","","110.7",",,6,10,","29.4",",6,30,+","0.0","6","0.0",",6","226.3",",,,6","","","24.17",",6","28.86",",,,6","19.48",",,,6","",""
"USC00510840","1922-10","20.1","-155.46667","140.5","HAINA 214, HI US","1517.9","6","184.5",",6","5",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,18,+","","","","","11.2",",,6,03,","31.1",",6,09,+","0.0","6","0.0",",6","33.3",",,,6","","","24.29",",6","29.78",",,,6","18.79",",,,6","",""
"USC00510840","1922-11","20.1","-155.46667","140.5","HAINA 214, HI US","1634.7","6","116.8",",6","16",",6","10",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.0",",6,17,","","","","","55.6",",,6,25,","28.9",",6,23,+","0.0","6","0.0",",6","213.9",",,,6","","","22.23",",6","27.67",",,,6","16.79",",,,6","",""
"USC00510840","1922-12","20.1","-155.46667","140.5","HAINA 214, HI US","1744.2","6","109.5",",6","5",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.0",",6,29,","","","","","4.3",",,6,26,","28.9",",6,18,+","0.0","6","0.0",",6","5.7",",,,6","","","21.87",",6","27.54",",,,6","16.20",",,,6","",""
"USC00510840","1923-01","20.1","-155.46667","140.5","HAINA 214, HI US","103.6","6","103.6",",6","19",",6","16",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.0",",6,14,","","","","","89.2",",,6,14,","28.3",",6,30,","0.0","6","0.0",",6","340.7",",,,6","","","21.68",",6","27.23",",,,6","16.13",",,,6","",""
"USC00510840","1923-02","20.1","-155.46667","140.5","HAINA 214, HI US","194.1","6","90.5",",6","15",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","12.2",",6,04,","","","","","64.3",",,6,12,","28.9",",6,09,","0.0","6","0.0",",6","118.5",",,,6","","","21.56",",6","27.41",",,,6","15.72",",,,6","",""
"USC00510840","1923-03","20.1","-155.46667","140.5","HAINA 214, HI US","318.4","6","124.3",",6","21",",6","16",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","14.4",",6,07,","","","","","136.4",",,6,27,","29.4",",6,12,","0.0","6","0.0",",6","405.8",",,,6","","","22.34",",6","28.11",",,,6","16.57",",,,6","",""
"USC00510840","1923-04","20.1","-155.46667","140.5","HAINA 214, HI US","467.1","6","148.7",",6","18",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","16.7",",6,28,+","","","","","28.4",",,6,11,","29.4",",6,30,+","0.0","6","0.0",",6","121.3",",,,6","","","23.29",",6","29.01",",,,6","17.57",",,,6","",""
"USC00510840","1923-05","20.1","-155.46667","140.5","HAINA 214, HI US","623.0","6","155.9",",6","14",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.7",",6,04,","","","","","15.2",",,6,06,","30.0",",6,25,","0.0","6","0.0",",6","55.5",",,,6","","","23.36",",6","28.75",",,,6","17.97",",,,6","",""
"USC00510840","1923-06","20.1","-155.46667","140.5","HAINA 214, HI US","788.3","6","165.3",",6","15",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,19,+","","","","","15.0",",,6,01,","30.0",",6,26,+","0.0","6","0.0",",6","55.2",",,,6","","","23.84",",6","29.26",",,,6","18.42",",,,6","",""
"USC00510840","1923-07","20.1","-155.46667","140.5","HAINA 214, HI US","970.4","6","182.1",",6","12",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,30,+","","","","","45.2",",,6,22,","30.6",",6,30,+","0.0","6","0.0",",6","84.1",",,,6","","","24.21",",6","29.77",",,,6","18.65",",,,6","",""
"USC00510840","1923-08","20.1","-155.46667","140.5","HAINA 214, HI US","1147.3","6","176.9",",6","10",",6","5",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,30,+","","","","","168.7",",,6,19,","30.6",",6,10,+","0.0","6","0.0",",6","298.9",",,,6","","","24.04",",6","29.66",",,,6","18.42",",,,6","",""
"USC00510840","1923-09","20.1","-155.46667","140.5","HAINA 214, HI US","1304.6","6","157.3",",6","9",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,28,+","","","","","86.4",",,6,11,","30.0",",6,22,+","0.0","6","0.0",",6","114.0",",,,6","","","23.58",",6","29.19",",,,6","17.96",",,,6","",""
"USC00510840","1923-10","20.1","-155.46667","140.5","HAINA 214, HI US","1471.1","6","166.5",",6","14",",6","8",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.2",",6,26,+","","","","","61.7",",,6,27,","31.1",",6,11,+","0.0","6","0.0",",6","161.7",",,,6","","","23.70",",6","29.43",",,,6","17.98",",,,6","",""
"USC00510840","1923-11","20.1","-155.46667","140.5","HAINA 214, HI US","1616.1","6","145.0",",6","13",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","16.7",",6,30,+","","","","","48.3",",,6,05,","29.4",",6,08,","0.0","6","0.0",",6","95.9",",,,6","","","23.17",",6","28.66",",,,6","17.67",",,,6","",""
"USC00510840","1923-12","20.1","-155.46667","140.5","HAINA 214, HI US","1727.4","6","111.3",",6","19",",6","11",",6","6",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,29,","","","","","108.2",",,6,15,","28.9",",6,08,+","0.0","6","0.0",",6","478.9",",,,6","","","21.92",",6","26.34",",,,6","17.51",",,,6","",""
"USC00510840","1924-01","20.1","-155.46667","140.5","HAINA 214, HI US","67.9","6","67.9",",6","8",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","13.9",",6,25,","","","","","10.2",",,6,13,","26.7",",6,22,","0.0","6","0.0",",6","36.4",",,,6","","","20.52",",6","24.72",",,,6","16.33",",,,6","",""
"USC00510840","1924-02","20.1","-155.46667","140.5","HAINA 214, HI US","154.0","6","86.1",",6","16",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","15.6",",6,22,","","","","","47.0",",,6,15,","28.3",",6,10,","0.0","6","0.0",",6","207.7",",,,6","","","21.30",",6","25.17",",,,6","17.44",",,,6","",""
"USC00510840","1924-03","20.1","-155.46667","140.5","HAINA 214, HI US","238.1","6","84.1",",6","18",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","13.3",",6,18,","","","","","46.5",",,6,24,","27.2",",6,28,","0.0","6","0.0",",6","112.6",",,,6","","","21.05",",6","25.44",",,,6","16.65",",,,6","",""
"USC00510840","1924-04","20.1","-155.46667","140.5","HAINA 214, HI US","350.4","6","112.3",",6","14",",6","9",",6","3",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","16.1",",6,01,","","","","","46.0",",,6,27,","28.3",",6,23,","0.0","6","0.0",",6","167.3",",,,6","","","22.08",",6","25.88",",,,6","18.27",",,,6","",""
"USC00510840","1924-05","20.1","-155.46667","140.5","HAINA 214, HI US","484.7","6","134.3",",6","6",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.2",",6,15,+","","","","","68.1",",,6,14,","28.9",",6,06,","0.0","6","0.0",",6","74.3",",,,6","","","22.67",",6","26.85",",,,6","18.48",",,,6","7839",",,,6"
"USC00510840","1924-06","20.1","-155.46667","140.5","HAINA 214, HI US","645.2","6","160.5",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.8",",6,21,","","","","","","","29.4",",6,10,","0.0","6","0.0",",6","","","","","23.68",",6","27.94",",,,6","19.42",",,,6","",""
"USC00510840","1924-07","20.1","-155.46667","140.5","HAINA 214, HI US","819.7","6","174.5",",6","17",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.3",",6,26,+","","","","","11.4",",,6,15,","30.0",",6,27,","0.0","6","0.0",",6","52.5",",,,6","","","23.96",",6","28.00",",,,6","19.93",",,,6","",""
"USC00510840","1924-08","20.1","-155.46667","140.5","HAINA 214, HI US","1002.4","6","182.7",",6","22",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,14,+","","","","","26.9",",,6,16,","29.4",",6,31,+","0.0","6","0.0",",6","79.4",",,,6","","","24.23",",6","28.25",",,,6","20.21",",,,6","",""
"USC00510840","1924-09","20.1","-155.46667","140.5","HAINA 214, HI US","1190.1","6","187.7",",6","11",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.3",",6,21,","","","","","23.4",",,6,26,","30.6",",6,26,+","0.0","6","0.0",",6","46.9",",,,6","","","24.59",",6","29.15",",,,6","20.03",",,,6","",""
"USC00510840","1924-10","20.1","-155.46667","140.5","HAINA 214, HI US","1355.2","6","165.1",",6","23",",6","14",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.3",",6,31,+","","","","","41.4",",,6,16,","30.0",",6,09,+","0.0","6","0.0",",6","142.2",",,,6","","","23.66",",6","27.39",",,,6","19.92",",,,6","",""
"USC00510840","1924-11","20.1","-155.46667","140.5","HAINA 214, HI US","1495.9","6","140.7",",6","12",",6","5",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","16.1",",6,26,+","","","","","55.9",",,6,30,","30.0",",6,12,+","0.0","6","0.0",",6","165.8",",,,6","","","23.02",",6","27.31",",,,6","18.74",",,,6","7510",",,,6"
"USC00510840","1924-12","20.1","-155.46667","140.5","HAINA 214, HI US","1640.8","6","144.9",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.1",",6,15,","","","","","11.2",",,6,13,","30.0",",6,12,","0.0","6","0.0",",6","19.6",",,,6","","","23.01",",6","27.72",",,,6","18.29",",,,6","8626",",,,6"
"USC00510840","1925-01","20.1","-155.46667","140.5","HAINA 214, HI US","103.0","6","103.0",",6","11",",6","4",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","14.4",",6,26,","","","","","67.3",",,6,08,","30.6",",6,27,","0.0","6","0.0",",6","137.0",",,,6","","","21.66",",6","25.60",",,,6","17.71",",,,6","9519","1,,,6"
"USC00510840","1925-02","20.1","-155.46667","140.5","HAINA 214, HI US","198.3","6","95.3",",6","5",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","16.1",",6,24,+","","","","","13.5",",,6,09,","28.3",",6,28,","0.0","6","0.0",",6","30.1",",,,6","","","21.74",",6","26.10",",,,6","17.37",",,,6","7616",",,,6"
"USC00510840","1925-03","20.1","-155.46667","140.5","HAINA 214, HI US","309.6","6","111.3",",6","20",",6","12",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.1",",6,30,+","","","","","63.0",",,6,27,","28.9",",6,14,","0.0","6","0.0",",6","239.9",",,,6","","","21.92",",6","26.74",",,,6","17.11",",,,6","10512",",,,6"
"USC00510840","1925-04","20.1","-155.46667","140.5","HAINA 214, HI US","407.8","6","98.2",",6","26",",6","16",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,21,+","","","","","51.1",",,6,07,","29.4",",6,27,","0.0","6","0.0",",6","167.5",",,,6","","","21.61",",6","25.97",",,,6","17.24",",,,6","9960",",,,6"
"USC00510840","1925-05","20.1","-155.46667","140.5","HAINA 214, HI US","547.5","6","139.7",",6","21",",6","14",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.2",",6,02,","","","","","16.3",",,6,11,","29.4",",6,11,+","0.0","6","0.0",",6","92.2",",,,6","","","22.84",",6","27.29",",,,6","18.38",",,,6","9746",",,,6"
"USC00510840","1925-06","20.1","-155.46667","140.5","HAINA 214, HI US","699.9","6","152.4",",6","15",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.3",",6,22,+","","","","","16.5",",,6,29,","28.9",",6,21,","0.0","6","0.0",",6","64.3",",,,6","","","23.41",",6","27.49",",,,6","19.34",",,,6","12266",",,,6"
"USC00510840","1925-07","20.1","-155.46667","140.5","HAINA 214, HI US","878.7","6","178.8",",6","16",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,05,","","","","","5.1",",,6,20,","31.7",",6,23,","0.0","6","0.0",",6","37.9",",,,6","","","24.10",",6","28.76",",,,6","19.44",",,,6","8938",",,,6"
"USC00510840","1925-08","20.1","-155.46667","140.5","HAINA 214, HI US","1066.9","6","188.2",",6","22",",6","13",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,11,+","","","","","49.8",",,6,27,","30.0",",6,09,","0.0","6","0.0",",6","197.4",",,,6","","","24.40",",6","28.28",",,,6","20.52",",,,6","11145",",,,6"
"USC00510840","1925-09","20.1","-155.46667","140.5","HAINA 214, HI US","1252.2","6","185.3",",6","14",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,30,","","","","","13.0",",,6,30,","30.6",",6,14,+","0.0","6","0.0",",6","54.7",",,,6","","","24.51",",6","28.70",",,,6","20.32",",,,6","6785",",,,6"
"USC00510840","1925-10","20.1","-155.46667","140.5","HAINA 214, HI US","1436.0","6","183.8",",6","12",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.3",",6,21,","","","","","25.7",",,6,24,","31.1",",6,25,","0.0","6","0.0",",6","54.4",",,,6","","","24.26",",6","28.96",",,,6","19.56",",,,6","7415",",,,6"
"USC00510840","1925-11","20.1","-155.46667","140.5","HAINA 214, HI US","1582.2","6","146.2",",6","19",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","16.7",",6,27,+","","","","","15.2",",,6,24,","29.4",",6,24,+","0.0","6","0.0",",6","77.1",",,,6","","","23.21",",6","27.54",",,,6","18.87",",,,6","5186",",,,6"
"USC00510840","1925-12","20.1","-155.46667","140.5","HAINA 214, HI US","1737.9","6","155.7",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.1",",6,29,+","","","","","5.1",",,6,25,","31.7",",6,20,","0.0","6","0.0",",6","11.7",",,,6","","","23.36",",6","29.02",",,,6","17.70",",,,6","4441",",,,6"
"USC00510840","1926-01","20.1","-155.46667","140.5","HAINA 214, HI US","127.9","6","127.9",",6","8",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.0",",6,25,","","","","","8.6",",,6,11,","30.0",",6,17,+","0.0","6","0.0",",6","30.5",",,,6","","","22.46",",6","27.76",",,,6","17.16",",,,6","3590",",,,6"
"USC00510840","1926-02","20.1","-155.46667","140.5","HAINA 214, HI US","226.1","6","98.2",",6","8",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","15.0",",6,01,","","","","","27.9",",,6,17,","28.9",",6,14,+","0.0","6","0.0",",6","67.8",",,,6","","","21.84",",6","26.53",",,,6","17.15",",,,6","2441",",,,6"
"USC00510840","1926-03","20.1","-155.46667","140.5","HAINA 214, HI US","348.1","6","122.0",",6","3",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,30,+","","","","","28.7",",,6,31,","30.0",",6,27,","0.0","6","0.0",",6","35.8",",,,6","","","22.27",",6","27.21",",,,6","17.33",",,,6","2622",",,,6"
"USC00510840","1926-04","20.1","-155.46667","140.5","HAINA 214, HI US","439.9","6","91.8",",6","15",",6","11",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","15.0",",6,03,","","","","","73.2",",,6,12,+","29.4",",6,11,","0.0","6","0.0",",6","211.2",",,,6","","","21.39",",6","25.94",",,,6","16.85",",,,6","",""
"USC00510840","1926-05","20.1","-155.46667","140.5","HAINA 214, HI US","591.9","6","152.0",",6","10",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,15,+","","","","","26.9",",,6,11,","30.0",",6,18,+","0.0","6","0.0",",6","39.0",",,,6","","","23.24",",6","27.38",",,,6","19.09",",,,6","",""
"USC00510840","1926-06","20.1","-155.46667","140.5","HAINA 214, HI US","766.5","6","174.6",",6","7",",6","3",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.3",",6,29,+","","","","","65.3",",,6,11,","30.0",",6,24,+","0.0","6","0.0",",6","119.1",",,,6","","","24.15",",6","28.99",",,,6","19.32",",,,6","",""
"USC00510840","1926-07","20.1","-155.46667","140.5","HAINA 214, HI US","964.0","6","197.5",",6","14",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,17,","","","","","16.0",",,6,22,","30.6",",6,16,","0.0","6","0.0",",6","58.3",",,,6","","","24.70",",6","29.14",",,,6","20.27",",,,6","",""
"USC00510840","1926-08","20.1","-155.46667","140.5","HAINA 214, HI US","1167.1","6","203.1",",6","18",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.0",",6,17,+","","","","","58.2",",,6,21,","30.6",",6,30,","0.0","6","0.0",",6","127.5",",,,6","","","24.89",",6","28.75",",,,6","21.02",",,,6","",""
"USC00510840","1926-09","20.1","-155.46667","140.5","HAINA 214, HI US","1376.0","6","208.9",",6","16",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,24,+","","","","","12.2",",,6,12,","31.7",",6,22,","0.0","6","0.0",",6","68.5",",,,6","","","25.30",",6","29.96",",,,6","20.63",",,,6","",""
"USC00510840","1926-10","20.1","-155.46667","140.5","HAINA 214, HI US","1585.0","6","209.0",",6","15",",6","8",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","18.3",",6,20,","","","","","38.1",",,6,10,","32.2",",6,27,","0.0","6","0.0",",6","146.0",",,,6","","","25.08",",6","29.98",",,,6","20.17",",,,6","",""
"USC00510840","1926-11","20.1","-155.46667","140.5","HAINA 214, HI US","1739.6","6","154.6",",6","9",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,18,","","","","","109.0",",,6,14,","31.1",",6,05,","0.0","6","0.0",",6","132.9",",,,6","","","23.49",",6","28.37",",,,6","18.60",",,,6","",""
"USC00510840","1926-12","20.1","-155.46667","140.5","HAINA 214, HI US","1882.1","6","142.5",",6","8",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.0",",6,30,","","","","","22.4",",,6,26,","30.6",",6,09,+","0.0","6","0.0",",6","50.6",",,,6","","","22.93",",6","27.54",",,,6","18.33",",,,6","",""
"USC00510840","1927-01","20.1","-155.46667","140.5","HAINA 214, HI US","105.8","6","105.8",",6","15",",6","8",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,16,+","","","","","159.8",",,6,03,","30.0",",6,13,","0.5","6","0.5",",6","270.0",",,,6","","","21.73",",6","26.08",",,,6","17.38",",,,6","",""
