"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"PUM00061769","2013-12","11.583","-15.483","20.0","BOLAMA, PU","0","2,S","29","2,S","13","2,S","35.0","2,S,06,","31.65","2,,,S"
