"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093917","1930-11","32.35","-90.88333","89.9","VICKSBURG, MS US","1351.8","0","15.0",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","8","","","","1","","-1.7",",0,27,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,29,","28.3",",0,19,","221.9","0","162.3",",0","130.4",",,,0","","","0",",,,0","13.42",",0","18.16",",,,0","8.68",",,,0","","","","","","","","","",""
"USW00093917","1930-12","32.35","-90.88333","89.9","VICKSBURG, MS US","1351.8","0","0.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","4","","","","","","-3.3",",0,17,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,05,","19.4",",0,09,","547.5","0","325.6",",0","104.3",",,,0","","","0",",,,0","7.83",",0","12.04",",,,0","3.63",",,,0","","","","","","","","","",""
"USW00093917","1931-01","32.35","-90.88333","89.9","VICKSBURG, MS US","0.0","0","0.0",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","3",",0","0",",0","3","","","","","","-5.0",",0,15,","0",",,0,31,+","0",",,0,31,+","39.6",",,0,04,","22.2",",0,29,","834.2","0","286.7",",0","77.2",",,,0","","","0",",,,0","9.09",",0","13.49",",,,0","4.68",",,,0","","","","","","","","","",""
"USW00093917","1931-02","32.35","-90.88333","89.9","VICKSBURG, MS US","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6",",0","0",",0","3","","","","","","-0.6",",0,15,+","0",",,0,28,+","0",",,0,28,+","26.2",",,0,13,","22.8",",0,07,","1007.1","0","172.9",",0","63.0",",,,0","","","0",",,,0","12.16",",0","17.37",",,,0","6.95",",,,0","","","","","","","","","",""
"USW00093917","1931-03","32.35","-90.88333","89.9","VICKSBURG, MS US","0.8","0","0.8",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","1","","","","4","","1.1",",0,09,","0",",,0,31,+","0",",T,0,26,","25.1",",,0,07,","25.0",",0,19,","1222.6","0","215.5",",0","113.0",",,,0","","","0",",T,,0","11.41",",0","16.51",",,,0","6.31",",,,0","","","","","","","","","",""
"USW00093917","1931-04","32.35","-90.88333","89.9","VICKSBURG, MS US","36.2","0","35.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","1","","","","1","","4.4",",0,22,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,21,","30.0",",0,17,+","1281.5","0","58.9",",0","17.1",",,,0","","","0",",,,0","17.55",",0","23.22",",,,0","11.87",",,,0","","","","","","","","","",""
"USW00093917","1931-05","32.35","-90.88333","89.9","VICKSBURG, MS US","113.2","0","77.0",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","1","","","","3","","10.6",",0,13,+","0",",,0,31,+","0",",,0,31,+","44.5",",,0,19,","33.3",",0,28,","1290.9","0","9.4",",0","83.8",",,,0","","","0",",,,0","20.51",",0","25.82",",,,0","15.21",",,,0","","","","","","","","","",""
"USW00093917","1931-06","32.35","-90.88333","89.9","VICKSBURG, MS US","360.2","0","247.0",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","1","","","","11","","15.6",",0,02,+","0",",,0,30,+","0",",,0,30,+","46.2",",,0,30,","36.1",",0,29,+","1290.9","0","0.0",",0","83.8",",,,0","","","0",",,,0","26.57",",0","32.37",",,,0","20.76",",,,0","","","","","","","","","",""
"USW00093917","1931-07","32.35","-90.88333","89.9","VICKSBURG, MS US","644.8","0","284.6",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","1","","","","12","","20.0",",0,23,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,23,","35.6",",0,12,+","0.0","0","0.0",",0","103.6",",,,0","","","0",",,,0","27.51",",0","32.38",",,,0","22.65",",,,0","","","","","","","","","",""
"USW00093917","1931-08","32.35","-90.88333","89.9","VICKSBURG, MS US","871.9","0","227.1",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","3","","","","5","","16.1",",0,12,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,28,","33.9",",0,31,","0.0","0","0.0",",0","76.0",",,,0","","","0",",,,0","25.66",",0","30.56",",,,0","20.76",",,,0","","","","","","","","","",""
"USW00093917","1931-09","32.35","-90.88333","89.9","VICKSBURG, MS US","1126.3","0","254.4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","1","","","","2","","11.1",",0,29,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,05,","35.6",",0,09,","0.0","0","0.0",",0","2.1",",,,0","","","0",",,,0","26.81",",0","32.53",",,,0","21.09",",,,0","","","","","","","","","",""
"USW00093917","1931-10","32.35","-90.88333","89.9","VICKSBURG, MS US","1258.0","0","131.7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","7","","","","2","","4.4",",0,31,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,28,","33.3",",0,10,","22.4","0","22.4",",0","22.4",",,,0","","","0",",,,0","21.86",",0","27.33",",,,0","16.38",",,,0","","","","","","","","","",""
"USW00093917","1931-11","32.35","-90.88333","89.9","VICKSBURG, MS US","1287.5","0","29.5",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","10","","","","1","","3.9",",0,01,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,20,","27.8",",0,13,","87.1","0","64.7",",0","107.0",",,,0","","","0",",,,0","17.16",",0","22.71",",,,0","11.61",",,,0","","","","","","","","","",""
"USW00093917","1931-12","32.35","-90.88333","89.9","VICKSBURG, MS US","1301.4","0","13.9",",0","13",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5","","","","3","","2.2",",0,15,","0",",,0,31,+","0",",,0,31,+","77.0",",,0,08,","26.1",",0,12,","253.1","0","166.0",",0","222.7",",,,0","","","0",",,,0","13.43",",0","17.55",",,,0","9.30",",,,0","","","","","","","","","",""
"USW00093917","1932-01","32.35","-90.88333","89.9","VICKSBURG, MS US","12.4","0","12.4",",0","11",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","3","","","","2","","0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","116.3",",,0,12,","25.6",",0,14,","451.9","0","198.8",",0","253.0",",,,0","","","0",",,,0","12.32",",0","16.58",",,,0","8.06",",,,0","","","","","","","","","",""
"USW00093917","1932-02","32.35","-90.88333","89.9","VICKSBURG, MS US","30.7","0","18.3",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","4","","","","","","1.1",",0,05,","0",",,0,29,+","0",",,0,29,+","24.9",",,0,19,","27.2",",0,29,","550.0","0","98.1",",0","104.7",",,,0","","","0",",,,0","15.58",",0","19.80",",,,0","11.36",",,,0","","","","","","","","","",""
"USW00093917","1932-03","32.35","-90.88333","89.9","VICKSBURG, MS US","36.0","0","5.3",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","1","","","","2","","-5.6",",0,10,","0",",,0,31,+","0",",T,0,09,+","113.5",",,0,30,","27.2",",0,20,","754.8","0","204.8",",0","168.8",",,,0","","","0",",T,,0","11.90",",0","16.62",",,,0","7.17",",,,0","","","","","","","","","",""
"USW00093917","1932-04","32.35","-90.88333","89.9","VICKSBURG, MS US","94.2","0","58.2",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","4","","8.3",",0,01,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,29,","30.6",",0,20,","777.4","0","22.6",",0","56.2",",,,0","","","0",",,,0","19.52",",0","24.84",",,,0","14.21",",,,0","","","","","","","","","",""
"USW00093917","1932-05","32.35","-90.88333","89.9","VICKSBURG, MS US","207.0","0","112.8",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","2","","","","3","","13.9",",0,03,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,20,","31.1",",0,31,","778.0","0","0.6",",0","35.7",",,,0","","","0",",,,0","21.95",",0","26.80",",,,0","17.10",",,,0","","","","","","","","","",""
"USW00093917","1932-06","32.35","-90.88333","89.9","VICKSBURG, MS US","472.0","0","265.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","","","9","","19.4",",0,15,+","0",",,0,30,+","0",",T,0,14,","18.0",",,0,14,","35.0",",0,23,","778.0","0","0.0",",0","51.4",",,,0","","","0",",T,,0","27.17",",0","32.25",",,,0","22.08",",,,0","","","","","","","","","",""
"USW00093917","1932-07","32.35","-90.88333","89.9","VICKSBURG, MS US","797.1","0","325.1",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","1","","","","16","","21.1",",0,10,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,27,","36.7",",0,15,+","0.0","0","0.0",",0","56.9",",,,0","","","0",",,,0","28.82",",0","33.79",",,,0","23.85",",,,0","","","","","","","","","",""
"USW00093917","1932-08","32.35","-90.88333","89.9","VICKSBURG, MS US","1090.0","0","292.9",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","1","","","","10","","18.3",",0,20,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,03,","35.6",",0,03,+","0.0","0","0.0",",0","45.1",",,,0","","","0",",,,0","27.78",",0","33.09",",,,0","22.47",",,,0","","","","","","","","","",""
"USW00093917","1932-09","32.35","-90.88333","89.9","VICKSBURG, MS US","1261.9","0","171.9",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","2","","","","1","","12.8",",0,30,+","0",",,0,30,+","0",",,0,30,+","80.3",",,0,19,","33.3",",0,18,+","0.0","0","0.0",",0","146.9",",,,0","","","0",",,,0","24.06",",0","28.85",",,,0","19.28",",,,0","","","","","","","","","",""
"USW00093917","1932-10","32.35","-90.88333","89.9","VICKSBURG, MS US","1295.4","0","33.5",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","3","","","","2","","5.0",",0,12,","0",",,0,31,+","0",",,0,31,+","71.4",",,0,15,","29.4",",0,18,","56.4","0","56.4",",0","140.1",",,,0","","","0",",,,0","17.60",",0","23.04",",,,0","12.15",",,,0","","","","","","","","","",""
"USW00093917","1932-11","32.35","-90.88333","89.9","VICKSBURG, MS US","1296.5","0","1.1",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","6","","","","1","","-1.1",",0,16,","0",",,0,30,+","0",",T,0,17,","30.2",",,0,24,","24.4",",0,07,","283.6","0","227.2",",0","104.3",",,,0","","","0",",T,,0","10.80",",0","16.15",",,,0","5.45",",,,0","","","","","","","","","",""
"USW00093917","1932-12","32.35","-90.88333","89.9","VICKSBURG, MS US","1297.1","0","0.6",",0","18",",0","11",",0","5",",0","3",",0","1",",0","0",",0","6",",0","3",",0","6",",0","0",",0","12","","","","3","","-8.9",",0,17,","51",",,0,16,","64",",,0,16,","46.5",",,0,11,","22.2",",0,30,+","604.0","0","320.4",",0","300.5",",,,0","","","64",",,,0","8.01",",0","11.70",",,,0","4.33",",,,0","","","","","","","","","",""
"USW00093917","1933-01","32.35","-90.88333","89.9","VICKSBURG, MS US","9.2","0","9.2",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8",",0","0",",0","4","","","","1","","-2.8",",0,01,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,24,","25.0",",0,20,","783.2","0","179.2",",0","66.8",",,,0","","","0",",,,0","12.85",",0","17.38",",,,0","8.31",",,,0","","","","","","","","","",""
"USW00093917","1933-02","32.35","-90.88333","89.9","VICKSBURG, MS US","12.8","0","3.6",",0","18",",0","10",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","5",",0","0",",0","4","","","","2","","-10.0",",0,09,+","0",",T,0,08,","8",",,0,08,","118.6",",,0,07,","25.6",",0,24,","1016.5","0","233.3",",0","204.9",",,,0","","","8",",,,0","10.13",",0","14.64",",,,0","5.62",",,,0","","","","","","","","","",""
"USW00093917","1933-03","32.35","-90.88333","89.9","VICKSBURG, MS US","41.8","0","29.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1","","","","6","","2.2",",0,21,","0",",,0,31,+","0",",T,0,31,","50.3",",,0,19,","28.9",",0,18,","1143.4","0","126.9",",0","127.8",",,,0","","","0",",T,,0","15.17",",0","20.47",",,,0","9.88",",,,0","","","","","","","","","",""
"USW00093917","1933-04","32.35","-90.88333","89.9","VICKSBURG, MS US","79.4","0","37.6",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","4","","","","10","","4.4",",0,15,","0",",,0,30,+","0",",T,0,10,","44.2",",,0,19,","30.0",",0,30,","1192.3","0","48.9",",0","174.5",",,,0","","","0",",T,,0","17.96",",0","22.99",",,,0","12.92",",,,0","","","","","","","","","",""
"USW00093917","1933-05","32.35","-90.88333","89.9","VICKSBURG, MS US","282.1","0","202.7",",0","4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","1","","","","6","","13.9",",0,03,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,04,","32.2",",0,19,","1192.3","0","0.0",",0","92.9",",,,0","","","0",",,,0","24.87",",0","29.48",",,,0","20.26",",,,0","","","","","","","","","",""
"USW00093917","1933-06","32.35","-90.88333","89.9","VICKSBURG, MS US","509.9","0","227.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","1","","","","7","","15.0",",0,15,","0",",,0,30,+","0",",,0,30,+","24.6",",,0,09,","36.1",",0,22,","1192.3","0","0.0",",0","49.7",",,,0","","","0",",,,0","25.93",",0","30.98",",,,0","20.87",",,,0","","","","","","","","","",""
"USW00093917","1933-07","32.35","-90.88333","89.9","VICKSBURG, MS US","778.3","0","268.4",",0","13",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","16","","20.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","65.5",",,0,16,","35.0",",0,03,","0.0","0","0.0",",0","179.4",",,,0","","","0",",,,0","26.99",",0","31.09",",,,0","22.89",",,,0","","","","","","","","","",""
"USW00093917","1933-08","32.35","-90.88333","89.9","VICKSBURG, MS US","1047.0","0","268.7",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","2","","","","8","","19.4",",0,19,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,13,","34.4",",0,02,","0.0","0","0.0",",0","67.1",",,,0","","","0",",,,0","27.00",",0","31.90",",,,0","22.10",",,,0","","","","","","","","","",""
"USW00093917","1933-09","32.35","-90.88333","89.9","VICKSBURG, MS US","1314.9","0","267.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","2","","","","7","","15.6",",0,21,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,30,","35.0",",0,18,","0.0","0","0.0",",0","38.6",",,,0","","","0",",,,0","27.26",",0","32.44",",,,0","22.09",",,,0","","","","","","","","","",""
"USW00093917","1933-10","32.35","-90.88333","89.9","VICKSBURG, MS US","1380.0","0","65.1",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","6","","","","5","","4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,21,","30.0",",0,21,","27.5","0","27.5",",0","14.0",",,,0","","","0",",,,0","19.55",",0","24.85",",,,0","14.25",",,,0","","","","","","","","","",""
"USW00093917","1933-11","32.35","-90.88333","89.9","VICKSBURG, MS US","1391.7","0","11.7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","2","","","","2","","3.3",",0,16,+","0",",,0,30,+","0",",,0,30,+","22.4",",,0,04,","26.1",",0,20,","151.1","0","123.6",",0","31.7",",,,0","","","0",",,,0","14.61",",0","19.89",",,,0","9.32",",,,0","","","","","","","","","",""
"USW00093917","1933-12","32.35","-90.88333","89.9","VICKSBURG, MS US","1411.9","0","20.2",",0","9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","4","","","","3","","-2.8",",0,27,","0",",,0,31,+","0",",,0,31,+","37.8",",,0,03,","26.1",",0,17,+","277.4","0","126.3",",0","126.2",",,,0","","","0",",,,0","14.91",",0","20.04",",,,0","9.78",",,,0","","","","","","","","","",""
"USW00093917","1934-01","32.35","-90.88333","89.9","VICKSBURG, MS US","0.0","0","0.0",",0","11",",0","6",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","4","","","","","","-6.7",",0,30,","0",",,0,31,+","0",",T,0,31,","38.4",",,0,19,","21.7",",0,28,+","512.6","0","235.2",",0","140.8",",,,0","","","0",",T,,0","10.75",",0","15.45",",,,0","6.05",",,,0","","","","","","","","","",""
"USW00093917","1934-02","32.35","-90.88333","89.9","VICKSBURG, MS US","0.0","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","5",",0","0",",0","1","","","","4","","-5.6",",0,27,","0",",,0,28,+","0",",T,0,28,+","45.0",",,0,25,","23.3",",0,25,+","762.3","0","249.7",",0","136.8",",,,0","","","0",",T,,0","9.41",",0","14.81",",,,0","4.01",",,,0","","","","","","","","","",""
"USW00093917","1934-03","32.35","-90.88333","89.9","VICKSBURG, MS US","11.4","0","11.4",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","2","","","","2","","-1.7",",0,11,","0",",,0,31,+","0",",T,0,19,+","70.6",",,0,02,","26.1",",0,22,+","921.9","0","159.6",",0","145.0",",,,0","","","0",",T,,0","13.55",",0","19.47",",,,0","7.63",",,,0","","","","","","","","","",""
"USW00093917","1934-04","32.35","-90.88333","89.9","VICKSBURG, MS US","66.6","0","55.2",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","1","","","","5","","7.2",",0,29,+","0",",,0,30,+","0",",,0,30,+","11.2",",,0,06,","30.0",",0,18,+","957.1","0","35.2",",0","36.8",",,,0","","","0",",,,0","19.00",",0","24.28",",,,0","13.72",",,,0","","","","","","","","","",""
"USW00093917","1934-05","32.35","-90.88333","89.9","VICKSBURG, MS US","208.6","0","142.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","2","","","","8","","12.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","27.4",",,0,05,","34.4",",0,31,","957.1","0","0.0",",0","88.1",",,,0","","","0",",,,0","22.91",",0","28.11",",,,0","17.72",",,,0","","","","","","","","","",""
"USW00093917","1934-06","32.35","-90.88333","89.9","VICKSBURG, MS US","476.2","0","267.6",",0","11",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","","","","","14","","18.9",",0,06,","0",",,0,30,+","0",",,0,30,+","88.6",",,0,16,","34.4",",0,27,+","957.1","0","0.0",",0","214.7",",,,0","","","0",",,,0","27.25",",0","32.27",",,,0","22.23",",,,0","","","","","","","","","",""
"USW00093917","1934-07","32.35","-90.88333","89.9","VICKSBURG, MS US","777.8","0","301.6",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","12","","20.6",",0,19,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,29,","35.6",",0,23,+","0.0","0","0.0",",0","94.2",",,,0","","","0",",,,0","28.06",",0","32.77",",,,0","23.35",",,,0","","","","","","","","","",""
