"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GQC00914120","1959-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","22",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","47.0",",,0,28,","","","","","130.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-01","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","16",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.5",",,0,01,","","","","","72.4",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","5",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","30.5",",,0,18,","","","","","50.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","11",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","13.7",",,0,13,","","","","","27.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-08","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","20","2,0","16","2,0","6","2,0","0","2,0","0","2,0","","","","","","","","","","","","","","","0","2,,0,31,+","0","2,,0,31,+","127.0","2,,0,19,","","","","","391.9","2,,,0","0","2,,,0","","","","","",""
"GQC00914120","1960-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","19",",0","14",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","51.3",",,0,19,","","","","","229.3",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14",",0","14",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,19,","","","","","238.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1961-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,28,","","","","","37.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1961-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","17","1,0","10","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","0","1,,0,31,+","0","1,,0,31,+","18.3","1,,0,08,+","","","","","121.8","1,,,0","0","1,,,0","","","","","",""
"GQC00914120","1961-07","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","22",",0","18",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,18,","","","","","145.4",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-02","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","34.3",",,0,01,","","","","","104.3",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","15.2",",,0,14,","","","","","44.3",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","12","5,0","9","5,0","2","5,0","0","5,0","0","5,0","","","","","","","","","","","","","","","0","5,,0,30,+","0","5,,0,30,+","33.0","5,,0,17,","","","","","118.1","5,,,0","0","5,,,0","","","","","",""
"GQC00914120","1962-10","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","28",",0","23",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","95.5",",,0,03,","","","","","342.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","26",",0","23",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,09,","","","","","290.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1963-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","13","1,0","7","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","0","1,,0,31,+","0","1,,0,31,+","10.2","1,,0,12,","","","","","41.9","1,,,0","0","1,,,0","","","","","",""
"GQC00914120","1963-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","18","3,0","14","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","23.9","3,,0,05,","","","","","132.6","3,,,0","0",",,,0","","","","","",""
"GQC00914120","1963-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","22",",0","19",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","57.9",",,0,23,","","","","","382.0",",,,0","0",",,,0","","","","","",""
"GQC00914120","1963-11","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","38.1",",,0,12,","","","","","87.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14","5,0","2","5,0","2","5,0","0","5,0","0","5,0","","","","","","","","","","","","","","","0","5,,0,31,+","0","5,,0,31,+","37.3","5,,0,13,","","","","","83.9","5,,,0","0","5,,,0","","","","","",""
"GQC00914120","1964-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","27",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,19,","","","","","133.4",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","25",",0","20",",0","7",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","58.4",",,0,11,","","","","","420.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-06","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","18",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,24,","","","","","105.6",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-07","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","21",",0","14",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.3",",,0,09,","","","","","220.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-08","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","25",",0","19",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","46.5",",,0,11,","","","","","243.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","330.2",",0","25",",0","20",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","22.2",",0,17,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,06,","33.9",",0,27,+","0.0",",0","235.4",",,,0","0",",,,0","29.34",",0","31.67",",,,0","27.01",",,,0"
"GQC00914120","1964-10","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","21",",0","14",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","49.8",",,0,24,","","","","","224.6",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-11","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","310.3",",0","17",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","23.3",",0,15,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,21,","33.3",",0,29,+","0.0",",0","102.9",",,,0","0",",,,0","28.68",",0","31.97",",,,0","25.39",",,,0"
"GQC00914120","1964-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","23",",0","14",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.6",",,0,11,+","","","","","140.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-01","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","31",",0","17",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,21,","","","","","304.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-02","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","3.8",",,0,16,","","","","","15.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","10",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","6.9",",,0,09,","","","","","29.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","9",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","6.1",",,0,04,","","","","","21.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","17",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.4",",,0,04,","","","","","42.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-06","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","24",",0","18",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.1",",,0,11,","","","","","192.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-07","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","25",",0","20",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.3",",,0,23,","","","","","318.4",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-08","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","23",",0","17",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.5",",,0,16,","","","","","162.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","25",",0","19",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","76.2",",,0,29,","","","","","372.2",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-10","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","9",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,04,","","","","","125.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-11","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","15",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,06,","","","","","81.2",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","11",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,14,","","","","","98.2",",,,0","0",",,,0","","","","","",""
"GQC00914120","1966-01","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.6",",,0,23,","","","","","17.2",",,,0","0",",,,0","","","","","",""
