"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MDAA0035","2009-05","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","17","2,N","10","2,N","4","2,N","44.5","2,,N,26,","206.4","2,,,N"
"US1MDAA0035","2009-06","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","11","1,N","10","1,N","3","1,N","41.1","1,,N,18,","144.6","1,,,N"
"US1MDAA0035","2009-07","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","13",",N","9",",N","1",",N","29.5",",,N,28,","113.8",",,,N"
"US1MDAA0035","2009-08","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","13",",N","7",",N","3",",N","38.6",",,N,28,","139.7",",,,N"
"US1MDAA0035","2009-09","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","14","2,N","3","2,N","1","2,N","46.5","2,,N,11,","93.7","2,,,N"
"US1MDAA0035","2009-10","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","14","2,N","8","2,N","2","2,N","35.1","2,,N,17,","174.5","2,,,N"
"US1MDAA0035","2020-12","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","8",",N","5",",N","4",",N","54.1",",,N,01,","173.3",",,,N"
"US1MDAA0035","2021-01","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","7",",N","5",",N","1",",N","26.7",",,N,02,","45.1",",,,N"
"US1MDAA0035","2021-04","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","11",",N","7",",N","0",",N","25.1",",,N,01,","74.5",",,,N"
"US1MDAA0035","2021-05","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","13",",N","8",",N","1",",N","32.3",",,N,29,","96.1",",,,N"
"US1MDAA0035","2021-06","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","10",",N","6",",N","1",",N","42.9",",,N,12,","107.2",",,,N"
"US1MDAA0035","2021-07","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","9",",N","6",",N","0",",N","21.3",",,N,02,","63.1",",,,N"
"US1MDAA0035","2021-08","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","12","2,N","7","2,N","0","2,N","17.8","2,,N,10,","84.9","2,,,N"
"US1MDAA0035","2021-09","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","8",",N","6",",N","2",",N","61.5",",,N,01,","175.5",",,,N"
"US1MDAA0035","2021-10","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","9","1,N","4","1,N","2","1,N","66.0","1,,N,30,","123.8","1,,,N"
"US1MDAA0035","2021-11","39.2082","-76.6586","53.0","LINTHICUM 0.4 ENE, MD US","6","5,N","3","5,N","0","5,N","22.4","5,,N,12,","32.8","5,,,N"
