"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00251065","1898-04","40.87948","-97.75071","522.7","BRADSHAW, NE US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","36.6",",,6,04,","","","69.6",",,,6","","","",""
"USC00251065","1898-05","40.87948","-97.75071","522.7","BRADSHAW, NE US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","29.2",",,6,04,","","","76.9",",,,6","","","",""
"USC00251065","1898-06","40.87948","-97.75071","522.7","BRADSHAW, NE US","","","","","","","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","","","","","","","0",",,,6","",""
"USC00251065","1898-07","40.87948","-97.75071","522.7","BRADSHAW, NE US","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","5.1",",,6,02,","","","5.1",",,,6","0",",,,6","",""
"USC00251065","1898-08","40.87948","-97.75071","522.7","BRADSHAW, NE US","3",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","27.9",",,6,06,","","","44.9",",,,6","0",",,,6","",""
"USC00251065","1898-09","40.87948","-97.75071","522.7","BRADSHAW, NE US","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","35.6",",,6,10,","","","71.1",",,,6","","","",""
"USC00251065","1898-10","40.87948","-97.75071","522.7","BRADSHAW, NE US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","30.5",",,6,10,","","","39.4",",,,6","","","",""
"USC00251065","1898-11","40.87948","-97.75071","522.7","BRADSHAW, NE US","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","38",",,6,21,","3.8",",,6,21,","","","6.4",",,,6","64",",,,6","",""
"USC00251065","1898-12","40.87948","-97.75071","522.7","BRADSHAW, NE US","3",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","25",",,6,03,","2.5",",,6,20,+","","","6.3",",,,6","38",",,,6","",""
"USC00251065","1899-01","40.87948","-97.75071","522.7","BRADSHAW, NE US","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","13",",,6,29,","1.3",",,6,29,","","","1.3",",,,6","13",",,,6","",""
