"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MOBT0004","2011-03","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","10","1,N","8","1,N","0","1,N","20.1","1,,N,20,","87.3","1,,,N"
"US1MOBT0004","2011-04","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","12","4,N","6","4,N","1","4,N","26.9","4,,N,15,","83.7","1,a,,N"
"US1MOBT0004","2011-05","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","17",",N","10",",N","1",",N","31.2",",,N,21,","142.7",",,,N"
"US1MOBT0004","2011-06","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","9","2,N","6","2,N","0","2,N","19.6","2,,N,18,","76.3",",a,,N"
"US1MOBT0004","2011-07","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","6",",N","5",",N","1",",N","28.4",",,N,13,","52.5",",,,N"
"US1MOBT0004","2011-08","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","15",",N","9",",N","4",",N","39.6",",,N,13,","190.2",",,,N"
"US1MOBT0004","2011-09","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","8","4,N","5","4,N","0","4,N","21.8","4,,N,04,","61.2",",a,,N"
"US1MOBT0004","2011-10","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","3","4,N","2","4,N","1","4,N","32.5","4,,N,13,","44.2",",a,,N"
"US1MOBT0004","2011-11","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","10","1,N","7","1,N","3","1,N","49.3","1,,N,08,","144.4","1,,,N"
"US1MOBT0004","2012-01","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","","","","","","","","","7.6","2,a,,N"
"US1MOBT0004","2012-03","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","9","4,N","7","4,N","2","4,N","34.5","4,,N,20,","114.4","4,,,N"
"US1MOBT0004","2012-04","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","13","5,N","7","5,N","2","5,N","72.1","5,,N,30,","179.7","5,,,N"
"US1MOBT0004","2012-06","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","5","4,N","3","4,N","0","4,N","14.2","4,,N,12,","33.0","4,,,N"
"US1MOBT0004","2012-08","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","8","3,N","2","3,N","0","3,N","8.4","3,,N,26,","22.0","3,,,N"
"US1MOBT0004","2012-09","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","11","2,N","8","2,N","1","2,N","49.8","2,,N,01,","116.4","2,,,N"
"US1MOBT0004","2012-11","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","6","4,N","3","4,N","1","4,N","26.2","4,,N,12,","35.9","4,,,N"
"US1MOBT0004","2013-05","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","13","3,N","10","3,N","3","3,N","33.8","3,,N,31,","158.9","3,,,N"
"US1MOBT0004","2013-06","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","11","5,N","9","5,N","1","5,N","52.1","5,,N,01,","134.8","5,,,N"
"US1MOBT0004","2013-07","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","7","5,N","3","5,N","1","5,N","33.5","5,,N,27,","56.3","5,,,N"
"US1MOBT0004","2013-09","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","8","4,N","5","4,N","1","4,N","51.3","4,,N,20,","72.9","4,,,N"
"US1MOBT0004","2014-02","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","6","1,N","3","1,N","0","1,N","8.6","1,,N,05,","20.1","1,,,N"
"US1MOBT0004","2014-03","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","8","3,N","4","3,N","0","3,N","8.4","3,,N,02,","26.9","3,,,N"
"US1MOBT0004","2014-04","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","14","1,N","8","1,N","1","1,N","29.7","1,,N,04,","115.9","1,,,N"
"US1MOBT0004","2014-06","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","14","5,N","11","5,N","2","5,N","49.8","5,,N,23,","162.8","5,,,N"
"US1MOBT0004","2014-09","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","11","2,N","9","2,N","1","2,N","32.0","2,,N,02,","116.4","2,,,N"
"US1MOBT0004","2014-10","38.220212","-93.244829","262.4","EDWARDS 7.1 NW, MO US","11","5,N","9","5,N","1","5,N","64.8","5,,N,10,","158.7","3,a,,N"
