"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BRM00082533","1974-08","-5.811","-61.278","53.0","MANICORE, BR","5","5,S","5","5,S","1","5,S","0","5,S","0","5,S","","","","","","","18.0","5,S,07,+","31.0","5,,S,19,","","","62.3","5,,,S","","","20.42","5,,,S"
"BRM00082533","1974-09","-5.811","-61.278","53.0","MANICORE, BR","10","4,S","8","4,S","2","4,S","0","5,S","0","5,S","","","","","","","18.0","5,S,05,+","39.1","4,,S,20,","","","120.2","4,,,S","","","19.92","5,,,S"
"BRM00082533","2013-05","-5.811","-61.278","53.0","MANICORE, BR","20","4,S","16","4,S","1","4,S","","","","","","","","","","","","","39.1","4,,S,09,","","","198.2","4,,,S","","","",""
"BRM00082533","2013-12","-5.811","-61.278","53.0","MANICORE, BR","20","4,S","17","4,S","3","4,S","","","","","","","","","","","","","30.0","4,,S,15,","","","217.4","4,,,S","","","",""
"BRM00082533","2014-02","-5.811","-61.278","53.0","MANICORE, BR","22","2,S","19","2,S","5","2,S","","","","","","","","","","","","","71.9","2,,S,26,","","","373.2","2,,,S","","","",""
"BRM00082533","2014-03","-5.811","-61.278","53.0","MANICORE, BR","23","2,S","19","2,S","4","2,S","","","","","","","","","","","","","111.0","2,,S,23,","","","373.6","2,,,S","","","",""
"BRM00082533","2014-04","-5.811","-61.278","53.0","MANICORE, BR","24","2,S","22","2,S","3","2,S","","","","","","","","","","","","","40.9","2,,S,15,","","","260.3","2,,,S","","","",""
"BRM00082533","2020-05","-5.811","-61.278","53.0","MANICORE, BR","17","5,S","11","5,S","2","5,S","","","","","","","","","","","","","74.9","5,,S,11,","","","182.9","5,,,S","","","",""
"BRM00082533","2020-06","-5.811","-61.278","53.0","MANICORE, BR","","","","","","","","","","","0","4,S","26","4,S","26","4,S","","","","","35.6","4,S,26,","","","34.15","4,,,S","",""
"BRM00082533","2020-07","-5.811","-61.278","53.0","MANICORE, BR","","","","","","","","","","","0","5,S","26","5,S","26","5,S","","","","","36.0","5,S,26,","","","34.82","5,,,S","",""
"BRM00082533","2020-11","-5.811","-61.278","53.0","MANICORE, BR","20","4,S","14","4,S","3","4,S","","","","","","","","","","","","","58.9","4,,S,18,","","","308.3","4,,,S","","","",""
"BRM00082533","2021-01","-5.811","-61.278","53.0","MANICORE, BR","23","1,S","20","1,S","2","1,S","","","","","","","","","","","","","42.9","1,,S,19,","","","261.4","1,,,S","","","",""
"BRM00082533","2021-03","-5.811","-61.278","53.0","MANICORE, BR","25","3,S","25","3,S","7","3,S","","","","","","","","","","","","","77.0","3,,S,10,","","","442.8","3,,,S","","","",""
"BRM00082533","2021-04","-5.811","-61.278","53.0","MANICORE, BR","22","2,S","19","2,S","5","2,S","","","","","","","","","","","","","70.1","2,,S,30,","","","404.1","2,,,S","","","",""
