"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096035","1958-10","3.558","98.672","34.7","POLONIA, ID","265.3","1,S","","","","","","","0","1,S","0","1,S","0",",S","31",",S","22",",S","20.0","1,S,19,+","","","35.0",",S,20,+","","","0.0",",S","","","27.17","1,S","32.26",",,,S","22.09","1,,,S"
"IDM00096035","1964-10","3.558","98.672","34.7","POLONIA, ID","","","22","5,S","14","5,S","2","5,S","","","","","","","","","","","","","52.1","5,,S,28,","","","","","","","227.6","5,,,S","","","","","",""
"IDM00096035","1973-06","3.558","98.672","34.7","POLONIA, ID","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"IDM00096035","1974-03","3.558","98.672","34.7","POLONIA, ID","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","0.0","3,,S,31,+","","","","","","","0.0","3,,,S","","","","","",""
"IDM00096035","1974-07","3.558","98.672","34.7","POLONIA, ID","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","","","0.0","5,,,S","","","","","",""
"IDM00096035","1974-10","3.558","98.672","34.7","POLONIA, ID","","","1","3,S","1","3,S","0","3,S","","","","","","","","","","","","","9.9","3,,S,29,","","","","","","","9.9","3,,,S","","","","","",""
"IDM00096035","1974-11","3.558","98.672","34.7","POLONIA, ID","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","15.0","4,,S,18,","","","","","","","15.0","4,,,S","","","","","",""
"IDM00096035","1974-12","3.558","98.672","34.7","POLONIA, ID","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,31,+","","","","","","","0.0","4,,,S","","","","","",""
"IDM00096035","1976-11","3.558","98.672","34.7","POLONIA, ID","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"IDM00096035","1977-01","3.558","98.672","34.7","POLONIA, ID","","","0",",S","0",",S","0",",S","","","","","","","","","","","","","0.0",",,S,31,+","","","","","","","0.0",",,,S","","","","","",""
"IDM00096035","1977-02","3.558","98.672","34.7","POLONIA, ID","","","1","3,S","0","3,S","0","3,S","","","","","","","","","","","","","2.0","3,,S,23,","","","","","","","2.0","3,,,S","","","","","",""
"IDM00096035","1977-03","3.558","98.672","34.7","POLONIA, ID","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","3.0","4,,S,05,","","","","","","","3.0","4,,,S","","","","","",""
"IDM00096035","1977-04","3.558","98.672","34.7","POLONIA, ID","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,30,+","","","","","","","0.0","4,,,S","","","","","",""
"IDM00096035","1977-05","3.558","98.672","34.7","POLONIA, ID","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","0.0","2,,S,31,+","","","","","","","0.0","2,,,S","","","","","",""
"IDM00096035","1977-06","3.558","98.672","34.7","POLONIA, ID","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,30,+","","","","","","","0.0","4,,,S","","","","","",""
"IDM00096035","1977-07","3.558","98.672","34.7","POLONIA, ID","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,31,+","","","","","","","0.0","4,,,S","","","","","",""
"IDM00096035","1977-08","3.558","98.672","34.7","POLONIA, ID","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","0.0","2,,S,31,+","","","","","","","0.0","2,,,S","","","","","",""
"IDM00096035","1977-09","3.558","98.672","34.7","POLONIA, ID","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,30,+","","","","","","","0.0","4,,,S","","","","","",""
"IDM00096035","1978-01","3.558","98.672","34.7","POLONIA, ID","","","1","2,S","1","2,S","0","2,S","","","","","","","","","","","","","7.9","2,,S,25,","","","","","","","7.9","2,,,S","","","","","",""
"IDM00096035","1978-03","3.558","98.672","34.7","POLONIA, ID","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","0.0","2,,S,31,+","","","","","","","0.0","2,,,S","","","","","",""
"IDM00096035","1978-04","3.558","98.672","34.7","POLONIA, ID","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","0.0","2,,S,30,+","","","","","","","0.0","2,,,S","","","","","",""
"IDM00096035","1978-05","3.558","98.672","34.7","POLONIA, ID","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,31,+","","","","","","","0.0","4,,,S","","","","","",""
"IDM00096035","1978-06","3.558","98.672","34.7","POLONIA, ID","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"IDM00096035","1978-08","3.558","98.672","34.7","POLONIA, ID","","","1","2,S","1","2,S","0","2,S","","","","","","","","","","","","","7.1","2,,S,31,","","","","","","","7.1","2,,,S","","","","","",""
"IDM00096035","1978-09","3.558","98.672","34.7","POLONIA, ID","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","4.1","4,,S,23,","","","","","","","4.1","4,,,S","","","","","",""
"IDM00096035","1978-11","3.558","98.672","34.7","POLONIA, ID","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","7.9","4,,S,28,","","","","","","","7.9","4,,,S","","","","","",""
"IDM00096035","1978-12","3.558","98.672","34.7","POLONIA, ID","","","1","3,S","1","3,S","0","3,S","","","","","","","","","","","","","14.0","3,,S,03,","","","","","","","14.0","3,,,S","","","","","",""
"IDM00096035","1979-01","3.558","98.672","34.7","POLONIA, ID","","","7","4,S","5","4,S","2","4,S","","","","","0","5,S","26","5,S","1","5,S","","","38.1","4,,S,22,","33.0","5,S,21,","","","","","111.2","4,,,S","","","31.00","5,,,S","",""
