"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003966","1988-09","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.1",",X","","","96.4",",X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","13","","","","3","","6.1",",X,07,+","0",",,X,30,+","0",",,X,30,+","24.6",",,X,19,","35.6",",X,17,","14.7","X","13.3",",X","59.6",",,,X","0",",,,X","21.10",",X","28.59",",,,X","13.61",",,,X","","","230",",X","","","","","10.7",",X","","","",""
"USW00003966","1988-10","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.2",",X","","","7.8",",X","11",",X","6",",X","1",",X","0",",X","0",",X","0",",X","9",",X","0",",X","7",",X","0",",X","9","","2","","6","","-3.9",",X,31,","0",",,X,31,+","0",",,X,31,+","27.2",",,X,17,","30.0",",X,17,","249.5","X","234.8",",X","68.6",",,,X","0",",,,X","11.01",",X","17.56",",,,X","4.46",",,,X","","","260",",X","","","","","14.8",",X","","","",""
"USW00003966","1988-11","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.3",",X","","","0.0",",X","11",",X","9",",X","2",",X","1",",X","1",",X","0",",X","13",",X","0",",X","3",",X","0",",X","12","","2","","5","","-7.2",",X,22,","51",",,X,21,","81",",,X,20,","33.0",",,X,20,","23.9",",X,03,","564.8","X","315.3",",X","142.8",",,,X","81",",,,X","7.82",",X","14.19",",,,X","1.46",",,,X","","","230",",X","","","","","11.6",",X","","","",""
"USW00003966","1988-12","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.9",",X","","","0.0",",X","7",",X","5",",X","1",",X","4",",X","2",",X","0",",X","24",",X","3",",X","0",",X","0",",X","6","","1","","2","","-14.4",",X,29,","76",",,X,31,+","69",",,X,27,","32.3",",,X,22,","18.9",",X,20,","1068.1","X","503.3",",X","76.5",",,,X","105",",,,X","2.10",",X","8.37",",,,X","-4.17",",,,X","","","220",",X","","","","","12.5",",X","","","",""
"USW00003966","1989-01","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.7",",X","0.0","X","0.0",",X","8",",X","4",",X","1",",X","3",",X","0",",X","0",",X","22",",X","1",",X","1",",X","0",",X","13","","4","","2","","-8.3",",X,09,","102",",,X,01,","3",",,X,14,","32.3",",,X,05,","23.3",",X,31,","1498.2","X","430.1",",X","69.4",",,,X","3",",,,X","4.46",",X","10.39",",,,X","-1.47",",,,X","","","290",",X","","","","","12.5",",X","","","",""
"USW00003966","1989-02","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.0",",X","0.0","X","0.0",",X","10",",X","5",",X","0",",X","7",",X","1",",X","0",",X","26",",X","9",",X","0",",X","0",",X","11","","","","","","-16.7",",X,05,","51",",,X,07,+","46",",,X,04,","7.1",",,X,02,","17.8",",X,01,","2077.0","X","578.8",",X","31.8",",,,X","80",",,,X","-2.34",",X","2.25",",,,X","-6.93",",,,X","","","320",",X","","","","","9.8",",X","","","",""
"USW00003966","1989-03","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.2",",X","5.0","X","5.0",",X","11",",X","9",",X","1",",X","5",",X","2",",X","0",",X","16",",X","3",",X","8",",X","0",",X","17","","1","","4","","-16.7",",X,08,","254",",,X,07,","211",",,X,06,","58.7",",,X,20,","27.8",",X,26,+","2443.6","X","366.6",",X","121.7",",,,X","274",",,,X","6.67",",X","12.72",",,,X","0.61",",,,X","","","230",",X","","","","","17.4",",X","","","",""
"USW00003966","1989-04","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.8",",X","40.0","X","35.0",",X","8",",X","5",",X","1",",X","0",",X","0",",X","0",",X","5",",X","0",",X","13",",X","4",",X","8","","1","","5","","-3.3",",X,11,","0",",,X,30,+","0",",,X,30,+","30.2",",,X,02,","33.9",",X,26,","2624.6","X","181.0",",X","71.6",",,,X","0",",,,X","13.47",",X","19.90",",,,X","7.03",",,,X","","","200",",X","","","","","10.7",",X","","","",""
"USW00003966","1989-05","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.4",",X","85.6","X","45.6",",X","10",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","3",",X","16","","4","","5","","1.1",",X,07,","0",",,X,31,+","0",",T,X,28,","30.7",",,X,28,","33.3",",X,30,","2716.3","X","91.7",",X","83.3",",,,X","0",",T,,X","16.85",",X","23.66",",,,X","10.03",",,,X","","","210",",X","","","","","8.9",",X","","","",""
"USW00003966","1989-06","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.9",",X","216.0","X","130.4",",X","9",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","6",",X","15","","","","7","","8.3",",X,16,","0",",,X,30,+","0",",,X,30,+","11.2",",,X,18,","35.0",",X,26,+","2720.7","X","4.4",",X","47.5",",,,X","0",",,,X","22.53",",X","28.56",",,,X","16.50",",,,X","","","250",",X","","","","","8.9",",X","","","",""
"USW00003966","1989-07","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.7",",X","438.5","X","222.5",",X","10",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","13",",X","22","","2","","9","","16.7",",X,17,","0",",,X,31,+","0",",,X,31,+","26.2",",,X,12,","36.7",",X,10,","0.0","X","0.0",",X","77.6",",,,X","0",",,,X","25.51",",X","30.97",",,,X","20.05",",,,X","","","160",",X","","","","","9.4",",X","","","",""
"USW00003966","1989-08","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.7",",X","629.1","X","190.6",",X","11",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","10",",X","18","","3","","9","","11.1",",X,09,+","0",",,X,31,+","0",",,X,31,+","26.9",",,X,24,","35.6",",X,05,+","0.0","X","0.0",",X","61.3",",,,X","0",",,,X","24.48",",X","30.39",",,,X","18.57",",,,X","","","210",",X","","","","","13.4",",X","","","",""
"USW00003966","1989-09","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.6",",X","688.2","X","59.1",",X","8",",X","5",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","23",",X","3",",X","20","","6","","3","","0.0",",X,24,","0",",,X,30,+","0",",,X,30,+","17.0",",,X,01,","33.3",",X,08,+","57.5","X","57.5",",X","42.1",",,,X","0",",,,X","18.39",",X","24.54",",,,X","12.23",",,,X","","","250",",X","","","","","10.3",",X","","","",""
"USW00003966","1989-10","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.3",",X","710.4","X","22.2",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","0",",X","9","","","","1","","0.6",",X,31,+","0",",,X,31,+","0",",T,X,19,","17.3",",,X,05,","31.7",",X,13,","181.3","X","123.8",",X","38.2",",,,X","0",",T,,X","15.06",",X","22.35",",,,X","7.76",",,,X","","","","","","","","","","","","","",""
"USW00003966","1989-11","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.5",",X","713.2","X","2.8",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","6",",X","0",",X","6","","1","","4","","-10.0",",X,29,","0",",,X,30,+","0",",T,X,23,+","18.8",",,X,15,","29.4",",X,11,","503.9","X","322.6",",X","34.4",",,,X","0",",T,,X","7.67",",X","14.53",",,,X","0.81",",,,X","","","230",",X","","","","","13.9",",X","","","",""
"USW00003966","1989-12","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.5",",X","713.2","X","0.0",",X","8",",X","2",",X","0",",X","13",",X","2",",X","10",",X","28",",X","14",",X","0",",X","0",",X","12","","3","","","","-30.0",",X,23,","152",",,X,16,+","112",",,X,14,","5.8",",,X,14,","17.8",",X,05,","1245.1","X","741.2",",X","18.0",",,,X","191",",,,X","-5.58",",X","0.72",",,,X","-11.87",",,,X","","","300",",X","","","","","13.0",",X","","","",""
"USW00003966","1990-01","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.4",",X","0.0","X","0.0",",X","9",",X","3",",X","0",",X","0",",X","0",",X","0",",X","20",",X","0",",X","1",",X","0",",X","7","","","","2","","-8.9",",X,13,","0",",,X,31,+","0",",T,X,25,+","17.8",",,X,19,","22.2",",X,16,","1653.5","X","408.4",",X","36.6",",,,X","0",",T,,X","5.16",",X","12.13",",,,X","-1.81",",,,X","","","230",",X","","","","","14.3",",X","","","",""
"USW00003966","1990-02","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.0",",X","0.0","X","0.0",",X","13",",X","9",",X","0",",X","1",",X","1",",X","0",",X","18",",X","1",",X","3",",X","0",",X","12","","2","","1","","-8.3",",X,25,","76",",,X,04,","84",",,X,04,","23.9",",,X,22,","22.2",",X,12,+","2034.9","X","381.4",",X","100.8",",,,X","94",",,,X","4.71",",X","10.79",",,,X","-1.36",",,,X","","","310",",X","","","","","13.0",",X","","","",""
"USW00003966","1990-03","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.0",",X","13.6","X","13.6",",X","15",",X","11",",X","0",",X","2",",X","2",",X","0",",X","12",",X","0",",X","7",",X","0",",X","14","","2","","4","","-7.2",",X,20,","178",",,X,24,","104",",,X,24,","13.7",",,X,14,","28.9",",X,12,","2338.2","X","303.3",",X","79.8",",,,X","170",",,,X","8.99",",X","15.09",",,,X","2.89",",,,X","","","220",",X","","","","","13.9",",X","","","",""
"USW00003966","1990-04","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.0",",X","38.1","X","24.5",",X","15",",X","9",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","12",",X","1",",X","11","","3","","5","","-6.1",",X,07,","0",",,X,30,+","0",",,X,30,+","23.9",",,X,25,","32.2",",X,24,","2550.4","X","212.2",",X","113.0",",,,X","0",",,,X","12.08",",X","18.33",",,,X","5.82",",,,X","","","240",",X","","","","","11.2",",X","","","",""
"USW00003966","1990-05","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.0",",X","56.1","X","18.0",",X","16",",X","11",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","0",",X","14","","","","8","","3.9",",X,11,","0",",,X,31,+","0",",T,X,25,+","67.8",",,X,16,","30.6",",X,25,","2607.8","X","57.4",",X","283.8",",,,X","0",",T,,X","17.06",",X","22.29",",,,X","11.84",",,,X","","","310",",X","","","","","17.4",",X","","","",""
"USW00003966","1990-06","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.8",",X","234.2","X","178.1",",X","9",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","8",",X","10","","2","","8","","8.9",",X,05,","0",",,X,30,+","0",",,X,30,+","65.8",",,X,07,","35.0",",X,17,","2614.5","X","6.7",",X","142.0",",,,X","0",",,,X","24.05",",X","29.85",",,,X","18.24",",,,X","","","320",",X","","","","","12.5",",X","","","",""
"USW00003966","1990-07","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.3",",X","472.3","X","238.1",",X","8",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","16",",X","9","","","","8","","13.3",",X,14,","0",",,X,31,+","0",",,X,31,+","25.7",",,X,20,","37.8",",X,04,","2.2","X","2.2",",X","73.1",",,,X","0",",,,X","25.94",",X","31.48",",,,X","20.40",",,,X","","","270",",X","","","","","17.0",",X","","","",""
"USW00003966","1990-08","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.3",",X","660.1","X","187.8",",X","7",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","9",",X","23","","1","","5","","11.7",",X,07,","0",",,X,31,+","0",",,X,31,+","42.4",",,X,03,","37.8",",X,28,","2.2","X","0.0",",X","85.5",",,,X","0",",,,X","24.39",",X","29.98",",,,X","18.80",",,,X","","","270",",X","","","","","10.3",",X","","","",""
"USW00003966","1990-09","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.8",",X","794.1","X","134.0",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","8",",X","16","","4","","3","","3.3",",X,24,","0",",,X,30,+","0",",,X,30,+","16.5",",,X,18,","37.8",",X,06,+","23.3","X","21.1",",X","21.6",",,,X","0",",,,X","22.10",",X","28.59",",,,X","15.60",",,,X","","","310",",X","","","","","8.9",",X","","","",""
"USW00003966","1990-10","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.5",",X","808.6","X","14.5",",X","9",",X","5",",X","1",",X","0",",X","0",",X","0",",X","5",",X","0",",X","16",",X","0",",X","11","","5","","5","","-1.7",",X,26,","0",",,X,31,+","0",",,X,31,+","59.4",",,X,07,","30.6",",X,05,","190.8","X","167.5",",X","135.0",",,,X","0",",,,X","13.40",",X","20.81",",,,X","5.99",",,,X","","","280",",X","","","","","13.9",",X","","","",""
"USW00003966","1990-11","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.7",",X","812.5","X","3.9",",X","7",",X","4",",X","2",",X","0",",X","0",",X","0",",X","11",",X","0",",X","11",",X","0",",X","12","","1","","2","","-3.3",",X,08,","0",",,X,30,+","0",",T,X,09,+","36.8",",,X,27,","26.7",",X,02,","436.2","X","245.4",",X","89.5",",,,X","0",",T,,X","10.28",",X","17.20",",,,X","3.37",",,,X","","","240",",X","","","","","17.9",",X","","","",""
"USW00003966","1990-12","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.9",",X","812.5","X","0.0",",X","13",",X","10",",X","2",",X","9",",X","3",",X","1",",X","21",",X","8",",X","0",",X","0",",X","18","","1","","3","","-17.8",",X,24,","152",",,X,28,","79",",,X,27,","61.7",",,X,29,","20.0",",X,11,","986.4","X","550.2",",X","178.8",",,,X","241",",,,X","0.59",",X","6.10",",,,X","-4.93",",,,X","","","210",",X","","","","","13.9",",X","","","",""
"USW00003966","1991-01","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.3",",X","0.0","X","0.0",",X","11",",X","5",",X","0",",X","15",",X","0",",X","0",",X","29",",X","11",",X","0",",X","0",",X","20","","2","","","","-13.9",",X,22,","76",",,X,01,","10",",,X,20,","7.6",",,X,11,","8.9",",X,14,","1621.1","X","634.7",",X","33.2",",,,X","18",",,,X","-2.14",",X","1.59",",,,X","-5.87",",,,X","","","320",",X","","","","","13.0",",X","","","",""
"USW00003966","1991-02","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.9",",X","0.0","X","0.0",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","18",",X","1",",X","2",",X","0",",X","13","","4","","2","","-13.9",",X,15,","0",",,X,28,+","0",",T,X,26,+","8.1",",,X,13,","23.9",",X,18,","2004.4","X","383.3",",X","15.8",",,,X","0",",T,,X","4.64",",X","10.92",",,,X","-1.63",",,,X","","","300",",X","","","","","13.4",",X","","","",""
"USW00003966","1991-03","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.6",",X","9.5","X","9.5",",X","10",",X","5",",X","1",",X","0",",X","0",",X","0",",X","11",",X","0",",X","6",",X","0",",X","9","","","","4","","-6.1",",X,08,","0",",T,X,14,","18",",,X,14,","41.1",",,X,17,","30.6",",X,26,","2289.5","X","285.1",",X","92.1",",,,X","33",",,,X","9.44",",X","15.61",",,,X","3.27",",,,X","","","230",",X","","","","","15.6",",X","","","",""
"USW00003966","1991-04","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","4.1",",X","27.9","X","18.4",",X","15",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","0",",X","15","","","","6","","1.7",",X,01,","0",",,X,30,+","0",",,X,30,+","17.5",",,X,14,","29.4",",X,06,","2388.7","X","99.2",",X","64.7",",,,X","0",",,,X","15.64",",X","21.70",",,,X","9.58",",,,X","","","110",",X","","","","","13.9",",X","","","",""
"USW00003966","1991-05","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","3.0",",X","160.1","X","132.2",",X","12",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","5",",X","19","","1","","9","","6.1",",X,02,","0",",,X,31,+","0",",,X,31,+","30.7",",,X,03,","33.9",",X,28,","2410.6","X","21.9",",X","111.0",",,,X","0",",,,X","21.89",",X","27.51",",,,X","16.27",",,,X","","","320",",X","","","","","10.3",",X","","","",""
"USW00003966","1991-06","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.7",",X","364.6","X","204.5",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","15",",X","18","","2","","6","","11.7",",X,07,","0",",,X,30,+","0",",,X,30,+","8.4",",,X,15,","35.6",",X,30,","2410.6","X","0.0",",X","23.2",",,,X","0",",,,X","25.15",",X","31.38",",,,X","18.92",",,,X","","","320",",X","","","","","14.8",",X","","","",""
"USW00003966","1991-07","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.9",",X","592.6","X","228.0",",X","9",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","16",",X","10","","1","","7","","12.2",",X,30,","0",",,X,31,+","0",",,X,31,+","89.7",",,X,09,","37.2",",X,01,","0.0","X","0.0",",X","208.4",",,,X","0",",,,X","25.69",",X","31.93",",,,X","19.45",",,,X","","","320",",X","","","","","17.0",",X","","","",""
"USW00003966","1991-08","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.4",",X","799.2","X","206.6",",X","9",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","14",",X","21","","","","9","","12.2",",X,20,","0",",,X,31,+","0",",,X,31,+","11.2",",,X,05,","38.3",",X,02,","0.0","X","0.0",",X","32.7",",,,X","0",",,,X","25.00",",X","31.55",",,,X","18.44",",,,X","","","300",",X","","","","","8.9",",X","","","",""
"USW00003966","1991-09","38.65722","-90.65583","140.8","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","2.5",",X","928.4","X","129.2",",X","10",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","8",",X","13","","1","","6","","2.2",",X,21,","0",",,X,30,+","0",",,X,30,+","25.1",",,X,22,","35.6",",X,12,","52.0","X","52.0",",X","108.0",",,,X","0",",,,X","20.91",",X","26.96",",,,X","14.85",",,,X","","","230",",X","","","","","10.7",",X","","","",""
