"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"AYW00090001","1966-02","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","28",",X","28",",X","28",",X","0",",X","0",",X","13","","2","","","","-50.6",",X,28,","","","0",",T,X,25,+","0.0",",T,X,25,+","-28.3",",X,24,","3136.8","X","1653.9",",X","0.0",",T,,X","84.5","2,X","0",",T,,X","-40.73",",X","-38.04",",,,X","-43.43",",,,X","34470",",X","","","360","2,X","","","","","11.3","2,X","",""
"AYW00090001","1966-03","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","17","","","","","","-67.2",",X,30,+","","","0",",T,X,31,+","0.0",",T,X,31,+","-35.0",",X,12,","5324.9","X","2188.1",",X","0.0",",T,,X","25.6",",X","0",",T,,X","-52.25",",X","-48.69",",,,X","-55.81",",,,X","11376",",X","","","360",",X","","","","","11.8",",X","",""
"AYW00090001","1966-04","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0","1,X","0",",X","0",",X","0",",X","0","1,X","0",",X","29","1,X","29","1,X","29","1,X","0","1,X","0","1,X","6","","","","","","-71.1","1,X,20,","0","1,,X,30,+","0",",T,X,11,+","0.0",",T,X,11,+","-42.2","1,X,24,","7495.8","X","2170.9","1,X","0.0",",T,,X","","","0",",T,,X","-56.52","1,X","-52.95","1,,,X","-60.10","1,,,X","","","","","360",",X","","","","","13.9",",X","",""
"AYW00090001","1966-05","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","15","","","","","","-72.2",",X,20,+","","","0",",T,X,31,+","0.0",",T,X,31,+","-45.6",",X,23,","9956.8","X","2461.0",",X","0.0",",T,,X","","","0",",T,,X","-61.05",",X","-57.90",",,,X","-64.21",",,,X","","","","","360",",X","","","","","12.3",",X","",""
"AYW00090001","1966-06","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","7","","","","","","-76.1",",X,17,","","","0",",T,X,19,+","0.0",",T,X,19,+","-45.0",",X,23,","12348.8","X","2392.0",",X","0.0",",T,,X","","","0",",T,,X","-61.40",",X","-57.61",",,,X","-65.19",",,,X","","","","","360",",X","","","","","12.9",",X","",""
"AYW00090001","1966-07","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","12","","","","","","-72.8",",X,29,+","","","0",",T,X,23,+","0.0",",T,X,23,+","-42.2",",X,16,+","14721.4","X","2372.6",",X","0.0",",T,,X","","","0",",T,,X","-58.20",",X","-54.29",",,,X","-62.12",",,,X","","","","","360",",X","","","","","15.9",",X","",""
"AYW00090001","1966-08","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","8","","","","","","-75.6",",X,07,","","","0",",T,X,30,+","0.0",",T,X,30,+","-41.1",",X,15,","17196.9","X","2475.5",",X","0.0",",T,,X","","","0",",T,,X","-61.52",",X","-57.56",",,,X","-65.49",",,,X","","","","","360","2,X","","","","","20.0","2,X","",""
"AYW00090001","1966-09","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","23","","","","","","-73.9",",X,06,","","","0",",T,X,28,+","0.0",",T,X,28,+","-42.8",",X,28,","19480.7","X","2283.8",",X","0.0",",T,,X","","","0",",T,,X","-57.80",",X","-54.31",",,,X","-61.28",",,,X","","","","","360",",X","","","","","13.4",",X","",""
"AYW00090001","1966-10","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","20","","2","","","","-63.9",",X,13,","","","0",",T,X,31,+","0.0",",T,X,31,+","-38.3",",X,31,","21633.8","X","2153.1",",X","0.0",",T,,X","","","0",",T,,X","-51.12",",X","-48.69",",,,X","-53.55",",,,X","","","","","23",",X","","","","","13.9",",X","",""
"AYW00090001","1966-11","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","14","","","","","","-48.3",",X,03,","","","0",",T,X,30,+","0.0",",T,X,30,+","-24.4",",X,22,","23307.4","X","1673.6",",X","0.0",",T,,X","","","0",",T,,X","-37.46",",X","-35.37",",,,X","-39.54",",,,X","","","","","23","2,X","","","","","12.3","2,X","",""
"AYW00090001","1966-12","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","11","","","","","","-33.9",",X,08,+","","","0",",T,X,31,+","0.0",",T,X,31,+","-18.9",",X,31,+","24697.3","X","1389.9",",X","0.0",",T,,X","","","0",",T,,X","-26.50",",X","-24.94",",,,X","-28.06",",,,X","","","","","360",",X","","","","","11.8",",X","",""
"AYW00090001","1967-01","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","12","","4","","","","-32.8",",X,31,","","","0",",T,X,31,+","0.0",",T,X,31,+","-18.3",",X,25,+","1337.1","X","1337.1",",X","0.0",",T,,X","","","0",",T,,X","-24.80",",X","-23.10",",,,X","-26.50",",,,X","","","","","338",",X","","","","","10.3",",X","",""
"AYW00090001","1967-02","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","28",",X","28",",X","28",",X","0",",X","0",",X","4","","","","","","-51.1",",X,28,","","","0",",T,X,25,+","0.0",",T,X,25,+","-25.6",",X,01,","2971.8","X","1634.7",",X","0.0",",T,,X","","","0",",T,,X","-40.05",",X","-37.84",",,,X","-42.26",",,,X","","","","","113",",X","","","","","10.3",",X","",""
"AYW00090001","1967-03","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","3","","","","","","-68.3",",X,23,","","","0",",T,X,21,+","0.0",",T,X,21,+","-35.6",",X,08,","5236.4","X","2264.6",",X","0.0",",T,,X","","","0",",T,,X","-54.72",",X","-51.24",",,,X","-58.19",",,,X","","","","","110",",X","","","","","13.9",",X","",""
"AYW00090001","1967-04","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","2","","","","","","-71.1",",X,20,","","","0",",T,X,15,+","0.0",",T,X,15,+","-37.2",",X,24,","7515.1","X","2278.7",",X","0.0",",T,,X","","","0",",T,,X","-57.63",",X","-53.81",",,,X","-61.44",",,,X","","","","","360",",X","","","","","17.5",",X","",""
"AYW00090001","1967-05","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-71.7",",X,06,","","","0",",T,X,27,+","0.0",",T,X,27,+","-36.1",",X,19,","9897.4","X","2382.3",",X","0.0",",T,,X","","","0",",T,,X","-58.52",",X","-54.41",",,,X","-62.63",",,,X","","","","","293",",X","","","","","11.8",",X","",""
"AYW00090001","1967-06","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","1","","","","","","-71.1",",X,28,+","","","0",",T,X,30,+","0.0",",T,X,30,+","-51.1",",X,08,","12289.3","X","2391.9",",X","0.0",",T,,X","","","0",",T,,X","-61.40",",X","-57.92",",,,X","-64.87",",,,X","","","","","360",",X","","","","","10.3",",X","",""
"AYW00090001","1967-07","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-72.8",",X,03,","","","0",",T,X,28,+","0.0",",T,X,28,+","-33.9",",X,09,+","14617.7","X","2328.4",",X","0.0",",T,,X","","","0",",T,,X","-56.78",",X","-53.14",",,,X","-60.42",",,,X","","","","","360",",X","","","","","14.9",",X","",""
"AYW00090001","1967-08","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","2","","","","","","-76.1",",X,13,+","","","0",",T,X,31,+","0.0",",T,X,31,+","-37.2",",X,29,","17084.9","X","2467.2",",X","0.0",",T,,X","","","0",",T,,X","-61.25",",X","-57.52",",,,X","-64.99",",,,X","","","","","293",",X","","","","","15.9",",X","",""
"AYW00090001","1967-09","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","1","","","","","","-70.0",",X,29,","","","0",",,X,30,+","0.0",",,X,30,+","-44.4",",X,21,+","19372.5","X","2287.6",",X","0.0",",,,X","","","0",",,,X","-57.92",",X","-54.35",",,,X","-61.49",",,,X","","","","","360","1,X","","","","","14.4","1,X","",""
"AYW00090001","1967-10","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","12","","","","","","-64.4",",X,03,+","","","0",",T,X,31,+","0.0",",T,X,31,+","-39.4",",X,30,","21610.6","X","2238.1",",X","0.0",",T,,X","68.6",",X","0",",T,,X","-53.86",",X","-51.73",",,,X","-55.99",",,,X","30612",",X","","","360",",X","","","","","10.8",",X","",""
"AYW00090001","1967-11","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","","","","","","","-50.0",",X,01,","","","0",",T,X,27,+","0.0",",T,X,27,+","-27.2",",X,13,","23298.4","X","1687.8",",X","0.0",",T,,X","","","0",",T,,X","-37.93",",X","-36.21",",,,X","-39.65",",,,X","","","","","23",",X","","","","","17.0",",X","",""
"AYW00090001","1967-12","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-33.9",",X,01,","","","0",",T,X,31,+","0.0",",T,X,31,+","-23.3",",X,15,","24722.2","X","1423.8",",X","0.0",",T,,X","","","0",",T,,X","-27.60",",X","-26.10",",,,X","-29.09",",,,X","","","","","113",",X","","","","","10.3",",X","",""
"AYW00090001","1968-01","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","12","","","","","","-35.0",",X,29,","","","0",",T,X,31,+","0.0",",T,X,31,+","-23.3",",X,01,","1479.9","X","1479.9",",X","0.0",",T,,X","70.9",",X","0",",T,,X","-29.40",",X","-27.87",",,,X","-30.94",",,,X","31602",",X","","","","","","","","","","","",""
"AYW00090001","1968-02","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","29",",X","29",",X","29",",X","0",",X","0",",X","17","","2","","","","-53.9",",X,29,+","","","0",",T,X,25,+","0.0",",T,X,25,+","-23.3",",X,01,","3169.0","X","1689.1",",X","0.0",",T,,X","","","0",",T,,X","-39.91",",X","-37.26",",,,X","-42.56",",,,X","","","","","113","1,X","","","","","12.9","1,X","",""
"AYW00090001","1968-03","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","7","","1","","","","-64.4",",X,29,","","","0",",T,X,27,+","0.0",",T,X,27,+","-41.1",",X,06,","5407.4","X","2238.4",",X","0.0",",T,,X","","","0",",T,,X","-53.87",",X","-50.52",",,,X","-57.22",",,,X","","","","","45",",X","","","","","12.9",",X","",""
"AYW00090001","1968-04","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","","","","","","","-65.6",",X,02,+","","","0",",T,X,17,+","0.0",",T,X,17,+","-27.8",",X,13,","7579.1","X","2171.7",",X","0.0",",T,,X","","","0",",T,,X","-54.06",",X","-50.55",",,,X","-57.56",",,,X","","","","","360",",X","","","","","14.9",",X","",""
"AYW00090001","1968-05","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-71.1",",X,20,+","","","0",",T,X,17,+","0.0",",T,X,17,+","-44.4",",X,12,","9977.5","X","2398.4",",X","0.0",",T,,X","","","0",",T,,X","-59.03",",X","-55.28",",,,X","-62.79",",,,X","","","","","360",",X","","","","","13.4",",X","",""
"AYW00090001","1968-06","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","","","","","","","-70.0",",X,25,","","","0",",T,X,30,+","0.0",",T,X,30,+","-42.8",",X,10,+","12289.5","X","2312.0",",X","0.0",",T,,X","","","0",",T,,X","-58.73",",X","-55.16",",,,X","-62.30",",,,X","","","","","360",",X","","","","","15.9",",X","",""
"AYW00090001","1968-07","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-80.0",",X,15,","","","0",",T,X,12,+","0.0",",T,X,12,+","-43.9",",X,11,+","14793.7","X","2504.2",",X","0.0",",T,,X","","","0",",T,,X","-62.45",",X","-59.10",",,,X","-65.79",",,,X","","","","","360",",X","","","","","13.4",",X","",""
"AYW00090001","1968-08","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-73.9",",X,24,+","","","0",",T,X,10,+","0.0",",T,X,10,+","-40.0",",X,11,","17288.9","X","2495.2",",X","0.0",",T,,X","","","0",",T,,X","-62.16",",X","-58.05",",,,X","-66.26",",,,X","","","","","23",",X","","","","","15.4",",X","",""
"AYW00090001","1968-09","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","","","","","","","-77.8",",X,05,+","","","0",",,X,30,+","0.0",",,X,30,+","-40.0",",X,09,","19687.3","X","2398.4",",X","0.0",",,,X","","","0",",,,X","-61.62",",X","-57.84",",,,X","-65.39",",,,X","","","","","360",",X","","","","","15.4",",X","",""
"AYW00090001","1968-10","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-63.3",",X,01,","","","0",",T,X,18,+","0.0",",T,X,18,+","-32.2",",X,29,","21710.1","X","2022.8",",X","0.0",",T,,X","","","0",",T,,X","-46.92",",X","-44.17",",,,X","-49.66",",,,X","","","","","360",",X","","","","","21.6",",X","",""
"AYW00090001","1968-11","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","14","","","","","","-44.4",",X,03,","","","0",",T,X,30,+","0.0",",T,X,30,+","-32.2",",X,23,+","23399.0","X","1688.9",",X","0.0",",T,,X","","","0",",T,,X","-37.96",",X","-36.68",",,,X","-39.24",",,,X","","","","","23",",X","","","","","9.8",",X","",""
"AYW00090001","1968-12","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0","1,X","0",",X","0",",X","0",",X","","","0",",X","30","1,X","30","1,X","30","1,X","0","1,X","0","1,X","7","","","","","","-35.0","1,X,02,+","","","0",",T,X,29,+","0.0",",T,X,29,+","-22.8","1,X,28,","24831.5","X","1432.5","1,X","0.0",",T,,X","","","0",",T,,X","-29.42","1,X","-28.60","1,,,X","-30.24","1,,,X","","","","","","","","","","","","","",""
"AYW00090001","1969-01","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","11","","1","","","","-35.6",",X,31,","","","0",",T,X,31,+","0.0",",T,X,31,+","-21.7",",X,07,","1430.4","X","1430.4",",X","0.0",",T,,X","","","0",",T,,X","-27.81",",X","-26.49",",,,X","-29.13",",,,X","31446","3,X","","","23",",X","","","","","9.3",",X","",""
"AYW00090001","1969-04","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","","","","","","","-66.7",",X,27,","","","0",",T,X,26,+","0.0",",T,X,26,+","-33.9",",X,23,+","","","2191.7",",X","0.0",",T,,X","","","0",",T,,X","-54.72",",X","-51.08",",,,X","-58.37",",,,X","","","","","45",",X","","","","","15.4",",X","",""
"AYW00090001","1969-07","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-77.8",",X,20,+","","","0",",T,X,29,+","0.0",",T,X,29,+","-46.7",",X,03,+","","","2561.3",",X","0.0",",T,,X","","","0",",T,,X","-64.29",",X","-60.97",",,,X","-67.61",",,,X","","","","","23",",X","","","","","12.3",",X","",""
"AYW00090001","1969-08","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-72.2",",X,02,","","","0",",T,X,26,+","0.0",",T,X,26,+","-43.9",",X,07,+","","","2359.1",",X","0.0",",T,,X","","","0",",T,,X","-57.77",",X","-54.39",",,,X","-61.15",",,,X","","","","","360",",X","","","","","18.5",",X","",""
"AYW00090001","1969-10","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYW00090001","1969-11","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","12","","","","","","-47.2",",X,05,+","","","0",",T,X,30,+","0.0",",T,X,30,+","-28.9",",X,28,","","","1765.0",",X","0.0",",T,,X","80.7",",X","0",",T,,X","-40.50",",X","-39.16",",,,X","-41.84",",,,X","34848",",X","","","23",",X","","","","","11.3",",X","",""
"AYW00090001","1969-12","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","2",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","13","","1","","","","-34.4",",X,01,","","","5",",,X,31,","0.3",",,X,31,+","-20.6",",X,31,","","","1453.8",",X","0.6",",,,X","","","11",",,,X","-28.56",",X","-27.44",",,,X","-29.69",",,,X","38394",",X","","","338",",X","","","","","11.8",",X","",""
"AYW00090001","1970-01","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","10","","","","","","-35.0",",X,31,","","","0",",T,X,31,+","0.0",",T,X,31,+","-20.0",",X,01,","1433.6","X","1433.6",",X","0.0",",T,,X","","","0",",T,,X","-27.91",",X","-26.10",",,,X","-29.72",",,,X","35892",",X","","","45",",X","","","","","9.3",",X","",""
"AYW00090001","1970-02","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","","","","","","","","","","","28",",X","28",",X","28",",X","0",",X","0",",X","18","","","","","","-52.2",",X,28,","","","","","","","-31.1",",X,01,","3082.0","X","1648.4",",X","","","","","","","-40.54",",X","-38.70",",,,X","-42.38",",,,X","","","","","23","1,X","","","","","13.4","1,X","",""
"AYW00090001","1970-03","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","21","","","","","","-65.0",",X,30,","","","5",",,X,05,","0.0",",T,X,24,+","-40.6",",X,20,","5318.0","X","2236.0",",X","0.0",",T,,X","","","5",",,,X","-53.80",",X","-50.68",",,,X","-56.92",",,,X","","","","","23",",X","","","","","14.9",",X","",""
"AYW00090001","1970-04","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","13","","","","","","-69.4",",X,30,","","","0",",T,X,03,","0.0",",T,X,03,","-43.3",",X,09,","7659.5","X","2341.5",",X","0.0",",T,,X","","","0",",T,,X","-59.72",",X","-56.67",",,,X","-62.77",",,,X","","","","","360",",X","","","","","15.4",",X","",""
"AYW00090001","1970-05","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-70.0",",X,04,","","","0",",,X,31,+","0.0",",,X,31,+","-44.4",",X,28,+","10055.3","X","2395.8",",X","0.0",",,,X","","","0",",,,X","-58.95",",X","-55.72",",,,X","-62.19",",,,X","","","","","360",",X","","","","","19.0",",X","",""
"AYW00090001","1970-06","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","","","0.0","2,X","0",",X","0",",X","0",",X","","","0",",X","28","2,X","28","2,X","28","2,X","0","2,X","0","2,X","","","","","","","-74.4","2,X,22,","","","0",",T,X,24,+","0.0",",T,X,24,+","-45.0","2,X,17,","12255.8","X","2200.5","2,X","0.0",",T,,X","","","0",",T,,X","-60.26","2,X","-56.91","2,,,X","-63.60","2,,,X","","","","","113",",X","","","","","13.9",",X","",""
"AYW00090001","1970-07","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","","","","","","","-75.6",",X,26,","","","0",",T,X,17,+","0.0",",T,X,17,+","-38.9",",X,06,","14680.3","X","2424.5",",X","0.0",",T,,X","","","0",",T,,X","-59.88",",X","-56.42",",,,X","-63.34",",,,X","","","","","360",",X","","","","","17.5",",X","",""
"AYW00090001","1970-08","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","9","","","","","","-70.6",",X,01,","","","0",",T,X,28,+","0.0",",T,X,28,+","-44.4",",X,31,","17108.4","X","2428.1",",X","0.0",",T,,X","","","0",",T,,X","-59.99",",X","-56.17",",,,X","-63.82",",,,X","","","310","1,X","315",",X","","","20.1","1,X","21.6",",X","",""
"AYW00090001","1970-09","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","25","","","","","","-72.2",",X,09,","","","0",",T,X,21,+","0.0",",T,X,21,+","-34.4",",X,02,","19356.9","X","2248.5",",X","0.0",",T,,X","","","0",",T,,X","-56.62",",X","-53.37",",,,X","-59.87",",,,X","","","310","1,X","293",",X","","","20.6","1,X","22.6",",X","",""
"AYW00090001","1970-10","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","9","","","","","","-64.4",",X,04,","","","0",",T,X,30,+","0.0",",T,X,30,+","-31.7",",X,08,","21446.5","X","2089.6",",X","0.0",",T,,X","","","0",",T,,X","-49.07",",X","-46.36",",,,X","-51.79",",,,X","","","10","1,X","360",",X","","","19.2","1,X","20.6",",X","",""
"AYW00090001","1970-11","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","0",",X","30",",X","30",",X","30",",X","0",",X","0",",X","12","","","","","","-53.3",",X,02,","","","0",",T,X,30,+","0.0",",T,X,30,+","-27.8",",X,30,","23212.1","X","1765.6",",X","0.0",",T,,X","","","0",",T,,X","-40.52",",X","-38.97",",,,X","-42.07",",,,X","","","","","","","","","","","","","",""
"AYW00090001","1970-12","-90.0","0.0",,"AMUNDSEN SCOTT, AY","","","0.0","X","0.0",",X","4",",X","0",",X","0",",X","","","0",",X","31",",X","31",",X","31",",X","0",",X","0",",X","15","","","","","","-36.1",",X,06,","","","10",",,X,20,","1.0",",,X,20,","-20.0",",X,21,+","24635.1","X","1423.0",",X","2.9",",,,X","","","29",",,,X","-27.57",",X","-26.28",",,,X","-28.86",",,,X","","","10","2,X","360",",X","","","10.7","2,X","12.9",",X","",""
