"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00364570","1975-05","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","17",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","41.4",",,6,25,","","","","","127.1",",,,6","","","","","","","",""
"USC00364570","1975-06","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","17",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","37.1",",,6,06,","","","","","126.9",",,,6","","","","","","","",""
"USC00364570","1975-07","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","26.9",",,6,04,","","","","","61.0",",,,6","","","","","","","",""
"USC00364570","1975-08","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","13",",6","12",",6","2",",6","","","","","","","","","","","","","","","","","","","","","28.4",",,6,14,","","","","","138.3",",,,6","","","","","","","",""
"USC00364570","1975-09","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","17",",6","12",",6","3",",6","","","","","","","","","","","","","","","","","","","","","81.3",",,6,01,","","","","","218.3",",,,6","","","","","","","",""
"USC00364570","1975-10","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","24.9",",,6,18,","","","","","86.2",",,,6","","","","","","","",""
"USC00364570","1975-11","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","16",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","18.3",",,6,13,","","","","","62.8",",,,6","","","","","","","",""
"USC00364570","1975-12","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","17",",6","10",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","41",",,6,26,","34.3",",,6,26,","","","","","124.9",",,,6","93",",,,6","","","","","",""
"USC00364570","1976-01","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","18",",6","16",",6","0",",6","","","8",",6","","","","","","","","","","","","","","","178",",,6,28,+","13.2",",,6,01,","","","","","108.8",",,,6","679",",,,6","","","","","",""
"USC00364570","1976-02","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","15",",6","9",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","51",",,6,07,","21.1",",,6,17,","","","","","67.3",",,,6","126",",,,6","","","","","",""
"USC00364570","1976-03","40.29333","-79.34","314.6","KINGSTON, PA US","","","","","12",",6","10",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","114",",,6,17,","23.4",",,6,04,","","","","","71.1",",,,6","292",",,,6","","","","","",""
