"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013810","1948-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","5",",0","3",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","","","","","","","","","0","1,,0,31,+","0",",,0,31,+","18.3",",,0,04,","","","","","","","33.9",",,,0","0",",,,0","","","","","","","","","","","","","","","",""
"USW00013810","1948-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","2","3,0","1","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","7.6","3,,0,04,","","","","","","","38.9",",a,,0","0",",,,0","","","","","","","","","","","","","","","",""
"USW00013810","1948-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,17,","","","","","","","56.5",",,,0","0",",,,0","","","","","","","","","","","","","","","",""
"USW00013810","1948-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","16",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","96.3",",,0,05,","","","","","","","194.7",",,,0","0",",,,0","","","","","","","","","","","","","","","",""
"USW00013810","1948-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","10",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6",",,0,15,","","","","","","","59.9",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","13","2,0","10","2,0","2","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7","2,,0,27,","","","","","","","162.8","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","9",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3",",,0,14,","","","","","","","105.1",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","12","2,0","6","2,0","2","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5","2,,0,09,","","","","","","","123.7",",a,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","13",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9",",,0,27,","","","","","","","82.2",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","6","3,0","5","3,0","1","3,0","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3","3,,0,09,","","","","","","","77.5","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","11",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9",",,0,15,","","","","","","","130.6",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","14",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7",",,0,26,","","","","","","","67.8",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","14",",0","11",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6",",,0,17,","","","","","","","153.1",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","8",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9",",,0,17,","","","","","","","32.0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","11",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6",",,0,04,","","","","","","","78.9",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","9",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5",",,0,13,","","","","","","","34.9",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1949-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","12",",0","8",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4",",,0,12,","","","","","","","125.9",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","15","5,0","13","5,0","3","5,0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","32.0","5,,0,15,","","","","","","","292.9",",a,,0","0",",,,0","","","","","","","","","","","","","","","",""
"USW00013810","1950-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","13",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3",",,0,08,","","","","","","","146.7",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","9",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6",",,0,27,","","","","","","","68.9",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","12",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5",",,0,03,","","","","","","","79.9",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","13","2,0","10","2,0","3","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6","2,,0,09,","","","","","","","206.1",",a,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","14",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5",",,0,18,","","","","","","","137.6",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","10",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3",",,0,18,","","","","","","","70.3",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","10",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1",",,0,02,","","","","","","","82.1",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","4",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8",",,0,08,","","","","","","","24.6",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","12",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0",",,0,19,","","","","","","","128.4",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1950-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","5","4,0","3","4,0","1","4,0","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8","4,,0,03,","","","","","","","69.3",",a,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1951-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","15",",0","10",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0",",,0,14,","","","","","","","181.8",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1951-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","13",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4",",,0,20,","","","","","","","80.8",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1951-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","13","3,0","9","3,0","1","3,0","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8","3,,0,17,","","","","","","","125.0",",a,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1951-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","7","2,0","5","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5","2,,0,06,","","","","","","","65.0",",a,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1951-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","14",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1",",,0,07,","","","","","","","97.6",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1951-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","8",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1",",,0,09,","","","","","","","93.3",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","1951-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","","","","","","","9",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2",",,0,13,","","","","","","","76.4",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013810","2000-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","2.1","1,W","","","62.1","3,W","14","1,W","7","1,W","3","1,W","","","","","0","2,W","0","2,W","0","2,W","22","2,W","1","2,W","","","","","","","6.7","2,W,27,+","","","","","35.3","1,,W,02,","33.3","2,W,03,","","","39.4","2,W","139.8","1,,,W","","","19.28","3,W","24.59","2,,,W","13.98","2,,,W","","","320","1,W","330","1,W","14.3","1,W","19.7","1,W"
