"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKM00003171","1973-01","56.373","-2.868","11.6","LEUCHARS, UK","","","9","4,S","4","4,S","0","4,S","","","","","","","","","","","","","19.1","4,,S,20,","","","","","","","49.5","4,,,S","","","","","",""
"UKM00003171","1973-02","56.373","-2.868","11.6","LEUCHARS, UK","","","8","1,S","0","1,S","0","1,S","","","","","0","1,S","0","1,S","0","1,S","","","2.3","1,,S,12,","15.0","1,S,20,","","","","","6.0","1,,,S","","","7.93","1,,,S","",""
"UKM00003171","1973-03","56.373","-2.868","11.6","LEUCHARS, UK","","","4","2,S","1","2,S","0","2,S","","","","","0","2,S","0","2,S","0","2,S","","","3.0","2,,S,30,","15.0","2,S,25,+","","","","","7.0","2,,,S","","","11.28","2,,,S","",""
"UKM00003171","1973-04","56.373","-2.868","11.6","LEUCHARS, UK","0.0","5,S","10","1,S","3","1,S","0","1,S","0","4,S","8","4,S","0","1,S","0","1,S","0","1,S","-3.0","4,S,30,+","16.0","1,,S,30,","18.0","1,S,15,","","","300.8","1,S","36.2","1,,,S","6.46","5,S","10.62","1,,,S","2.31","4,,,S"
"UKM00003171","1973-05","56.373","-2.868","11.6","LEUCHARS, UK","0.0","5,S","16","1,S","7","1,S","0","1,S","0","5,S","2","5,S","0","2,S","0","2,S","0","2,S","0.0","5,S,14,+","19.1","1,,S,04,","19.0","2,S,27,+","","","239.7","2,S","61.4","1,,,S","9.04","5,S","12.69","2,,,S","5.38","5,,,S"
"UKM00003171","1973-06","56.373","-2.868","11.6","LEUCHARS, UK","","","12",",S","1",",S","0",",S","","","","","0","1,S","8","1,S","0","1,S","","","9.9",",,S,19,","25.0","1,S,06,","","","","","19.6",",,,S","","","19.14","1,,,S","",""
"UKM00003171","1973-07","56.373","-2.868","11.6","LEUCHARS, UK","","","12","3,S","5","3,S","0","3,S","0","5,S","0","5,S","0","3,S","7","3,S","0","3,S","5.0","5,S,24,+","14.0","3,,S,14,","24.0","3,S,29,","","","","","57.5","3,,,S","14.72","8,S","19.39","3,,,S","10.04","5,,,S"
"UKM00003171","1973-08","56.373","-2.868","11.6","LEUCHARS, UK","","","11","2,S","5","2,S","0","2,S","","","","","0","3,S","2","3,S","0","3,S","","","10.9","2,,S,06,","23.0","3,S,01,","","","","","30.6","2,,,S","","","18.00","3,,,S","",""
"UKM00003171","1973-09","56.373","-2.868","11.6","LEUCHARS, UK","","","15","1,S","5","1,S","0","1,S","","","","","0",",S","4",",S","0",",S","","","7.1","1,,S,16,","24.0",",S,08,","","","","","32.7","1,,,S","","","16.53",",,,S","",""
"UKM00003171","1973-10","56.373","-2.868","11.6","LEUCHARS, UK","","","13","4,S","5","4,S","0","4,S","","","","","0","4,S","1","4,S","0","4,S","","","15.5","4,,S,20,","23.0","4,S,02,","","","","","47.5","4,,,S","","","12.26","4,,,S","",""
"UKM00003171","1973-11","56.373","-2.868","11.6","LEUCHARS, UK","","","9","3,S","2","3,S","0","3,S","","","","","1","3,S","0","3,S","0","3,S","","","5.1","3,,S,05,","15.0","3,S,08,","","","","","10.6","3,,,S","","","7.93","3,,,S","",""
"UKM00003171","1973-12","56.373","-2.868","11.6","LEUCHARS, UK","","","18","3,S","5","3,S","1","3,S","","","","","","","","","","","","","29.0","3,,S,20,","","","","","","","55.5","3,,,S","","","","","",""
"UKM00003171","1974-01","56.373","-2.868","11.6","LEUCHARS, UK","","","22",",S","11",",S","0",",S","","","","","0","5,S","0","5,S","0","5,S","","","14.0",",,S,30,","13.0","5,S,18,","","","","","83.7",",,,S","","","7.92","5,,,S","",""
"UKM00003171","1974-02","56.373","-2.868","11.6","LEUCHARS, UK","","","14","3,S","6","3,S","0","3,S","","","","","","","","","","","","","11.9","3,,S,15,","","","","","","","47.8","3,,,S","","","","","",""
"UKM00003171","1974-03","56.373","-2.868","11.6","LEUCHARS, UK","","","18","1,S","8","1,S","0","1,S","","","","","0",",S","0",",S","0",",S","","","9.9","1,,S,01,","19.0",",S,19,","","","","","49.3","1,,,S","","","7.68",",,,S","",""
"UKM00003171","1974-04","56.373","-2.868","11.6","LEUCHARS, UK","","","6","5,S","1","5,S","0","5,S","","","","","","","","","","","","","5.1","5,,S,29,","","","","","","","8.5","5,,,S","","","","","",""
"UKM00003171","1974-05","56.373","-2.868","11.6","LEUCHARS, UK","","","10","5,S","6","5,S","0","5,S","","","","","0","4,S","1","4,S","0","4,S","","","10.9","5,,S,13,","24.0","4,S,26,","","","","","41.7","5,,,S","","","14.48","4,,,S","",""
"UKM00003171","1974-06","56.373","-2.868","11.6","LEUCHARS, UK","0.0","4,S","12","1,S","7","1,S","0","1,S","0","4,S","0","4,S","0",",S","1",",S","0",",S","3.0","4,S,24,","22.1","1,,S,17,","23.0",",S,14,","","","170.2",",S","68.0","1,,,S","11.72","4,S","16.20",",,,S","7.23","4,,,S"
"UKM00003171","1974-07","56.373","-2.868","11.6","LEUCHARS, UK","","","16","1,S","6","1,S","0","1,S","","","","","0","3,S","1","3,S","0","3,S","","","8.9","1,,S,03,","23.0","3,S,19,","","","","","47.8","1,,,S","","","18.07","3,,,S","",""
