"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093226","1998-12","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.4",",W","","","0.0",",W","10",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","2.2",",W,21,","2.8",",,W,05,","17.8",",W,16,","832.3","W","243.3",",W","10.2",",,,W","10.49",",W","13.49",",,,W","7.48",",,,W","340",",W","350",",W","20.1",",W","22.8",",W"
"USW00093226","1999-01","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.3",",W","0.0","W","0.0",",W","7",",W","5",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.1",",W,27,","30.2",",,W,19,","20.6",",W,04,","1030.6","W","198.3",",W","59.4",",,,W","11.94",",W","14.60",",,,W","9.27",",,,W","340",",W","330",",W","17.9",",W","21.9",",W"
"USW00093226","1999-02","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.4",",W","0.0","W","0.0",",W","7",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","3.9",",W,10,","28.7",",,W,07,","17.2",",W,02,","1235.2","W","204.6",",W","54.1",",,,W","11.03",",W","13.64",",,,W","8.41",",,,W","350",",W","350",",W","21.0",",W","23.7",",W"
"USW00093226","1999-03","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.9",",W","0.0","W","0.0",",W","16",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.1",",W,07,+","16.0",",,W,25,","14.4",",W,14,","1485.0","W","249.8",",W","94.3",",,,W","10.27",",W","12.45",",,,W","8.09",",,,W","350",",W","350",",W","17.9",",W","19.7",",W"
"USW00093226","1999-04","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","6.3",",W","0.0","W","0.0","1,W","8",",W","4",",W","1",",W","0",",W","0",",W","0","1,W","0","1,W","0","1,W","3.9",",W,09,","33.0",",,W,11,","17.8","1,W,15,","1712.6","W","227.6","1,W","48.9",",,,W","10.56","1,W","12.75","1,,,W","8.37",",,,W","350",",W","350",",W","24.1",",W","27.3",",W"
"USW00093226","1999-05","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","7.8",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.7",",W,15,","0.3",",,W,31,+","16.1",",W,31,","1936.1","W","223.5",",W","0.6",",,,W","11.12",",W","12.69",",,,W","9.56",",,,W","350",",W","350",",W","19.2",",W","21.5",",W"
"USW00093226","1999-06","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.9",",W","0.0","W","0.0",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","8.3",",W,10,+","1.0",",,W,02,","16.7",",W,22,","2136.0","W","199.9",",W","2.8",",,,W","11.67",",W","13.31",",,,W","10.03",",,,W","350",",W","350",",W","17.9",",W","19.2",",W"
"USW00093226","1999-07","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","6.1","2,W","0.0","W","0.0","2,W","1",",W","0",",W","0",",W","0","2,W","0","2,W","0","2,W","0","2,W","0","2,W","9.4","2,W,19,+","0.3",",,W,15,","18.9","2,W,15,+","137.5","W","137.5","2,W","0.3",",,,W","13.59","2,W","15.44","2,,,W","11.74","2,,,W","350","2,W","350",",W","16.1","2,W","17.4",",W"
"USW00093226","1999-08","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.5",",W","0.0","W","0.0",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","10.0",",W,22,+","0.3",",,W,30,+","18.3",",W,10,","303.9","W","166.4",",W","3.0",",,,W","12.96",",W","14.71",",,,W","11.22",",,,W","350",",W","350",",W","18.3",",W","21.0",",W"
"USW00093226","1999-09","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.8",",W","0.0","W","0.0",",W","10",",W","2",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","8.9",",W,01,","5.6",",,W,23,","23.3",",W,22,","446.4","W","142.5",",W","12.8",",,,W","13.58",",W","15.33",",,,W","11.84",",,,W","240",",W","250",",W","13.9",",W","14.8",",W"
"USW00093226","1999-10","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.0","3,W","0.0","W","0.0","2,W","10","2,W","0","2,W","0","2,W","0","2,W","0","2,W","0","2,W","2","2,W","0","2,W","9.4","2,W,24,","0.8","2,,W,28,","23.3","2,W,10,","595.6","W","149.2","2,W","3.9","2,,,W","13.19","2,W","15.37","2,,,W","11.01","2,,,W","350","2,W","340","2,W","16.5","2,W","17.9","2,W"
"USW00093226","1999-11","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.0",",W","0.0","W","0.0",",W","13",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","7.8",",W,23,","18.5",",,W,19,","18.9",",W,15,+","759.5","W","163.9",",W","38.4",",,,W","12.87",",W","15.47",",,,W","10.27",",,,W","180",",W","180",",W","17.0",",W","19.7",",W"
"USW00093226","1999-12","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.1",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","5.0",",W,10,","1.5",",,W,09,","22.2",",W,28,","962.6","W","203.1",",W","2.3",",,,W","11.78",",W","15.00",",,,W","8.56",",,,W","350",",W","350",",W","14.3",",W","16.1",",W"
"USW00093226","2000-01","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.1",",W","0.0","W","0.0",",W","15",",W","9",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.1",",W,02,","25.4",",,W,23,","18.3",",W,15,","1179.7","W","217.1",",W","110.4",",,,W","11.33",",W","13.59",",,,W","9.07",",,,W","350",",W","350",",W","17.4",",W","19.2",",W"
"USW00093226","2000-02","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.6",",W","0.0","W","0.0",",W","21",",W","12",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","5.6",",W,24,","71.4",",,W,13,","19.4",",W,19,+","1372.0","W","192.3",",W","202.0",",,,W","11.70",",W","14.03",",,,W","9.38",",,,W","210",",W","200",",W","22.8",",W","25.9",",W"
"USW00093226","2000-03","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.4",",W","0.0","W","0.0",",W","13",",W","4",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","6.7",",W,27,+","9.1",",,W,07,","21.7",",W,31,","1597.6","W","225.6",",W","33.0",",,,W","11.06",",W","13.76",",,,W","8.35",",,,W","350",",W","350",",W","21.5",",W","24.1",",W"
"USW00093226","2000-04","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.7",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","7.8",",W,29,","18.0",",,W,17,","18.3",",W,02,","1797.9","W","200.3",",W","34.2",",,,W","11.66",",W","13.63",",,,W","9.68",",,,W","360",",W","360",",W","17.0",",W","19.7",",W"
"USW00093226","2000-05","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","6.6",",W","0.0","W","0.0",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.7",",W,13,","5.8",",,W,14,","15.6",",W,24,+","2016.8","W","218.9",",W","10.0",",,,W","11.27",",W","13.09",",,,W","9.46",",,,W","360",",W","360",",W","17.9",",W","21.0",",W"
"USW00093226","2000-06","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.1",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","7.8",",W,05,","0.0",",,W,30,+","20.6",",W,18,","2171.0","W","154.2",",W","0.0",",,,W","13.19",",W","15.03",",,,W","11.35",",,,W","10",",W","360",",W","15.6",",W","17.0",",W"
"USW00093226","2000-07","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.8",",W","0.0","W","0.0",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","10.0",",W,26,+","1.5",",,W,06,","20.0",",W,12,","167.6","W","167.6",",W","3.3",",,,W","12.93",",W","14.46",",,,W","11.39",",,,W","360",",W","10",",W","16.5",",W","18.3",",W"
"USW00093226","2000-08","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.8",",W","0.0","W","0.0",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","9.4",",W,13,","0.3",",,W,26,+","19.4",",W,31,","323.5","W","155.9",",W","3.0",",,,W","13.30",",W","15.20",",,,W","11.41",",,,W","10",",W","10",",W","14.3",",W","16.1",",W"
"USW00093226","2000-09","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.4",",W","2.2","W","2.2",",W","13",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","10.0",",W,11,","2.0",",,W,22,","27.2",",W,13,","433.0","W","109.5",",W","6.1",",,,W","14.76",",W","16.87",",,,W","12.65",",,,W","10",",W","360",",W","14.8",",W","17.4",",W"
"USW00093226","2000-10","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.9",",W","2.2","W","0.0",",W","14",",W","5",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","8.9",",W,30,","9.7",",,W,26,","21.7",",W,23,","568.5","W","135.5",",W","30.7",",,,W","13.96",",W","16.24",",,,W","11.68",",,,W","350",",W","10",",W","14.3",",W","16.1",",W"
"USW00093226","2000-11","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.8",",W","2.2","W","0.0",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","5.6",",W,13,","1.3",",,W,29,","19.4",",W,03,","775.6","W","207.1",",W","4.0",",,,W","11.43",",W","14.28",",,,W","8.58",",,,W","360",",W","360",",W","14.8",",W","17.0",",W"
"USW00093226","2000-12","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.0",",W","2.2","W","0.0","1,W","8",",W","0",",W","0",",W","0",",W","0",",W","0","1,W","1","1,W","0","1,W","7.8",",W,20,+","2.3",",,W,11,","22.2","1,W,06,","943.9","W","168.3","1,W","5.3",",,,W","12.74","1,W","15.58","1,,,W","9.90",",,,W","110",",W","90",",W","13.9",",W","18.3",",W"
"USW00093226","2001-01","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.1",",W","0.0","W","0.0","1,W","10",",W","8",",W","1",",W","0",",W","0",",W","0","1,W","0","1,W","0","1,W","4.4",",W,16,","44.2",",,W,10,","20.0","1,W,05,+","1168.4","W","224.5","1,W","115.0",",,,W","10.89","1,W","14.18","1,,,W","7.60",",,,W","200",",W","210",",W","20.1",",W","23.2",",W"
"USW00093226","2001-02","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","2.9",",W","0.0","W","0.0",",W","16",",W","10",",W","1",",W","0",",W","0",",W","0",",W","1",",W","0",",W","1.1",",W,28,","46.0",",,W,24,","21.1",",W,04,","1386.0","W","217.6",",W","133.1",",,,W","10.56",",W","13.33",",,,W","7.79",",,,W","360",",W","360",",W","21.0",",W","24.1",",W"
"USW00093226","2001-03","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.8",",W","","","","","13",",W","5",",W","1",",W","","","","","","","","","","","","","45.7",",,W,04,","","","","","","","73.4",",,,W","","","","","","","180",",W","180",",W","18.3",",W","23.2",",W"
"USW00093226","2001-04","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","6.3",",W","","","0.0","1,W","9","3,W","5","3,W","0","3,W","0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","3.9","1,W,08,","17.8","3,,W,06,","14.4","1,W,18,","","","247.6","1,W","37.5","3,,,W","9.79","1,W","11.93","1,,,W","7.66","1,,,W","350","1,W","350","1,W","19.2","1,W","21.0","1,W"
"USW00093226","2001-05","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.0",",W","","","0.0",",W","","","","","","","0",",W","0",",W","0",",W","1",",W","0",",W","7.8",",W,05,","","","21.1",",W,03,","","","177.4",",W","","","12.61",",W","14.62",",,,W","10.60",",,,W","350",",W","350",",W","16.5",",W","18.3",",W"
"USW00093226","2001-06","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.9",",W","","","0.0",",W","","","","","","","0",",W","0",",W","0",",W","0",",W","0",",W","8.3",",W,17,","","","20.0",",W,27,+","","","167.4",",W","","","12.75",",W","14.82",",,,W","10.69",",,,W","350",",W","350",",W","17.0",",W","19.2",",W"
"USW00093226","2001-07","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.7",",W","","","0.0",",W","1","2,W","1","2,W","0","2,W","0",",W","0",",W","0",",W","0",",W","0",",W","10.6",",W,22,+","5.1","2,,W,17,","18.9",",W,03,","135.7","W","135.7",",W","5.1","2,,,W","13.96",",W","15.59",",,,W","12.33",",,,W","350",",W","350",",W","15.6",",W","17.0",",W"
"USW00093226","2001-08","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.3",",W","","","0.0",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","10.0",",W,27,+","0.3",",,W,29,+","17.2",",W,28,+","296.5","W","160.8",",W","2.4",",,,W","13.15",",W","14.69",",,,W","11.60",",,,W","30",",W","30",",W","14.8",",W","17.0",",W"
"USW00093226","2001-09","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.4",",W","","","0.0",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","10.6",",W,29,+","1.5",",,W,24,","21.1",",W,30,","428.9","W","132.4",",W","2.1",",,,W","13.92",",W","15.74",",,,W","12.10",",,,W","30",",W","20",",W","14.8",",W","16.5",",W"
"USW00093226","2001-10","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.4",",W","","","0.0",",W","9",",W","1",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","9.4",",W,15,+","23.1",",,W,30,","23.3",",W,12,","571.0","W","142.1",",W","25.5",",,,W","13.75",",W","16.00",",,,W","11.50",",,,W","30",",W","30",",W","15.6",",W","17.0",",W"
"USW00093226","2001-11","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.2",",W","","","0.0",",W","16",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.7",",W,27,","40.1",",,W,29,","17.2",",W,23,+","727.3","W","156.3",",W","126.6",",,,W","13.12",",W","15.26",",,,W","10.99",",,,W","30",",W","30",",W","20.6",",W","23.2",",W"
"USW00093226","2001-12","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.6","2,W","","","0.0","3,W","13","3,W","9","3,W","1","3,W","0","3,W","0","3,W","0","3,W","0","3,W","0","3,W","5.6","3,W,14,","25.7","3,,W,29,","20.0","3,W,10,","920.8","W","193.5","3,W","100.3","3,,,W","11.42","3,W","13.85","3,,,W","8.99","3,,,W","30","3,W","30","3,W","21.5","3,W","24.1","3,W"
"USW00093226","2002-01","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.9",",W","0.0","W","0.0",",W","11",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","2.2",",W,29,","23.4",",,W,02,","16.7",",W,11,","1177.3","W","256.5",",W","41.8",",,,W","10.06",",W","12.91",",,,W","7.21",",,,W","360",",W","360",",W","17.9",",W","20.1",",W"
"USW00093226","2002-02","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.8",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","3",",W","0",",W","5.6",",W,01,","14.2",",,W,07,","21.1",",W,21,+","1358.8","W","181.5",",W","27.0",",,,W","11.85",",W","14.72",",,,W","8.98",",,,W","310",",W","320",",W","16.1",",W","17.0",",W"
"USW00093226","2002-03","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.0",",W","0.0","W","0.0",",W","6",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","3.3",",W,18,","16.0",",,W,06,","16.7",",W,03,+","1602.6","W","243.8",",W","38.9",",,,W","10.47",",W","12.96",",,,W","7.97",",,,W","320",",W","320",",W","19.2",",W","21.0",",W"
"USW00093226","2002-04","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","5.7",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.1",",W,21,+","4.6",",,W,29,","16.7",",W,24,","1824.0","W","221.4",",W","7.5",",,,W","10.95",",W","12.92",",,,W","8.98",",,,W","320",",W","320",",W","22.8",",W","25.0",",W"
"USW00093226","2002-05","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","6.5",",W","0.0","W","0.0",",W","4","2,W","1","2,W","0","2,W","0",",W","0",",W","0",",W","0",",W","0",",W","6.1",",W,08,","7.1","2,,W,20,","16.1",",W,24,","2058.4","W","234.4",",W","9.0","2,,,W","10.77",",W","12.57",",,,W","8.97",",,,W","320",",W","310",",W","19.7",",W","22.8",",W"
"USW00093226","2002-06","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","6.4",",W","0.0","W","0.0",",W","0","4,W","0","4,W","0","4,W","0",",W","0",",W","0",",W","0",",W","0",",W","7.2",",W,08,","0.0","4,,W,30,+","16.1",",W,10,","2258.4","W","200.0",",W","0.0","4,,,W","11.67",",W","13.39",",,,W","9.94",",,,W","320",",W","320",",W","16.1",",W","17.9",",W"
"USW00093226","2002-07","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.7",",W","0.0","W","0.0",",W","","","","","","","0",",W","0",",W","0",",W","0",",W","0",",W","8.9",",W,05,","","","20.0",",W,28,","160.7","W","160.7",",W","","","13.15",",W","15.14",",,,W","11.16",",,,W","320",",W","320",",W","14.8",",W","17.0",",W"
"USW00093226","2002-08","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.9",",W","0.0","W","0.0",",W","0","5,W","0","5,W","0","5,W","0",",W","0",",W","0",",W","0",",W","0",",W","8.9",",W,27,+","0.0","5,,W,31,+","18.9",",W,28,","311.3","W","150.6",",W","0.0","5,,,W","13.47",",W","15.27",",,,W","11.68",",,,W","320",",W","320",",W","15.6",",W","17.0",",W"
"USW00093226","2002-09","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.8",",W","0.0","W","0.0",",W","","","","","","","0",",W","0",",W","0",",W","0",",W","0",",W","9.4",",W,20,+","","","17.2",",W,28,","480.3","W","169.0",",W","","","12.70",",W","14.39",",,,W","11.01",",,,W","320",",W","320",",W","14.8",",W","16.5",",W"
"USW00093226","2002-10","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.8",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","8.3",",W,31,","0.3",",,W,30,+","20.6",",W,06,","649.2","W","168.9",",W","1.2",",,,W","12.89",",W","15.07",",,,W","10.70",",,,W","320",",W","310",",W","11.6",",W","13.4",",W"
"USW00093226","2002-11","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","3.7",",W","1.4","W","1.4","1,W","9",",W","3",",W","1",",W","0",",W","0",",W","0","1,W","3","1,W","0","1,W","7.8",",W,06,","27.9",",,W,08,","25.0","1,W,21,+","773.0","W","123.8","1,W","54.6",",,,W","14.12","1,W","17.00","1,,,W","11.24",",,,W","150",",W","150",",W","14.3",",W","16.5",",W"
"USW00093226","2002-12","35.66556","-121.28472","18.0","SAN SIMEON POINT PIEDRAS BLANCAS, CA US","4.1",",W","1.4","W","0.0",",W","16",",W","11",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6.1",",W,18,","33.3",",,W,16,","16.7",",W,07,+","964.8","W","191.8",",W","125.7",",,,W","12.15",",W","14.50",",,,W","9.79",",,,W","150",",W","140",",W","21.0",",W","23.7",",W"
