"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00604HBFA","1960-10","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","","","0.0",",C","9",",C","6",",C","1",",C","","","0",",C","0",",C","14",",C","1",",C","1",",C","0",",C","-8.3",",C,24,","","","0",",T,C,23,+","25.9",",,C,31,","22.8",",C,10,","","","384.3",",C","84.0",",,,C","0",",T,,C","5.94",",C","11.09",",,,C","0.78",",,,C"
"CA00604HBFA","1960-11","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","","","0.0",",C","8",",C","5",",C","1",",C","","","3",",C","0",",C","23",",C","7",",C","0",",C","0",",C","-12.2",",C,30,","","","254",",,C,28,","25.4",",,C,28,","10.6",",C,20,","","","557.4",",C","50.6",",,,C","348",",,,C","-0.25",",C","2.74",",,,C","-3.24",",,,C"
"CA00604HBFA","1960-12","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","","","0.0",",C","8",",C","1",",C","0",",C","","","0",",C","19",",C","30",",C","28",",C","0",",C","0",",C","-28.9",",C,23,","","","10",",,C,24,+","11.9",",,C,04,","6.7",",C,05,","","","969.5",",C","17.0",",,,C","43",",,,C","-12.94",",C","-7.77",",,,C","-18.12",",,,C"
"CA00604HBFA","1961-01","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","0.0","C","0.0",",C","5",",C","4",",C","0",",C","","","4",",C","20",",C","31",",C","28",",C","0",",C","0",",C","-33.9",",C,22,","","","76",",,C,06,","7.6",",,C,06,","2.8",",C,10,","","","1041.8",",C","20.4",",,,C","204",",,,C","-15.27",",C","-9.78",",,,C","-20.76",",,,C"
"CA00604HBFA","1961-02","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","0.0","C","0.0",",C","10",",C","3",",C","0",",C","","","3",",C","7",",C","28",",C","22",",C","0",",C","0",",C","-32.8",",C,02,","","","51",",,C,11,","5.1",",,C,11,","7.8",",C,08,","","","763.7",",C","20.8",",,,C","208",",,,C","-8.94",",C","-4.00",",,,C","-13.89",",,,C"
"CA00604HBFA","1961-03","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","0.0","C","0.0",",C","14",",C","8",",C","0",",C","","","5",",C","1",",C","29",",C","14",",C","0",",C","0",",C","-17.8",",C,16,","","","46",",,C,18,","19.8",",,C,27,","10.6",",C,23,","","","665.4",",C","54.9",",,,C","189",",,,C","-3.13",",C","1.24",",,,C","-7.50",",,,C"
"CA00604HBFA","1961-04","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","0.0","C","0.0",",C","8",",C","3",",C","0",",C","","","1",",C","0",",C","23",",C","2",",C","0",",C","0",",C","-10.0",",C,01,","","","64",",,C,12,","13.0",",,C,15,","18.3",",C,21,","","","492.0",",C","33.1",",,,C","72",",,,C","1.93",",C","6.94",",,,C","-3.07",",,,C"
"CA00604HBFA","1961-05","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","0.0","C","0.0",",C","7",",C","6",",C","0",",C","","","0",",C","0",",C","13",",C","0",",C","6",",C","0",",C","-4.4",",C,17,+","","","0",",T,C,01,","18.0",",,C,06,","27.8",",C,24,","","","305.5",",C","59.7",",,,C","0",",T,,C","8.48",",C","14.99",",,,C","1.97",",,,C"
"CA00604HBFA","1961-06","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","5.0","C","5.0",",C","11",",C","6",",C","0",",C","","","0",",C","0",",C","0",",C","0",",C","10",",C","0",",C","1.7",",C,15,","","","0",",,C,30,+","8.6",",,C,08,","30.0",",C,04,","","","135.3",",C","33.6",",,,C","0",",,,C","13.99",",C","20.18",",,,C","7.80",",,,C"
"CA00604HBFA","1961-07","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","18.4","C","13.4","1,C","13",",C","9",",C","1",",C","","","0",",C","0","1,C","0","1,C","0",",C","22",",C","0",",C","5.6","1,C,04,","","","0",",,C,31,+","26.9",",,C,26,","29.4",",C,09,","38.1","C","38.1",",C","108.6",",,,C","0",",,,C","17.48","1,C","22.29",",,,C","12.67","1,,,C"
