"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00314772","1926-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","26.2",",,6,07,","","","","","","","","","44.1",",,,6","","","","","","","","","",""
"USC00314772","1926-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","41.7",",,6,14,","","","","","","","","","55.4",",,,6","","","","","","","","","",""
"USC00314772","1926-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","34.5",",,6,16,","","","","","","","","","80.9",",,,6","","","","","","","","","",""
"USC00314772","1926-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","9",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","38.1",",,6,29,","","","","","","","","","110.9",",,,6","","","","","","","","","",""
"USC00314772","1927-08","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","35.3",",,6,25,","","","","","","","","","70.7",",,,6","","","","","","","","","",""
"USC00314772","1927-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","24.1",",,6,09,","","","1269.0","1,,,6","","","","","43.6",",,,6","","","","","","","","","2330",",,,6"
"USC00314772","1927-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","67.3",",,6,08,","","","894.2","1,,,6","","","","","103.9",",,,6","","","","","","","","","2643",",,,6"
"USC00314772","1927-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","9.7",",,6,04,","","","618.6",",,,6","","","","","23.7",",,,6","","","","","","","","","2146","1,,,6"
"USC00314772","1927-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","11",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","32.3",",,6,16,","","","439.5",",,,6","","","","","94.7",",,,6","","","","","","","","","3650","2,,,6"
"USC00314772","1928-01","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","11.9",",,6,09,","","","","","","","","","35.5",",,,6","","","","","","","","","3206",",,,6"
