"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006075435","2003-11","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","","","0.0",",C","12","3,C","4","3,C","0","3,C","","","0",",C","25",",C","18",",C","0",",C","0",",C","-15.5",",C,14,","","","8.2","3,,C,18,","8.3",",C,20,","","","662.5",",C","30.0","3,,,C","-3.75",",C","-0.38",",,,C","-7.12",",,,C","","","",""
"CA006075435","2003-12","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","","","0.0",",C","20",",C","6",",C","0",",C","30","1,","12",",C","30",",C","27",",C","0",",C","0",",C","-27.3",",C,13,","500","1,,C,17,","15.0",",,C,11,","3.2",",C,29,+","","","922.1",",C","63.4",",,,C","-11.41",",C","-6.51",",,,C","-16.32",",,,C","","","",""
"CA006075435","2004-01","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","19",",C","5",",C","0",",C","31",",","25",",C","31",",C","31",",C","0",",C","0",",C","-38.8",",C,09,","580",",,C,30,","9.4",",,C,03,","-4.3",",C,03,","","","1306.5",",C","41.2",",,,C","-23.81",",C","-19.09",",,,C","-28.54",",,,C","","","",""
"CA006075435","2004-02","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","14",",C","4",",C","0",",C","29",",","19",",C","29",",C","25",",C","0",",C","0",",C","-34.4",",C,14,","690",",,C,17,","7.1",",,C,09,","2.8",",C,29,","","","964.8",",C","27.6",",,,C","-14.93",",C","-8.61",",,,C","-21.26",",,,C","","","",""
"CA006075435","2004-03","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","12",",C","8",",C","0",",C","31",",","17",",C","31",",C","19",",C","0",",C","0",",C","-30.6",",C,16,","790",",,C,21,+","11.3",",,C,14,","12.9",",C,28,","","","887.0",",C","51.3",",,,C","-10.28",",C","-2.51",",,,C","-18.05",",,,C","","","",""
"CA006075435","2004-04","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","18",",C","3",",C","0",",C","24",",","2",",C","30",",C","9",",C","0",",C","0",",C","-18.8",",C,05,","360",",,C,01,","11.3",",,C,21,","11.5",",C,16,","","","663.3",",C","41.2",",,,C","-3.78",",C","2.17",",,,C","-9.73",",,,C","","","",""
"CA006075435","2004-05","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","11",",C","6",",C","0",",C","0","1,","0",",C","30",",C","1",",C","1",",C","0",",C","-9.5",",C,03,","0","1,,C,31,+","20.4",",,C,10,","24.6",",C,19,","","","457.5",",C","63.2",",,,C","3.58",",C","9.86",",,,C","-2.71",",,,C","","","",""
"CA006075435","2004-06","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","4.8","C","4.8",",C","17",",C","12",",C","0",",C","0",",","0",",C","4",",C","0",",C","5",",C","0",",C","-2.3",",C,10,","0",",,C,30,+","23.8",",,C,14,","30.0",",C,08,","","","222.4",",C","113.4",",,,C","11.08",",C","17.42",",,,C","4.74",",,,C","","","",""
"CA006075435","2004-07","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","26.1","C","21.3",",C","10",",C","8",",C","0",",C","0",",","0",",C","0",",C","0",",C","18",",C","0",",C","4.1",",C,05,","0",",,C,31,+","17.6",",,C,04,","30.9",",C,27,","115.0","C","115.0",",C","57.4",",,,C","15.31",",C","21.96",",,,C","8.65",",,,C","","","",""
"CA006075435","2004-08","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","28.1","C","2.0",",C","19",",C","11",",C","0",",C","0",",","0",",C","1",",C","0",",C","8",",C","0",",C","-0.3",",C,30,","0",",,C,31,+","18.4",",,C,27,","27.2",",C,08,","295.8","C","180.8",",C","100.2",",,,C","12.57",",C","17.81",",,,C","7.32",",,,C","","","",""
