"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CAPT","1991-08","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","87.4",",U","0",",U","0",",U","0",",U","31",",U","8",",U","8.9",",U,27,","37.2",",U,12,","","","2.2",",U","21.08",",U","30.19",",,,U","11.97",",,,U"
"USR0000CAPT","1991-09","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","114.3","3,U","0","3,U","0","3,U","0","2,U","28","2,U","16","2,U","8.3","3,U,11,+","40.0","2,U,05,","","","3.0","2,U","22.54","3,U","33.15","2,,,U","11.93","3,,,U"
"USR0000CAPT","1991-10","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","75.1",",U","0",",U","0",",U","0",",U","21",",U","11",",U","3.9",",U,31,+","38.3",",U,10,","","","91.6",",U","17.80",",U","26.06",",,,U","9.54",",,,U"
"USR0000CAPT","1991-11","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0","2,U","0","1,U","3","1,U","0","1,U","2","1,U","0","1,U","-2.8","1,U,30,","22.2","1,U,03,","","","244.9","1,U","9.71","2,U","14.54","1,,,U","4.87","1,,,U"
"USR0000CAPT","1991-12","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0","1,U","0","1,U","8","1,U","0","1,U","0","1,U","0","1,U","-1.1","1,U,20,+","15.0","1,U,17,","","","361.2","1,U","6.29","1,U","10.59","1,,,U","1.99","1,,,U"
"USR0000CAPT","1992-01","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","8",",U","0",",U","0",",U","0",",U","-1.7",",U,13,+","19.4",",U,24,","","","359.8",",U","6.73",",U","11.05",",,,U","2.40",",,,U"
"USR0000CAPT","1992-02","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0","1,U","0","1,U","0","1,U","0",",U","5",",U","0",",U","0.6","1,U,07,+","26.7",",U,25,","","","227.7",",U","10.40","1,U","15.37",",,,U","5.44","1,,,U"
"USR0000CAPT","1992-03","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0","3,U","0","1,U","0","1,U","0","2,U","3","2,U","0","2,U","3.9","1,U,31,+","26.7","2,U,31,","","","190.8","2,U","11.42","3,U","16.59","2,,,U","6.24","1,,,U"
"USR0000CAPT","1992-04","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","5.3","U","5.3","3,U","0","3,U","2","3,U","0","3,U","10","3,U","0","3,U","0.0","3,U,06,+","27.2","3,U,25,","","","132.5","3,U","13.62","3,U","19.20","3,,,U","8.04","3,,,U"
"USR0000CAPT","1992-06","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","48.5","3,U","0","2,U","0","2,U","0","3,U","20","3,U","3","3,U","8.3","2,U,13,+","41.1","3,U,21,","","","39.1","3,U","18.66","3,U","25.35","3,,,U","11.98","2,,,U"
"USR0000CAPT","1992-07","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","127.9",",U","0",",U","0",",U","0",",U","30",",U","16",",U","11.1",",U,25,+","39.4",",U,29,+","2.5","U","2.5",",U","22.38",",U","30.98",",,,U","13.78",",,,U"
"USR0000CAPT","1992-08","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","134.6",",U","0",",U","0",",U","0",",U","31",",U","19",",U","8.3",",U,24,","40.6",",U,14,","5.3","U","2.8",",U","22.59",",U","33.03",",,,U","12.15",",,,U"
"USR0000CAPT","1992-09","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","59.5",",U","0",",U","0",",U","0",",U","30",",U","9",",U","6.1",",U,13,","38.3",",U,21,","20.2","U","14.9",",U","19.82",",U","29.19",",,,U","10.45",",,,U"
"USR0000CAPT","1992-10","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","18.8",",U","0",",U","0",",U","0",",U","22",",U","4",",U","5.6",",U,15,","34.4",",U,11,+","95.1","U","74.9",",U","16.52",",U","23.89",",,,U","9.16",",,,U"
"USR0000CAPT","1992-12","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0","4,U","0","4,U","9","4,U","0","4,U","0","4,U","0","4,U","-2.8","4,U,05,","12.8","4,U,10,+","","","356.9","4,U","5.11","4,U","8.65","4,,,U","1.58","4,,,U"
"USR0000CAPT","1993-02","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0","5,U","0","4,U","5","4,U","0","4,U","1","4,U","0","4,U","-1.7","4,U,26,+","22.8","4,U,04,","","","254.6","4,U","7.62","5,U","11.85","4,,,U","3.40","4,,,U"
"USR0000CAPT","1993-03","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0",",U","0",",U","0",",U","0",",U","6",",U","0",",U","2.8",",U,25,","25.6",",U,07,","","","187.5",",U","12.28",",U","17.22",",,,U","7.35",",,,U"
"USR0000CAPT","1993-04","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0",",U","0",",U","0",",U","0",",U","5",",U","0",",U","0.6",",U,11,","23.9",",U,29,","","","214.9",",U","11.17",",U","16.54",",,,U","5.80",",,,U"
"USR0000CAPT","1993-05","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","2.2",",U","0",",U","0",",U","0",",U","17",",U","0",",U","3.3",",U,07,","28.3",",U,16,","","","106.1",",U","14.98",",U","20.84",",,,U","9.12",",,,U"
"USR0000CAPT","1993-06","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","36.6","1,U","0","1,U","0","1,U","0","1,U","24","1,U","7","1,U","6.1","1,U,22,+","39.4","1,U,25,","","","51.7","1,U","17.81","1,U","25.98","1,,,U","9.65","1,,,U"
"USR0000CAPT","1993-07","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","","","0","3,U","0","3,U","","","","","","","8.3","3,U,08,+","","","","","","","","","","","10.98","3,,,U"
"USR0000CAPT","1993-08","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","107.8",",U","0",",U","0",",U","0",",U","30",",U","13",",U","6.7",",U,25,","44.4",",U,01,","","","3.3",",U","21.70",",U","31.24",",,,U","12.17",",,,U"
"USR0000CAPT","1993-09","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","85.3",",U","0",",U","0",",U","0",",U","30",",U","17",",U","4.4",",U,21,","39.4",",U,09,+","","","9.0",",U","20.88",",U","31.95",",,,U","9.81",",,,U"
"USR0000CAPT","1993-10","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","13.1",",U","0",",U","0",",U","0",",U","24",",U","2",",U","6.1",",U,28,+","36.7",",U,01,","","","58.9",",U","16.86",",U","24.52",",,,U","9.19",",,,U"
"USR0000CAPT","1993-11","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0",",U","0",",U","10",",U","0",",U","5",",U","0",",U","-3.9",",U,25,","24.4",",U,02,","","","280.9",",U","8.97",",U","15.70",",,,U","2.24",",,,U"
"USR0000CAPT","1993-12","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0",",U","0",",U","11",",U","0",",U","0",",U","0",",U","-3.3",",U,19,","16.1",",U,10,","","","371.5",",U","6.35",",U","10.73",",,,U","1.97",",,,U"
"USR0000CAPT","1994-01","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","4",",U","0",",U","0",",U","0",",U","-1.7",",U,30,+","17.8",",U,17,","","","317.8",",U","8.08",",U","12.92",",,,U","3.24",",,,U"
"USR0000CAPT","1994-02","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","9",",U","0",",U","2",",U","0",",U","-1.7",",U,04,+","23.9",",U,28,","","","288.8",",U","8.02",",U","13.87",",,,U","2.17",",,,U"
"USR0000CAPT","1994-03","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0","1,U","0","1,U","3","1,U","0",",U","18",",U","0",",U","-2.2","1,U,16,","27.8",",U,27,","","","179.6",",U","12.46","1,U","20.73",",,,U","4.20","1,,,U"
"USR0000CAPT","1994-04","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","2.2","U","2.2",",U","0",",U","0",",U","0",",U","17",",U","1",",U","2.2",",U,10,","33.9",",U,15,","","","147.1",",U","13.51",",U","20.68",",,,U","6.33",",,,U"
"USR0000CAPT","1994-05","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","5.9","U","3.7",",U","0",",U","0",",U","0",",U","21",",U","0",",U","6.1",",U,28,+","30.0",",U,09,","","","89.5",",U","15.56",",U","22.20",",,,U","8.93",",,,U"
"USR0000CAPT","1994-06","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","26.2","U","20.3",",U","0",",U","0",",U","0",",U","25",",U","2",",U","5.6",",U,07,","37.2",",U,27,","","","52.8",",U","17.25",",U","25.05",",,,U","9.44",",,,U"
"USR0000CAPT","1994-07","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","137.3","U","111.1",",U","0",",U","0",",U","0",",U","31",",U","15",",U","8.3",",U,03,","41.1",",U,08,","1.4","U","1.4",",U","21.87",",U","31.97",",,,U","11.77",",,,U"
"USR0000CAPT","1994-08","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","205.4","U","68.1",",U","0",",U","0",",U","0",",U","31",",U","5",",U","8.9",",U,30,","34.4",",U,23,","1.7","U","0.3",",U","20.52",",U","29.30",",,,U","11.74",",,,U"
"USR0000CAPT","1994-09","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","294.0","U","88.6","4,U","0","3,U","0","3,U","0","1,U","29","1,U","13","1,U","8.3","3,U,14,+","41.1","1,U,21,","7.6","U","5.9","1,U","21.77","4,U","30.78","1,,,U","12.76","3,,,U"
"USR0000CAPT","1994-11","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0",",U","0",",U","9",",U","0",",U","0",",U","0",",U","-3.3",",U,18,","13.3",",U,30,+","","","371.8",",U","5.94",",U","9.90",",,,U","1.98",",,,U"
"USR0000CAPT","1995-02","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0","5,U","0","5,U","3","5,U","0","2,U","8","2,U","0","2,U","-2.8","5,U,15,","22.8","2,U,22,","","","172.1","2,U","10.75","5,U","16.07","2,,,U","5.43","5,,,U"
"USR0000CAPT","1995-03","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0","3,U","0","2,U","0","2,U","0","1,U","4","1,U","0","1,U","0.6","2,U,06,","23.9","1,U,28,","","","252.1","1,U","9.71","3,U","14.29","1,,,U","5.13","2,,,U"
"USR0000CAPT","1995-04","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0","3,U","0","3,U","2","3,U","0",",U","9",",U","0",",U","0.0","3,U,21,+","30.0",",U,24,","","","204.2",",U","11.20","3,U","17.83",",,,U","4.57","3,,,U"
"USR0000CAPT","1995-05","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","12.1",",U","0",",U","0",",U","0",",U","15",",U","3",",U","5.0",",U,13,+","34.4",",U,29,","","","121.3",",U","14.81",",U","21.26",",,,U","8.36",",,,U"
"USR0000CAPT","1995-06","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","43.7",",U","0",",U","0",",U","0",",U","20",",U","6",",U","4.4",",U,06,","37.8",",U,26,","","","70.7",",U","17.44",",U","24.71",",,,U","10.16",",,,U"
"USR0000CAPT","1995-08","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","68.3","3,U","0","3,U","0","3,U","0","3,U","27","3,U","10","3,U","7.2","3,U,26,","39.4","3,U,01,","","","7.5","3,U","20.50","3,U","29.88","3,,,U","11.13","3,,,U"
"USR0000CAPT","1995-09","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","78.9",",U","0",",U","0",",U","0",",U","30",",U","9",",U","6.7",",U,29,","40.6",",U,19,","","","8.0",",U","20.70",",U","29.89",",,,U","11.50",",,,U"
"USR0000CAPT","1995-10","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","4.8",",U","0",",U","0",",U","0",",U","27",",U","1",",U","2.2",",U,23,","32.2",",U,02,","","","76.7",",U","16.01",",U","24.64",",,,U","7.39",",,,U"
"USR0000CAPT","1995-11","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0",",U","0",",U","0",",U","0",",U","5",",U","0",",U","1.7",",U,27,","25.0",",U,14,","","","177.7",",U","12.41",",U","17.97",",,,U","6.85",",,,U"
"USR0000CAPT","1995-12","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","","","0.0",",U","0",",U","3",",U","0",",U","0",",U","0",",U","-1.1",",U,25,","16.1",",U,12,+","","","297.6",",U","8.73",",U","11.79",",,,U","5.68",",,,U"
"USR0000CAPT","1996-01","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","1",",U","0",",U","0",",U","0",",U","-0.6",",U,22,","17.2",",U,31,","","","319.5",",U","8.03",",U","11.27",",,,U","4.78",",,,U"
"USR0000CAPT","1996-02","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","1",",U","0",",U","6",",U","0",",U","-3.3",",U,26,","24.4",",U,13,","","","192.9",",U","11.68",",U","15.99",",,,U","7.38",",,,U"
"USR0000CAPT","1996-03","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","1",",U","0",",U","8",",U","0",",U","0.0",",U,26,","28.3",",U,16,","","","193.7",",U","12.09",",U","18.62",",,,U","5.55",",,,U"
"USR0000CAPT","1996-04","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","0.5","U","0.5",",U","0",",U","0",",U","0",",U","12",",U","0",",U","2.2",",U,18,+","29.4",",U,29,+","","","171.3",",U","12.64",",U","19.64",",,,U","5.64",",,,U"
"USR0000CAPT","1996-05","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","7.7","U","7.2",",U","0",",U","0",",U","0",",U","16",",U","2",",U","2.2",",U,04,","33.9",",U,11,","","","121.0",",U","14.66",",U","21.74",",,,U","7.59",",,,U"
"USR0000CAPT","1996-06","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","25.7","U","18.0",",U","0",",U","0",",U","0",",U","29",",U","2",",U","6.1",",U,19,+","36.1",",U,02,","","","43.0",",U","17.50",",U","25.68",",,,U","9.32",",,,U"
