"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USW00012863","1920-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","12.8","6","1.9","2,6","7",",6","5",",6","0",",6","","","","","0","1,6","0","1,6","0","2,6","5","2,6","0","2,6","","","","","","","3.3","1,6,16,","","","","","21.6",",,6,29,","24.4","2,6,21,","399.6","6","134.1","2,6","56.9",",,,6","","","13.46","2,6","17.79","2,,,6","9.12","1,,,6","","","",""
"USW00012863","1920-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","73.7",",6","6",",6","4",",6","2",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","","","","","7.8",",6,06,+","","","","","56.4",",,6,27,","27.8",",6,30,+","","","16.4",",6","135.7",",,,6","","","20.24",",6","24.09",",,,6","16.39",",,,6","","","",""
"USW00012863","1920-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","177.5",",6","7",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","16.7",",6,10,","","","","","138.2",",,6,17,","31.1",",6,31,","","","0.0",",6","194.0",",,,6","","","24.06",",6","28.16",",,,6","19.95",",,,6","","","",""
"USW00012863","1920-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","254.7",",6","8",",6","6",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","9",",6","","","","","","","19.4",",6,20,","","","","","131.6",",,6,20,","33.3",",6,13,","","","0.0",",6","218.4",",,,6","","","26.82",",6","30.61",",,,6","23.04",",,,6","","","",""
"USW00012863","1920-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","308.9",",6","16",",6","13",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","19",",6","","","","","","","22.2",",6,25,+","","","","","53.3",",,6,21,","33.9",",6,20,","0.0","6","0.0",",6","267.9",",,,6","","","28.30",",6","32.01",",,,6","24.58",",,,6","","","",""
"USW00012863","1920-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","291.3",",6","18",",6","16",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","","","22.2",",6,22,+","","","","","46.7",",,6,07,","34.4",",6,15,+","0.0","6","0.0",",6","223.4",",,,6","","","27.73",",6","31.89",",,,6","23.57",",,,6","","","",""
"USW00012863","1920-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","163.1",",6","7",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","","","10.0",",6,27,","","","","","88.4",",,6,24,","30.6",",6,18,+","","","3.3",",6","145.0",",,,6","","","23.49",",6","27.60",",,,6","19.37",",,,6","","","",""
"USW00012863","1920-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","4",",6","4",",6","2",",6","","","","","0",",","0",",6","","","","","","","","","","","","","3.9",",6,17,+","","","","","39.1",",,6,02,","","","","","","","79.3",",,,6","","","","","","","11.19",",,,6","","","",""
"USW00012863","1920-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","9",",6","8",",6","2",",6","","","","","0",",6","0",",6","","","","","","","","","","","","","2.2",",6,29,","","","","","50.8",",,6,06,","","","","","","","153.0",",,,6","","","","","","","9.70",",,,6","","","",""
"USW00012863","1921-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","","","","","","","","","","","0",",","0",",6","","","","","","","","","","","","","3.9",",6,15,","","","","","","","","","","","","","","","","","","","","","9.75",",,,6","","","",""
"USW00012863","1921-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","4",",6","3",",6","0",",6","","","","","0",",","0",",6","","","","","","","","","","","","","3.3",",6,20,","","","","","5.1",",,6,04,","","","","","","","11.4",",,,6","","","","","","","10.16",",,,6","","","",""
"USW00012863","1921-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","2",",6","2",",6","0",",6","","","","","0",",","0",",6","","","","","","","","","","","","","7.8",",6,05,","","","","","12.4",",,6,09,","","","","","","","14.9",",,,6","","","","","","","15.62",",,,6","","","",""
"USW00012863","1921-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","80.1",",6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","","","8.9",",6,20,+","","","","","24.1",",,6,22,","28.9",",6,06,","","","14.7",",6","34.2",",,,6","","","20.52",",6","25.04",",,,6","15.99",",,,6","","","",""
"USW00012863","1921-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","138.3",",6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","","","","","12.2",",6,04,","","","","","22.9",",,6,12,","32.8",",6,30,","","","3.9",",6","41.9",",,,6","","","22.67",",6","27.08",",,,6","18.26",",,,6","","","",""
"USW00012863","1921-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","277.6",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","","","","","19.4",",6,03,","","","","","11.7",",,6,03,","34.4",",6,27,+","","","0.0",",6","13.5",",,,6","","","27.59",",6","31.88",",,,6","23.29",",,,6","","","",""
"USW00012863","1921-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","305.7",",6","11",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","","","20.6",",6,20,","","","","","76.2",",,6,18,","35.6",",6,12,+","0.0","6","0.0",",6","186.3",",,,6","","","28.19",",6","32.17",",,,6","24.21",",,,6","","","",""
"USW00012863","1921-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","327.3",",6","11",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","24",",6","","","","","","","21.7",",6,29,","","","0",",,6,31,+","69.6",",,6,24,","36.7",",6,22,","0.0","6","0.0",",6","153.4",",,,6","0",",,,6","28.89",",6","32.85",",,,6","24.93",",,,6","","","",""
"USW00012863","1921-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","301.7",",6","7",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","25",",6","","","","","","","21.1",",6,29,","","","","","53.3",",,6,29,","34.4",",6,13,","0.0","6","0.0",",6","108.2",",,,6","","","28.39",",6","32.55",",,,6","24.23",",,,6","","","",""
"USW00012863","1921-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","150.6",",6","6",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","15.0",",6,31,+","","","","","30.5",",,6,29,","31.1",",6,02,","0.3","6","0.3",",6","65.6",",,,6","","","23.18",",6","26.95",",,,6","19.42",",,,6","","","",""
"USW00012863","1921-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","71.7","2,6","7",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","25","1,6","0","1,6","","","","","","","11.7","1,6,29,","","","","","16.8",",,6,07,","29.4","1,6,15,","8.5","6","8.2","1,6","28.5",",,,6","","","20.52","2,6","24.69","1,,,6","16.36","1,,,6","","","",""
"USW00012863","1921-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","24.3",",6","8",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","","","6.7",",6,05,","","","","","69.1",",,6,08,","27.8",",6,03,","56.8","6","48.3",",6","146.2",",,,6","","","17.56",",6","22.19",",,,6","12.92",",,,6","","","",""
"USW00012863","1922-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","13.3","6","13.3",",6","16",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","13",",6","0",",6","","","","","","","2.2",",6,14,","","","","","43.2",",,6,30,","26.7",",6,19,","161.0","6","104.2",",6","76.9",",,,6","","","15.40",",6","19.49",",,,6","11.31",",,,6","","","",""
"USW00012863","1922-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","35.4","6","22.1","2,6","16",",6","6",",6","2",",6","","","","","0","1,6","0","1,6","0","1,6","20","1,6","0","1,6","","","","","","","3.9","1,6,16,+","","","","","50.8",",,6,15,","26.7","1,6,13,","209.2","6","48.2","1,6","111.0",",,,6","","","17.12","2,6","21.93","1,,,6","12.30","1,,,6","","","",""
"USW00012863","1922-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","65.9","6","30.5",",6","10",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","","","3.3",",6,05,+","","","0",",,6,31,+","62.0",",,6,28,","27.2",",6,29,","273.7","6","64.5",",6","170.0",",,,6","0",",,,6","17.24",",6","21.74",",,,6","12.74",",,,6","","","",""
"USW00012863","1922-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","183.9","6","118.0",",6","6",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","","","9.4",",6,02,","","","0",",,6,30,+","30.5",",,6,05,","28.9",",6,06,","277.9","6","4.2",",6","55.7",",,,6","0",",,,6","22.13",",6","26.05",",,,6","18.20",",,,6","","","",""
"USW00012863","1922-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","367.7","6","183.8",",6","11",",6","9",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","1",",6","","","","","","","16.7",",6,04,","","","0",",,6,31,+","75.2",",,6,03,","32.2",",6,23,","277.9","6","0.0",",6","211.8",",,,6","0",",,,6","24.26",",6","28.38",",,,6","20.14",",,,6","","","",""
"USW00012863","1922-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","644.1","6","276.4",",6","11",",6","8",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","11",",6","","","","","","","21.1",",6,22,+","","","","","47.5",",,6,22,","35.6",",6,13,","277.9","6","0.0",",6","143.4",",,,6","","","27.55",",6","31.47",",,,6","23.62",",,,6","","","",""
"USW00012863","1922-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","936.2","6","292.1",",6","14",",6","11",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","","","20.6",",6,04,","","","","","59.4",",,6,04,","33.3",",6,30,+","0.0","6","0.0",",6","219.9",",,,6","","","27.75",",6","31.26",",,,6","24.25",",,,6","","","",""
"USW00012863","1922-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1232.1","6","295.9",",6","13",",6","6",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","","","21.1",",6,11,","","","","","81.3",",,6,01,","34.4",",6,21,","0.0","6","0.0",",6","228.9",",,,6","","","27.88",",6","31.58",",,,6","24.18",",,,6","","","",""
"USW00012863","1922-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1491.0","6","258.9",",6","12",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","","","","","20.0",",6,24,+","","","","","119.9",",,6,13,","32.8",",6,06,+","0.0","6","0.0",",6","208.2",",,,6","","","26.96",",6","30.47",",,,6","23.46",",,,6","","","",""
"USW00012863","1922-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1646.4","6","155.4",",6","10",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","15.0",",6,10,","","","","","50.5",",,6,26,","30.0",",6,07,+","0.0","6","0.0",",6","124.2",",,,6","","","23.35",",6","26.42",",,,6","20.27",",,,6","","","",""
"USW00012863","1922-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1763.8","6","117.4",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","8.9",",6,26,","","","","","7.1",",,6,19,","30.6",",6,02,","20.5","6","20.5",",6","14.7",",,,6","","","21.56",",6","24.80",",,,6","18.32",",,,6","","","",""
"USW00012863","1922-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1826.8","6","63.0",",6","16",",6","8",",6","3",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","","","","","9.4",",6,29,","","","","","36.1",",,6,31,","27.2",",6,01,","60.9","6","40.4",",6","142.5",",,,6","","","19.06",",6","22.76",",,,6","15.36",",,,6","","","",""
"USW00012863","1923-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","17.5","6","17.5",",6","11",",6","4",",6","2",",6","","","","","0",",6","0",",6","0",",6","19",",6","0",",6","","","","","","","4.4",",6,05,","","","","","27.9",",,6,22,","25.6",",6,30,+","132.9","6","72.0",",6","85.2",",,,6","","","16.57",",6","20.95",",,,6","12.20",",,,6","","","",""
"USW00012863","1923-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","31.4","6","13.9",",6","10",",6","5",",6","3",",6","","","","","0",",6","0",",6","0",",6","11",",6","0",",6","","","","","","","2.2",",6,19,","","","","","60.7",",,6,09,","26.1",",6,10,","251.8","6","118.9",",6","149.6",",,,6","","","14.58",",6","18.63",",,,6","10.53",",,,6","","","",""
"USW00012863","1923-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","48.1","6","16.7",",6","16",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","17",",6","0",",6","","","","","","","3.3",",6,19,","","","","","31.0",",,6,28,","26.1",",6,26,","325.3","6","73.5",",6","153.7",",,,6","","","16.50",",6","20.91",",,,6","12.09",",,,6","","","",""
"USW00012863","1923-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","109.3","6","61.2",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","","","","","10.0",",6,01,","","","","","23.9",",,6,05,","28.3",",6,30,","335.4","6","10.1",",6","83.3",",,,6","","","20.04",",6","23.94",",,,6","16.13",",,,6","","","",""
"USW00012863","1923-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","250.3","6","141.0",",6","9",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","15.0",",6,04,","","","","","53.3",",,6,19,","30.0",",6,31,+","335.4","6","0.0",",6","149.1",",,,6","","","22.88",",6","26.34",",,,6","19.42",",,,6","","","",""
"USW00012863","1923-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","502.0","6","251.7",",6","19",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","","","","","20.0",",6,03,","","","","","29.2",",,6,14,","33.3",",6,05,","335.4","6","0.0",",6","116.3",",,,6","","","26.72",",6","30.27",",,,6","23.18",",,,6","","","",""
"USW00012863","1923-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","769.9","6","267.9",",6","21",",6","14",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","2",",6","","","","","","","20.0",",6,02,","","","","","53.8",",,6,02,","33.9",",6,23,","0.0","6","0.0",",6","323.8",",,,6","","","26.97",",6","30.34",",,,6","23.61",",,,6","","","",""
"USW00012863","1923-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1068.2","6","298.3",",6","19",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","","","21.7",",6,02,","","","0",",,6,31,+","63.8",",,6,24,","35.0",",6,10,+","0.0","6","0.0",",6","196.2",",,,6","0",",,,6","27.96",",6","31.25",",,,6","24.66",",,,6","","","",""
"USW00012863","1923-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1358.0","6","289.8",",6","9",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","19",",6","","","","","","","21.7",",6,29,+","","","0",",,6,30,+","31.5",",,6,18,","34.4",",6,15,+","0.0","6","0.0",",6","69.2",",,,6","0",",,,6","27.99",",6","32.07",",,,6","23.92",",,,6","","","",""
"USW00012863","1923-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1508.8","6","150.8",",6","14",",6","10",",6","6",",6","","","","","0",",6","0",",6","0",",6","25",",6","3",",6","","","","","","","10.6",",6,25,","","","","","53.3",",,6,05,","35.0",",6,01,","13.0","6","13.0",",6","276.3",",,,6","","","22.78",",6","26.04",",,,6","19.52",",,,6","","","",""
"USW00012863","1923-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1523.8","6","15.0",",6","10",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","18",",6","0",",6","","","","","","","7.8",",6,25,","","","","","58.4",",,6,03,","26.7",",6,21,","66.2","6","53.2",",6","101.3",",,,6","","","17.06",",6","21.19",",,,6","12.94",",,,6","","","",""
"USW00012863","1923-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1561.0","6","37.2",",6","9",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","","","6.7",",6,25,+","","","","","55.9",",,6,23,","25.6",",6,20,+","131.5","6","65.3",",6","85.4",",,,6","","","17.43",",6","21.07",",,,6","13.78",",,,6","","","",""
"USW00012863","1924-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","2.2","6","2.2",",6","12",",6","7",",6","3",",6","","","0",",6","0",",6","2",",6","0",",6","4",",6","0",",6","","","","","","","-2.8",",6,06,","","","0",",,6,31,+","61.0",",,6,24,","24.4",",6,02,","361.1","6","229.6",",6","179.2",",,,6","0",",,,6","11.00",",6","15.31",",,,6","6.69",",,,6","","","",""
"USW00012863","1924-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","3.0","6","0.8",",6","5",",6","5",",6","3",",6","","","","","0",",6","0",",6","0",",6","6",",6","0",",6","","","","","","","3.9",",6,07,+","","","","","64.0",",,6,19,","23.3",",6,18,+","529.4","6","168.3",",6","128.5",",,,6","","","12.56",",6","17.29",",,,6","7.83",",,,6","","","",""
"USW00012863","1924-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","5.5","6","2.5",",6","6",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","10",",6","0",",6","","","","","","","4.4",",6,15,","","","","","55.6",",,6,17,","25.0",",6,31,","646.5","6","117.1",",6","88.9",",,,6","","","14.64",",6","18.84",",,,6","10.43",",,,6","","","",""
"USW00012863","1924-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","63.4","6","57.9",",6","8",",6","6",",6","4",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","","","8.3",",6,01,","","","","","77.2",",,6,11,","28.3",",6,09,","660.4","6","13.9",",6","263.1",",,,6","","","19.80",",6","23.87",",,,6","15.73",",,,6","","","",""
"USW00012863","1924-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","211.7","6","148.3",",6","5",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","13.3",",6,12,","","","","","70.6",",,6,21,","30.6",",6,31,+","660.4","6","0.0",",6","76.7",",,,6","","","23.12",",6","26.99",",,,6","19.24",",,,6","","","",""
"USW00012863","1924-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","494.2","6","282.5",",6","9",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","12",",6","","","","","","","21.1",",6,01,","","","","","30.0",",,6,03,","34.4",",6,11,","660.4","6","0.0",",6","68.2",",,,6","","","27.75",",6","31.38",",,,6","24.12",",,,6","","","",""
"USW00012863","1924-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","803.6","6","309.4",",6","7",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","","","19.4",",6,05,","","","","","15.5",",,6,06,","35.6",",6,21,","0.0","6","0.0",",6","42.2",",,,6","","","28.31",",6","31.96",",,,6","24.66",",,,6","","","",""
"USW00012863","1924-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1151.5","6","347.9",",6","8",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","29",",6","","","","","","","22.2",",6,15,","","","","","23.9",",,6,06,","36.7",",6,24,","0.0","6","0.0",",6","56.6",",,,6","","","29.56",",6","33.19",",,,6","25.93",",,,6","","","",""
"USW00012863","1924-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1410.7","6","259.2",",6","8",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","8",",6","","","","","","","15.0",",6,30,","","","","","28.7",",,6,28,","32.8",",6,21,+","0.8","6","0.8",",6","62.0",",,,6","","","26.95",",6","30.19",",,,6","23.70",",,,6","","","",""
"USW00012863","1924-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1556.0","6","145.3","1,6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0","1,6","27","1,6","0","1,6","","","","","","","14.4",",6,28,+","","","","","5.8",",,6,09,","30.6","1,6,04,","2.7","6","1.9","1,6","13.0",",,,6","","","23.05","1,6","26.19","1,,,6","19.91",",,,6","","","",""
"USW00012863","1924-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1628.6","6","72.6","2,6","3",",6","3",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","24","1,6","0","1,6","","","","","","","5.6","1,6,30,","","","","","5.6",",,6,21,+","27.8","1,6,14,+","24.9","6","22.2","1,6","15.3",",,,6","","","20.02","2,6","24.14","1,,,6","15.90","1,,,6","","","",""
"USW00012863","1924-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","12",",6","10",",6","3",",6","","","","","0","4,6","0","4,6","0","4,6","14","4,6","0","4,6","","","","","","","2.8","4,6,26,","","","","","45.2",",,6,30,","26.7","4,6,15,","","","","","168.7",",,,6","","","16.15","7,6","20.11","4,,,6","12.20","4,,,6","","","",""
"USW00012863","1925-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","14.2","6","14.2",",6","10",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","12",",6","0",",6","","","","","","","5.6",",6,30,+","","","","","49.8",",,6,18,","27.2",",6,09,","","","128.6",",6","118.1",",,,6","","","14.64",",6","18.84",",,,6","10.44",",,,6","","","",""
"USW00012863","1925-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","23.1","6","8.9","2,6","6",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","18","1,6","0","1,6","","","","","","","4.4","1,6,04,","","","","","13.2",",,6,02,","25.0","1,6,16,","","","58.4","1,6","37.0",",,,6","","","16.26","2,6","21.03","1,,,6","11.50","1,,,6","","","",""
"USW00012863","1925-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","55.5","6","32.4",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","","","5.6",",6,03,","","","","","13.7",",,6,23,","27.2",",6,12,","","","33.9",",6","31.0",",,,6","","","18.28",",6","23.14",",,,6","13.43",",,,6","","","",""
"USW00012863","1925-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","165.2","6","109.7","2,6","5",",6","2",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","28","1,6","0","1,6","","","","","","","12.8","1,6,30,","","","","","26.4",",,6,10,","30.6","1,6,20,","","","0.8","1,6","36.4",",,,6","","","22.13","2,6","26.63","1,,,6","17.63","1,,,6","","","",""
"USW00012863","1925-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","326.4","6","161.2",",6","9",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","10.6",",6,02,","","","","","46.2",",,6,17,","30.6",",6,30,+","","","3.3",",6","65.5",",,,6","","","23.43",",6","27.80",",,,6","19.05",",,,6","","","",""
"USW00012863","1925-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","594.3","6","267.9",",6","11",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","","","","","21.7",",6,12,","","","","","43.7",",,6,11,","32.8",",6,29,","","","0.0",",6","123.9",",,,6","","","27.26",",6","30.50",",,,6","24.03",",,,6","","","",""
"USW00012863","1925-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","902.6","6","308.3",",6","11",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","","","","","21.7",",6,20,","","","","","36.6",",,6,08,","33.9",",6,04,","0.0","6","0.0",",6","165.2",",,,6","","","28.28",",6","31.48",",,,6","25.07",",,,6","","","",""
"USW00012863","1925-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1217.3","6","314.7",",6","11",",6","8",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","","","21.7",",6,31,+","","","","","116.3",",,6,25,","35.6",",6,16,","0.0","6","0.0",",6","398.9",",,,6","","","28.48",",6","32.19",",,,6","24.78",",,,6","","","",""
"USW00012863","1925-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1530.7","6","313.4",",6","11",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","19",",6","","","","","","","23.3",",6,25,+","","","","","56.6",",,6,28,","34.4",",6,27,","0.0","6","0.0",",6","160.1",",,,6","","","28.78",",6","32.39",",,,6","25.17",",,,6","","","",""
"USW00012863","1925-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1719.2","6","188.5","4,6","11",",6","5",",6","2",",6","","","","","0","2,6","0","2,6","0","2,6","27","2,6","2","2,6","","","","","","","13.9","2,6,20,","","","","","45.7",",,6,27,","32.8","2,6,01,","2.2","6","2.2","2,6","108.8",",,,6","","","25.07","4,6","28.53","2,,,6","21.61","2,,,6","","","",""
