"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00131442","1921-12","42.7572","-95.5377","368.8","CHEROKEE, IA US","","","0.0",",6","3",",6","0",",6","0",",6","9",",6","2",",6","6",",6","31",",6","13",",6","0",",6","0",",6","","","","","-25.0",",6,25,","51",",,6,29,+","25",",,6,23,+","2.3",",,6,21,","16.7",",6,13,","","","","","688.1",",6","4.9",",,,6","58",",,,6","-3.86",",6","1.76",",,,6","-9.48",",,,6","",""
"USC00131442","1922-01","42.7572","-95.5377","368.8","CHEROKEE, IA US","0.0","6","0.0",",6","3",",6","1",",6","0",",6","12",",6","2",",6","7",",6","31",",6","19",",6","0",",6","0",",6","","","","","-26.7",",6,06,","76",",,6,07,+","76",",,6,04,","5.1",",,6,04,","5.6",",6,09,","","","","","820.0",",6","8.9",",,,6","114",",,,6","-8.12",",6","-2.74",",,,6","-13.50",",,,6","",""
"USC00131442","1922-02","42.7572","-95.5377","368.8","CHEROKEE, IA US","0.0","6","0.0",",6","3",",6","3",",6","0",",6","2",",6","0",",6","10",",6","28",",6","18",",6","0",",6","0",",6","","","","","-25.0",",6,13,","25",",,6,02,+","13",",,6,01,","12.4",",,6,01,","6.1",",6,19,","","","","","730.8",",6","17.4",",,,6","13",",,,6","-7.77",",6","-1.87",",,,6","-13.66",",,,6","",""
"USC00131442","1922-03","42.7572","-95.5377","368.8","CHEROKEE, IA US","0.0","6","0.0",",6","5",",6","4",",6","0",",6","1",",6","1",",6","0",",6","25",",6","1",",6","0",",6","0",",6","","","","","-15.0",",6,02,","25",",,6,29,","30",",,6,29,","13.2",",,6,25,","18.3",",6,16,","","","","","486.3",",6","27.5",",,,6","30",",,,6","2.65",",6","8.01",",,,6","-2.72",",,,6","",""
"USC00131442","1922-04","42.7572","-95.5377","368.8","CHEROKEE, IA US","0.0","6","0.0",",6","9",",6","6",",6","1",",6","0",",6","1",",6","0",",6","6",",6","0",",6","4",",6","0",",6","","","","","-2.8",",6,18,+","0",",T,6,11,","25",",,6,11,","35.8",",,6,09,","22.8",",6,06,","","","","","271.0",",6","64.6",",,,6","25",",,,6","9.30",",6","15.60",",,,6","2.99",",,,6","",""
"USC00131442","1922-05","42.7572","-95.5377","368.8","CHEROKEE, IA US","12.9","6","12.9",",6","10",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","16",",6","0",",6","","","","","3.3",",6,20,+","","","0",",,6,31,+","13.0",",,6,08,","28.3",",6,29,","","","","","85.8",",6","35.7",",,,6","0",",,,6","15.98",",6","22.16",",,,6","9.80",",,,6","",""
"USC00131442","1922-06","42.7572","-95.5377","368.8","CHEROKEE, IA US","131.1","6","118.2",",6","6",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","6",",6","","","","","6.1",",6,03,","","","0",",,6,30,+","22.4",",,6,13,","37.2",",6,23,","","","","","10.9",",6","56.3",",,,6","0",",,,6","21.91",",6","29.09",",,,6","14.73",",,,6","",""
"USC00131442","1922-07","42.7572","-95.5377","368.8","CHEROKEE, IA US","232.0","6","100.9",",6","14",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","4",",6","","","","","8.3",",6,03,","","","0",",,6,31,+","56.9",",,6,29,","33.3",",6,23,+","","","3.6","6","3.6",",6","122.3",",,,6","0",",,,6","21.47",",6","27.68",",,,6","15.26",",,,6","",""
"USC00131442","1922-08","42.7572","-95.5377","368.8","CHEROKEE, IA US","373.8","6","141.8",",6","5",",6","2",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","8.9",",6,08,","","","0",",,6,31,+","41.7",",,6,30,","36.7",",6,17,","","","5.8","6","2.2",",6","77.1",",,,6","0",",,,6","22.84",",6","29.83",",,,6","15.85",",,,6","",""
"USC00131442","1922-09","42.7572","-95.5377","368.8","CHEROKEE, IA US","444.3","6","70.5",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","5",",6","","","","","2.8",",6,11,","","","0",",,6,30,+","19.6",",,6,18,","35.0",",6,07,+","","","53.0","6","47.2",",6","21.1",",,,6","0",",,,6","19.11",",6","26.22",",,,6","12.00",",,,6","",""
"USC00131442","1922-10","42.7572","-95.5377","368.8","CHEROKEE, IA US","460.1","6","15.8",",6","5",",6","3",",6","1",",6","","","0",",6","0",",6","6",",6","0",",6","13",",6","0",",6","","","","","-6.1",",6,18,+","","","0",",,6,31,+","37.6",",,6,31,","30.6",",6,04,","","","247.8","6","194.8",",6","66.9",",,,6","0",",,,6","12.56",",6","19.63",",,,6","5.49",",,,6","",""
"USC00131442","1922-11","42.7572","-95.5377","368.8","CHEROKEE, IA US","460.1","6","0.0",",6","9",",6","5",",6","2",",6","","","0",",6","0",",6","14",",6","0",",6","0",",6","0",",6","","","","","-10.0",",6,25,","","","0",",T,6,19,","48.0",",,6,04,","16.7",",6,30,","","","666.2","6","418.4",",6","106.1",",,,6","0",",T,,6","4.39",",6","8.46",",,,6","0.31",",,,6","",""
"USC00131442","1922-12","42.7572","-95.5377","368.8","CHEROKEE, IA US","460.1","6","0.0",",6","2",",6","1",",6","0",",6","","","1",",6","9",",6","31",",6","17",",6","0",",6","0",",6","","","","","-27.2",",6,17,","","","38",",,6,14,","2.5",",,6,14,","10.6",",6,29,+","","","1441.6","6","775.4",",6","3.3",",,,6","51",",,,6","-6.68",",6","-0.98",",,,6","-12.38",",,,6","",""
"USC00131442","1923-01","42.7572","-95.5377","368.8","CHEROKEE, IA US","0.0","6","0.0","1,6","5",",6","3",",6","0",",6","","","3",",6","2",",6","31",",6","11","1,6","0","1,6","0","1,6","","","","","-18.9",",6,03,","","","76",",,6,27,","5.1",",,6,27,","8.3","1,6,18,","","","2130.3","6","688.7","1,6","13.4",",,,6","159",",,,6","-4.67","1,6","0.52","1,,,6","-9.86",",,,6","",""
"USC00131442","1923-02","42.7572","-95.5377","368.8","CHEROKEE, IA US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","","","1",",6","11",",6","28",",6","15",",6","0",",6","0",",6","","","","","-27.2",",6,03,","","","38",",,6,12,","3.0",",,6,12,","12.8",",6,25,","","","2863.7","6","733.4",",6","4.3",",,,6","51",",,,6","-7.86",",6","-1.16",",,,6","-14.56",",,,6","",""
"USC00131442","1923-03","42.7572","-95.5377","368.8","CHEROKEE, IA US","0.0","6","0.0",",6","5",",6","3",",6","1",",6","19","5,6","3",",6","3",",6","30",",6","13",",6","0",",6","0",",6","","","","","-24.4",",6,18,","279","5,,6,05,+","279",",,6,03,","38.1",",,6,03,","20.6",",6,01,","","","3530.9","6","667.2",",6","46.9",",,,6","388",",,,6","-3.19",",6","2.83",",,,6","-9.21",",,,6","",""
"USC00131442","1923-04","42.7572","-95.5377","368.8","CHEROKEE, IA US","1.7","6","1.7",",6","7",",6","5",",6","2",",6","","","0",",6","0",",6","14",",6","1",",6","6",",6","0",",6","","","","","-8.9",",6,08,","","","5",",,6,15,","33.0",",,6,14,","27.8",",6,19,","","","3834.2","6","303.3",",6","96.9",",,,6","5",",,,6","8.28",",6","15.39",",,,6","1.17",",,,6","",""
"USC00131442","1923-05","42.7572","-95.5377","368.8","CHEROKEE, IA US","14.5","6","12.8","1,6","11",",6","7",",6","0",",6","","","0",",6","0","1,6","2","1,6","0","1,6","14","1,6","0","1,6","","","","","-3.3","1,6,09,","","","0",",T,6,08,","22.6",",,6,19,","27.8","1,6,27,","","","3974.1","6","139.9","1,6","98.5",",,,6","0",",T,,6","14.09","1,6","20.26","1,,,6","7.93","1,,,6","",""
"USC00131442","1923-06","42.7572","-95.5377","368.8","CHEROKEE, IA US","109.1","6","94.6",",6","15",",6","11",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","23",",6","2",",6","","","","","5.6",",6,29,","","","0",",,6,30,+","34.0",",,6,27,","32.2",",6,24,+","","","4008.5","6","34.4",",6","127.5",",,,6","0",",,,6","20.34",",6","25.65",",,,6","15.03",",,,6","",""
