"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00020758","1955-04","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00020758","1955-05","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","5",",0","4",",0","0",",0","0",",0","0",",0","0","5,0","17","5,0","","","","","","","3","","-9.4","5,0,03,","0",",,0,31,+","0",",T,0,21,+","10.2",",,0,08,","","","","","","","21.8",",,,0","0",",T,,0","","","","","-0.79","5,,,0"
"USC00020758","1955-07","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","0.0","1,0","15","1,0","12","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","18","1,0","0","1,0","","","3.3","1,0,08,+","0","1,,0,31,+","0","1,T,0,30,","25.4","1,,0,30,","26.7","1,0,09,","136.1","0","136.1","1,0","144.9","1,,,0","0","1,T,,0","13.80","1,0","21.54","1,,,0","6.05","1,,,0"
"USC00020758","1955-08","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","12",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","7","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,07,","","","","","","","134.9",",,,0","0",",,,0","","","","","",""
"USC00020758","1955-09","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","16",",0","0",",0","","","-2.8",",0,30,+","0",",,0,30,+","0",",,0,30,+","6.9",",,0,12,","27.8",",0,04,","","","205.3",",0","11.2",",,,0","0",",,,0","11.49",",0","20.85",",,,0","2.12",",,,0"
"USC00020758","1955-10","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","19",",0","0",",0","1",",0","0",",0","","","-5.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","29.2",",,0,04,","21.1",",0,15,","","","311.5",",0","35.5",",,,0","0",",,,0","8.29",",0","18.11",",,,0","-1.54",",,,0"
"USC00020758","1955-11","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","0.0","1,0","4",",0","4",",0","0",",0","","","0",",0","0",",0","30",",0","0","1,0","0","1,0","0","1,0","","","-16.1",",0,16,","","","0",",,0,30,+","11.4",",,0,15,","18.9","1,0,13,+","","","478.4","1,0","24.4",",,,0","254",",a,,0","1.85","1,0","11.41","1,,,0","-7.70",",,,0"
"USC00020758","1955-12","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","0","3,0","0","3,0","0","3,0","","","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0.0","3,,0,31,+","","","","","","","17.8",",a,,0","660",",a,,0","","","","","",""
"USC00020758","1956-05","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.1",",,0,21,","","","","","","","27.5",",,,0","0",",,,0","","","","","",""
"USC00020758","1956-06","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","1.7",",0,22,+","0",",,0,30,+","0",",,0,30,+","9.9",",,0,29,","26.1",",0,26,","","","137.8",",0","14.9",",,,0","0",",,,0","13.74",",0","22.53",",,,0","4.94",",,,0"
"USC00020758","1956-07","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","0",",,,0","","","","","",""
"USC00020758","1956-08","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","0",",,,0","","","","","",""
"USC00020758","1956-09","33.86667","-109.41667","2745.0","BIG LAKE, AZ US","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","3.8",",,0,07,","","","","","","","3.8",",,,0","0",",,,0","","","","","",""
