"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033146","1959-07","51.8","33.0","195.0","POKOSSICHI, UP","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","8.0",",,I,03,","","","","","","","19.4",",,,I","","","","","",""
"UPM00033146","1959-08","51.8","33.0","195.0","POKOSSICHI, UP","","","7","1,I","5","1,I","0","1,I","","","","","","","","","","","","","8.5","1,,I,19,","","","","","","","28.5","1,,,I","","","","","",""
"UPM00033146","1959-09","51.8","33.0","195.0","POKOSSICHI, UP","","","11",",I","8",",I","0",",I","","","","","","","","","","","","","24.4",",,I,28,","","","","","","","70.4",",,,I","","","","","",""
"UPM00033146","1959-10","51.8","33.0","195.0","POKOSSICHI, UP","","","13",",I","4",",I","0",",I","","","","","","","","","","","","","4.6",",,I,31,","","","","","","","25.5",",,,I","","","","","",""
"UPM00033146","1959-11","51.8","33.0","195.0","POKOSSICHI, UP","","","11","4,I","4","4,I","0","4,I","","","","","","","","","","","","","24.8","4,,I,08,","","","","","","","70.4","4,,,I","","","","","",""
"UPM00033146","1959-12","51.8","33.0","195.0","POKOSSICHI, UP","","","13","1,I","4","1,I","0","1,I","","","","","","","","","","","","","14.4","1,,I,14,","","","","","","","39.2","1,,,I","","","","","",""
"UPM00033146","1960-01","51.8","33.0","195.0","POKOSSICHI, UP","","","16",",I","6",",I","0",",I","","","","","","","","","","","","","13.6",",,I,14,","","","","","","","57.0",",,,I","","","","","",""
"UPM00033146","1960-02","51.8","33.0","195.0","POKOSSICHI, UP","","","12",",I","4",",I","0",",I","","","","","","","","","","","","","7.4",",,I,26,","","","","","","","24.4",",,,I","","","","","",""
"UPM00033146","1960-03","51.8","33.0","195.0","POKOSSICHI, UP","","","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.2","2,,I,29,+","","","","","","","0.4","2,,,I","","","","","",""
"UPM00033146","1960-04","51.8","33.0","195.0","POKOSSICHI, UP","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","3.8",",,I,28,","","","","","","","9.8",",,,I","","","","","",""
"UPM00033146","1960-05","51.8","33.0","195.0","POKOSSICHI, UP","","","9",",I","4",",I","0",",I","","","","","","","","","","","","","8.0",",,I,03,","","","","","","","28.3",",,,I","","","","","",""
"UPM00033146","1960-06","51.8","33.0","195.0","POKOSSICHI, UP","","","7","1,I","1","1,I","0","1,I","","","","","","","","","","","","","7.7","1,,I,21,","","","","","","","11.8","1,,,I","","","","","",""
"UPM00033146","1960-07","51.8","33.0","195.0","POKOSSICHI, UP","","","5","1,I","3","1,I","0","1,I","","","","","","","","","","","","","10.9","1,,I,27,","","","","","","","22.1","1,,,I","","","","","",""
"UPM00033146","1960-08","51.8","33.0","195.0","POKOSSICHI, UP","","","14",",I","7",",I","0",",I","","","","","","","","","","","","","20.0",",,I,14,","","","","","","","77.6",",,,I","","","","","",""
"UPM00033146","1960-09","51.8","33.0","195.0","POKOSSICHI, UP","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","19.5",",,I,08,","","","","","","","56.5",",,,I","","","","","",""
"UPM00033146","1960-10","51.8","33.0","195.0","POKOSSICHI, UP","","","18",",I","12",",I","1",",I","","","","","","","","","","","","","28.6",",,I,14,","","","","","","","131.4",",,,I","","","","","",""
"UPM00033146","1960-11","51.8","33.0","195.0","POKOSSICHI, UP","","","17",",I","7",",I","0",",I","","","","","","","","","","","","","13.3",",,I,12,","","","","","","","66.0",",,,I","","","","","",""
"UPM00033146","1960-12","51.8","33.0","195.0","POKOSSICHI, UP","","","18",",I","8",",I","0",",I","","","","","","","","","","","","","13.8",",,I,10,","","","","","","","74.1",",,,I","","","","","",""
"UPM00033146","1961-01","51.8","33.0","195.0","POKOSSICHI, UP","","","10","2,I","6","2,I","0","2,I","","","","","","","","","","","","","9.7","2,,I,06,","","","","","","","37.1","2,,,I","","","","","",""
"UPM00033146","1961-02","51.8","33.0","195.0","POKOSSICHI, UP","","","8",",I","1",",I","0",",I","","","","","","","","","","","","","6.9",",,I,01,","","","","","","","13.7",",,,I","","","","","",""
"UPM00033146","1961-03","51.8","33.0","195.0","POKOSSICHI, UP","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","8.7",",,I,13,","","","","","","","38.3",",,,I","","","","","",""
"UPM00033146","1961-04","51.8","33.0","195.0","POKOSSICHI, UP","","","10","1,I","5","1,I","0","1,I","","","","","","","","","","","","","9.5","1,,I,17,","","","","","","","43.3","1,,,I","","","","","",""
"UPM00033146","1961-05","51.8","33.0","195.0","POKOSSICHI, UP","","","14","1,I","9","1,I","1","1,I","","","","","","","","","","","","","33.4","1,,I,29,","","","","","","","90.8","1,,,I","","","","","",""
"UPM00033146","1961-06","51.8","33.0","195.0","POKOSSICHI, UP","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","15.9",",,I,09,","","","","","","","45.4",",,,I","","","","","",""
"UPM00033146","1961-07","51.8","33.0","195.0","POKOSSICHI, UP","","","6",",I","2",",I","0",",I","","","","","","","","","","","","","3.8",",,I,22,","","","","","","","11.2",",,,I","","","","","",""
"UPM00033146","1961-08","51.8","33.0","195.0","POKOSSICHI, UP","","","12","1,I","6","1,I","0","1,I","","","","","","","","","","","","","23.5","1,,I,18,","","","","","","","77.3","1,,,I","","","","","",""
"UPM00033146","1961-09","51.8","33.0","195.0","POKOSSICHI, UP","","","11",",I","5",",I","0",",I","","","","","","","","","","","","","9.4",",,I,15,","","","","","","","30.7",",,,I","","","","","",""
"UPM00033146","1961-10","51.8","33.0","195.0","POKOSSICHI, UP","","","4","1,I","2","1,I","0","1,I","","","","","","","","","","","","","6.7","1,,I,16,","","","","","","","12.9","1,,,I","","","","","",""
"UPM00033146","1961-11","51.8","33.0","195.0","POKOSSICHI, UP","","","16",",I","6",",I","0",",I","","","","","","","","","","","","","16.8",",,I,14,","","","","","","","56.3",",,,I","","","","","",""
"UPM00033146","1961-12","51.8","33.0","195.0","POKOSSICHI, UP","","","15",",I","5",",I","0",",I","","","","","","","","","","","","","9.7",",,I,30,","","","","","","","38.8",",,,I","","","","","",""
"UPM00033146","1962-01","51.8","33.0","195.0","POKOSSICHI, UP","","","15","2,I","5","2,I","0","2,I","","","","","","","","","","","","","7.8","2,,I,26,","","","","","","","38.2","2,,,I","","","","","",""
"UPM00033146","1962-02","51.8","33.0","195.0","POKOSSICHI, UP","","","15",",I","7",",I","1",",I","","","","","","","","","","","","","33.0",",,I,15,","","","","","","","76.3",",,,I","","","","","",""
"UPM00033146","1962-03","51.8","33.0","195.0","POKOSSICHI, UP","","","16","1,I","10","1,I","0","1,I","","","","","","","","","","","","","14.7","1,,I,08,","","","","","","","67.5","1,,,I","","","","","",""
"UPM00033146","1962-04","51.8","33.0","195.0","POKOSSICHI, UP","","","7","1,I","5","1,I","0","1,I","","","","","","","","","","","","","12.8","1,,I,07,","","","","","","","41.0","1,,,I","","","","","",""
