"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00363706","1916-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","1",",6","","","","","","","","","","","124.5",",,6,15,","165.2",",,,6","","","",""
"USC00363706","1916-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","17.0",",,6,20,","45.5",",,,6","","","",""
"USC00363706","1916-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","16.5",",,6,30,","40.2",",,,6","","","",""
"USC00363706","1916-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","16",",6","8",",6","0",",6","","","","","","","","","","","16.8",",,6,22,","60.7",",,,6","","","",""
"USC00363706","1917-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","2",",6","","","0",",6","","","","","13",",,6,21,","37.3",",,6,14,","106.7",",,,6","31",",,,6","",""
"USC00363706","1917-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","3",",6","0",",6","","","0",",6","","","","","20",",,6,28,","9.1",",,6,22,","31.7",",,,6","36",",,,6","",""
"USC00363706","1917-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","18",",6","12",",6","1",",6","","","0",",6","","","","","15",",,6,04,","28.7",",,6,01,","117.2",",,,6","28",",,,6","",""
"USC00363706","1917-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","2",",6","1",",6","","","","","","","","","","","26.7",",,6,06,","41.5",",,,6","","","",""
"USC00363706","1917-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","0",",6","","","","","","","","","","","22.9",",,6,29,","50.2",",,,6","","","",""
"USC00363706","1917-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","16.5",",,6,03,","80.6",",,,6","","","",""
"USC00363706","1917-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","","","","","","","","","20.3",",,6,17,","79.2",",,,6","","","",""
"USC00363706","1917-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","2",",6","","","","","","","","","","","72.1",",,6,24,","161.2",",,,6","","","",""
"USC00363706","1917-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","","","","","","","","","39.4",",,6,08,","108.8",",,,6","","","",""
"USC00363706","1917-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","2",",6","","","","","","","","","","","35.1",",,6,24,","134.2",",,,6","","","",""
"USC00363706","1917-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","2",",6","0",",6","","","","","","","","","","","2.8",",,6,22,+","6.9",",,,6","","","",""
"USC00363706","1917-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","2",",6","","","","","","","","","","","31.5",",,6,14,+","78.6",",,,6","","","",""
"USC00363706","1918-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","10",",6","2",",6","","","","","","","","","","","38.1",",,6,15,","144.6",",,,6","","","",""
"USC00363706","1918-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","3",",6","1",",6","","","0",",6","","","","","5",",,6,23,","25.4",",,6,26,","53.9",",,,6","5",",,,6","",""
"USC00363706","1918-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","0",",6","","","0",",6","","","","","0",",T,6,27,+","17.0",",,6,14,","39.7",",,,6","0",",T,,6","",""
"USC00363706","1918-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","23.1",",,6,10,","114.4",",,,6","","","",""
"USC00363706","1918-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","7",",6","0",",6","","","","","","","","","","","20.8",",,6,14,","81.2",",,,6","","","",""
"USC00363706","1918-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","1",",6","","","","","","","","","","","28.4",",,6,22,","52.1",",,,6","","","",""
"USC00363706","1918-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","1",",6","","","","","","","","","","","57.2",",,6,25,","96.2",",,,6","","","",""
"USC00363706","1918-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","0",",6","","","","","","","","","","","22.4",",,6,15,","60.5",",,,6","","","",""
"USC00363706","1918-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","","","","","","","","","21.8",",,6,18,","75.8",",,,6","","","",""
"USC00363706","1918-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","","","","","","","","","21.6",",,6,31,","57.8",",,,6","","","",""
"USC00363706","1918-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","2",",6","0",",6","","","","","","","","","","","23.1",",,6,18,","36.8",",,,6","","","",""
"USC00363706","1918-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","1",",6","","","","","","","","","","","28.7",",,6,23,","83.9",",,,6","","","",""
"USC00363706","1919-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","1",",6","","","0",",6","","","","","23",",,6,03,","27.4",",,6,03,","78.6",",,,6","23",",,,6","",""
"USC00363706","1919-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","0",",6","","","0",",6","","","","","5",",,6,13,","9.9",",,6,14,","52.4",",,,6","20",",,,6","",""
"USC00363706","1919-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","","","","","","","","","23.6",",,6,09,","82.5",",,,6","","","",""
"USC00363706","1919-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","0",",6","","","0",",6","","","","","0",",T,6,27,+","22.6",",,6,12,","49.9",",,,6","0",",T,,6","",""
"USC00363706","1919-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","9",",6","2",",6","","","","","","","","","","","42.4",",,6,22,","148.1",",,,6","","","",""
"USC00363706","1919-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","","","","","","","","","23.6",",,6,16,","99.0",",,,6","","","",""
"USC00363706","1919-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","10",",6","1",",6","","","","","","","","","","","25.9",",,6,16,","170.7",",,,6","","","",""
"USC00363706","1919-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","1",",6","","","","","","","","","","","28.4",",,6,19,","99.0",",,,6","","","",""
"USC00363706","1919-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","23.9",",,6,11,","48.5",",,,6","","","",""
"USC00363706","1919-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","18",",6","7",",6","0",",6","","","","","","","","","","","17.8",",,6,12,","63.9",",,,6","","","",""
"USC00363706","1919-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","0",",6","","","","","","","","","","","17.5",",,6,02,","95.5",",,,6","","","",""
"USC00363706","1919-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","0",",6","","","","","8",",,6,17,","17.0",",,6,14,","58.2",",,,6","24",",,,6","",""
"USC00363706","1920-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","2",",6","","","","","89",",,6,17,","20.1",",,6,09,","53.4",",,,6","186",",,,6","",""
"USC00363706","1920-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","","","3",",6","","","","","178",",,6,05,+","65.8",",,6,05,","107.4",",,,6","535",",,,6","",""
"USC00363706","1920-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","","","","","","","","","21.3",",,6,06,","63.4",",,,6","","","",""
"USC00363706","1920-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","10",",6","0",",6","","","","","","","","","","","19.3",",,6,17,","92.2",",,,6","","","",""
"USC00363706","1920-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","1",",6","","","","","","","","","","","27.9",",,6,01,","52.9",",,,6","","","",""
"USC00363706","1920-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","1",",6","","","","","","","","","","","34.5",",,6,18,","92.7",",,,6","","","",""
"USC00363706","1920-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","1",",6","","","","","","","","","","","39.9",",,6,12,","88.5",",,,6","","","",""
"USC00363706","1920-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","20",",6","13",",6","4",",6","","","","","","","","","","","62.0",",,6,19,","239.2",",,,6","","","",""
"USC00363706","1920-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","3",",6","","","","","","","","","","","46.2",",,6,28,","123.4",",,,6","","","",""
"USC00363706","1920-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","3",",6","2",",6","0",",6","","","","","","","","","","","17.0",",,6,01,","30.2",",,,6","","","",""
"USC00363706","1920-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","3",",6","1",",6","","","","","","","","","","","42.4",",,6,17,","80.6",",,,6","","","",""
"USC00363706","1920-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","","","","","","","","","25.1",",,6,23,","102.7",",,,6","","","",""
"USC00363706","1921-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","0",",6","","","","","","","","","","","10.4",",,6,15,","40.2",",,,6","","","",""
"USC00363706","1921-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","","","","","","","","","39.1",",,6,20,","70.4",",,,6","","","",""
"USC00363706","1921-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","14.2",",,6,25,","54.8",",,,6","","","",""
"USC00363706","1921-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","5",",6","1",",6","","","","","","","","","","","29.7",",,6,23,","85.8",",,,6","","","",""
"USC00363706","1921-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","1",",6","","","","","","","","","","","25.4",",,6,05,","102.6",",,,6","","","",""
"USC00363706","1921-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","","","","","","","","","10.4",",,6,29,","31.2",",,,6","","","",""
"USC00363706","1921-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","","","","","","","","","13.0",",,6,01,","44.9",",,,6","","","",""
"USC00363706","1921-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","1",",6","","","","","","","","","","","28.2",",,6,03,","79.3",",,,6","","","",""
"USC00363706","1921-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","1",",6","","","","","","","","","","","28.4",",,6,22,","68.7",",,,6","","","",""
"USC00363706","1921-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","0",",6","","","","","","","","","","","10.2",",,6,04,","37.7",",,,6","","","",""
"USC00363706","1921-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","10",",6","0",",6","","","","","","","","","","","20.6",",,6,28,","83.0",",,,6","","","",""
"USC00363706","1921-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","","","","","","","","","","","26.4",",,6,03,","66.0",",,,6","","","",""
"USC00363706","1922-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","23.9",",,6,29,","63.4",",,,6","","","",""
"USC00363706","1922-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","2",",6","","","","","91",",,6,15,","14.7",",,6,15,","58.3",",,,6","203",",,,6","",""
"USC00363706","1922-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","17.0",",,6,02,","76.3",",,,6","","","",""
"USC00363706","1922-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","0",",6","","","","","","","","","","","18.0",",,6,15,","41.8",",,,6","","","",""
"USC00363706","1922-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","","","","","","","","","","","41.4",",,6,05,","94.6",",,,6","","","",""
"USC00363706","1922-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","0",",6","","","","","","","","","","","15.2",",,6,07,","74.2",",,,6","","","",""
"USC00363706","1922-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","10",",6","1",",6","","","","","","","","","","","32.0",",,6,02,","90.8",",,,6","","","",""
"USC00363706","1922-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","","","","","","","","","10.7",",,6,15,","40.6",",,,6","","","",""
"USC00363706","1922-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","2",",6","1",",6","0",",6","","","","","","","","","","","20.8",",,6,12,","21.6",",,,6","","","",""
"USC00363706","1922-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","2",",6","","","","","","","","","","","43.7",",,6,10,","80.3",",,,6","","","",""
"USC00363706","1922-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","","","","","","","","","5.1",",,6,07,","14.3",",,,6","","","",""
"USC00363706","1922-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","3",",6","","","","","107",",,6,17,","16.3",",,6,17,","58.1",",,,6","181",",,,6","",""
"USC00363706","1923-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","10",",6","1",",6","","","","","","","","","","","25.4",",,6,01,","82.8",",,,6","","","",""
"USC00363706","1923-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","5",",6","0",",6","","","","","","","","","","","18.3",",,6,13,","46.8",",,,6","","","",""
"USC00363706","1923-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","5",",6","0",",6","","","","","","","","","","","11.7",",,6,07,","46.7",",,,6","","","",""
"USC00363706","1923-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","0",",6","","","","","","","","","","","20.8",",,6,14,","44.1",",,,6","","","",""
"USC00363706","1923-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","5",",6","2",",6","","","","","","","","","","","34.5",",,6,22,","79.8",",,,6","","","",""
"USC00363706","1923-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","17.8",",,6,06,","58.5",",,,6","","","",""
"USC00363706","1923-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","1",",6","","","","","","","","","","","37.3",",,6,31,","84.5",",,,6","","","",""
"USC00363706","1923-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","1",",6","0",",6","","","","","","","","","","","9.7",",,6,22,","18.7",",,,6","","","",""
"USC00363706","1923-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","1",",6","","","","","","","","","","","32.5",",,6,06,","103.0",",,,6","","","",""
"USC00363706","1923-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","2",",6","1",",6","","","","","","","","","","","44.5",",,6,24,","56.0",",,,6","","","",""
"USC00363706","1923-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","","","","","","","","","15.2",",,6,30,","38.7",",,,6","","","",""
"USC00363706","1923-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","0",",6","","","","","","","","","","","16.8",",,6,23,","102.9",",,,6","","","",""
"USC00363706","1924-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","2",",6","","","","","","","","","","","50.3",",,6,17,","131.6",",,,6","","","",""
"USC00363706","1924-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","6",",6","2",",6","","","","","","","","","","","45.7",",,6,20,","104.5",",,,6","","","",""
"USC00363706","1924-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","0",",6","","","","","","","","","","","11.4",",,6,21,","62.6",",,,6","","","",""
"USC00363706","1924-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","10",",6","1",",6","","","","","","","","","","","30.5",",,6,07,","125.8",",,,6","","","",""
"USC00363706","1924-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","12",",6","3",",6","","","","","","","","","","","32.8",",,6,09,","169.9",",,,6","","","",""
"USC00363706","1924-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","12",",6","2",",6","","","","","","","","","","","34.0",",,6,29,","164.4",",,,6","","","",""
"USC00363706","1924-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","","","","","","","","","55.4",",,6,03,","114.7",",,,6","","","",""
"USC00363706","1924-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","1",",6","","","","","","","","","","","59.9",",,6,12,","93.2",",,,6","","","",""
"USC00363706","1924-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","1",",6","","","","","","","","","","","97.5",",,6,30,","149.4",",,,6","","","",""
"USC00363706","1924-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","2",",6","1",",6","0",",6","","","","","","","","","","","16.3",",,6,01,","16.6",",,,6","","","",""
"USC00363706","1924-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","3",",6","2",",6","1",",6","","","","","","","","","","","33.5",",,6,22,","40.4",",,,6","","","",""
"USC00363706","1924-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","0",",6","","","","","","","","","","","23.9",",,6,06,","42.8",",,,6","","","",""
"USC00363706","1925-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","0",",6","","","","","","","","","","","18.3",",,6,02,","85.1",",,,6","","","",""
"USC00363706","1925-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","","","","","","","","","13.0",",,6,16,","40.8",",,,6","","","",""
"USC00363706","1925-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","","","","","","","","","24.4",",,6,28,","61.9",",,,6","","","",""
"USC00363706","1925-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","11.4",",,6,30,+","47.8",",,,6","","","",""
"USC00363706","1925-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","6",",6","0",",6","","","","","","","","","","","23.4",",,6,25,","60.0",",,,6","","","",""
"USC00363706","1925-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","4",",6","3",",6","","","","","","","","","","","49.3",",,6,28,","127.3",",,,6","","","",""
"USC00363706","1925-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","3",",6","","","","","","","","","","","34.3",",,6,17,","159.3",",,,6","","","",""
"USC00363706","1925-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","1",",6","","","","","","","","","","","72.9",",,6,09,","132.3",",,,6","","","",""
"USC00363706","1925-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","0",",6","","","","","","","","","","","16.3",",,6,13,","48.7",",,,6","","","",""
"USC00363706","1925-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","2",",6","","","","","","","","","","","44.2",",,6,03,","153.3",",,,6","","","",""
"USC00363706","1925-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","1",",6","","","","","","","","","","","61.0",",,6,13,","109.6",",,,6","","","",""
"USC00363706","1925-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","","","","","","","","","14.7",",,6,06,","51.2",",,,6","","","",""
"USC00363706","1926-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","2",",6","","","","","","","","","","","29.7",",,6,09,","97.4",",,,6","","","",""
"USC00363706","1926-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","12",",6","3",",6","","","","","","","","","","","30.0",",,6,26,","147.8",",,,6","","","",""
"USC00363706","1926-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","16.8",",,6,08,","43.1",",,,6","","","",""
"USC00363706","1926-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","0",",6","","","","","","","","","","","17.8",",,6,25,","49.8",",,,6","","","",""
"USC00363706","1926-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","","","","","","","","","11.7",",,6,31,","42.4",",,,6","","","",""
"USC00363706","1926-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","6",",6","0",",6","","","","","","","","","","","19.3",",,6,15,","56.4",",,,6","","","",""
"USC00363706","1926-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","1",",6","","","","","","","","","","","25.7",",,6,25,","78.7",",,,6","","","",""
"USC00363706","1926-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","19",",6","10",",6","1",",6","","","","","","","","","","","30.5",",,6,02,","148.5",",,,6","","","",""
"USC00363706","1926-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","2",",6","","","","","","","","","","","30.7",",,6,02,","130.0",",,,6","","","",""
"USC00363706","1926-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","1",",6","","","","","","","","","","","39.1",",,6,25,","97.8",",,,6","","","",""
"USC00363706","1926-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","9",",6","2",",6","","","","","","","","","","","42.7",",,6,16,","120.8",",,,6","","","",""
"USC00363706","1926-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","1",",6","","","","","","","","","","","33.3",",,6,26,","64.2",",,,6","","","",""
"USC00363706","1927-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","7",",6","0",",6","","","","","","","","","","","15.2",",,6,21,","58.5",",,,6","","","",""
"USC00363706","1927-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","19.8",",,6,19,","76.4",",,,6","","","",""
"USC00363706","1927-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","0",",6","","","","","","","","","","","13.2",",,6,21,","50.3",",,,6","","","",""
"USC00363706","1927-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","20.1",",,6,22,","69.7",",,,6","","","",""
"USC00363706","1927-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","8",",6","0",",6","","","","","","","","","","","23.4",",,6,25,","71.2",",,,6","","","",""
"USC00363706","1927-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","1",",6","0",",6","0",",6","","","0",",,6,30,+","0",",,6,30,+","25.4",",,6,05,","97.4",",,,6","0",",,,6","",""
"USC00363706","1927-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","34.0",",,6,23,","88.2",",,,6","0",",,,6","",""
"USC00363706","1927-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","25.9",",,6,09,","64.9",",,,6","0",",,,6","",""
"USC00363706","1927-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","1",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","66.0",",,6,19,","72.1",",,,6","0",",,,6","",""
"USC00363706","1927-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","3",",6","0","1,6","0",",6","","","0","1,,6,31,+","0",",,6,31,+","64.5",",,6,04,","197.6",",,,6","0",",,,6","",""
"USC00363706","1927-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","1",",6","0",",6","0",",6","","","0",",T,6,09,+","8",",,6,09,","31.8",",,6,18,","55.2",",,,6","11",",,,6","",""
"USC00363706","1927-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","10",",6","0",",6","","","","","","","","","","","15.5",",,6,05,","81.3",",,,6","","","",""
"USC00363706","1928-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","","","","","","","","","20.6",",,6,28,","71.8",",,,6","","","",""
"USC00363706","1928-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","1",",6","","","","","","","","","","","31.8",",,6,15,","87.7",",,,6","","","",""
