"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PKM00041594","1979-06","32.05","72.667","188.0","SARGODHA, PK","","","3","5,S","2","5,S","0","5,S","","","","","","","","","","","","","13.0","5,,S,13,","","","","","22.1","5,,,S","","","","","",""
"PKM00041594","1980-02","32.05","72.667","188.0","SARGODHA, PK","","","","","","","","","","","","","0","5,S","19","5,S","0","5,S","","","","","31.0","5,S,25,","","","","","","","24.50","5,,,S","",""
"PKM00041594","1980-06","32.05","72.667","188.0","SARGODHA, PK","","","4","4,S","4","4,S","1","4,S","","","","","0","4,S","26","4,S","25","4,S","","","140.0","4,,S,27,","47.0","4,S,19,+","","","175.9","4,,,S","","","40.92","4,,,S","",""
"PKM00041594","1981-05","32.05","72.667","188.0","SARGODHA, PK","","","","","","","","","","","","","0","4,S","27","4,S","26","4,S","","","","","45.0","4,S,23,+","","","","","","","40.93","4,,,S","",""
"PKM00041594","1981-12","32.05","72.667","188.0","SARGODHA, PK","","","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","28.0","4,S,30,","","","","","","","23.52","4,,,S","",""
"PKM00041594","1987-12","32.05","72.667","188.0","SARGODHA, PK","","","0","3,S","0","3,S","0","3,S","","","","","0","3,S","25","3,S","0","3,S","","","0.0","3,,S,31,+","26.0","3,S,18,","","","0.0","3,,,S","","","22.59","3,,,S","",""
"PKM00041594","1989-01","32.05","72.667","188.0","SARGODHA, PK","","","","","","","","","","","","","0","5,S","6","5,S","0","5,S","","","","","24.0","5,S,23,","","","","","","","19.40","5,,,S","",""
"PKM00041594","1992-01","32.05","72.667","188.0","SARGODHA, PK","","","","","","","","","","","","","0","3,S","9","3,S","0","3,S","","","","","24.5","3,S,06,","","","","","","","19.94","3,,,S","",""
"PKM00041594","1992-02","32.05","72.667","188.0","SARGODHA, PK","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,29,+","","","","","0.0","5,,,S","","","","","",""
"PKM00041594","1993-11","32.05","72.667","188.0","SARGODHA, PK","","","1","2,S","1","2,S","1","2,S","","","","","","","","","","","","","39.9","2,,S,27,","","","","","39.9","2,,,S","","","","","",""
