"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000PERI","1997-03","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","0.0","5,U","0","4,U","22","4,U","5","4,U","0","4,U","0","4,U","-12.2","4,U,24,","20.6","4,U,28,","","","444.0","4,U","1.21","5,U","6.29","4,,,U","-3.87","4,,,U"
"USR0000PERI","1997-04","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","0.0","2,U","0","1,U","21","1,U","1","1,U","2","1,U","0","1,U","-11.1","1,U,10,","22.8","1,U,06,","","","372.7","1,U","5.24","2,U","11.75","1,,,U","-1.27","1,,,U"
"USR0000PERI","1997-05","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","0.0",",U","0",",U","7",",U","0",",U","4",",U","0",",U","-2.2",",U,07,","23.9",",U,19,+","","","275.7",",U","9.44",",U","15.29",",,,U","3.59",",,,U"
"USR0000PERI","1997-06","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","36.8",",U","0",",U","0",",U","0",",U","26",",U","0",",U","4.4",",U,04,","30.6",",U,25,","","","41.8",",U","18.17",",U","24.10",",,,U","12.23",",,,U"
"USR0000PERI","1997-07","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","48.6",",U","0",",U","0",",U","0",",U","29",",U","0",",U","6.7",",U,30,","30.0",",U,17,+","25.3","","25.3",",U","19.08",",U","25.28",",,,U","12.88",",,,U"
"USR0000PERI","1997-08","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","23.6",",U","0",",U","0",",U","0",",U","24",",U","0",",U","5.0",",U,07,","29.4",",U,09,","73.4","","48.1",",U","17.54",",U","23.05",",,,U","12.04",",,,U"
"USR0000PERI","1997-09","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","5.3",",U","0",",U","0",",U","0",",U","13",",U","0",",U","1.1",",U,22,","26.7",",U,02,+","185.3","","111.9",",U","14.78",",U","20.37",",,,U","9.19",",,,U"
"USR0000PERI","1997-10","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","5.0",",U","0",",U","10",",U","0",",U","8",",U","0",",U","-1.1",",U,30,+","26.1",",U,07,","458.7","","273.4",",U","9.67",",U","15.29",",,,U","4.06",",,,U"
"USR0000PERI","1998-06","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","51.3","1,U","0","1,U","0","1,U","0","1,U","18","1,U","0","1,U","1.7","1,U,06,","30.6","1,U,25,+","","","83.9","1,U","17.21","1,U","22.62","1,,,U","11.80","1,,,U"
"USR0000PERI","1998-07","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","49.6",",U","0",",U","0",",U","0",",U","31",",U","0",",U","7.2",",U,11,","30.6",",U,20,","11.9","U","11.9",",U","19.55",",U","26.33",",,,U","12.76",",,,U"
"USR0000PERI","1998-08","41.6281","-79.9567","548.6","ERIE PENNSYLVANIA, PA US","","","90.8","1,U","0","1,U","0","1,U","0",",U","31",",U","0",",U","6.1","1,U,20,","31.7",",U,08,+","21.8","U","9.9",",U","21.04","1,U","27.29",",,,U","14.78","1,,,U"
