"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00231837","1893-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","51",",,6,03,","5.1",",,6,03,","5.1",",,,6","51",",,,6","",""
"USC00231837","1894-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","69.9",",,6,20,","72.4",",,,6","","","",""
"USC00231837","1894-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","1",",6","","","2",",6","","","","","","","","","","","","","305",",,6,12,","30.5",",,6,12,","40.7",",,,6","356",",,,6","",""
"USC00231837","1894-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","2",",6","1",",6","","","","","","","","","1","","","","","","","","","","48.3",",,6,05,","54.7",",,,6","","","",""
"USC00231837","1894-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","17.8",",,6,07,","48.3",",,,6","","","",""
"USC00231837","1894-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","50.8",",,6,04,","96.9",",,,6","","","",""
"USC00231837","1894-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","63.5",",,6,25,","114.3",",,,6","","","",""
"USC00231837","1894-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","44.5",",,6,04,","78.8",",,,6","","","",""
"USC00231837","1894-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","5.1",",,6,20,","5.1",",,,6","","","",""
"USC00231837","1894-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","10",",6","10",",6","5",",6","","","","","","","","","","","","","","","","","","","50.8",",,6,10,","216.1",",,,6","","","",""
"USC00231837","1894-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","6.4",",,6,02,","13.2",",,,6","","","",""
"USC00231837","1894-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","12.7",",,6,02,","19.1",",,,6","","","",""
"USC00231837","1894-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","","","25",",,6,27,","12.7",",,6,01,","29.2",",,,6","25",",,,6","",""
"USC00231837","1895-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","152",",,6,27,","15.2",",,6,27,","15.2",",,,6","152",",,,6","",""
"USC00231837","1895-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","152",",,6,07,","15.2",",,6,07,","22.8",",,,6","228",",,,6","",""
"USC00231837","1895-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","152",",,6,20,","15.2",",,6,20,","23.1",",,,6","228",",,,6","",""
"USC00231837","1895-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","28.4",",,6,16,","30.9",",,,6","","","",""
"USC00231837","1895-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","50.8",",,6,30,","122.6",",,,6","","","",""
"USC00231837","1895-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","10",",6","9",",6","4",",6","","","","","","","","","","","","","","","","","","","38.1",",,6,18,","191.9",",,,6","","","",""
"USC00231837","1895-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","66.0",",,6,05,","161.3",",,,6","","","",""
"USC00231837","1895-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,06,","95.3",",,,6","","","",""
"USC00231837","1895-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","44.5",",,6,16,","49.6",",,,6","","","",""
"USC00231837","1895-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","0.0",",T,6,04,","0.0",",T,,6","","","",""
"USC00231837","1895-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","1",",6","","","1",",6","","","","","","","","","","","","","51",",,6,25,","50.8",",,6,06,","62.3",",,,6","51",",,,6","",""
"USC00231837","1895-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","3",",6","","","1",",6","","","","","","","","","","","","","51",",,6,20,","50.8",",,6,18,","161.3",",,,6","51",",,,6","",""
"USC00231837","1896-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","0",",6","","","1",",6","","","","","3","","","","","","","","51",",,6,23,","6.4",",,6,22,","11.5",",,,6","51",",,,6","",""
"USC00231837","1896-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","","","","","","","","","1",",6","","","","","","","","","","","","","38",",,6,03,","","","","","38",",,,6","",""
"USC00231837","1896-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","0",",6","","","4",",6","","","","","","","","","","","","","76",",,6,14,","7.6",",,6,14,","25.3",",,,6","203",",,,6","",""
"USC00231837","1896-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","7",",6","1",",6","","","","","","","","","1","","1","","","","","","","","25.4",",,6,08,","104.6",",,,6","","","",""
"USC00231837","1896-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","11",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","35.6",",,6,31,","162.7",",,,6","","","",""
"USC00231837","1896-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","4",",6","1",",6","","","","","","","","","2","","","","","","","","","","33.0",",,6,22,","58.5",",,,6","","","",""
"USC00231837","1896-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","6",",6","2",",6","","","","","","","","","","","2","","","","","","","","38.1",",,6,19,","100.9",",,,6","","","",""
"USC00231837","1896-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","1",",6","","","","","","","","","","","2","","","","","","","","31.8",",,6,19,","66.1",",,,6","","","",""
"USC00231837","1896-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","5",",6","2",",6","","","","","","","","","2","","","","","","","","","","44.5",",,6,10,","88.9",",,,6","","","",""
"USC00231837","1896-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","","","","","","","1","","","","","","","","","","19.1",",,6,29,","33.1",",,,6","","","",""
"USC00231837","1896-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","38.1",",,6,26,","44.9",",,,6","","","",""
"USC00231837","1896-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19.1",",,6,17,","28.0",",,,6","","","",""
"USC00231837","1897-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","4",",6","1",",6","","","1",",6","","","","","","","","","","","","","51",",,6,20,","69.9",",,6,03,","94.5",",,,6","64",",,,6","",""
"USC00231837","1897-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","4",",6","0",",6","","","4",",6","","","","","","","","","","","","","102",",,6,03,","10.2",",,6,03,","21.6",",,,6","216",",,,6","",""
"USC00231837","1897-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","7","2,6","5","2,6","1","2,6","","","0",",6","","","","","","","","","","","","","3",",,6,12,","38.1","2,,6,03,","67.7","2,,,6","3",",,,6","",""
"USC00231837","1897-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","17.8",",,6,08,","30.6",",,,6","","","",""
"USC00231837","1897-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","31.8",",,6,09,","73.7",",,,6","","","",""
"USC00231837","1897-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","11",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","69.9",",,6,26,","196.9",",,,6","","","",""
"USC00231837","1897-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","12.7",",,6,04,","15.2",",,,6","","","",""
"USC00231837","1897-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","76.2",",,6,06,","96.6",",,,6","","","",""
"USC00231837","1897-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","34.3",",,6,16,","38.6",",,,6","","","",""
"USC00231837","1897-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","3.0",",,6,17,","3.0",",,,6","","","",""
"USC00231837","1897-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","12.7",",,6,07,","28.3",",,,6","","","",""
"USC00231837","1897-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","5",",6","0",",6","","","2",",6","","","","","1","","","","","","","","76",",,6,03,","21.6",",,6,13,","65.9",",,,6","124",",,,6","",""
"USC00231837","1923-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","0",",6","","","","","","","","","1","","","","","","","","","","17.3",",,6,30,","71.7",",,,6","","","",""
"USC00231837","1923-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","5",",6","1",",6","","","","","","","","","2","","","","","","","","","","26.7",",,6,12,","66.4",",,,6","","","",""
"USC00231837","1923-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","4","1,6","4","1,6","0","1,6","","","1",",6","","","","","","","","","","","","","127",",,6,29,","16.5","1,,6,29,","38.9","1,,,6","127",",,,6","",""
"USC00231837","1923-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","26.9",",,6,12,","50.1",",,,6","","","",""
"USC00231837","1924-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","127",",,6,15,","11.4",",,6,15,","28.8",",,,6","204",",,,6","",""
"USC00231837","1924-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","152",",,6,04,","12.7",",,6,16,","35.4",",,,6","254",",,,6","",""
"USC00231837","1924-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","76",",,6,20,","13.2",",,6,28,","39.1",",,,6","152",",,,6","",""
"USC00231837","1924-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","24.6",",,6,29,","45.7",",,,6","","","",""
"USC00231837","1924-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","43.2",",,6,29,","127.4",",,,6","","","",""
"USC00231837","1924-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","11",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","","","54.6",",,6,25,","202.3",",,,6","","","",""
"USC00231837","1924-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","34.8",",,6,19,","110.2",",,,6","","","",""
"USC00231837","1924-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","50.8",",,6,09,","94.8",",,,6","","","",""
"USC00231837","1924-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","47.0",",,6,16,","137.1",",,,6","","","",""
"USC00231837","1924-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19.8",",,6,06,","38.8",",,,6","","","",""
"USC00231837","1924-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","25",",,6,28,","17.8",",,6,07,","38.1",",,,6","25",",,,6","",""
"USC00231837","1924-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","","","114",",,6,23,","22.9",",,6,04,","56.4",",,,6","114",",,,6","",""
"USC00231837","1925-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","51",",,6,01,","10.4",",,6,16,","16.7",",,,6","97",",,,6","",""
"USC00231837","1925-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",T,6,10,","23.6",",,6,09,","48.2",",,,6","0",",T,,6","",""
"USC00231837","1925-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","24.4",",,6,18,","63.5",",,,6","","","",""
"USC00231837","1925-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","8",",6","6",",6","0",",6","","","","","","","","","2","","","","","","","","","","22.4",",,6,02,","90.4",",,,6","","","",""
"USC00231837","1925-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","18.0",",,6,13,","57.2",",,,6","","","",""
"USC00231837","1925-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","9",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","55.9",",,6,17,","171.6",",,,6","","","",""
"USC00231837","1925-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19.1",",,6,20,","43.0",",,,6","","","",""
"USC00231837","1925-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","69.9",",,6,20,","105.0",",,,6","","","",""
"USC00231837","1925-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","33.0",",,6,26,","90.4",",,,6","","","",""
"USC00231837","1925-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","24.9",",,6,16,","108.4",",,,6","","","",""
"USC00231837","1925-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","","","0",",T,6,14,","33.0",",,6,07,","61.0",",,,6","0",",T,,6","",""
"USC00231837","1925-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","1",",6","","","","","1","","","","","","","","76",",,6,04,","16.3",",,6,04,","39.5",",,,6","76",",,,6","",""
"USC00231837","1926-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","24.6",",,6,03,","57.6",",,,6","","","",""
"USC00231837","1926-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","29.2",",,6,18,","53.8",",,,6","","","",""
"USC00231837","1926-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","0",",6","","","2",",6","","","","","","","","","","","","","152",",,6,30,","14.0",",,6,10,","49.1",",,,6","254",",,,6","",""
"USC00231837","1926-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","8",",6","6",",6","1",",6","","","1",",6","","","","","","","","","","","","","51",",,6,01,","31.5",",,6,07,","92.3",",,,6","51",",,,6","",""
"USC00231837","1926-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,30,","55.4",",,,6","","","",""
"USC00231837","1926-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","15.7",",,6,21,","50.0",",,,6","","","",""
"USC00231837","1926-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","59.2",",,6,09,","103.7",",,,6","","","",""
"USC00231837","1926-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","36.3",",,6,31,","75.4",",,,6","","","",""
"USC00231837","1926-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","11",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","","","66.0",",,6,29,","243.3",",,,6","","","",""
"USC00231837","1926-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","50.3",",,6,10,","137.9",",,,6","","","",""
"USC00231837","1926-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","","","64",",,6,21,","21.6",",,6,14,","57.1",",,,6","64",",,,6","",""
"USC00231837","1926-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","8",",,6,22,","23.1",",,6,07,","39.1",",,,6","13",",,,6","",""
"USC00231837","1927-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","102",",,6,13,","11.2",",,6,13,","22.1",",,,6","152",",,,6","",""
"USC00231837","1927-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","16.3",",,6,18,","33.6",",,,6","","","",""
"USC00231837","1927-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","4",",6","","","","","","","","","","","","","","","","","","","44.7",",,6,19,","181.6",",,,6","","","",""
"USC00231837","1927-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","11",",6","11",",6","5",",6","","","","","","","","","","","","","","","","","","","49.8",",,6,19,","210.5",",,,6","","","",""
"USC00231837","1927-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","11",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","","","51.6",",,6,24,","188.4",",,,6","","","",""
"USC00231837","1927-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","32.0",",,6,04,","142.5",",,,6","","","",""
"USC00231837","1927-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","11.7",",,6,13,","22.4",",,,6","","","",""
"USC00231837","1927-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","48.8",",,6,13,","109.2",",,,6","","","",""
"USC00231837","1927-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","48.3",",,6,08,","103.0",",,,6","","","",""
"USC00231837","1927-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","101.6",",,6,02,","214.6",",,,6","","","",""
"USC00231837","1927-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","18.8",",,6,16,","41.1",",,,6","","","",""
"USC00231837","1927-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","1",",6","","","1",",6","","","","","","","","","","","","","127",",,6,31,","48.3",",,6,28,","56.2",",,,6","127",",,,6","",""
"USC00231837","1928-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","9.4",",,6,17,","9.4",",,,6","","","",""
"USC00231837","1928-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","4.1",",,6,29,","4.1",",,,6","","","",""
"USC00231837","1928-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","23.6",",,6,13,","51.1",",,,6","","","",""
"USC00231837","1928-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","44.2",",,6,16,","75.5",",,,6","","","",""
"USC00231837","1928-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","9",",6","8",",6","4",",6","","","","","","","","","","","","","","","","","","","45.7",",,6,19,","213.9",",,,6","","","",""
"USC00231837","1928-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","77.0",",,6,22,","160.6",",,,6","","","",""
"USC00231837","1928-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,30,","84.6",",,,6","","","",""
"USC00231837","1928-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","27.4",",,6,12,","41.6",",,,6","","","",""
"USC00231837","1928-10","38.9783","-93.5702","233.2","CONCORDIA, MO US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","40.1",",,6,22,","61.5",",,,6","","","",""
"USC00231837","1928-11","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","160.0",",,6,17,","265.5",",,,6","","","",""
"USC00231837","1928-12","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","24.1",",,6,17,","47.2",",,,6","","","",""
"USC00231837","1929-01","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","27.9",",,6,22,","52.5",",,,6","","","",""
"USC00231837","1929-02","38.9783","-93.5702","233.2","CONCORDIA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","27.9",",,6,25,","39.6",",,,6","","","",""
"USC00231837","1929-03","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","64.8",",,6,31,","124.8",",,,6","","","",""
"USC00231837","1929-04","38.9783","-93.5702","233.2","CONCORDIA, MO US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","27.2",",,6,09,","118.1",",,,6","","","",""
"USC00231837","1929-05","38.9783","-93.5702","233.2","CONCORDIA, MO US","10",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","42.7",",,6,12,","166.2",",,,6","","","",""
"USC00231837","1929-06","38.9783","-93.5702","233.2","CONCORDIA, MO US","6",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","55.4",",,6,23,","174.9",",,,6","","","",""
"USC00231837","1929-07","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","18.8",",,6,06,","44.8",",,,6","","","",""
"USC00231837","1929-08","38.9783","-93.5702","233.2","CONCORDIA, MO US","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","49.8",",,6,09,","49.8",",,,6","","","",""
"USC00231837","1929-09","38.9783","-93.5702","233.2","CONCORDIA, MO US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","22.9",",,6,04,","47.9",",,,6","","","",""
