"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00143930","1953-05","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,17,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.8",",,,0","0",",,,0","","","","","",""
"USC00143930","1953-06","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","4",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","2","","","","0",",,0,30,+","0",",,0,30,+","32.8",",,0,28,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4",",,,0","0",",,,0","","","","","",""
"USC00143930","1953-07","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","4",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","2","","2","","","","0",",,0,31,+","0",",,0,31,+","30.0",",,0,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.4",",,,0","0",",,,0","","","","","",""
"USC00143930","1953-08","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","8.1",",,0,03,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4",",,,0","0",",,,0","","","","","",""
"USC00143930","1953-09","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","8.1",",,0,04,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0",",,,0","0",",,,0","","","","","",""
"USC00143930","1953-10","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3",",,,0","0",",,,0","","","","","",""
"USC00143930","1953-11","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","6",",0","3",",0","0",",0","4",",0","2",",0","","","","","","","","","","","4","","1","","","","152",",,0,08,+","102",",,0,07,","17.0",",,0,19,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2",",,,0","153",",,,0","","","","","",""
"USC00143930","1953-12","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","1","","","","0",",T,0,24,+","0",",T,0,22,+","17.3",",,0,03,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3",",,,0","0",",T,,0","","","","","",""
"USC00143930","1954-01","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","7","","","","","","0",",T,0,25,+","0",",T,0,25,+","0.0",",T,0,25,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",T,,0","","","","","",""
"USC00143930","1954-02","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","1",",0","1",",0","0",",0","0","1,0","1",",0","","","","","","","","","","","","","1","","","","0","1,,0,28,+","38",",,0,20,","17.3",",,0,20,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3",",,,0","38",",,,0","","","","","",""
"USC00143930","1954-03","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","2","","","","","","0",",T,0,13,","0",",T,0,13,+","5.1",",,0,23,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1",",,,0","0",",T,,0","","","","","",""
"USC00143930","1954-04","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","5",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","2","","2","","","","0",",,0,30,+","0",",T,0,27,","25.4",",,0,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4",",,,0","0",",T,,0","","","","","",""
"USC00143930","1954-05","37.9311","-98.0296","472.1","HUTCHINSON 10 SW, KS US","","","","","8",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","1","","3","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,24,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2",",,,0","0",",,,0","","","","","",""
