"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1FLGL0006","2009-08","26.798056","-81.294722","4.3","MOORE HAVEN 12.4 WSW, FL US","84.1",",a,,N"
"US1FLGL0006","2009-09","26.798056","-81.294722","4.3","MOORE HAVEN 12.4 WSW, FL US","261.3",",a,,N"
"US1FLGL0006","2009-11","26.798056","-81.294722","4.3","MOORE HAVEN 12.4 WSW, FL US","12.2","2,a,,N"
"US1FLGL0006","2010-02","26.798056","-81.294722","4.3","MOORE HAVEN 12.4 WSW, FL US","30.3","5,a,,N"
"US1FLGL0006","2010-03","26.798056","-81.294722","4.3","MOORE HAVEN 12.4 WSW, FL US","178.0","1,a,,N"
"US1FLGL0006","2010-04","26.798056","-81.294722","4.3","MOORE HAVEN 12.4 WSW, FL US","155.2","2,a,,N"
