"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NMBR0175","2013-12","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","20.8","3,a,,N"
"US1NMBR0175","2015-06","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","15.5","5,a,,N"
"US1NMBR0175","2015-07","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","130.4","3,a,,N"
"US1NMBR0175","2015-08","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","10.7",",a,,N"
"US1NMBR0175","2015-09","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","14.5","1,a,,N"
"US1NMBR0175","2016-04","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","18.0","5,a,,N"
"US1NMBR0175","2016-06","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","17.5","2,a,,N"
"US1NMBR0175","2016-08","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","49.0","3,a,,N"
"US1NMBR0175","2016-09","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","7.1","4,a,,N"
"US1NMBR0175","2016-10","34.94609","-106.45679","1840.4","SANDIA 9.6 SE, NM US","15.0","5,a,,N"
