"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00405560","1928-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,08,","23.6",",,6,17,","","","","","","","43.5",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1929-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","16",",6","11",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,25,+","23.9",",,6,18,","","","","","","","99.9",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1929-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","31.5",",,6,21,","","","","","","","115.7",",,,6","","","","","","","","","",""
"USC00405560","1929-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","8",",6","4",",6","1",",6","","","","","","","","","","","","","","","36",",,6,05,","49.0",",,6,23,","","","","","","","186.9",",,,6","36",",,,6","","","","","","","",""
"USC00405560","1929-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","35.6",",,6,28,","","","","","","","106.3",",,,6","","","","","","","","","",""
"USC00405560","1929-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","23.4",",,6,14,","","","","","","","99.0",",,,6","","","","","","","","","",""
"USC00405560","1929-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","3.8",",,6,11,","","","","","","","11.2",",,,6","","","","","","","","","",""
"USC00405560","1929-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","37.6",",,6,13,","","","","","","","91.1",",,,6","","","","","","","","","",""
"USC00405560","1929-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","15","1,6","9","1,6","3","1,6","1",",6","","","","","","","","","","","","","","","127",",,6,22,","48.0","1,,6,02,","","","","","","","178.5","1,,,6","127",",,,6","","","","","","","",""
"USC00405560","1929-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","8",",6","1",",6","3",",6","","","","","","","","","","","","","","","102",",,6,22,","43.4",",,6,15,","","","","","","","107.1",",,,6","199",",,,6","","","","","","","",""
"USC00405560","1930-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14","1,6","7","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","25",",,6,23,","28.4","1,,6,08,","","","","","","","128.4","1,,,6","48",",,,6","","","","","","","",""
"USC00405560","1930-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","0",",T,6,15,","","","","","","","","","","","0",",T,,6","","","","","","","",""
"USC00405560","1930-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","20",",,6,26,","55.1",",,6,18,","","","","","","","130.8",",,,6","20",",,,6","","","","","","","",""
"USC00405560","1930-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","72.1",",,6,18,","","","","","","","188.0",",,,6","","","","","","","","","",""
"USC00405560","1930-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","13.0",",,6,06,","","","","","","","38.1",",,,6","","","","","","","","","",""
"USC00405560","1930-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","15.7",",,6,13,","","","","","","","35.7",",,,6","","","","","","","","","",""
"USC00405560","1930-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","42.7",",,6,15,","","","","","","","108.8",",,,6","","","","","","","","","",""
"USC00405560","1930-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","59.4",",,6,11,","","","","","","","102.3",",,,6","","","","","","","","","",""
"USC00405560","1930-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,31,","23.4",",,6,08,","","","","","","","58.7",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1930-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","42.7",",,6,10,","","","","","","","93.2",",,,6","","","","","","","","","",""
"USC00405560","1930-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","0",",6","2",",6","","","","","","","","","","","","","","","51",",,6,17,","23.4",",,6,26,","","","","","","","66.6",",,,6","76",",,,6","","","","","","","",""
"USC00405560","1931-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,14,","15.2",",,6,05,","","","","","","","39.1",",,,6","13",",,,6","","","","","","","",""
"USC00405560","1931-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","8",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,10,+","25.9",",,6,28,","","","","","","","138.4",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1931-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","8",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,09,+","28.4",",,6,27,","","","","","","","102.6",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1931-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","25.9",",,6,21,","","","","","","","68.6",",,,6","","","","","","","","","",""
"USC00405560","1931-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","11.9",",,6,01,","","","","","","","49.5",",,,6","","","","","","","","","",""
"USC00405560","1931-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","15.7",",,6,24,","","","","","","","23.4",",,,6","","","","","","","","","",""
"USC00405560","1931-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","51.8",",,6,19,","","","","","","","120.2",",,,6","","","","","","","","","",""
"USC00405560","1931-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","26.9",",,6,04,","","","","","","","80.8",",,,6","","","","","","","","","",""
"USC00405560","1931-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","6.6",",,6,12,","","","","","","","27.4",",,,6","","","","","","","","","",""
"USC00405560","1931-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","29.5",",,6,28,","","","","","","","51.6",",,,6","","","","","","","","","",""
"USC00405560","1931-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","31.5",",,6,18,","","","","","","","99.2",",,,6","","","","","","","","","",""
"USC00405560","1931-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","16",",6","14",",6","2",",6","","","","","","","","","","","","","","","","","","","33.0",",,6,08,","","","","","","","182.5",",,,6","","","","","","","","","",""
"USC00405560","1932-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","16",",6","12",",6","2",",6","","","","","","","","","","","","","","","","","","","58.9",",,6,23,","","","","","","","227.1",",,,6","","","","","","","","","",""
"USC00405560","1932-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","32.0",",,6,03,","","","","","","","143.8",",,,6","","","","","","","","","",""
"USC00405560","1932-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","35.1",",,6,27,","","","","","","","140.1",",,,6","","","","","","","","","",""
"USC00405560","1932-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","48.3",",,6,30,","","","","","","","207.1",",,,6","","","","","","","","","",""
"USC00405560","1932-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","27.7",",,6,08,","","","","","","","80.2",",,,6","","","","","","","","","",""
"USC00405560","1932-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","35.1",",,6,15,","","","","","","","94.6",",,,6","","","","","","","","","",""
"USC00405560","1932-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19.8",",,6,16,","","","","","","","78.8",",,,6","","","","","","","","","",""
"USC00405560","1932-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","50.8",",,6,25,","","","","","","","139.7",",,,6","","","","","","","","","",""
"USC00405560","1932-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","55.1",",,6,16,","","","","","","","131.8",",,,6","","","","","","","","","",""
"USC00405560","1932-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","15.5",",,6,18,","","","","","","","58.2",",,,6","","","","","","","","","",""
"USC00405560","1932-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","17",",6","7",",6","2",",6","1",",6","","","","","","","","","","","","","","","25",",,6,17,","39.6",",,6,31,","","","","","","","120.5",",,,6","25",",,,6","","","","","","","",""
"USC00405560","1933-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","59.2",",,6,21,","","","","","","","131.4",",,,6","","","","","","","","","",""
"USC00405560","1933-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","8",",6","2",",6","1",",6","","","","","","","","","","","","","","","46",",,6,11,","51.3",",,6,19,","","","","","","","167.1",",,,6","59",",,,6","","","","","","","",""
"USC00405560","1933-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","0",",T,6,21,+","","","","","","","","","","","0",",T,,6","","","","","","","",""
"USC00405560","1933-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","37.8",",,6,15,","","","","","","","99.8",",,,6","","","","","","","","","",""
"USC00405560","1933-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","12",",6","3",",6","","","","","","","","","","","","","","","","","","","71.6",",,6,05,","","","","","","","245.7",",,,6","","","","","","","","","",""
"USC00405560","1933-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19.3",",,6,22,","","","","","","","43.2",",,,6","","","","","","","","","",""
"USC00405560","1933-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","38.6",",,6,26,","","","","","","","149.1",",,,6","","","","","","","","","",""
"USC00405560","1933-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","51.3",",,6,03,","","","","","","","109.9",",,,6","","","","","","","","","",""
"USC00405560","1933-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","91.9",",,6,03,","","","","","","","152.1",",,,6","","","","","","","","","",""
"USC00405560","1933-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","37.1",",,6,22,","","","","","","","54.8",",,,6","","","","","","","","","",""
"USC00405560","1933-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19.8",",,6,05,","","","","","","","36.7",",,,6","","","","","","","","","",""
"USC00405560","1933-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","36.8",",,6,06,","","","","","","","166.5",",,,6","","","","","","","","","",""
"USC00405560","1934-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,16,","27.7",",,6,06,","","","","","","","84.9",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1934-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","6",",6","1",",6","2",",6","","","","","","","","","","","","","","","64",",,6,24,","39.9",",,6,25,","","","","","","","78.3",",,,6","115",",,,6","","","","","","","",""
"USC00405560","1934-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0","2,6","","","","","","","","","","","","","","","0","2,T,6,27,+","","","","","","","","","","","0","2,T,,6","","","","","","","",""
"USC00405560","1934-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","20.3",",,6,19,","","","","","","","47.8",",,,6","","","","","","","","","",""
"USC00405560","1934-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","33.5",",,6,14,","","","","","","","61.0",",,,6","","","","","","","","","",""
"USC00405560","1934-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","16.8",",,6,10,","","","","","","","34.1",",,,6","","","","","","","","","",""
"USC00405560","1934-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","21.3",",,6,01,","","","","","","","72.3",",,,6","","","","","","","","","",""
"USC00405560","1934-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","0",",T,6,19,+","","","","","","","","","","","0",",T,,6","","","","","","","",""
"USC00405560","1935-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","9",",6","2",",6","2",",6","","","","","","","","","","","","","","","102",",,6,22,","86.1",",,6,20,","","","","","","","213.7",",,,6","178",",,,6","","","","","","","",""
"USC00405560","1935-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","7",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,26,","24.1",",,6,09,","","","","","","","95.3",",,,6","13",",,,6","","","","","","","",""
"USC00405560","1935-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","54.1",",,6,12,","","","","","","","174.3",",,,6","","","","","","","","","",""
"USC00405560","1935-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","28.4",",,6,11,","","","","","","","86.1",",,,6","","","","","","","","","",""
"USC00405560","1935-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","18.0",",,6,05,","","","","","","","129.6",",,,6","","","","","","","","","",""
"USC00405560","1935-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","16",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","19.1",",,6,03,","","","","","","","81.0",",,,6","","","","","","","","","",""
"USC00405560","1935-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","38.1",",,6,03,","","","","","","","58.6",",,,6","","","","","","","","","",""
"USC00405560","1935-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9","2,6","3","2,6","1","2,6","","","","","","","","","","","","","","","","","","","26.2","2,,6,28,","","","","","","","48.5","2,,,6","","","","","","","","","",""
"USC00405560","1935-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","7",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,29,","17.5",",,6,10,","","","","","","","74.2",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1935-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","5",",6","0",",6","2",",6","","","","","","","","","","","","","","","69",",,6,22,","9.1",",,6,29,","","","","","","","39.0",",,,6","115",",,,6","","","","","","","",""
"USC00405560","1936-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","7",",6","1",",6","2",",6","","","","","","","","","","","","","","","185",",,6,19,","28.2",",,6,02,","","","","","","","94.0",",,,6","215",",,,6","","","","","","","",""
"USC00405560","1936-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","8",",6","0",",6","1",",6","","","","","","","","","","","","","","","91",",,6,02,","9.9",",,6,26,+","","","","","","","56.3",",,,6","122",",,,6","","","","","","","",""
"USC00405560","1936-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,03,+","46.5",",,6,09,","","","","","","","92.8",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1936-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","21.3",",,6,12,","","","","","","","26.7",",,,6","","","","","","","","","",""
"USC00405560","1936-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","2.8",",,6,22,","","","","","","","3.1",",,,6","","","","","","","","","",""
"USC00405560","1936-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","8.4",",,6,10,","","","","","","","21.9",",,,6","","","","","","","","","",""
"USC00405560","1936-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","17.0",",,6,02,","","","","","","","48.0",",,,6","","","","","","","","","",""
"USC00405560","1936-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","30.5",",,6,16,","","","","","","","84.8",",,,6","","","","","","","","","",""
"USC00405560","1936-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","2",",6","2",",6","2",",6","","","","","","","","","","","","","","","36",",,6,26,","52.3",",,6,04,","","","","","","","110.2",",,,6","79",",,,6","","","","","","","",""
"USC00405560","1936-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","10",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,19,","37.6",",,6,06,","","","","","","","130.4",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1937-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","20",",6","19",",6","4",",6","","","","","","","","","","","","","","","","","","","67.6",",,6,17,","","","","","","","425.1",",,,6","","","","","","","","","",""
"USC00405560","1937-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","0",",6","1",",6","","","","","","","","","","","","","","","64",",,6,27,","9.7",",,6,09,","","","","","","","50.7",",,,6","80",",,,6","","","","","","","",""
"USC00405560","1937-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8","1,6","6","1,6","0","1,6","0",",6","","","","","","","","","","","","","","","23",",,6,15,","13.7","1,,6,19,","","","","","","","49.6","1,,,6","23",",,,6","","","","","","","",""
"USC00405560","1937-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","7",",6","2",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","37.8",",,6,30,","","","","","","","110.6",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1937-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","43.9",",,6,04,","","","","","","","147.8",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1937-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","18.8",",,6,10,","","","","","","","59.4",",,,6","","","","","","","","","",""
"USC00405560","1937-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","24.6",",,6,04,","","","","","","","66.0",",,,6","","","","","","","","","",""
"USC00405560","1937-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","30.5",",,6,06,","","","","","","","93.0",",,,6","","","","","","","","","",""
"USC00405560","1937-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","26.4",",,6,05,","","","","","","","80.7",",,,6","","","","","","","","","",""
"USC00405560","1937-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","42.7",",,6,03,","","","","","","","135.1",",,,6","","","","","","","","","",""
"USC00405560","1937-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,19,+","16.0",",,6,28,","","","","","","","57.9",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1937-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","0",",T,6,08,+","","","","","","","","","","","0",",T,,6","","","","","","","",""
"USC00405560","1938-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","55.4",",,6,21,","","","","","","","157.6",",,,6","","","","","","","","","",""
"USC00405560","1938-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,25,+","16.0",",,6,14,","","","","","","","61.1",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1938-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","17",",6","12",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","25.1",",,6,31,","","","","","","","139.3",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1938-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,09,","26.4",",,6,18,","","","","","","","73.6",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1938-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","20.3",",,6,26,","","","","","","","72.3",",,,6","","","","","","","","","",""
"USC00405560","1938-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","47.8",",,6,31,","","","","","","","200.3",",,,6","","","","","","","","","",""
"USC00405560","1938-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","24.4",",,6,11,","","","","","","","97.4",",,,6","","","","","","","","","",""
"USC00405560","1938-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","27.4",",,6,11,","","","","","","","73.5",",,,6","","","","","","","","","",""
"USC00405560","1938-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","15.0",",,6,19,","","","","","","","17.1",",,,6","","","","","","","","","",""
"USC00405560","1938-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10","1,6","5","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","66",",,6,24,","27.9","1,,6,17,","","","","","","","79.5","1,,,6","66",",,,6","","","","","","","",""
"USC00405560","1938-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,09,","27.7",",,6,26,","","","","","","","62.5",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1939-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","10",",6","3",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,25,+","47.0",",,6,13,","","","","","","","174.8",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1939-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","16",",6","12",",6","4",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,22,+","40.9",",,6,15,","","","","","","","235.1",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1939-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","8",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","30.0",",,6,04,","","","","","","","136.2",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","32.5",",,6,11,","","","","","","","100.1",",,,6","","","","","","","","","",""
"USC00405560","1939-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","","","","","","","","","","","0",",,,6","","","","","","","",""
"USC00405560","1939-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","15",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","35.6",",,6,28,","","","","","","","149.8",",,,6","","","","","","","","","",""
"USC00405560","1939-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","23.9",",,6,20,","","","","","","","65.6",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","37.6",",,6,03,","","","","","","","64.1",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","16.5",",,6,30,","","","","","","","28.6",",,,6","","","","","","","","","",""
