"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NSM00081225","1975-03","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","19.0","5,S,13,","","","","","","","","","","","21.31","5,,,S"
"NSM00081225","1975-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","20.0","5,S,23,+","","","","","","","","","","","21.50","5,,,S"
"NSM00081225","1976-01","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","4,S","0","4,S","","","","","","","16.0","4,S,13,","","","","","","","","","","","21.22","4,,,S"
"NSM00081225","1976-05","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","4,S","0","4,S","","","","","","","21.0","4,S,30,+","","","","","","","","","","","22.52","4,,,S"
"NSM00081225","1976-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","21.0","5,S,31,+","","","","","","","","","","","21.81","5,,,S"
"NSM00081225","1976-08","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","4,S","0","4,S","","","","","","","20.0","4,S,25,+","","","","","","","","","","","21.67","4,,,S"
"NSM00081225","1977-02","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","3,S","0","3,S","","","","","","","19.0","3,S,26,+","","","","","","","","","","","20.88","3,,,S"
"NSM00081225","1978-05","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","22.0","5,S,26,+","","","","","","","","","","","22.96","5,,,S"
"NSM00081225","1978-12","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","1,S","0","1,S","","","","","","","19.0","1,S,26,+","","","","","","","","","","","22.07","1,,,S"
"NSM00081225","1979-12","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","4","3,S","2","3,S","0","3,S","0","5,S","0","5,S","","","","","","","20.0","5,S,24,+","6.1","3,,S,09,","","","11.5","3,,,S","","","","","22.50","5,,,S"
