"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00205981","1998-07","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","48.9","3,0","6","3,0","1","3,0","0","3,0","0","1,0","0",",0","0","3,0","0","3,0","0","3,0","27","3,0","4","3,0","","","","","6.1","3,0,02,","0","1,,0,31,+","0",",,0,31,+","15.7","3,,0,07,","34.4","3,0,15,","11.3","0","11.3","3,0","20.1",",a,,0","0",",,,0","19.68","3,0","27.95","3,,,0","11.41","3,,,0"
"USC00205981","1998-08","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","50.9","3,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","31",",0","0",",0","","","","","2.8","3,0,19,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,22,","30.0",",0,28,+","29.0","0","17.7",",0","44.0",",,,0","0",",,,0","19.63","3,0","27.18",",,,0","12.07","3,,,0"
"USC00205981","1998-09","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","15.0","2,0","10","2,0","5","2,0","0","2,0","0",",0","0",",0","0","2,0","1","2,0","0","1,0","21","1,0","1","1,0","","","","","-1.1","2,0,24,","0",",,0,30,+","0",",,0,30,+","22.1","2,,0,26,","32.2","1,0,12,","121.1","0","92.1","1,0","63.4",",a,,0","0",",,,0","15.59","2,0","23.48","1,,,0","7.70","2,,,0"
"USC00205981","1998-10","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","","","10","5,0","5","5,0","1","5,0","","","0",",0","","","","","","","","","","","","","","","","","","","0",",T,0,22,","94.0","5,,0,07,","","","","","","","136.7",",a,,0","0",",T,,0","","","","","",""
"USC00205981","1998-11","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","","","3","5,0","2","5,0","0","5,0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,17,","79",",,0,17,","12.7","5,,0,17,","","","","","","","47.0",",a,,0","79",",,,0","","","","","",""
"USC00205981","1998-12","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","","","","","","","","","","","4","4,0","","","","","","","","","","","1","","","","","","","","79","4,,0,30,","","","","","","","","","42.1",",a,,0","235","4,,,0","","","","","",""
"USC00205981","1999-01","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","628",",a,,0","","","","","",""
"USC00205981","1999-02","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","","","7","1,0","5","1,0","0","1,0","28",",0","5","1,0","","","","","8","5,0","0","5,0","0","5,0","","","1","","","","279",",,0,11,+","38","1,,0,17,","12.7","1,,0,12,","12.2","5,0,12,","","","","","31.2","1,,,0","138","1,,,0","","","1.56","5,,,0","",""
"USC00205981","1999-03","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","","","2","4,0","2","4,0","0","4,0","31",",0","2",",0","","","","","","","","","","","","","","","","","330",",,0,10,+","76",",,0,03,","14.0","4,,0,01,","","","","","","","27.2",",a,,0","139",",a,,0","","","","","",""
"USC00205981","1999-04","44.51556","-84.76083","358.7","N HIGGINS LAKE ST PARK, MI US","","","6","4,0","5","4,0","0","4,0","1","2,0","1","2,0","","","","","","","","","","","","","","","","","152","2,,0,12,","152","2,,0,12,","23.1","4,,0,12,","","","","","","","58.0","4,,,0","152","2,,,0","","","","","",""
